Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	90.76     	40.75     	47.22     	5.39      
0.50      	89.16     	40.39     	46.24     	5.53      
1.00      	87.55     	40.04     	45.26     	5.66      
1.50      	86.63     	39.85     	44.53     	5.73      
2.00      	86.34     	39.82     	44.06     	5.73      
2.50      	86.07     	39.80     	43.62     	5.73      
3.00      	86.01     	39.83     	43.79     	5.66      
3.50      	85.95     	39.86     	43.97     	5.59      
4.00      	85.71     	39.84     	44.15     	5.50      
4.50      	85.37     	39.80     	44.34     	5.40      
5.00      	84.99     	39.76     	44.45     	5.31      
5.50      	84.42     	39.66     	44.20     	5.31      
6.00      	83.84     	39.57     	43.95     	5.31      
6.50      	85.02     	39.89     	44.84     	5.31      
7.00      	86.48     	40.27     	45.93     	5.31      
7.50      	87.55     	40.54     	46.96     	5.32      
8.00      	88.29     	40.72     	47.96     	5.35      
8.50      	88.91     	40.86     	48.73     	5.36      
9.00      	88.80     	40.83     	48.22     	5.37      
9.50      	88.69     	40.80     	47.72     	5.38      
10.00     	88.28     	40.70     	46.77     	5.38      
10.50     	87.72     	40.58     	45.60     	5.38      
11.00     	87.48     	40.55     	44.70     	5.38      
11.50     	88.24     	40.75     	44.64     	5.38      
12.00     	88.99     	40.96     	44.57     	5.38      
12.50     	89.41     	41.08     	43.96     	5.38      
13.00     	89.79     	41.19     	43.29     	5.39      
13.50     	89.77     	41.21     	42.41     	5.39      
14.00     	89.34     	41.14     	41.31     	5.39      
14.50     	88.92     	41.07     	40.22     	5.40      
15.00     	88.92     	41.10     	39.54     	5.40      
15.50     	88.91     	41.13     	38.86     	5.40      
16.00     	89.72     	41.34     	39.46     	5.39      
16.50     	90.98     	41.64     	40.77     	5.39      
17.00     	91.95     	41.86     	41.81     	5.39      
17.50     	92.14     	41.89     	42.13     	5.37      
18.00     	92.34     	41.90     	42.44     	5.36      
18.50     	91.99     	41.78     	41.93     	5.35      
19.00     	91.49     	41.62     	41.20     	5.35      
19.50     	91.04     	41.47     	40.50     	5.35      
20.00     	90.71     	41.36     	39.89     	5.35      
20.50     	90.37     	41.25     	39.27     	5.35      
21.00     	90.55     	41.25     	40.18     	5.36      
21.50     	90.80     	41.27     	41.31     	5.38      
22.00     	90.66     	41.20     	41.99     	5.40      
22.50     	89.77     	40.96     	41.83     	5.42      
23.00     	88.89     	40.74     	41.67     	5.45      
23.50     	88.22     	40.57     	40.97     	5.46      
24.00     	87.60     	40.41     	40.17     	5.46      
24.50     	87.38     	40.37     	40.17     	5.45      
25.00     	87.87     	40.48     	41.51     	5.44      
25.50     	88.35     	40.60     	42.85     	5.44      
26.00     	88.16     	40.56     	43.26     	5.40      
26.50     	87.89     	40.50     	43.56     	5.37      
27.00     	87.66     	40.45     	44.01     	5.34      
27.50     	87.50     	40.43     	44.69     	5.34      
28.00     	87.34     	40.42     	45.36     	5.34      
28.50     	88.16     	40.63     	45.77     	5.34      
29.00     	89.03     	40.86     	46.17     	5.34      
29.50     	89.97     	41.10     	46.87     	5.35      
30.00     	90.97     	41.35     	47.80     	5.37      
30.50     	91.76     	41.55     	48.46     	5.38      
31.00     	91.49     	41.51     	47.80     	5.41      
31.50     	91.23     	41.47     	47.14     	5.44      
32.00     	90.98     	41.44     	46.70     	5.45      
32.50     	90.74     	41.43     	46.34     	5.45      
33.00     	90.62     	41.44     	46.08     	5.45      
33.50     	90.80     	41.53     	46.09     	5.45      
34.00     	90.98     	41.61     	46.10     	5.45      
34.50     	91.13     	41.67     	45.86     	5.46      
35.00     	91.29     	41.72     	45.58     	5.46      
35.50     	91.09     	41.68     	45.03     	5.46      
36.00     	90.22     	41.48     	43.94     	5.47      
36.50     	89.34     	41.26     	42.86     	5.48      
37.00     	88.69     	41.09     	42.59     	5.48      
37.50     	88.11     	40.92     	42.62     	5.48      
38.00     	87.84     	40.82     	42.59     	5.47      
38.50     	88.48     	40.91     	42.43     	5.46      
39.00     	89.12     	40.98     	42.27     	5.45      
39.50     	89.19     	40.90     	42.42     	5.39      
40.00     	89.12     	40.78     	42.64     	5.33      
40.50     	88.97     	40.63     	42.56     	5.30      
41.00     	88.66     	40.44     	41.99     	5.30      
41.50     	88.35     	40.25     	41.41     	5.30      
42.00     	88.63     	40.20     	41.38     	5.30      
42.50     	88.93     	40.16     	41.38     	5.30      
43.00     	90.01     	40.30     	42.09     	5.30      
43.50     	91.59     	40.55     	43.26     	5.30      
44.00     	92.80     	40.72     	44.08     	5.31      
44.50     	93.13     	40.68     	44.00     	5.37      
45.00     	93.46     	40.66     	43.93     	5.43      
45.50     	93.09     	40.50     	43.33     	5.44      
46.00     	92.64     	40.34     	42.67     	5.44      
46.50     	92.33     	40.25     	42.03     	5.45      
47.00     	92.17     	40.21     	41.40     	5.45      
47.50     	92.06     	40.22     	40.90     	5.45      
48.00     	92.32     	40.34     	41.34     	5.45      
