Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	61.86     	64.97     	60.14     	5.29      
0.50      	64.92     	64.97     	60.14     	5.29      
1.00      	67.75     	64.97     	60.14     	5.29      
1.50      	70.12     	62.81     	57.03     	5.29      
2.00      	71.80     	61.83     	54.71     	5.30      
2.50      	72.64     	62.96     	54.43     	5.31      
3.00      	72.94     	64.35     	55.18     	5.31      
3.50      	73.06     	63.99     	55.72     	5.32      
4.00      	72.99     	62.55     	55.76     	5.32      
4.50      	72.65     	61.50     	55.36     	5.31      
5.00      	72.24     	61.34     	54.73     	5.30      
5.50      	72.15     	61.96     	54.19     	5.29      
6.00      	72.19     	62.68     	53.76     	5.27      
6.50      	71.65     	62.20     	53.16     	5.24      
7.00      	70.50     	60.63     	52.64     	5.21      
7.50      	69.77     	60.03     	53.15     	5.17      
8.00      	69.76     	61.07     	54.59     	5.14      
8.50      	69.79     	62.45     	55.48     	5.11      
9.00      	69.54     	63.36     	55.32     	5.08      
9.50      	69.22     	63.77     	54.91     	5.05      
10.00     	68.95     	63.74     	54.78     	5.03      
10.50     	68.70     	63.49     	54.66     	5.02      
11.00     	68.41     	63.17     	54.33     	5.02      
11.50     	68.16     	62.69     	53.86     	5.04      
12.00     	67.97     	61.96     	53.40     	5.06      
12.50     	67.76     	61.49     	52.96     	5.08      
13.00     	67.53     	61.83     	52.62     	5.12      
13.50     	68.12     	63.10     	53.08     	5.16      
14.00     	70.18     	65.05     	54.76     	5.20      
14.50     	72.52     	66.70     	56.36     	5.24      
15.00     	73.97     	67.14     	56.71     	5.27      
15.50     	74.64     	66.16     	56.30     	5.31      
16.00     	74.88     	63.96     	55.86     	5.34      
16.50     	75.04     	62.00     	55.46     	5.37      
17.00     	75.39     	61.90     	54.97     	5.38      
17.50     	75.45     	62.49     	54.40     	5.39      
18.00     	74.49     	61.44     	53.79     	5.40      
18.50     	73.14     	59.76     	53.36     	5.40      
19.00     	72.80     	60.37     	53.41     	5.39      
19.50     	73.36     	62.63     	54.26     	5.38      
20.00     	73.98     	64.27     	56.03     	5.37      
20.50     	74.41     	64.76     	57.84     	5.36      
21.00     	74.63     	64.20     	58.59     	5.35      
21.50     	74.70     	63.03     	57.68     	5.34      
22.00     	74.65     	61.80     	54.92     	5.33      
22.50     	74.54     	61.00     	52.02     	5.33      
23.00     	74.40     	61.01     	51.57     	5.33      
23.50     	74.32     	61.56     	53.22     	5.33      
24.00     	74.38     	61.89     	54.34     	5.34      
24.50     	74.40     	61.81     	53.91     	5.34      
25.00     	74.00     	61.67     	52.52     	5.35      
25.50     	73.42     	61.69     	51.23     	5.35      
26.00     	73.52     	61.87     	51.39     	5.35      
26.50     	74.16     	62.17     	52.78     	5.35      
27.00     	74.57     	62.49     	54.14     	5.35      
27.50     	75.10     	62.88     	54.95     	5.33      
28.00     	76.77     	63.49     	55.24     	5.32      
28.50     	78.62     	64.23     	55.33     	5.29      
29.00     	78.88     	64.79     	55.48     	5.26      
29.50     	77.90     	64.42     	54.85     	5.22      
30.00     	76.60     	62.95     	53.13     	5.18      
30.50     	75.86     	61.46     	51.50     	5.13      
31.00     	75.95     	60.58     	50.78     	5.08      
31.50     	75.70     	59.67     	50.60     	5.03      
32.00     	74.49     	58.61     	50.70     	4.97      
32.50     	73.57     	59.04     	51.60     	4.92      
33.00     	73.68     	61.49     	53.26     	4.88      
33.50     	74.08     	63.92     	54.38     	4.83      
34.00     	74.23     	64.93     	54.23     	4.79      
34.50     	74.24     	64.70     	53.37     	4.76      
35.00     	74.22     	63.77     	52.47     	4.74      
35.50     	74.27     	63.13     	52.24     	4.73      
36.00     	74.32     	63.30     	52.90     	4.73      
