Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	87.04     	51.83     	54.23     	4.78      
0.50      	87.38     	52.30     	54.60     	4.78      
1.00      	86.95     	52.89     	55.11     	4.78      
1.50      	88.90     	53.37     	55.72     	4.78      
2.00      	90.65     	53.81     	56.21     	4.78      
2.50      	91.61     	54.06     	56.26     	4.78      
3.00      	92.06     	53.97     	56.18     	4.78      
3.50      	91.31     	53.10     	55.80     	4.78      
4.00      	90.34     	52.01     	55.20     	4.78      
4.50      	89.07     	50.65     	54.31     	4.78      
5.00      	89.10     	50.31     	54.47     	4.78      
5.50      	89.83     	50.52     	55.21     	4.78      
6.00      	89.61     	50.25     	55.06     	4.80      
6.50      	89.17     	49.85     	54.70     	4.81      
7.00      	87.50     	49.10     	53.29     	4.83      
7.50      	85.61     	48.28     	51.69     	4.84      
8.00      	83.52     	48.08     	51.25     	4.86      
8.50      	81.42     	48.00     	51.00     	4.87      
9.00      	80.14     	48.24     	51.21     	4.89      
9.50      	79.38     	48.61     	51.75     	4.90      
10.00     	80.57     	49.42     	53.54     	4.92      
10.50     	81.87     	50.48     	55.19     	4.93      
11.00     	83.37     	51.99     	56.57     	4.95      
11.50     	83.94     	53.08     	57.34     	4.97      
12.00     	83.33     	53.62     	57.33     	4.99      
12.50     	82.51     	54.00     	57.14     	5.00      
13.00     	81.46     	54.20     	56.76     	5.02      
13.50     	80.86     	54.19     	56.15     	5.04      
14.00     	80.51     	54.06     	55.42     	5.05      
14.50     	81.35     	54.79     	55.10     	5.06      
15.00     	82.49     	55.73     	54.88     	5.04      
15.50     	82.52     	55.69     	54.56     	5.03      
16.00     	82.37     	55.48     	54.23     	5.01      
16.50     	81.04     	54.44     	53.20     	4.99      
17.00     	79.62     	53.33     	52.12     	4.97      
17.50     	78.01     	52.05     	51.14     	4.96      
18.00     	77.00     	51.25     	50.65     	4.94      
18.50     	77.87     	51.97     	51.65     	4.92      
19.00     	79.75     	53.43     	53.36     	4.91      
19.50     	82.60     	55.58     	55.75     	4.93      
20.00     	86.92     	57.34     	58.18     	4.95      
20.50     	91.07     	58.64     	60.30     	4.98      
21.00     	92.57     	58.15     	60.84     	5.00      
21.50     	93.36     	56.97     	60.26     	5.03      
22.00     	93.22     	54.89     	58.19     	5.05      
22.50     	92.50     	53.05     	56.32     	5.08      
23.00     	91.31     	51.41     	54.61     	5.11      
23.50     	89.79     	49.99     	53.39     	5.13      
24.00     	88.09     	48.70     	52.43     	5.16      
24.50     	87.49     	48.19     	52.25     	5.17      
25.00     	87.20     	47.89     	52.28     	5.16      
25.50     	86.44     	47.72     	52.27     	5.14      
26.00     	85.62     	47.57     	52.25     	5.13      
26.50     	83.81     	47.45     	51.91     	5.11      
27.00     	81.94     	47.32     	51.55     	5.10      
27.50     	80.38     	47.56     	51.23     	5.08      
28.00     	78.92     	47.78     	50.94     	5.06      
28.50     	78.03     	47.94     	50.91     	5.05      
29.00     	78.18     	48.66     	51.35     	5.03      
29.50     	80.31     	50.46     	52.65     	5.02      
30.00     	81.91     	52.16     	53.72     	5.01      
30.50     	83.02     	53.78     	54.58     	5.00      
31.00     	83.43     	54.30     	54.77     	4.99      
31.50     	83.44     	54.20     	54.59     	4.98      
32.00     	82.38     	53.41     	53.96     	4.98      
32.50     	80.86     	52.33     	53.13     	4.97      
33.00     	81.01     	52.46     	53.14     	4.96      
