Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	79.55     	77.30     	67.47     	4.37      
0.50      	80.48     	78.83     	69.19     	4.37      
1.00      	81.05     	80.21     	71.08     	4.37      
1.50      	81.01     	80.96     	72.34     	4.37      
2.00      	81.47     	80.19     	71.84     	4.37      
2.50      	82.20     	80.28     	73.98     	4.37      
3.00      	82.62     	80.76     	75.44     	4.38      
3.50      	82.30     	81.34     	73.81     	4.38      
4.00      	81.33     	78.43     	71.35     	4.38      
4.50      	79.84     	74.98     	68.49     	4.39      
5.00      	77.30     	71.07     	64.90     	4.39      
5.50      	75.23     	67.85     	61.94     	4.40      
6.00      	74.17     	66.10     	60.32     	4.40      
6.50      	72.66     	66.02     	59.61     	4.41      
7.00      	70.78     	67.35     	59.65     	4.41      
7.50      	70.49     	69.45     	60.92     	4.42      
8.00      	70.90     	72.45     	63.39     	4.42      
8.50      	72.13     	76.68     	67.50     	4.43      
9.00      	74.56     	80.07     	71.12     	4.43      
9.50      	76.78     	80.42     	72.69     	4.44      
10.00     	78.42     	79.07     	72.64     	4.44      
10.50     	79.21     	77.27     	71.46     	4.45      
11.00     	79.52     	75.16     	68.48     	4.45      
11.50     	79.50     	71.31     	64.96     	4.46      
12.00     	79.13     	65.71     	60.90     	4.46      
12.50     	77.67     	61.83     	56.91     	4.46      
13.00     	75.98     	58.40     	53.02     	4.47      
13.50     	73.99     	55.97     	49.65     	4.47      
14.00     	72.50     	54.58     	48.46     	4.48      
14.50     	71.48     	54.20     	49.42     	4.48      
15.00     	71.51     	55.18     	50.89     	4.49      
15.50     	71.36     	56.42     	52.04     	4.49      
16.00     	70.56     	58.06     	52.29     	4.50      
16.50     	69.95     	59.61     	52.87     	4.50      
17.00     	69.47     	61.08     	53.70     	4.51      
17.50     	69.48     	63.04     	54.43     	4.51      
18.00     	69.73     	65.10     	55.67     	4.52      
18.50     	70.38     	67.31     	57.85     	4.52      
19.00     	71.58     	69.66     	59.62     	4.53      
19.50     	73.25     	71.72     	61.49     	4.53      
20.00     	75.49     	73.30     	63.61     	4.54      
20.50     	76.69     	75.15     	64.95     	4.54      
21.00     	76.97     	75.86     	65.19     	4.55      
21.50     	75.88     	74.76     	63.72     	4.55      
22.00     	74.86     	73.22     	62.77     	4.55      
22.50     	73.91     	71.32     	62.22     	4.56      
23.00     	72.93     	70.62     	62.21     	4.56      
23.50     	71.97     	70.30     	62.41     	4.57      
24.00     	71.38     	69.62     	62.91     	4.57      
24.50     	72.05     	71.25     	64.35     	4.58      
25.00     	74.12     	75.12     	66.98     	4.58      
25.50     	78.08     	79.30     	72.28     	4.59      
26.00     	81.14     	82.08     	73.53     	4.60      
26.50     	82.87     	82.93     	73.15     	4.61      
27.00     	81.77     	79.78     	72.03     	4.61      
27.50     	80.86     	77.29     	70.57     	4.62      
28.00     	80.22     	75.72     	68.61     	4.63      
28.50     	79.35     	74.76     	67.33     	4.64      
29.00     	78.35     	74.19     	66.48     	4.65      
29.50     	77.26     	74.04     	66.46     	4.66      
30.00     	76.32     	73.90     	66.37     	4.66      
30.50     	75.78     	73.64     	65.83     	4.67      
31.00     	76.50     	73.97     	66.22     	4.68      
31.50     	77.72     	74.41     	66.96     	4.67      
32.00     	78.83     	74.21     	67.63     	4.65      
32.50     	79.00     	73.16     	67.05     	4.62      
33.00     	78.42     	71.44     	65.46     	4.60      
33.50     	78.28     	70.57     	64.84     	4.58      
34.00     	79.14     	70.88     	65.74     	4.56      
34.50     	81.37     	72.77     	68.73     	4.53      
35.00     	81.67     	71.99     	69.20     	4.51      
35.50     	81.66     	71.01     	69.05     	4.49      
36.00     	81.84     	70.36     	68.16     	4.46      
36.50     	83.44     	72.04     	68.32     	4.44      
37.00     	85.05     	73.96     	68.71     	4.42      
37.50     	86.66     	74.07     	68.55     	4.40      
38.00     	88.27     	74.20     	69.38     	4.37      
38.50     	89.88     	74.73     	70.45     	4.36      
39.00     	91.09     	75.23     	71.20     	4.38      
39.50     	90.69     	75.17     	70.97     	4.39      
40.00     	89.43     	73.68     	70.71     	4.41      
40.50     	87.78     	71.90     	69.77     	4.42      
41.00     	85.43     	69.83     	67.20     	4.44      
41.50     	83.12     	68.92     	64.62     	4.46      
42.00     	80.83     	68.68     	62.08     	4.47      
42.50     	78.74     	69.69     	61.06     	4.49      
43.00     	77.72     	71.05     	61.41     	4.50      
43.50     	78.01     	72.79     	63.28     	4.52      
44.00     	80.59     	74.98     	66.88     	4.52      
44.50     	82.00     	76.51     	69.37     	4.51      
45.00     	82.62     	77.82     	70.74     	4.49      
45.50     	82.35     	79.32     	70.02     	4.47      
46.00     	81.64     	77.45     	69.37     	4.45      
46.50     	80.85     	74.24     	68.48     	4.43      
47.00     	80.43     	71.35     	66.42     	4.42      
47.50     	80.20     	70.41     	65.22     	4.40      
48.00     	80.04     	70.66     	64.56     	4.38      
48.50     	79.51     	71.60     	64.26     	4.37      
49.00     	79.50     	71.91     	64.79     	4.38      
49.50     	79.83     	71.78     	65.75     	4.39      
50.00     	80.18     	71.23     	65.77     	4.40      
50.50     	80.08     	70.35     	66.06     	4.41      
51.00     	79.55     	69.18     	66.59     	4.42      
51.50     	78.27     	68.99     	65.42     	4.43      
52.00     	77.21     	68.99     	64.73     	4.44      
