Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	92.87     	41.08     	44.95     	5.68      
0.50      	93.07     	42.74     	46.54     	5.68      
1.00      	92.87     	42.87     	46.47     	5.68      
1.50      	92.30     	42.17     	45.24     	5.68      
2.00      	91.43     	41.69     	43.54     	5.68      
2.50      	90.41     	41.47     	41.96     	5.68      
3.00      	89.46     	41.36     	41.22     	5.68      
3.50      	88.63     	41.27     	41.24     	5.68      
4.00      	87.97     	41.10     	41.96     	5.68      
4.50      	87.58     	41.02     	42.50     	5.68      
5.00      	87.42     	41.12     	42.60     	5.68      
5.50      	87.32     	41.77     	42.79     	5.68      
6.00      	87.27     	42.54     	42.99     	5.68      
6.50      	87.38     	42.51     	42.92     	5.68      
7.00      	87.44     	42.37     	42.77     	5.68      
7.50      	87.34     	42.52     	42.63     	5.68      
8.00      	87.21     	42.89     	42.61     	5.68      
8.50      	87.11     	43.46     	42.71     	5.68      
9.00      	87.09     	43.77     	42.68     	5.67      
9.50      	87.25     	44.00     	42.70     	5.67      
10.00     	87.68     	45.25     	43.54     	5.66      
10.50     	88.50     	47.38     	45.05     	5.66      
11.00     	89.91     	49.60     	46.39     	5.66      
11.50     	91.68     	51.49     	47.52     	5.65      
12.00     	93.39     	52.59     	48.55     	5.64      
12.50     	95.16     	53.41     	49.62     	5.64      
13.00     	97.08     	54.45     	50.83     	5.64      
13.50     	98.94     	55.42     	51.36     	5.63      
14.00     	100.03    	55.30     	50.71     	5.63      
14.50     	97.96     	50.55     	47.83     	5.62      
15.00     	95.96     	45.98     	45.13     	5.62      
15.50     	95.64     	44.26     	43.93     	5.61      
16.00     	94.92     	43.40     	43.15     	5.61      
16.50     	93.24     	42.88     	42.47     	5.60      
17.00     	91.88     	42.72     	41.74     	5.60      
17.50     	91.34     	42.84     	40.95     	5.59      
18.00     	91.24     	43.23     	40.85     	5.59      
18.50     	91.50     	43.88     	42.24     	5.58      
19.00     	92.30     	45.08     	43.95     	5.56      
19.50     	93.98     	47.43     	45.30     	5.54      
20.00     	95.64     	49.58     	46.30     	5.53      
20.50     	96.69     	50.62     	46.74     	5.51      
21.00     	96.81     	50.18     	46.22     	5.49      
21.50     	95.91     	48.22     	44.75     	5.47      
22.00     	94.94     	46.36     	43.66     	5.46      
22.50     	94.16     	45.12     	43.23     	5.43      
23.00     	93.73     	44.72     	43.08     	5.42      
23.50     	93.66     	45.23     	43.18     	5.41      
24.00     	93.60     	45.88     	43.55     	5.38      
24.50     	93.36     	46.26     	44.23     	5.37      
25.00     	93.33     	46.72     	44.80     	5.35      
25.50     	93.71     	47.37     	44.97     	5.34      
26.00     	94.14     	48.34     	44.93     	5.32      
26.50     	94.41     	49.80     	44.74     	5.30      
27.00     	94.72     	50.72     	44.43     	5.29      
27.50     	95.18     	50.25     	44.02     	5.27      
28.00     	95.55     	49.59     	43.83     	5.26      
28.50     	95.67     	49.34     	44.11     	5.25      
29.00     	95.66     	49.05     	44.22     	5.23      
29.50     	95.54     	48.57     	43.75     	5.21      
30.00     	95.34     	48.14     	43.34     	5.20      
30.50     	95.05     	47.90     	43.34     	5.18      
31.00     	94.90     	47.88     	43.51     	5.17      
31.50     	95.16     	48.31     	43.80     	5.17      
32.00     	95.38     	48.55     	43.96     	5.17      
32.50     	95.26     	48.03     	43.71     	5.19      
33.00     	94.93     	47.61     	43.44     	5.20      
33.50     	94.38     	47.90     	43.40     	5.21      
34.00     	93.85     	48.34     	43.52     	5.23      
34.50     	93.63     	48.65     	43.91     	5.24      
35.00     	93.57     	48.94     	44.35     	5.25      
35.50     	93.60     	49.12     	44.56     	5.25      
36.00     	93.92     	49.56     	45.04     	5.26      
36.50     	94.82     	50.82     	46.37     	5.25      
37.00     	95.62     	51.62     	47.08     	5.25      
37.50     	95.86     	51.11     	46.10     	5.24      
38.00     	95.95     	50.36     	44.89     	5.24      
38.50     	96.06     	49.89     	44.17     	5.23      
39.00     	96.06     	49.47     	43.67     	5.22      
39.50     	95.82     	49.02     	43.42     	5.21      
40.00     	95.55     	48.74     	43.23     	5.21      
40.50     	95.33     	48.79     	42.92     	5.20      
41.00     	95.18     	48.92     	42.85     	5.19      
41.50     	95.14     	49.01     	43.42     	5.19      
42.00     	95.09     	49.02     	43.93     	5.18      
42.50     	94.75     	48.81     	43.62     	5.17      
43.00     	94.61     	48.74     	43.40     	5.17      
43.50     	95.16     	49.28     	44.05     	5.16      
44.00     	95.92     	49.70     	44.75     	5.15      
44.50     	96.67     	49.48     	45.02     	5.14      
45.00     	97.20     	48.99     	44.99     	5.14      
45.50     	97.23     	48.34     	44.63     	5.13      
46.00     	97.06     	47.69     	44.09     	5.13      
46.50     	96.77     	47.15     	43.45     	5.12      
47.00     	96.60     	46.97     	42.94     	5.11      
47.50     	96.89     	47.61     	42.84     	5.12      
48.00     	97.31     	48.19     	43.04     	5.12      
48.50     	97.78     	48.07     	43.66     	5.13      
49.00     	97.90     	47.42     	43.72     	5.14      
49.50     	97.35     	46.20     	42.60     	5.16      
50.00     	96.67     	45.19     	41.67     	5.17      
50.50     	96.07     	44.78     	41.55     	5.17      
51.00     	95.42     	44.44     	41.64     	5.19      
51.50     	94.69     	43.97     	41.77     	5.20      
52.00     	93.93     	43.59     	41.85     	5.20      
52.50     	93.16     	43.37     	41.77     	5.21      
53.00     	92.62     	43.41     	41.74     	5.20      
53.50     	92.47     	43.77     	41.89     	5.19      
54.00     	92.59     	44.04     	42.24     	5.18      
54.50     	92.92     	44.05     	42.84     	5.16      
55.00     	93.37     	44.54     	43.61     	5.15      
55.50     	93.89     	45.78     	44.44     	5.13      
56.00     	94.43     	46.84     	44.98     	5.12      
56.50     	94.93     	47.34     	45.09     	5.10      
57.00     	95.27     	47.11     	45.07     	5.09      
57.50     	95.39     	46.29     	44.94     	5.08      
