Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	99.62     	48.25     	40.83     	4.27      
0.50      	98.28     	46.57     	39.00     	4.27      
1.00      	96.62     	45.31     	37.67     	4.26      
1.50      	95.45     	44.75     	36.86     	4.26      
2.00      	95.90     	45.20     	36.41     	4.31      
2.50      	97.51     	46.49     	36.70     	4.38      
3.00      	99.18     	48.10     	37.99     	4.45      
3.50      	100.07    	48.96     	38.18     	4.53      
4.00      	100.24    	48.83     	37.60     	4.60      
4.50      	99.90     	47.77     	37.20     	4.67      
5.00      	98.62     	46.33     	36.16     	4.75      
5.50      	97.05     	45.12     	35.19     	4.82      
6.00      	96.16     	44.70     	35.27     	4.88      
6.50      	96.49     	45.56     	36.53     	4.90      
7.00      	97.20     	46.89     	38.11     	4.88      
7.50      	95.99     	46.65     	38.00     	4.85      
8.00      	94.67     	45.88     	37.63     	4.81      
8.50      	93.77     	45.01     	37.46     	4.77      
9.00      	92.50     	44.36     	37.14     	4.74      
9.50      	91.38     	44.12     	36.99     	4.70      
10.00     	91.22     	44.35     	37.45     	4.66      
10.50     	92.41     	45.74     	38.69     	4.63      
11.00     	94.73     	48.24     	40.50     	4.61      
11.50     	96.23     	49.57     	41.43     	4.61      
12.00     	96.69     	49.87     	41.68     	4.62      
12.50     	96.08     	49.45     	41.62     	4.63      
13.00     	95.01     	48.25     	41.44     	4.63      
13.50     	94.26     	47.13     	41.37     	4.64      
14.00     	95.09     	47.81     	41.59     	4.65      
14.50     	95.92     	48.63     	42.27     	4.66      
15.00     	95.46     	48.27     	43.36     	4.66      
15.50     	94.28     	47.60     	43.64     	4.67      
16.00     	92.81     	46.79     	42.98     	4.68      
16.50     	91.34     	45.55     	41.54     	4.68      
17.00     	91.06     	44.74     	40.65     	4.69      
17.50     	92.89     	45.06     	41.36     	4.70      
18.00     	94.35     	45.96     	41.68     	4.70      
18.50     	94.97     	47.04     	41.90     	4.71      
19.00     	94.98     	47.80     	43.11     	4.72      
19.50     	94.10     	47.58     	43.64     	4.73      
20.00     	92.69     	46.50     	42.99     	4.73      
20.50     	92.06     	45.46     	41.79     	4.74      
21.00     	92.31     	45.30     	41.24     	4.74      
21.50     	93.39     	46.56     	42.27     	4.75      
22.00     	93.82     	46.86     	42.88     	4.76      
22.50     	93.23     	46.31     	42.63     	4.77      
23.00     	91.79     	45.85     	41.62     	4.78      
23.50     	90.05     	44.94     	41.08     	4.79      
24.00     	88.85     	44.02     	41.24     	4.80      
24.50     	90.17     	44.96     	41.26     	4.81      
25.00     	91.78     	46.36     	42.08     	4.82      
25.50     	92.59     	47.35     	43.61     	4.83      
26.00     	93.26     	47.66     	43.25     	4.83      
26.50     	93.92     	47.52     	42.38     	4.84      
27.00     	94.66     	47.27     	42.10     	4.85      
27.50     	95.73     	47.21     	41.98     	4.86      
28.00     	96.87     	46.99     	42.03     	4.87      
28.50     	97.33     	46.16     	41.69     	4.88      
29.00     	95.60     	44.50     	39.37     	4.89      
29.50     	93.95     	43.41     	38.52     	4.90      
30.00     	93.29     	43.37     	39.44     	4.90      
30.50     	93.58     	44.31     	40.45     	4.90      
31.00     	93.23     	44.49     	40.54     	4.89      
31.50     	91.91     	43.63     	39.67     	4.87      
32.00     	90.42     	42.77     	38.96     	4.85      
32.50     	88.98     	41.84     	38.55     	4.84      
33.00     	88.01     	40.99     	38.60     	4.82      
33.50     	89.65     	42.64     	40.10     	4.80      
34.00     	92.76     	45.73     	42.22     	4.78      
34.50     	95.28     	48.19     	43.68     	4.76      
35.00     	96.52     	49.18     	45.53     	4.75      
35.50     	96.85     	48.90     	46.45     	4.74      
36.00     	97.05     	48.07     	45.18     	4.72      
36.50     	97.05     	46.92     	43.76     	4.70      
37.00     	97.45     	46.20     	42.88     	4.68      
37.50     	99.50     	47.19     	43.09     	4.67      
38.00     	100.89    	47.93     	43.29     	4.64      
38.50     	100.94    	47.76     	42.92     	4.61      
39.00     	100.30    	46.87     	41.57     	4.57      
39.50     	98.94     	45.74     	39.75     	4.54      
40.00     	97.12     	44.79     	38.04     	4.50      
40.50     	95.58     	44.02     	37.36     	4.46      
41.00     	94.78     	43.74     	37.70     	4.43      
41.50     	95.68     	44.97     	39.06     	4.42      
42.00     	96.21     	45.67     	40.11     	4.41      
42.50     	95.70     	45.26     	40.21     	4.41      
43.00     	95.13     	45.23     	39.64     	4.42      
43.50     	94.17     	44.71     	38.53     	4.42      
44.00     	92.86     	43.36     	37.20     	4.42      
44.50     	92.63     	42.70     	36.20     	4.42      
45.00     	93.39     	43.13     	35.74     	4.43      
45.50     	94.76     	44.59     	35.93     	4.43      
46.00     	95.42     	45.34     	36.53     	4.43      
46.50     	94.86     	44.98     	36.88     	4.44      
47.00     	93.07     	43.57     	36.47     	4.44      
47.50     	91.13     	42.05     	35.38     	4.44      
48.00     	89.76     	41.03     	34.37     	4.45      
48.50     	90.31     	41.61     	35.12     	4.45      
49.00     	91.05     	42.50     	36.36     	4.45      
49.50     	90.72     	42.77     	37.22     	4.46      
50.00     	90.24     	43.01     	37.79     	4.46      
50.50     	89.78     	43.26     	38.15     	4.46      
51.00     	89.09     	43.14     	38.58     	4.46      
51.50     	89.05     	43.41     	39.15     	4.47      
52.00     	90.59     	44.94     	39.87     	4.47      
52.50     	92.27     	46.09     	41.09     	4.47      
53.00     	93.39     	46.42     	42.46     	4.48      
53.50     	93.86     	46.62     	42.63     	4.49      
54.00     	93.51     	46.38     	42.24     	4.49      
54.50     	92.27     	45.56     	41.59     	4.49      
55.00     	90.86     	44.63     	40.37     	4.50      
55.50     	89.94     	44.04     	39.12     	4.50      
56.00     	90.46     	44.51     	39.02     	4.52      
56.50     	91.32     	45.02     	39.21     	4.54      
57.00     	91.58     	44.79     	38.95     	4.56      
57.50     	91.49     	44.44     	38.32     	4.58      
58.00     	91.12     	43.97     	37.51     	4.60      
58.50     	90.47     	43.07     	36.79     	4.62      
59.00     	90.13     	42.22     	36.09     	4.63      
