Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	88.21     	46.78     	43.56     	4.61      
0.50      	87.92     	46.70     	43.53     	4.61      
1.00      	87.73     	46.65     	43.48     	4.61      
1.50      	87.40     	46.56     	42.94     	4.61      
2.00      	86.92     	46.44     	42.24     	4.61      
2.50      	85.22     	45.99     	41.02     	4.61      
3.00      	84.48     	45.81     	40.97     	4.61      
3.50      	85.21     	46.02     	42.06     	4.62      
4.00      	86.51     	46.39     	43.25     	4.62      
4.50      	86.43     	46.40     	42.89     	4.62      
5.00      	86.43     	46.43     	42.90     	4.63      
5.50      	86.06     	46.37     	42.95     	4.63      
6.00      	85.13     	46.15     	42.77     	4.64      
6.50      	83.15     	45.65     	41.53     	4.64      
7.00      	82.04     	45.37     	41.10     	4.65      
7.50      	82.18     	45.40     	41.36     	4.65      
8.00      	82.46     	45.46     	41.85     	4.65      
8.50      	82.55     	45.43     	42.47     	4.66      
9.00      	83.51     	45.62     	44.07     	4.66      
9.50      	84.53     	45.79     	44.76     	4.67      
10.00     	84.59     	45.68     	44.36     	4.67      
10.50     	84.28     	45.45     	43.91     	4.67      
11.00     	83.97     	45.19     	43.79     	4.67      
11.50     	84.00     	45.01     	43.34     	4.67      
12.00     	83.56     	44.68     	42.20     	4.66      
12.50     	83.64     	44.49     	41.90     	4.66      
13.00     	84.83     	44.59     	43.11     	4.65      
13.50     	86.11     	44.72     	44.26     	4.64      
14.00     	86.10     	44.50     	44.23     	4.63      
14.50     	85.59     	44.17     	43.37     	4.62      
15.00     	84.89     	43.80     	42.33     	4.61      
15.50     	83.96     	43.39     	41.67     	4.60      
16.00     	82.86     	42.96     	41.44     	4.60      
16.50     	83.09     	42.89     	42.00     	4.60      
17.00     	84.60     	43.19     	43.34     	4.60      
17.50     	85.64     	43.38     	44.12     	4.60      
18.00     	85.63     	43.30     	44.07     	4.61      
18.50     	85.24     	43.15     	43.47     	4.62      
19.00     	85.11     	43.08     	43.22     	4.63      
19.50     	85.09     	43.06     	42.99     	4.64      
20.00     	84.60     	42.94     	42.72     	4.65      
20.50     	83.44     	42.65     	41.82     	4.66      
21.00     	82.16     	42.36     	40.74     	4.66      
21.50     	82.04     	42.40     	40.78     	4.67      
22.00     	83.28     	42.83     	42.32     	4.66      
22.50     	83.88     	43.12     	42.95     	4.66      
23.00     	83.26     	43.11     	42.35     	4.65      
23.50     	82.38     	43.07     	41.20     	4.64      
24.00     	81.93     	43.16     	40.75     	4.63      
24.50     	81.56     	43.31     	40.56     	4.61      
25.00     	81.37     	43.53     	40.67     	4.59      
25.50     	82.56     	44.14     	41.44     	4.56      
26.00     	84.52     	44.98     	42.57     	4.54      
26.50     	85.78     	45.63     	43.23     	4.51      
27.00     	86.40     	46.12     	43.93     	4.48      
27.50     	86.99     	46.60     	44.27     	4.46      
28.00     	87.32     	47.00     	44.08     	4.43      
28.50     	87.51     	47.34     	43.84     	4.42      
29.00     	87.51     	47.61     	43.93     	4.40      
29.50     	86.86     	47.67     	43.36     	4.39      
30.00     	85.80     	47.58     	42.57     	4.39      
30.50     	85.74     	47.71     	42.66     	4.40      
31.00     	86.78     	48.09     	43.72     	4.42      
31.50     	87.02     	48.21     	43.92     	4.44      
32.00     	86.15     	47.98     	43.66     	4.47      
32.50     	85.36     	47.71     	43.45     	4.49      
33.00     	84.38     	47.34     	42.99     	4.52      
33.50     	82.81     	46.77     	41.80     	4.55      
34.00     	80.29     	45.90     	40.16     	4.58      
34.50     	79.55     	45.46     	40.13     	4.61      
35.00     	80.39     	45.41     	41.38     	4.63      
35.50     	81.41     	45.39     	42.83     	4.65      
36.00     	80.66     	44.88     	42.84     	4.66      
36.50     	79.73     	44.32     	42.74     	4.67      
37.00     	78.73     	43.75     	42.46     	4.68      
37.50     	78.06     	43.28     	42.71     	4.67      
38.00     	76.65     	42.64     	42.25     	4.67      
38.50     	75.86     	42.21     	42.18     	4.66      
39.00     	76.80     	42.28     	43.03     	4.64      
39.50     	78.88     	42.70     	44.78     	4.62      
40.00     	79.97     	42.91     	45.72     	4.59      
40.50     	80.65     	43.05     	46.50     	4.56      
41.00     	81.15     	43.21     	46.85     	4.53      
41.50     	81.62     	43.39     	46.82     	4.51      
42.00     	81.50     	43.46     	45.76     	4.49      
42.50     	81.59     	43.61     	44.95     	4.47      
43.00     	81.87     	43.84     	44.26     	4.47      
43.50     	82.62     	44.20     	44.20     	4.48      
44.00     	84.06     	44.75     	45.10     	4.50      
44.50     	86.23     	45.48     	46.65     	4.53      
45.00     	87.69     	46.02     	47.16     	4.56      
45.50     	88.73     	46.42     	46.87     	4.60      
46.00     	89.08     	46.61     	45.88     	4.65      
46.50     	89.17     	46.71     	44.76     	4.68      
47.00     	88.66     	46.61     	43.25     	4.71      
47.50     	88.70     	46.63     	42.64     	4.74      
48.00     	89.53     	46.83     	43.35     	4.75      
48.50     	90.34     	47.01     	43.96     	4.74      
49.00     	89.46     	46.71     	42.92     	4.73      
49.50     	88.01     	46.24     	41.41     	4.71      
50.00     	86.34     	45.69     	40.31     	4.68      
50.50     	85.11     	45.26     	40.00     	4.65      
51.00     	83.11     	44.62     	39.16     	4.63      
51.50     	81.83     	44.16     	38.84     	4.60      
52.00     	81.80     	44.05     	39.60     	4.59      
52.50     	82.36     	44.09     	41.03     	4.57      
53.00     	81.61     	43.81     	41.39     	4.56      
53.50     	80.78     	43.51     	41.29     	4.56      
54.00     	79.90     	43.22     	40.77     	4.56      
54.50     	79.47     	43.07     	41.00     	4.56      
55.00     	78.67     	42.84     	41.26     	4.56      
55.50     	78.45     	42.79     	41.87     	4.57      
56.00     	78.44     	42.81     	41.83     	4.58      
56.50     	78.60     	42.90     	42.01     	4.58      
57.00     	79.27     	43.15     	43.18     	4.59      
57.50     	81.01     	43.69     	45.17     	4.60      
58.00     	82.09     	44.08     	45.78     	4.61      
58.50     	82.49     	44.29     	45.88     	4.62      
59.00     	82.51     	44.41     	45.84     	4.64      
59.50     	82.85     	44.62     	45.95     	4.66      
60.00     	82.55     	44.65     	44.90     	4.68      
60.50     	81.93     	44.59     	43.56     	4.70      
61.00     	82.11     	44.73     	43.09     	4.73      
61.50     	83.74     	45.24     	44.44     	4.76      
62.00     	84.68     	45.55     	45.66     	4.79      
62.50     	84.30     	45.49     	45.99     	4.82      
63.00     	82.98     	45.14     	44.88     	4.84      
63.50     	82.34     	44.96     	43.99     	4.86      
64.00     	82.85     	45.05     	43.79     	4.86      
64.50     	83.80     	45.24     	44.35     	4.86      
65.00     	84.17     	45.24     	44.80     	4.83      
65.50     	84.70     	45.27     	45.66     	4.79      
66.00     	85.22     	45.27     	46.18     	4.74      
66.50     	85.62     	45.22     	46.63     	4.68      
67.00     	85.66     	45.07     	46.64     	4.62      
67.50     	85.43     	44.85     	46.61     	4.56      
68.00     	84.94     	44.56     	46.12     	4.51      
68.50     	84.00     	44.15     	44.97     	4.47      
69.00     	83.66     	43.92     	44.09     	4.45      
69.50     	84.85     	44.12     	45.10     	4.45      
70.00     	86.70     	44.51     	46.97     	4.47      
70.50     	86.94     	44.51     	47.50     	4.50      
71.00     	86.72     	44.41     	46.93     	4.54      
71.50     	86.24     	44.26     	45.89     	4.58      
72.00     	86.73     	44.41     	46.18     	4.63      
72.50     	86.36     	44.34     	45.81     	4.68      
73.00     	85.97     	44.29     	45.57     	4.72      
73.50     	86.46     	44.48     	46.44     	4.76      
74.00     	88.00     	44.95     	48.49     	4.79      
74.50     	88.44     	45.13     	48.95     	4.82      
75.00     	88.37     	45.17     	48.85     	4.84      
75.50     	88.22     	45.16     	48.50     	4.85      
76.00     	88.22     	45.18     	48.22     	4.85      
76.50     	87.90     	45.08     	46.97     	4.85      
77.00     	87.44     	44.92     	45.67     	4.84      
77.50     	88.07     	45.02     	46.00     	4.83      
78.00     	90.25     	45.51     	48.23     	4.81      
78.50     	91.69     	45.77     	49.46     	4.79      
79.00     	91.49     	45.58     	49.22     	4.77      
79.50     	90.46     	45.15     	48.11     	4.74      
80.00     	89.52     	44.73     	47.17     	4.72      
80.50     	88.67     	44.33     	46.08     	4.70      
81.00     	87.39     	43.82     	44.63     	4.68      
81.50     	86.78     	43.50     	43.87     	4.66      
82.00     	87.32     	43.51     	44.48     	4.66      
82.50     	87.46     	43.44     	44.85     	4.65      
83.00     	86.24     	43.03     	44.23     	4.66      
83.50     	84.67     	42.58     	43.04     	4.66      
84.00     	83.23     	42.19     	42.10     	4.66      
84.50     	82.31     	41.99     	41.58     	4.65      
85.00     	80.71     	41.65     	40.45     	4.64      
85.50     	79.50     	41.45     	39.70     	4.63      
86.00     	79.57     	41.63     	40.49     	4.60      
86.50     	80.39     	42.03     	41.88     	4.57      
87.00     	79.95     	42.12     	42.06     	4.54      
87.50     	79.10     	42.11     	41.72     	4.50      
88.00     	78.26     	42.10     	41.53     	4.48      
88.50     	77.96     	42.23     	41.64     	4.46      
89.00     	77.17     	42.21     	40.84     	4.45      
89.50     	77.07     	42.35     	40.55     	4.46      
90.00     	78.34     	42.82     	41.89     	4.49      
90.50     	80.24     	43.43     	43.65     	4.54      
91.00     	81.01     	43.70     	43.87     	4.59      
91.50     	81.34     	43.82     	43.55     	4.65      
92.00     	81.52     	43.87     	43.56     	4.71      
92.50     	81.67     	43.89     	43.45     	4.76      
93.00     	81.21     	43.73     	42.15     	4.79      
93.50     	81.39     	43.74     	41.30     	4.81      
94.00     	82.92     	44.11     	42.32     	4.80      
94.50     	84.55     	44.52     	43.52     	4.77      
95.00     	84.81     	44.59     	43.41     	4.72      
95.50     	84.40     	44.52     	42.59     	4.67      
96.00     	83.97     	44.47     	42.10     	4.61      
96.50     	83.32     	44.41     	41.43     	4.55      
97.00     	82.32     	44.29     	40.45     	4.51      
97.50     	82.50     	44.53     	40.49     	4.48      
98.00     	84.23     	45.21     	42.26     	4.47      
98.50     	85.79     	45.87     	43.77     	4.49      
99.00     	85.88     	46.16     	43.94     	4.52      
99.50     	85.24     	46.25     	43.34     	4.55      
100.00    	84.81     	46.40     	43.03     	4.60      
100.50    	84.67     	46.59     	42.56     	4.65      
101.00    	84.20     	46.66     	41.76     	4.69      
101.50    	84.48     	46.89     	41.78     	4.73      
102.00    	85.73     	47.32     	42.89     	4.77      
102.50    	86.38     	47.53     	43.29     	4.79      
103.00    	85.58     	47.29     	42.79     	4.81      
103.50    	84.25     	46.84     	42.19     	4.82      
104.00    	83.14     	46.38     	42.25     	4.82      
104.50    	82.38     	45.96     	42.08     	4.81      
105.00    	80.73     	45.24     	40.70     	4.80      
105.50    	79.12     	44.49     	39.41     	4.78      
106.00    	78.60     	44.00     	39.92     	4.75      
106.50    	78.78     	43.67     	41.14     	4.72      
107.00    	77.66     	42.98     	41.13     	4.69      
107.50    	75.91     	42.13     	40.67     	4.65      
108.00    	74.07     	41.27     	40.48     	4.62      
108.50    	74.11     	40.94     	41.43     	4.59      
109.00    	74.72     	40.79     	41.55     	4.56      
109.50    	75.37     	40.69     	41.55     	4.54      
110.00    	76.01     	40.64     	42.32     	4.53      
110.50    	77.66     	40.90     	44.27     	4.53      
111.00    	78.78     	41.06     	45.03     	4.53      
111.50    	79.55     	41.18     	45.64     	4.54      
112.00    	79.98     	41.24     	46.27     	4.55      
112.50    	80.35     	41.33     	47.03     	4.57      
113.00    	80.21     	41.31     	46.45     	4.58      
113.50    	80.03     	41.31     	45.71     	4.59      
114.00    	80.81     	41.58     	46.58     	4.60      
114.50    	82.74     	42.17     	48.80     	4.61      
115.00    	84.09     	42.62     	49.32     	4.62      
115.50    	84.93     	42.94     	48.85     	4.62      
116.00    	85.55     	43.20     	48.23     	4.62      
116.50    	86.11     	43.46     	47.76     	4.62      
117.00    	85.98     	43.52     	46.62     	4.62      
117.50    	86.08     	43.66     	45.71     	4.63      
118.00    	86.29     	43.82     	44.65     	4.64      
118.50    	86.61     	44.01     	43.97     	4.65      
119.00    	87.09     	44.25     	43.89     	4.66      
119.50    	88.16     	44.64     	44.44     	4.68      
120.00    	88.00     	44.70     	43.67     	4.70      
120.50    	87.04     	44.55     	42.77     	4.71      
121.00    	85.60     	44.27     	42.09     	4.73      
121.50    	84.58     	44.10     	42.31     	4.75      
122.00    	83.17     	43.81     	41.73     	4.76      
122.50    	81.22     	43.38     	40.61     	4.77      
123.00    	80.51     	43.26     	40.62     	4.77      
123.50    	81.52     	43.60     	42.43     	4.77      
124.00    	82.45     	43.90     	43.83     	4.77      
