Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	73.69     	62.73     	63.01     	5.29      
0.50      	72.91     	62.44     	62.53     	5.29      
1.00      	72.97     	63.00     	62.80     	5.28      
1.50      	73.59     	64.15     	63.59     	5.28      
2.00      	73.97     	65.09     	64.10     	5.27      
2.50      	73.35     	65.21     	63.44     	5.26      
3.00      	72.73     	65.33     	62.78     	5.25      
3.50      	73.26     	66.02     	63.04     	5.25      
4.00      	73.96     	66.78     	63.43     	5.26      
4.50      	74.36     	67.24     	64.08     	5.29      
5.00      	74.50     	67.40     	65.00     	5.32      
5.50      	74.56     	67.47     	65.79     	5.36      
6.00      	73.63     	66.37     	65.02     	5.39      
6.50      	72.69     	65.27     	64.25     	5.42      
7.00      	72.91     	65.13     	64.17     	5.45      
7.50      	73.60     	65.38     	64.37     	5.44      
8.00      	74.04     	65.47     	64.51     	5.43      
8.50      	73.78     	65.05     	64.46     	5.42      
9.00      	73.52     	64.64     	64.42     	5.41      
9.50      	72.83     	64.24     	63.94     	5.40      
10.00     	72.04     	63.85     	63.34     	5.40      
10.50     	71.84     	64.08     	63.04     	5.39      
11.00     	72.38     	65.08     	63.08     	5.38      
11.50     	72.88     	66.05     	63.09     	5.38      
12.00     	72.36     	65.92     	62.00     	5.37      
12.50     	71.83     	65.78     	60.91     	5.36      
13.00     	71.14     	65.20     	59.88     	5.36      
13.50     	70.33     	64.32     	58.91     	5.35      
14.00     	69.75     	63.70     	58.22     	5.35      
14.50     	69.98     	64.05     	58.56     	5.35      
15.00     	70.22     	64.40     	58.90     	5.34      
15.50     	69.79     	63.78     	58.64     	5.34      
16.00     	69.16     	62.88     	58.19     	5.34      
16.50     	68.58     	62.14     	57.96     	5.34      
17.00     	68.06     	61.70     	58.07     	5.34      
17.50     	67.58     	61.31     	58.20     	5.34      
18.00     	68.05     	62.16     	59.22     	5.34      
18.50     	68.51     	63.01     	60.24     	5.34      
19.00     	68.15     	63.07     	60.29     	5.34      
19.50     	67.34     	62.69     	59.80     	5.34      
20.00     	66.79     	62.59     	59.55     	5.34      
20.50     	66.86     	63.14     	59.86     	5.34      
21.00     	66.94     	63.69     	60.17     	5.34      
21.50     	67.48     	64.23     	61.05     	5.35      
22.00     	68.08     	64.76     	62.00     	5.36      
22.50     	68.45     	64.71     	62.24     	5.37      
23.00     	68.55     	63.95     	61.62     	5.38      
23.50     	68.70     	63.25     	61.00     	5.38      
24.00     	69.59     	63.65     	60.27     	5.39      
24.50     	70.48     	64.04     	59.54     	5.40      
25.00     	70.82     	64.01     	58.91     	5.41      
25.50     	70.73     	63.66     	58.35     	5.42      
26.00     	70.58     	63.26     	57.71     	5.43      
26.50     	69.62     	62.22     	56.19     	5.44      
27.00     	68.65     	61.18     	54.68     	5.45      
27.50     	68.37     	61.47     	54.38     	5.44      
28.00     	68.48     	62.54     	54.80     	5.43      
28.50     	68.52     	63.48     	55.23     	5.41      
29.00     	67.93     	63.46     	55.82     	5.39      
29.50     	67.34     	63.45     	56.41     	5.38      
30.00     	66.68     	63.09     	56.89     	5.36      
30.50     	65.97     	62.52     	57.28     	5.34      
31.00     	65.46     	62.28     	57.88     	5.36      
31.50     	65.81     	63.54     	59.37     	5.37      
32.00     	66.16     	64.81     	60.85     	5.39      
32.50     	66.16     	65.31     	61.56     	5.41      
33.00     	66.04     	65.56     	62.01     	5.43      
33.50     	66.09     	65.79     	62.22     	5.45      
34.00     	66.50     	65.99     	61.92     	5.47      
34.50     	66.90     	66.20     	61.62     	5.49      
35.00     	68.23     	67.46     	62.97     	5.50      
35.50     	69.59     	68.75     	64.36     	5.52      
36.00     	70.21     	69.09     	64.75     	5.53      
36.50     	70.18     	68.62     	64.27     	5.55      
37.00     	70.10     	68.09     	63.76     	5.56      
37.50     	69.69     	67.12     	63.04     	5.57      
38.00     	69.28     	66.15     	62.32     	5.59      
38.50     	69.51     	66.01     	62.16     	5.57      
39.00     	69.95     	66.15     	62.19     	5.55      
39.50     	70.01     	65.96     	61.96     	5.53      
40.00     	69.24     	65.04     	61.18     	5.51      
40.50     	68.47     	64.11     	60.41     	5.49      
41.00     	67.86     	63.34     	59.95     	5.47      
41.50     	67.27     	62.59     	59.54     	5.45      
42.00     	67.14     	62.72     	59.94     	5.45      
42.50     	67.49     	63.74     	61.19     	5.45      
43.00     	67.74     	64.63     	62.33     	5.45      
43.50     	66.98     	64.11     	62.33     	5.45      
44.00     	66.22     	63.59     	62.32     	5.45      
44.50     	66.77     	64.58     	63.24     	5.45      
45.00     	67.66     	65.96     	64.41     	5.44      
45.50     	68.52     	66.90     	65.55     	5.43      
46.00     	69.33     	67.35     	66.64     	5.41      
46.50     	70.05     	67.73     	67.57     	5.40      
47.00     	70.18     	67.70     	67.50     	5.38      
47.50     	70.30     	67.67     	67.42     	5.36      
48.00     	71.21     	68.21     	67.82     	5.35      
48.50     	72.28     	68.85     	68.31     	5.35      
49.00     	72.77     	69.05     	68.35     	5.35      
49.50     	72.36     	68.52     	67.66     	5.35      
50.00     	71.95     	68.00     	66.96     	5.34      
50.50     	71.30     	67.28     	65.73     	5.34      
51.00     	70.63     	66.54     	64.44     	5.34      
51.50     	70.21     	66.30     	63.95     	5.36      
52.00     	70.05     	66.55     	64.25     	5.38      
52.50     	69.89     	66.80     	64.56     	5.39      
53.00     	68.84     	66.05     	63.31     	5.41      
53.50     	67.78     	65.29     	62.04     	5.43      
54.00     	67.72     	65.39     	61.73     	5.45      
54.50     	68.31     	66.05     	62.03     	5.45      
55.00     	68.95     	66.78     	62.29     	5.43      
55.50     	69.73     	67.70     	62.42     	5.42      
56.00     	70.52     	68.62     	62.55     	5.40      
56.50     	70.39     	68.70     	62.51     	5.38      
57.00     	70.10     	68.64     	62.43     	5.37      
57.50     	70.40     	69.10     	62.79     	5.35      
58.00     	71.18     	69.99     	63.49     	5.34      
58.50     	71.78     	70.63     	64.12     	5.34      
59.00     	71.60     	70.18     	64.40     	5.34      
59.50     	71.41     	69.73     	64.67     	5.34      
60.00     	70.65     	69.01     	64.00     	5.33      
60.50     	69.70     	68.20     	63.01     	5.33      
61.00     	69.23     	67.66     	62.51     	5.33      
61.50     	69.58     	67.58     	62.83     	5.34      
62.00     	69.93     	67.51     	63.15     	5.35      
62.50     	69.52     	66.80     	62.03     	5.36      
63.00     	69.04     	66.02     	60.77     	5.36      
63.50     	68.51     	65.00     	59.78     	5.37      
64.00     	67.93     	63.70     	59.10     	5.38      
64.50     	67.43     	62.58     	58.57     	5.39      
65.00     	67.94     	63.53     	59.74     	5.38      
65.50     	68.45     	64.48     	60.91     	5.37      
66.00     	68.12     	64.45     	60.76     	5.36      
66.50     	67.34     	63.87     	59.88     	5.36      
67.00     	66.73     	63.56     	59.31     	5.35      
67.50     	66.62     	64.00     	59.62     	5.34      
68.00     	66.50     	64.43     	59.92     	5.34      
68.50     	67.03     	65.60     	61.00     	5.36      
69.00     	67.62     	66.84     	62.15     	5.38      
69.50     	67.91     	67.57     	62.77     	5.40      
70.00     	67.96     	67.93     	62.98     	5.42      
70.50     	68.43     	68.56     	63.44     	5.43      
71.00     	69.88     	69.79     	64.44     	5.43      
71.50     	71.33     	71.02     	65.45     	5.42      
72.00     	71.85     	70.66     	65.94     	5.40      
72.50     	72.27     	70.11     	66.38     	5.38      
73.00     	72.48     	69.28     	65.99     	5.37      
73.50     	72.44     	68.09     	64.56     	5.35      
74.00     	72.44     	66.95     	63.20     	5.34      
74.50     	72.98     	66.57     	63.04     	5.34      
75.00     	73.53     	66.20     	62.88     	5.36      
75.50     	73.32     	65.37     	62.00     	5.38      
76.00     	72.56     	64.19     	60.57     	5.40      
76.50     	71.76     	63.01     	59.19     	5.41      
77.00     	70.60     	61.81     	58.26     	5.43      
77.50     	69.45     	60.60     	57.33     	5.44      
78.00     	69.15     	61.30     	57.90     	5.40      
78.50     	69.25     	62.88     	59.16     	5.35      
79.00     	69.15     	64.03     	60.18     	5.31      
79.50     	68.32     	63.64     	60.33     	5.26      
80.00     	67.50     	63.25     	60.49     	5.22      
80.50     	67.85     	63.93     	61.52     	5.18      
81.00     	68.37     	64.76     	62.69     	5.19      
81.50     	68.74     	65.32     	63.46     	5.20      
82.00     	68.96     	65.59     	63.82     	5.21      
82.50     	69.15     	65.76     	64.10     	5.21      
83.00     	69.18     	64.95     	63.48     	5.22      
83.50     	69.21     	64.14     	62.86     	5.23      
84.00     	70.00     	64.47     	63.40     	5.24      
84.50     	71.00     	65.11     	64.26     	5.26      
85.00     	71.57     	65.26     	64.57     	5.27      
85.50     	71.41     	64.60     	63.92     	5.29      
86.00     	71.25     	63.93     	63.28     	5.30      
86.50     	70.48     	63.55     	62.22     	5.31      
87.00     	69.69     	63.18     	61.14     	5.33      
87.50     	69.39     	63.29     	60.95     	5.32      
88.00     	69.43     	63.73     	61.37     	5.30      
88.50     	69.30     	64.04     	61.57     	5.29      
89.00     	68.00     	63.49     	60.27     	5.27      
89.50     	66.71     	62.95     	58.97     	5.26      
90.00     	66.42     	62.70     	58.52     	5.24      
90.50     	66.51     	62.57     	58.39     	5.24      
91.00     	66.42     	62.37     	58.03     	5.24      
91.50     	65.93     	62.01     	57.18     	5.25      
92.00     	65.44     	61.66     	56.34     	5.26      
92.50     	64.55     	60.80     	55.65     	5.26      
93.00     	63.60     	59.88     	54.98     	5.27      
93.50     	63.31     	59.70     	55.53     	5.28      
94.00     	63.64     	60.23     	57.24     	5.29      
94.50     	63.88     	60.72     	58.71     	5.31      
95.00     	63.41     	60.87     	58.32     	5.33      
95.50     	62.95     	61.03     	57.94     	5.34      
96.00     	62.66     	60.80     	57.70     	5.36      
96.50     	62.43     	60.43     	57.51     	5.37      
97.00     	62.53     	60.66     	58.01     	5.38      
97.50     	63.14     	61.83     	59.56     	5.37      
98.00     	63.75     	62.99     	61.12     	5.35      
98.50     	63.82     	63.07     	60.13     	5.34      
99.00     	63.87     	63.11     	59.05     	5.32      
99.50     	64.64     	63.14     	58.79     	5.31      
