Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	87.48     	48.36     	51.53     	5.35      
0.50      	89.23     	48.93     	53.46     	5.35      
1.00      	91.15     	49.59     	55.39     	5.35      
1.50      	93.65     	50.35     	57.27     	5.35      
2.00      	95.52     	50.80     	58.52     	5.35      
2.50      	96.64     	50.89     	59.00     	5.35      
3.00      	96.97     	50.67     	58.81     	5.35      
3.50      	96.90     	50.33     	58.28     	5.35      
4.00      	97.13     	50.12     	57.91     	5.35      
4.50      	97.45     	49.98     	57.61     	5.35      
5.00      	98.10     	49.99     	57.67     	5.35      
5.50      	98.60     	50.00     	57.40     	5.32      
6.00      	98.86     	49.98     	56.62     	5.25      
6.50      	98.52     	49.84     	55.27     	5.15      
7.00      	97.78     	49.66     	53.58     	5.03      
7.50      	96.61     	49.43     	52.91     	5.01      
8.00      	95.32     	49.27     	52.53     	5.01      
8.50      	93.80     	49.12     	51.93     	5.01      
9.00      	92.30     	49.07     	51.40     	5.01      
9.50      	91.55     	49.28     	52.18     	5.01      
10.00     	91.15     	49.61     	52.88     	5.01      
10.50     	91.74     	50.19     	53.32     	5.01      
11.00     	92.32     	50.69     	53.14     	5.00      
11.50     	92.86     	51.09     	52.28     	4.97      
12.00     	93.02     	51.29     	51.67     	4.93      
12.50     	92.98     	51.37     	51.18     	4.88      
13.00     	92.40     	51.28     	51.10     	4.87      
13.50     	91.80     	51.20     	51.09     	4.87      
14.00     	91.68     	51.27     	51.35     	4.87      
14.50     	92.10     	51.51     	51.79     	4.87      
15.00     	93.48     	51.99     	52.59     	4.87      
15.50     	95.19     	52.47     	53.57     	4.90      
16.00     	97.06     	52.88     	54.63     	4.94      
16.50     	96.90     	52.64     	53.78     	4.97      
17.00     	96.54     	52.30     	52.72     	5.00      
17.50     	95.57     	51.82     	50.97     	5.00      
18.00     	94.63     	51.42     	49.32     	5.00      
18.50     	93.88     	51.15     	48.32     	5.00      
19.00     	93.11     	50.93     	47.33     	5.00      
19.50     	92.23     	50.74     	46.42     	5.00      
20.00     	91.37     	50.58     	45.64     	5.00      
20.50     	90.69     	50.50     	45.85     	5.00      
21.00     	90.10     	50.44     	45.90     	5.00      
21.50     	89.85     	50.47     	45.40     	5.00      
22.00     	89.69     	50.49     	45.20     	5.00      
22.50     	89.65     	50.52     	45.44     	5.00      
23.00     	89.27     	50.41     	45.40     	5.00      
23.50     	88.68     	50.23     	45.17     	5.00      
24.00     	88.33     	50.12     	43.64     	5.00      
24.50     	88.05     	50.05     	41.85     	5.00      
25.00     	88.26     	50.12     	41.44     	5.00      
25.50     	88.51     	50.20     	40.96     	5.00      
26.00     	88.88     	50.29     	40.27     	5.02      
26.50     	89.07     	50.32     	39.61     	5.03      
27.00     	88.96     	50.25     	38.98     	5.05      
27.50     	88.70     	50.14     	38.31     	5.05      
28.00     	88.32     	50.02     	37.63     	5.05      
28.50     	87.83     	49.91     	36.89     	5.05      
