Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	78.16     	46.15     	38.85     	4.93      
0.50      	77.16     	45.87     	38.54     	4.87      
1.00      	77.18     	45.87     	39.02     	4.82      
1.50      	78.63     	46.29     	41.21     	4.78      
2.00      	80.09     	46.70     	43.31     	4.74      
2.50      	80.62     	46.85     	44.23     	4.71      
3.00      	80.66     	46.86     	43.56     	4.68      
3.50      	80.43     	46.80     	42.39     	4.66      
4.00      	80.82     	46.90     	42.12     	4.64      
4.50      	80.83     	46.90     	41.79     	4.63      
5.00      	80.95     	46.93     	41.55     	4.62      
5.50      	81.72     	47.13     	42.09     	4.62      
6.00      	83.25     	47.54     	43.17     	4.62      
6.50      	83.44     	47.56     	43.21     	4.62      
7.00      	82.86     	47.35     	43.07     	4.63      
7.50      	81.54     	46.91     	42.39     	4.64      
8.00      	80.86     	46.63     	42.11     	4.66      
8.50      	80.06     	46.30     	41.40     	4.67      
9.00      	79.43     	46.00     	40.97     	4.69      
9.50      	79.42     	45.86     	41.21     	4.71      
10.00     	80.66     	46.04     	42.67     	4.73      
10.50     	80.97     	45.96     	43.38     	4.75      
11.00     	80.45     	45.63     	43.65     	4.77      
11.50     	79.06     	45.05     	42.73     	4.79      
12.00     	78.00     	44.56     	41.89     	4.81      
12.50     	77.40     	44.23     	41.11     	4.82      
13.00     	77.23     	44.03     	41.13     	4.83      
13.50     	77.78     	44.07     	42.25     	4.83      
14.00     	79.23     	44.39     	44.27     	4.82      
14.50     	80.36     	44.67     	45.18     	4.82      
15.00     	80.62     	44.75     	45.23     	4.80      
15.50     	80.17     	44.68     	44.89     	4.79      
16.00     	79.31     	44.54     	44.44     	4.77      
16.50     	79.83     	44.84     	44.69     	4.75      
17.00     	81.86     	45.61     	45.85     	4.73      
17.50     	84.01     	46.46     	46.82     	4.72      
18.00     	84.67     	46.93     	46.91     	4.70      
18.50     	84.32     	47.13     	46.57     	4.69      
19.00     	83.49     	47.21     	46.05     	4.68      
19.50     	83.32     	47.48     	45.62     	4.67      
20.00     	82.64     	47.60     	44.30     	4.66      
20.50     	82.04     	47.72     	43.12     	4.64      
21.00     	82.05     	47.98     	42.97     	4.62      
21.50     	82.99     	48.47     	44.05     	4.61      
22.00     	82.58     	48.53     	44.10     	4.58      
22.50     	81.63     	48.39     	43.58     	4.56      
23.00     	80.41     	48.12     	42.27     	4.54      
23.50     	79.97     	48.01     	41.65     	4.51      
24.00     	80.51     	48.13     	42.26     	4.48      
24.50     	81.86     	48.43     	43.79     	4.46      
25.00     	82.12     	48.37     	44.13     	4.43      
25.50     	81.77     	48.11     	43.87     	4.41      
26.00     	80.89     	47.66     	42.80     	4.39      
26.50     	80.32     	47.27     	41.90     	4.38      
27.00     	80.80     	47.16     	41.95     	4.37      
27.50     	82.46     	47.39     	43.14     	4.37      
28.00     	83.29     	47.38     	43.13     	4.38      
28.50     	82.92     	47.04     	42.09     	4.40      
29.00     	81.49     	46.41     	40.53     	4.42      
29.50     	80.62     	45.97     	39.78     	4.45      
30.00     	81.14     	45.94     	40.26     	4.48      
30.50     	82.61     	46.21     	41.62     	4.51      
31.00     	82.94     	46.17     	42.07     	4.55      
31.50     	82.21     	45.86     	41.71     	4.58      
32.00     	80.57     	45.31     	40.68     	4.61      
32.50     	79.74     	45.00     	40.62     	4.64      
33.00     	79.56     	44.88     	40.89     	4.66      
33.50     	79.72     	44.86     	41.33     	4.67      
34.00     	79.51     	44.74     	41.44     	4.68      
34.50     	79.94     	44.79     	42.22     	4.67      
35.00     	80.68     	44.92     	42.84     	4.66      
35.50     	81.61     	45.09     	43.49     	4.64      
36.00     	81.86     	45.06     	43.20     	4.62      
36.50     	82.01     	45.00     	42.73     	4.60      
37.00     	83.09     	45.18     	42.76     	4.59      
37.50     	85.03     	45.60     	43.73     	4.58      
38.00     	86.21     	45.80     	44.34     	4.57      
38.50     	86.50     	45.75     	44.60     	4.57      
39.00     	86.10     	45.51     	44.39     	4.58      
39.50     	85.72     	45.28     	44.51     	4.59      
40.00     	85.47     	45.09     	44.43     	4.60      
40.50     	85.35     	44.96     	44.28     	4.62      
41.00     	85.74     	44.99     	44.59     	4.64      
41.50     	86.80     	45.23     	45.91     	4.66      
42.00     	87.09     	45.28     	46.42     	4.68      
42.50     	86.35     	45.06     	46.01     	4.70      
43.00     	84.79     	44.65     	44.86     	4.71      
43.50     	83.37     	44.31     	43.95     	4.73      
44.00     	83.25     	44.37     	43.93     	4.74      
44.50     	84.64     	44.89     	45.23     	4.74      
45.00     	85.76     	45.37     	45.99     	4.73      
45.50     	85.62     	45.53     	45.77     	4.72      
46.00     	84.54     	45.45     	44.70     	4.71      
46.50     	83.17     	45.32     	43.69     	4.69      
47.00     	83.22     	45.62     	43.64     	4.66      
47.50     	83.94     	46.12     	43.95     	4.63      
48.00     	84.42     	46.56     	44.32     	4.60      
48.50     	83.86     	46.70     	44.47     	4.56      
49.00     	83.39     	46.87     	44.59     	4.53      
49.50     	81.87     	46.71     	43.23     	4.50      
50.00     	80.55     	46.59     	42.22     	4.49      
50.50     	80.34     	46.74     	42.70     	4.49      
51.00     	81.98     	47.38     	44.62     	4.50      
51.50     	82.73     	47.71     	44.96     	4.54      
52.00     	82.58     	47.75     	44.63     	4.59      
52.50     	81.76     	47.54     	43.50     	4.65      
53.00     	81.41     	47.42     	43.05     	4.71      
53.50     	81.74     	47.44     	43.07     	4.78      
54.00     	81.93     	47.38     	43.05     	4.83      
54.50     	82.66     	47.44     	43.48     	4.87      
55.00     	84.01     	47.65     	44.70     	4.89      
55.50     	85.54     	47.90     	46.13     	4.90      
56.00     	85.80     	47.77     	46.82     	4.89      
56.50     	85.31     	47.43     	46.67     	4.88      
57.00     	83.82     	46.82     	44.96     	4.85      
57.50     	83.27     	46.49     	43.74     	4.83      
58.00     	84.04     	46.58     	44.02     	4.80      
58.50     	85.37     	46.85     	45.18     	4.78      
59.00     	85.78     	46.92     	45.68     	4.75      
59.50     	85.97     	46.98     	45.66     	4.73      
60.00     	85.68     	46.96     	45.01     	4.71      
60.50     	85.40     	46.99     	44.47     	4.70      
61.00     	84.30     	46.85     	43.36     	4.69      
61.50     	83.74     	46.92     	42.80     	4.68      
62.00     	84.30     	47.35     	43.42     	4.68      
62.50     	85.50     	48.00     	44.67     	4.69      
63.00     	85.21     	48.25     	44.65     	4.70      
63.50     	84.29     	48.33     	44.05     	4.71      
64.00     	82.40     	48.14     	42.53     	4.72      
64.50     	80.80     	48.02     	41.62     	4.74      
65.00     	78.94     	47.79     	40.53     	4.75      
65.50     	77.64     	47.68     	39.92     	4.77      
66.00     	77.59     	47.87     	40.14     	4.78      
66.50     	78.76     	48.34     	41.60     	4.80      
