Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	89.78     	43.64     	52.42     	4.26      
0.50      	91.03     	44.02     	53.78     	4.17      
1.00      	92.39     	44.48     	55.05     	4.10      
1.50      	92.60     	44.64     	55.19     	4.06      
2.00      	92.12     	44.60     	54.30     	4.04      
2.50      	91.94     	44.62     	53.35     	4.03      
3.00      	92.27     	44.75     	53.05     	4.04      
3.50      	92.72     	44.87     	53.13     	4.06      
4.00      	92.89     	44.90     	52.76     	4.09      
4.50      	92.66     	44.81     	51.42     	4.12      
5.00      	92.06     	44.64     	49.34     	4.15      
5.50      	91.24     	44.45     	47.41     	4.18      
6.00      	90.79     	44.40     	46.47     	4.20      
6.50      	91.15     	44.59     	46.66     	4.22      
7.00      	92.04     	44.90     	47.27     	4.22      
7.50      	92.56     	45.10     	47.48     	4.22      
8.00      	92.31     	45.07     	46.99     	4.22      
8.50      	91.63     	44.93     	46.11     	4.22      
9.00      	91.03     	44.84     	45.49     	4.22      
9.50      	90.98     	44.91     	45.33     	4.23      
10.00     	91.70     	45.18     	45.39     	4.24      
10.50     	92.49     	45.44     	45.34     	4.26      
11.00     	92.13     	45.39     	44.64     	4.28      
11.50     	90.94     	45.13     	43.82     	4.30      
12.00     	91.00     	45.21     	44.45     	4.32      
12.50     	91.06     	45.25     	44.91     	4.33      
13.00     	91.12     	45.29     	45.36     	4.33      
13.50     	91.18     	45.33     	45.81     	4.33      
14.00     	91.24     	45.37     	46.26     	4.32      
14.50     	91.30     	45.40     	46.71     	4.31      
15.00     	91.36     	45.44     	47.16     	4.31      
15.50     	91.42     	45.48     	47.62     	4.31      
16.00     	91.48     	45.52     	48.07     	4.31      
16.50     	91.54     	45.56     	48.52     	4.32      
17.00     	91.60     	45.60     	48.97     	4.33      
17.50     	91.66     	45.63     	49.42     	4.35      
18.00     	91.72     	45.67     	49.87     	4.37      
18.50     	91.77     	45.71     	50.33     	4.38      
19.00     	92.16     	45.59     	50.89     	4.39      
19.50     	92.98     	45.62     	51.51     	4.40      
20.00     	93.55     	45.66     	51.67     	4.41      
20.50     	93.29     	45.56     	51.44     	4.41      
21.00     	92.68     	45.43     	51.03     	4.41      
21.50     	92.47     	45.46     	50.31     	4.41      
22.00     	92.88     	45.66     	49.92     	4.41      
22.50     	93.71     	45.97     	50.52     	4.42      
23.00     	94.32     	46.19     	51.53     	4.42      
23.50     	94.22     	46.19     	52.05     	4.42      
24.00     	93.45     	46.01     	51.21     	4.42      
24.50     	92.42     	45.79     	49.47     	4.42      
25.00     	91.78     	45.70     	48.87     	4.42      
25.50     	91.75     	45.78     	49.98     	4.41      
26.00     	91.89     	45.90     	50.89     	4.41      
26.50     	91.80     	45.93     	50.25     	4.40      
27.00     	91.28     	45.84     	48.85     	4.40      
27.50     	90.50     	45.66     	48.34     	4.39      
28.00     	89.75     	45.48     	48.93     	4.38      
28.50     	89.15     	45.35     	49.61     	4.38      
29.00     	89.09     	45.35     	50.45     	4.38      
29.50     	89.72     	45.50     	51.88     	4.37      
30.00     	90.31     	45.58     	53.21     	4.37      
30.50     	90.14     	45.42     	53.53     	4.37      
31.00     	89.42     	45.10     	52.94     	4.37      
31.50     	88.93     	44.86     	52.20     	4.37      
32.00     	89.05     	44.80     	52.26     	4.37      
32.50     	89.75     	44.90     	53.42     	4.36      
33.00     	90.57     	45.03     	54.62     	4.36      
33.50     	90.70     	44.98     	54.56     	4.35      
34.00     	89.99     	44.73     	53.24     	4.35      
34.50     	89.26     	44.55     	51.98     	4.35      
35.00     	89.10     	44.58     	51.78     	4.35      
35.50     	89.56     	44.83     	52.71     	4.36      
36.00     	90.57     	45.25     	53.95     	4.37      
36.50     	91.45     	45.63     	54.26     	4.38      
37.00     	91.50     	45.78     	53.53     	4.40      
37.50     	90.82     	45.76     	52.33     	4.41      
38.00     	90.17     	45.78     	51.33     	4.42      
38.50     	90.32     	46.05     	51.05     	4.41      
