Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
3.90      	100.31    	46.12     	54.25     	4.32      
4.40      	101.45    	45.83     	53.90     	4.30      
4.90      	102.84    	45.46     	55.18     	4.29      
5.40      	103.71    	44.94     	56.16     	4.26      
5.90      	104.03    	44.37     	55.90     	4.24      
6.40      	103.82    	43.81     	54.39     	4.20      
6.90      	103.00    	43.27     	51.98     	4.17      
7.40      	101.70    	42.79     	49.70     	4.14      
7.90      	100.20    	42.42     	48.08     	4.12      
8.40      	98.88     	42.21     	46.97     	4.13      
8.90      	97.81     	42.15     	46.13     	4.17      
9.40      	96.64     	42.12     	45.41     	4.24      
9.90      	95.05     	42.04     	44.57     	4.31      
10.40     	93.08     	41.88     	43.33     	4.40      
10.90     	91.11     	41.75     	42.13     	4.48      
11.40     	89.38     	41.68     	41.72     	4.56      
11.90     	88.18     	41.74     	42.20     	4.61      
12.40     	88.16     	42.05     	43.39     	4.64      
12.90     	89.21     	42.56     	44.96     	4.65      
13.40     	90.06     	42.90     	46.16     	4.64      
13.90     	89.73     	42.83     	46.44     	4.62      
14.40     	88.61     	42.51     	46.28     	4.60      
14.90     	87.96     	42.30     	46.67     	4.57      
15.40     	88.65     	42.43     	47.92     	4.55      
15.90     	90.41     	42.80     	49.78     	4.53      
16.40     	92.42     	43.18     	51.77     	4.53      
16.90     	93.87     	43.32     	53.28     	4.53      
17.40     	94.23     	43.15     	53.65     	4.53      
17.90     	93.81     	42.80     	52.87     	4.53      
18.40     	93.28     	42.49     	51.77     	4.54      
18.90     	93.13     	42.36     	51.47     	4.55      
19.40     	93.68     	42.45     	52.11     	4.55      
19.90     	94.61     	42.67     	53.01     	4.55      
20.40     	95.28     	42.83     	53.56     	4.55      
20.90     	95.44     	42.88     	53.09     	4.54      
21.40     	95.20     	42.83     	51.83     	4.54      
21.90     	94.95     	42.80     	50.98     	4.53      
22.40     	95.05     	42.88     	51.05     	4.53      
22.90     	95.78     	43.11     	51.56     	4.53      
23.40     	96.99     	43.42     	52.21     	4.53      
23.90     	97.98     	43.64     	52.63     	4.53      
24.40     	98.18     	43.64     	52.09     	4.54      
24.90     	97.61     	43.45     	50.55     	4.54      
25.40     	96.60     	43.19     	48.93     	4.55      
25.90     	95.47     	42.97     	48.17     	4.55      
26.40     	94.44     	42.83     	47.79     	4.56      
26.90     	93.58     	42.77     	47.04     	4.57      
27.40     	92.96     	42.81     	46.29     	4.57      
27.90     	92.67     	42.93     	46.20     	4.58      
28.40     	92.67     	43.10     	46.59     	4.58      
28.90     	92.81     	43.26     	46.87     	4.59      
29.40     	92.75     	43.31     	46.67     	4.59      
29.90     	92.56     	43.27     	46.44     	4.60      
30.40     	92.86     	43.31     	46.83     	4.60      
30.90     	94.00     	43.48     	47.88     	4.60      
31.40     	95.58     	43.69     	49.04     	4.61      
31.90     	96.98     	43.77     	50.02     	4.61      
32.40     	97.75     	43.63     	50.49     	4.61      
32.90     	97.76     	43.29     	50.13     	4.61      
33.40     	97.12     	42.85     	49.45     	4.61      
33.90     	96.29     	42.45     	48.95     	4.61      
34.40     	95.84     	42.23     	48.63     	4.61      
34.90     	96.00     	42.24     	48.87     	4.61      
35.40     	96.67     	42.41     	49.73     	4.60      
