Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	91.25     	44.61     	47.24     	5.17      
0.50      	92.13     	44.82     	48.42     	5.17      
1.00      	93.02     	45.01     	49.60     	5.17      
1.50      	93.20     	45.02     	50.17     	5.17      
2.00      	92.96     	44.93     	50.39     	5.17      
2.50      	92.52     	44.79     	50.37     	5.17      
3.00      	91.30     	44.47     	49.43     	5.17      
3.50      	90.08     	44.16     	48.49     	5.17      
4.00      	90.45     	44.26     	49.10     	5.17      
4.50      	91.26     	44.46     	50.13     	5.17      
5.00      	91.76     	44.59     	50.79     	5.18      
5.50      	91.84     	44.63     	50.95     	5.20      
6.00      	91.90     	44.67     	51.09     	5.21      
6.50      	91.13     	44.52     	50.23     	5.23      
7.00      	90.37     	44.38     	49.37     	5.25      
7.50      	90.69     	44.51     	49.10     	5.25      
8.00      	91.57     	44.78     	49.15     	5.25      
8.50      	92.24     	45.00     	49.19     	5.25      
9.00      	92.45     	45.11     	49.23     	5.23      
9.50      	92.67     	45.20     	49.27     	5.21      
10.00     	92.22     	45.12     	49.18     	5.19      
10.50     	91.72     	45.02     	49.08     	5.17      
11.00     	91.95     	45.08     	49.30     	5.16      
11.50     	92.79     	45.26     	49.79     	5.16      
12.00     	93.56     	45.39     	50.11     	5.16      
12.50     	94.09     	45.44     	49.76     	5.16      
13.00     	94.62     	45.45     	49.42     	5.17      
13.50     	94.52     	45.29     	49.35     	5.18      
14.00     	94.31     	45.07     	49.33     	5.19      
14.50     	92.98     	44.57     	48.78     	5.18      
15.00     	90.22     	43.73     	47.57     	5.15      
15.50     	87.70     	42.95     	46.50     	5.11      
16.00     	87.20     	42.66     	46.66     	5.11      
16.50     	86.71     	42.39     	46.81     	5.11      
17.00     	86.71     	42.25     	46.86     	5.11      
17.50     	86.87     	42.16     	46.89     	5.10      
18.00     	86.84     	42.05     	46.91     	5.08      
18.50     	86.54     	41.89     	46.93     	5.04      
19.00     	86.23     	41.76     	46.94     	5.01      
19.50     	85.31     	41.52     	46.03     	5.01      
20.00     	84.39     	41.31     	45.12     	5.01      
20.50     	84.76     	41.44     	45.01     	5.01      
21.00     	85.77     	41.76     	45.32     	5.01      
21.50     	86.54     	42.05     	45.32     	5.02      
22.00     	86.80     	42.22     	44.65     	5.03      
22.50     	87.05     	42.41     	43.98     	5.05      
23.00     	86.72     	42.47     	44.11     	5.05      
23.50     	86.34     	42.52     	44.31     	5.06      
24.00     	86.07     	42.59     	44.21     	5.06      
24.50     	85.89     	42.69     	43.84     	5.06      
25.00     	85.97     	42.83     	43.68     	5.06      
25.50     	87.14     	43.22     	44.37     	5.06      
26.00     	88.30     	43.58     	45.05     	5.06      
26.50     	88.59     	43.69     	45.06     	5.11      
27.00     	88.70     	43.73     	44.95     	5.17      
27.50     	88.43     	43.65     	44.71     	5.20      
28.00     	87.72     	43.43     	44.34     	5.21      
28.50     	87.17     	43.24     	44.01     	5.22      
29.00     	88.23     	43.42     	44.15     	5.22      
29.50     	89.30     	43.58     	44.29     	5.22      
