Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	118.56    	51.84     	45.16     	5.03      
0.50      	116.78    	50.95     	44.58     	5.10      
1.00      	115.01    	50.19     	44.05     	5.16      
1.50      	113.40    	49.69     	43.55     	5.21      
2.00      	111.68    	49.55     	43.35     	5.25      
2.50      	110.44    	49.85     	43.82     	5.27      
3.00      	109.44    	49.91     	44.05     	5.29      
3.50      	109.48    	50.24     	44.26     	5.30      
4.00      	110.93    	51.49     	45.18     	5.30      
4.50      	112.48    	52.83     	46.22     	5.30      
5.00      	113.46    	53.63     	47.03     	5.30      
5.50      	113.66    	53.58     	47.19     	5.29      
6.00      	113.55    	53.14     	46.80     	5.28      
6.50      	112.90    	52.66     	46.08     	5.27      
7.00      	112.14    	52.62     	45.77     	5.26      
7.50      	111.55    	52.73     	46.05     	5.25      
8.00      	111.48    	52.82     	46.72     	5.24      
8.50      	112.06    	53.26     	47.40     	5.24      
9.00      	113.23    	54.16     	47.95     	5.25      
9.50      	114.89    	55.28     	48.64     	5.25      
10.00     	115.77    	55.71     	48.98     	5.27      
10.50     	115.69    	55.49     	48.97     	5.28      
11.00     	114.98    	54.80     	48.63     	5.30      
11.50     	114.15    	53.95     	47.92     	5.32      
12.00     	113.66    	53.73     	47.53     	5.34      
12.50     	113.25    	54.00     	47.80     	5.36      
13.00     	113.08    	54.52     	48.42     	5.39      
13.50     	113.54    	55.27     	48.89     	5.41      
14.00     	115.34    	56.58     	49.72     	5.44      
14.50     	118.26    	58.15     	51.14     	5.46      
15.00     	121.11    	59.14     	52.46     	5.48      
15.50     	122.92    	59.28     	53.16     	5.50      
16.00     	123.55    	59.09     	53.18     	5.51      
16.50     	123.83    	59.20     	53.09     	5.53      
17.00     	123.80    	59.24     	52.75     	5.54      
17.50     	123.92    	59.42     	52.43     	5.54      
18.00     	124.25    	59.48     	52.27     	5.54      
18.50     	124.97    	59.25     	52.31     	5.53      
19.00     	125.87    	58.96     	52.31     	5.52      
19.50     	125.85    	58.53     	51.78     	5.51      
20.00     	124.95    	58.02     	51.11     	5.49      
20.50     	123.23    	57.07     	50.30     	5.47      
21.00     	121.62    	56.02     	49.61     	5.46      
21.50     	119.71    	54.64     	48.60     	5.44      
22.00     	118.04    	53.49     	47.74     	5.43      
22.50     	117.22    	52.97     	47.70     	5.42      
23.00     	117.10    	53.07     	48.19     	5.41      
23.50     	116.72    	53.47     	48.40     	5.41      
24.00     	116.00    	53.91     	48.32     	5.40      
24.50     	115.79    	54.54     	48.63     	5.40      
25.00     	115.95    	54.93     	49.22     	5.40      
25.50     	116.33    	55.25     	49.76     	5.39      
26.00     	117.27    	56.08     	50.42     	5.38      
26.50     	118.90    	57.13     	51.31     	5.37      
27.00     	120.05    	57.63     	51.96     	5.36      
27.50     	120.26    	57.87     	52.39     	5.35      
28.00     	120.19    	58.27     	52.78     	5.34      
28.50     	120.63    	58.55     	52.92     	5.34      
29.00     	122.24    	58.68     	52.87     	5.35      
29.50     	124.82    	59.05     	53.02     	5.37      
30.00     	127.11    	59.52     	53.49     	5.40      
30.50     	127.89    	59.61     	53.64     	5.42      
31.00     	127.17    	59.11     	52.81     	5.45      
31.50     	126.04    	58.27     	51.44     	5.46      
32.00     	124.72    	56.93     	49.96     	5.47      
32.50     	123.59    	55.83     	49.06     	5.45      
33.00     	122.49    	55.59     	48.82     	5.42      
33.50     	121.51    	56.35     	49.28     	5.36      
34.00     	120.91    	57.44     	50.24     	5.27      
34.50     	121.03    	58.12     	51.06     	5.18      
35.00     	121.38    	57.95     	50.85     	5.07      
35.50     	121.98    	57.62     	50.34     	4.97      
36.00     	122.85    	58.00     	50.73     	4.87      
36.50     	122.89    	58.64     	51.49     	4.78      
37.00     	122.83    	59.38     	51.95     	4.70      
37.50     	123.00    	59.66     	51.60     	4.65      
38.00     	123.12    	59.24     	51.01     	4.63      
38.50     	122.83    	58.59     	50.88     	4.64      
39.00     	121.97    	58.25     	50.99     	4.69      
39.50     	121.25    	58.57     	50.99     	4.76      
40.00     	120.30    	58.35     	50.25     	4.85      
40.50     	119.09    	57.19     	49.27     	4.95      
41.00     	118.12    	56.23     	48.93     	5.04      
41.50     	117.52    	56.01     	49.23     	5.13      
42.00     	116.23    	55.83     	49.18     	5.20      
42.50     	114.36    	55.68     	48.66     	5.26      
43.00     	112.87    	55.69     	48.33     	5.30      
43.50     	112.67    	55.89     	48.72     	5.33      
44.00     	113.61    	56.76     	49.78     	5.34      
44.50     	114.76    	58.13     	50.84     	5.34      
45.00     	115.70    	59.39     	51.75     	5.32      
45.50     	115.70    	60.01     	52.38     	5.28      
46.00     	115.52    	60.76     	52.94     	5.24      
