Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	96.49     	80.86     	69.58     	5.28      
0.50      	95.16     	78.44     	68.09     	5.28      
1.00      	94.38     	77.82     	68.36     	5.28      
1.50      	94.69     	79.38     	68.66     	5.28      
2.00      	94.91     	80.73     	68.96     	5.26      
2.50      	94.85     	81.53     	69.27     	5.25      
3.00      	93.50     	81.56     	67.25     	5.24      
3.50      	92.01     	81.04     	65.92     	5.22      
4.00      	90.45     	79.89     	65.65     	5.21      
4.50      	90.05     	79.88     	65.81     	5.20      
5.00      	90.29     	81.32     	66.82     	5.18      
5.50      	91.33     	83.49     	68.43     	5.17      
6.00      	93.46     	84.97     	70.11     	5.18      
6.50      	95.27     	85.75     	71.15     	5.19      
7.00      	96.59     	85.87     	71.24     	5.19      
7.50      	97.41     	85.55     	70.67     	5.20      
8.00      	97.52     	85.59     	70.55     	5.20      
8.50      	96.86     	83.45     	68.19     	5.21      
9.00      	96.41     	81.67     	66.58     	5.22      
9.50      	96.51     	81.02     	66.57     	5.22      
10.00     	97.32     	81.29     	67.38     	5.21      
10.50     	97.46     	80.99     	67.06     	5.16      
11.00     	97.00     	80.26     	66.58     	5.11      
11.50     	95.70     	79.01     	66.65     	5.07      
12.00     	94.43     	76.82     	64.29     	5.02      
12.50     	94.33     	76.37     	63.98     	4.97      
13.00     	95.07     	76.89     	64.64     	4.92      
13.50     	96.05     	77.27     	64.87     	4.92      
14.00     	96.22     	78.64     	66.08     	4.96      
14.50     	95.65     	78.60     	65.70     	4.99      
15.00     	94.38     	77.27     	64.09     	5.03      
15.50     	92.36     	75.71     	63.31     	5.06      
16.00     	91.44     	75.61     	62.57     	5.10      
16.50     	91.00     	75.86     	62.65     	5.14      
17.00     	90.85     	76.13     	63.76     	5.16      
17.50     	90.77     	77.57     	64.61     	5.15      
18.00     	90.31     	78.32     	65.93     	5.13      
18.50     	89.44     	78.16     	67.07     	5.12      
19.00     	87.96     	75.85     	65.44     	5.11      
19.50     	86.84     	74.71     	63.83     	5.09      
20.00     	86.73     	75.51     	63.79     	5.08      
20.50     	88.06     	78.44     	65.84     	5.06      
21.00     	90.04     	79.21     	67.11     	5.04      
21.50     	91.24     	79.87     	67.86     	5.01      
22.00     	91.92     	79.74     	67.41     	4.98      
22.50     	92.37     	78.65     	65.75     	4.96      
23.00     	94.02     	78.69     	66.01     	4.93      
23.50     	96.04     	79.67     	66.41     	4.90      
24.00     	97.82     	81.26     	67.54     	4.92      
24.50     	99.08     	83.33     	69.61     	4.96      
25.00     	98.48     	81.27     	68.27     	5.01      
25.50     	96.93     	79.15     	66.71     	5.05      
26.00     	94.60     	77.01     	64.93     	5.10      
