Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	78.30     	48.37     	54.31     	4.77      
0.50      	78.30     	48.37     	54.31     	4.77      
1.00      	70.23     	45.98     	48.42     	4.76      
1.50      	72.92     	47.44     	50.76     	4.76      
2.00      	75.48     	49.16     	52.97     	4.75      
2.50      	75.22     	49.77     	53.03     	4.75      
3.00      	74.67     	49.52     	52.94     	4.75      
3.50      	74.15     	48.83     	52.81     	4.74      
4.00      	73.43     	48.14     	52.49     	4.75      
4.50      	72.72     	47.88     	52.60     	4.75      
5.00      	72.39     	48.24     	53.29     	4.76      
5.50      	72.86     	49.00     	53.70     	4.77      
6.00      	73.70     	49.79     	53.69     	4.78      
6.50      	73.98     	50.22     	53.63     	4.79      
7.00      	73.82     	50.21     	53.56     	4.81      
7.50      	73.54     	49.86     	53.38     	4.82      
8.00      	72.94     	49.40     	52.88     	4.84      
8.50      	72.33     	49.20     	52.40     	4.85      
9.00      	72.91     	49.83     	53.11     	4.86      
9.50      	74.68     	51.10     	54.76     	4.87      
10.00     	76.73     	52.21     	56.06     	4.88      
10.50     	77.89     	52.36     	56.07     	4.88      
11.00     	77.69     	51.31     	54.61     	4.87      
11.50     	77.03     	49.89     	52.86     	4.86      
12.00     	76.57     	48.68     	51.73     	4.83      
12.50     	76.41     	47.79     	51.44     	4.80      
13.00     	76.52     	47.31     	51.70     	4.76      
13.50     	76.79     	47.26     	51.88     	4.72      
14.00     	76.75     	47.18     	51.81     	4.68      
14.50     	75.97     	46.59     	51.53     	4.65      
15.00     	74.81     	45.69     	51.02     	4.62      
15.50     	73.75     	44.89     	50.42     	4.61      
16.00     	72.96     	44.82     	50.32     	4.62      
16.50     	72.61     	45.36     	50.95     	4.64      
17.00     	72.81     	45.48     	51.89     	4.66      
17.50     	73.42     	45.73     	52.64     	4.70      
18.00     	74.12     	47.25     	52.79     	4.74      
18.50     	74.44     	48.40     	52.68     	4.78      
19.00     	74.11     	47.84     	52.62     	4.82      
19.50     	73.53     	47.10     	52.35     	4.85      
20.00     	73.11     	47.06     	52.00     	4.88      
20.50     	73.20     	47.21     	52.28     	4.90      
21.00     	73.66     	47.64     	53.01     	4.90      
21.50     	74.08     	48.78     	53.37     	4.90      
22.00     	74.31     	49.52     	53.55     	4.90      
22.50     	74.27     	48.91     	53.83     	4.89      
23.00     	73.93     	48.17     	53.72     	4.88      
23.50     	73.27     	48.15     	53.12     	4.87      
24.00     	72.43     	48.18     	52.90     	4.86      
24.50     	71.93     	48.10     	53.40     	4.85      
25.00     	72.53     	48.43     	54.27     	4.84      
25.50     	73.56     	48.98     	55.06     	4.84      
26.00     	74.00     	49.31     	55.39     	4.84      
26.50     	74.09     	49.34     	55.21     	4.84      
27.00     	73.96     	49.12     	54.57     	4.84      
27.50     	73.42     	48.87     	53.65     	4.84      
28.00     	73.21     	49.03     	53.22     	4.84      
28.50     	74.25     	50.00     	53.96     	4.84      
29.00     	75.68     	51.15     	54.77     	4.84      
29.50     	76.55     	51.72     	54.88     	4.85      
30.00     	76.57     	51.19     	54.67     	4.85      
30.50     	75.96     	50.08     	54.30     	4.85      
31.00     	75.19     	49.38     	53.83     	4.84      
31.50     	74.92     	49.58     	53.51     	4.84      
32.00     	75.40     	50.60     	53.60     	4.84      
32.50     	76.19     	51.57     	54.20     	4.84      
33.00     	76.66     	51.81     	54.62     	4.83      
33.50     	76.30     	51.01     	53.95     	4.83      
34.00     	75.61     	50.08     	53.03     	4.83      
34.50     	75.12     	49.77     	52.76     	4.83      
35.00     	74.56     	49.42     	52.51     	4.83      
35.50     	73.96     	48.77     	52.08     	4.83      
36.00     	74.05     	48.68     	52.25     	4.83      
36.50     	74.89     	49.28     	52.90     	4.84      
37.00     	75.91     	49.91     	53.09     	4.84      
37.50     	76.41     	49.54     	52.68     	4.84      
38.00     	75.98     	47.75     	51.87     	4.84      
38.50     	75.14     	46.68     	51.03     	4.84      
39.00     	74.44     	47.44     	50.61     	4.84      
39.50     	74.20     	48.13     	51.11     	4.84      
40.00     	74.59     	48.36     	52.31     	4.83      
40.50     	75.65     	49.41     	53.27     	4.83      
41.00     	76.62     	50.25     	53.79     	4.82      
41.50     	76.75     	49.65     	53.91     	4.82      
42.00     	76.41     	48.71     	53.38     	4.81      
42.50     	75.89     	48.30     	52.36     	4.80      
43.00     	75.15     	48.29     	51.67     	4.80      
43.50     	74.42     	48.42     	51.82     	4.80      
44.00     	74.22     	48.46     	52.89     	4.80      
44.50     	75.04     	48.62     	53.86     	4.80      
45.00     	76.87     	49.13     	53.61     	4.80      
45.50     	77.72     	49.32     	52.95     	4.80      
46.00     	76.43     	48.74     	52.75     	4.80      
46.50     	74.92     	48.01     	52.91     	4.81      
47.00     	74.44     	47.92     	53.36     	4.81      
47.50     	74.35     	49.18     	54.36     	4.82      
48.00     	74.12     	50.91     	55.54     	4.82      
48.50     	73.46     	50.97     	56.01     	4.82      
49.00     	72.58     	50.12     	55.90     	4.82      
49.50     	71.91     	50.46     	55.89     	4.82      
50.00     	71.55     	51.46     	56.54     	4.82      
50.50     	71.45     	51.97     	58.09     	4.81      
51.00     	71.67     	52.31     	59.83     	4.79      
51.50     	72.05     	52.69     	60.91     	4.77      
52.00     	72.09     	52.70     	60.56     	4.76      
52.50     	71.79     	52.25     	59.42     	4.74      
53.00     	71.56     	51.59     	58.89     	4.73      
53.50     	71.99     	51.44     	59.40     	4.73      
54.00     	73.37     	52.17     	60.58     	4.73      
54.50     	75.30     	53.18     	61.26     	4.74      
55.00     	76.63     	53.57     	60.60     	4.74      
55.50     	76.23     	52.58     	58.35     	4.75      
56.00     	75.02     	50.83     	55.57     	4.76      
56.50     	74.05     	49.10     	53.40     	4.77      
57.00     	73.46     	47.80     	52.43     	4.78      
57.50     	73.40     	47.09     	52.56     	4.78      
