Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	105.32    	70.76     	66.20     	6.40      
0.50      	106.54    	70.94     	66.56     	6.40      
1.00      	107.98    	69.94     	67.18     	6.40      
1.50      	108.57    	70.21     	67.61     	6.40      
2.00      	108.64    	71.26     	67.92     	6.40      
2.50      	108.75    	71.90     	67.86     	6.40      
3.00      	108.76    	72.36     	67.77     	6.40      
3.50      	108.28    	72.18     	67.80     	6.40      
4.00      	108.04    	72.46     	67.74     	6.40      
4.50      	108.13    	73.34     	67.55     	6.40      
5.00      	107.90    	72.54     	67.71     	6.40      
5.50      	107.73    	71.28     	68.02     	6.40      
6.00      	108.34    	70.21     	68.54     	6.40      
6.50      	109.32    	70.65     	69.04     	6.40      
7.00      	110.51    	71.65     	69.29     	6.40      
7.50      	111.66    	70.40     	68.22     	6.40      
8.00      	112.73    	71.20     	68.31     	6.40      
8.50      	113.80    	72.77     	68.96     	6.39      
9.00      	115.12    	72.04     	69.06     	6.39      
9.50      	116.52    	71.69     	68.59     	6.38      
10.00     	118.00    	71.63     	67.66     	6.38      
10.50     	117.34    	70.53     	66.19     	6.37      
11.00     	116.33    	69.26     	64.66     	6.36      
11.50     	114.51    	68.54     	64.08     	6.36      
12.00     	112.78    	67.88     	63.69     	6.35      
12.50     	111.48    	67.46     	64.21     	6.35      
13.00     	110.27    	67.62     	64.63     	6.34      
13.50     	109.23    	68.75     	64.88     	6.34      
14.00     	108.14    	69.22     	64.57     	6.33      
14.50     	107.04    	69.38     	64.01     	6.32      
15.00     	106.87    	68.98     	64.56     	6.32      
15.50     	106.90    	68.82     	65.16     	6.31      
16.00     	107.27    	69.30     	65.77     	6.31      
16.50     	108.31    	70.05     	66.27     	6.30      
17.00     	109.69    	70.94     	66.71     	6.30      
17.50     	110.83    	71.49     	67.12     	6.29      
18.00     	111.81    	72.02     	67.32     	6.29      
18.50     	112.44    	72.50     	67.07     	6.29      
19.00     	112.67    	72.65     	66.71     	6.28      
19.50     	112.58    	72.51     	66.28     	6.28      
20.00     	111.68    	71.77     	65.75     	6.28      
20.50     	110.40    	70.75     	65.17     	6.27      
21.00     	108.99    	69.70     	65.10     	6.27      
21.50     	107.53    	68.63     	65.16     	6.27      
22.00     	106.40    	69.67     	65.36     	6.26      
22.50     	105.16    	70.47     	65.52     	6.26      
23.00     	103.39    	69.82     	65.50     	6.25      
23.50     	102.76    	70.48     	65.80     	6.25      
24.00     	103.51    	72.73     	66.48     	6.25      
24.50     	105.38    	74.08     	68.03     	6.25      
25.00     	107.50    	75.07     	69.64     	6.26      
25.50     	108.75    	75.05     	69.45     	6.26      
26.00     	110.17    	75.25     	69.25     	6.27      
26.50     	111.79    	75.71     	69.05     	6.27      
27.00     	112.56    	75.00     	68.46     	6.27      
27.50     	112.89    	73.67     	67.67     	6.28      
28.00     	112.83    	72.56     	67.31     	6.28      
28.50     	112.65    	71.57     	66.94     	6.28      
29.00     	112.10    	71.19     	66.04     	6.29      
29.50     	111.48    	70.75     	65.27     	6.29      
30.00     	110.75    	70.24     	64.68     	6.30      
30.50     	110.19    	69.46     	64.25     	6.30      
31.00     	109.69    	68.75     	63.88     	6.30      
31.50     	109.13    	69.26     	63.58     	6.31      
32.00     	108.32    	68.91     	63.21     	6.31      
32.50     	107.32    	67.97     	62.80     	6.31      
33.00     	106.33    	67.52     	62.36     	6.31      
33.50     	105.53    	67.10     	62.16     	6.31      
34.00     	105.24    	66.70     	62.62     	6.31      
34.50     	105.21    	66.79     	62.71     	6.31      
35.00     	105.38    	67.24     	62.52     	6.31      
35.50     	104.68    	66.32     	62.34     	6.31      
36.00     	103.76    	65.06     	62.16     	6.30      
36.50     	102.43    	65.31     	62.12     	6.30      
37.00     	101.21    	65.73     	62.18     	6.30      
37.50     	100.86    	66.76     	62.81     	6.30      
38.00     	100.68    	67.67     	63.61     	6.30      
38.50     	100.79    	68.39     	64.68     	6.30      
39.00     	100.57    	68.79     	65.33     	6.30      
39.50     	100.16    	69.00     	65.73     	6.30      
40.00     	100.88    	70.33     	66.62     	6.30      
40.50     	102.17    	71.87     	67.73     	6.29      
41.00     	104.58    	73.72     	69.30     	6.28      
41.50     	106.57    	73.89     	69.78     	6.27      
42.00     	108.35    	73.22     	69.72     	6.26      
42.50     	110.20    	74.00     	69.92     	6.25      
43.00     	111.71    	74.18     	69.82     	6.24      
43.50     	111.66    	71.28     	68.25     	6.23      
44.00     	111.26    	69.03     	66.82     	6.22      
44.50     	110.10    	68.19     	65.71     	6.21      
45.00     	109.11    	67.76     	64.79     	6.20      
45.50     	108.34    	67.84     	64.14     	6.19      
46.00     	107.56    	67.49     	63.41     	6.18      
46.50     	106.78    	66.90     	62.64     	6.17      
47.00     	106.01    	66.93     	63.00     	6.16      
47.50     	105.55    	66.90     	63.39     	6.15      
48.00     	106.20    	66.44     	63.49     	6.14      
48.50     	107.53    	66.84     	64.01     	6.14      
49.00     	109.36    	67.86     	64.83     	6.14      
49.50     	110.67    	69.90     	65.16     	6.15      
50.00     	111.75    	71.19     	65.17     	6.15      
50.50     	112.31    	70.31     	64.48     	6.15      
51.00     	112.58    	69.43     	64.25     	6.16      
51.50     	112.52    	68.55     	64.56     	6.16      
52.00     	111.97    	67.72     	63.96     	6.16      
52.50     	111.14    	66.90     	62.89     	6.17      
53.00     	109.85    	66.26     	62.19     	6.17      
53.50     	108.40    	65.68     	61.63     	6.17      
54.00     	107.22    	66.17     	61.27     	6.18      
54.50     	106.09    	66.85     	60.95     	6.18      
55.00     	104.87    	65.91     	60.58     	6.18      
55.50     	103.71    	64.86     	60.30     	6.19      
56.00     	102.74    	63.36     	60.33     	6.19      
56.50     	102.09    	63.06     	60.18     	6.19      
57.00     	101.82    	64.12     	59.80     	6.20      
57.50     	102.45    	65.19     	60.77     	6.20      
58.00     	103.45    	66.23     	62.06     	6.20      
58.50     	105.45    	67.09     	63.31     	6.20      
59.00     	107.26    	67.57     	64.08     	6.21      
59.50     	108.85    	67.61     	64.28     	6.21      
60.00     	110.36    	68.79     	64.85     	6.21      
60.50     	111.85    	70.34     	65.54     	6.21      
61.00     	111.80    	70.41     	64.86     	6.21      
61.50     	111.65    	70.31     	64.22     	6.21      
62.00     	110.62    	68.62     	64.05     	6.21      
62.50     	109.50    	67.16     	63.78     	6.22      
