Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	107.84    	54.98     	49.26     	4.64      
0.50      	107.58    	55.67     	49.35     	4.68      
1.00      	107.66    	55.66     	48.39     	4.71      
1.50      	108.25    	55.41     	47.31     	4.72      
2.00      	108.31    	55.04     	46.46     	4.72      
2.50      	107.83    	55.06     	46.54     	4.71      
3.00      	107.05    	55.32     	47.27     	4.69      
3.50      	106.41    	55.56     	48.14     	4.66      
4.00      	105.99    	55.57     	48.79     	4.63      
4.50      	106.30    	55.46     	49.05     	4.60      
5.00      	107.49    	55.54     	49.07     	4.57      
5.50      	108.35    	55.49     	48.80     	4.53      
6.00      	108.18    	55.73     	48.72     	4.50      
6.50      	107.25    	56.27     	48.74     	4.48      
7.00      	106.58    	57.06     	48.88     	4.46      
7.50      	106.45    	58.00     	49.13     	4.45      
8.00      	107.17    	58.67     	49.27     	4.44      
8.50      	108.31    	58.54     	49.06     	4.45      
9.00      	109.26    	57.76     	48.77     	4.46      
9.50      	109.57    	57.30     	48.82     	4.48      
10.00     	109.28    	57.35     	48.84     	4.49      
10.50     	109.55    	57.91     	49.12     	4.50      
11.00     	110.35    	58.58     	49.92     	4.51      
11.50     	110.65    	58.89     	50.82     	4.50      
12.00     	110.26    	58.45     	50.68     	4.49      
12.50     	110.39    	57.60     	49.57     	4.47      
13.00     	110.96    	57.30     	48.87     	4.45      
13.50     	111.07    	57.42     	48.82     	4.42      
14.00     	110.22    	57.10     	48.66     	4.40      
14.50     	108.76    	56.24     	47.87     	4.38      
15.00     	107.80    	55.60     	47.09     	4.36      
15.50     	107.37    	54.84     	46.71     	4.35      
16.00     	107.43    	53.76     	46.59     	4.35      
16.50     	107.38    	52.92     	46.33     	4.36      
17.00     	107.94    	53.51     	46.76     	4.37      
17.50     	109.58    	55.35     	48.07     	4.38      
18.00     	109.35    	55.08     	47.71     	4.39      
18.50     	105.22    	51.48     	44.87     	4.41      
19.00     	102.96    	50.10     	43.97     	4.42      
19.50     	105.82    	52.65     	45.93     	4.43      
20.00     	108.44    	54.44     	46.87     	4.44      
20.50     	109.00    	54.33     	46.24     	4.45      
21.00     	108.76    	54.06     	45.69     	4.46      
21.50     	109.00    	54.50     	46.01     	4.47      
22.00     	109.84    	55.08     	46.60     	4.48      
22.50     	110.37    	54.83     	46.58     	4.49      
23.00     	110.71    	54.34     	46.41     	4.51      
23.50     	110.70    	53.67     	46.16     	4.52      
24.00     	110.91    	53.29     	45.95     	4.53      
24.50     	111.14    	53.36     	45.62     	4.54      
25.00     	111.04    	53.46     	45.22     	4.55      
25.50     	110.24    	53.05     	44.87     	4.56      
26.00     	109.33    	52.46     	44.72     	4.56      
26.50     	109.25    	52.60     	44.98     	4.55      
27.00     	109.31    	52.76     	44.85     	4.54      
27.50     	109.67    	52.70     	44.44     	4.53      
28.00     	110.03    	52.45     	44.15     	4.52      
28.50     	110.11    	52.16     	44.40     	4.50      
29.00     	109.28    	51.63     	44.62     	4.49      
29.50     	108.24    	51.32     	44.43     	4.47      
30.00     	107.88    	51.71     	44.40     	4.47      
30.50     	107.59    	52.19     	44.56     	4.47      
31.00     	107.59    	52.69     	44.78     	4.47      
31.50     	107.84    	53.17     	44.81     	4.48      
32.00     	108.38    	54.05     	45.25     	4.49      
32.50     	107.91    	54.37     	45.55     	4.51      
33.00     	106.63    	53.79     	45.46     	4.53      
33.50     	105.69    	53.33     	45.49     	4.55      
34.00     	105.38    	53.32     	45.51     	4.57      
34.50     	105.79    	53.54     	45.75     	4.58      
35.00     	106.18    	53.36     	46.06     	4.60      
35.50     	106.65    	52.94     	46.23     	4.61      
36.00     	106.69    	52.47     	45.93     	4.62      
36.50     	106.36    	52.64     	45.81     	4.63      
37.00     	105.80    	53.56     	46.20     	4.64      
37.50     	105.27    	54.56     	46.64     	4.63      
38.00     	105.03    	55.44     	46.91     	4.63      
38.50     	104.78    	55.68     	46.81     	4.62      
39.00     	105.11    	55.56     	46.79     	4.61      
39.50     	105.53    	55.40     	46.82     	4.59      
40.00     	105.78    	55.91     	46.91     	4.58      
40.50     	105.21    	56.10     	46.62     	4.57      
41.00     	104.43    	55.48     	46.42     	4.56      
41.50     	104.31    	55.14     	46.95     	4.55      
42.00     	104.67    	55.36     	47.72     	4.55      
42.50     	105.21    	55.79     	48.34     	4.56      
43.00     	105.64    	55.73     	48.23     	4.57      
43.50     	107.12    	55.86     	48.04     	4.58      
44.00     	109.79    	56.19     	47.81     	4.60      
44.50     	112.64    	56.58     	47.79     	4.62      
45.00     	113.51    	56.86     	48.23     	4.63      
45.50     	112.05    	57.00     	48.76     	4.65      
46.00     	110.11    	57.11     	48.95     	4.66      
46.50     	108.87    	56.79     	48.58     	4.66      
47.00     	108.73    	56.40     	48.26     	4.66      
47.50     	108.60    	55.88     	47.86     	4.66      
48.00     	108.35    	55.94     	48.07     	4.66      
48.50     	107.90    	56.39     	48.76     	4.64      
49.00     	107.63    	56.56     	49.07     	4.63      
49.50     	107.55    	56.45     	48.97     	4.60      
50.00     	107.39    	56.63     	49.00     	4.57      
50.50     	107.56    	57.39     	49.58     	4.54      
51.00     	107.67    	57.54     	49.92     	4.51      
51.50     	107.48    	57.09     	49.84     	4.48      
52.00     	106.76    	56.45     	49.17     	4.46      
52.50     	106.04    	56.13     	48.81     	4.44      
53.00     	105.58    	56.05     	49.22     	4.44      
53.50     	105.57    	55.96     	49.49     	4.45      
54.00     	105.81    	55.97     	49.20     	4.46      
54.50     	105.85    	56.13     	48.85     	4.49      
