Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	95.48     	43.94     	50.79     	4.07      
0.50      	94.01     	42.69     	49.09     	4.14      
1.00      	92.77     	42.42     	48.05     	4.19      
1.50      	92.30     	43.93     	48.29     	4.22      
2.00      	92.27     	45.26     	49.12     	4.23      
2.50      	92.11     	43.97     	48.85     	4.23      
3.00      	91.49     	41.49     	47.52     	4.22      
3.50      	90.56     	40.61     	46.35     	4.20      
4.00      	89.50     	40.71     	45.60     	4.18      
4.50      	88.51     	40.33     	45.12     	4.16      
5.00      	87.73     	40.01     	45.25     	4.14      
5.50      	87.29     	40.58     	46.07     	4.12      
6.00      	87.45     	41.76     	47.21     	4.11      
6.50      	87.86     	42.33     	47.85     	4.11      
7.00      	87.71     	41.87     	47.39     	4.13      
7.50      	86.81     	41.06     	46.22     	4.16      
8.00      	86.33     	41.03     	45.66     	4.20      
8.50      	87.03     	41.72     	46.30     	4.25      
9.00      	87.79     	41.85     	46.92     	4.30      
9.50      	87.69     	41.36     	46.61     	4.37      
10.00     	87.13     	41.15     	46.10     	4.43      
10.50     	87.00     	41.58     	46.26     	4.49      
11.00     	87.29     	42.06     	46.79     	4.54      
11.50     	87.54     	42.19     	47.08     	4.58      
12.00     	87.60     	42.02     	46.96     	4.61      
12.50     	87.46     	41.79     	46.85     	4.62      
13.00     	87.16     	41.67     	47.08     	4.60      
13.50     	87.12     	42.01     	47.60     	4.55      
14.00     	87.67     	42.53     	48.16     	4.47      
14.50     	88.44     	42.97     	48.62     	4.35      
15.00     	88.87     	43.34     	48.82     	4.22      
15.50     	88.92     	43.33     	48.77     	4.10      
16.00     	89.33     	43.08     	48.97     	4.01      
16.50     	90.10     	43.00     	49.21     	3.99      
17.00     	90.83     	43.17     	49.12     	4.03      
17.50     	91.46     	43.47     	48.81     	4.14      
18.00     	92.25     	44.04     	48.72     	4.27      
18.50     	92.92     	44.35     	48.74     	4.41      
19.00     	93.15     	43.76     	48.42     	4.51      
19.50     	93.19     	42.99     	47.93     	4.56      
20.00     	93.34     	42.79     	47.81     	4.54      
20.50     	93.23     	42.63     	47.74     	4.48      
21.00     	92.97     	42.42     	47.65     	4.40      
21.50     	93.14     	42.37     	47.87     	4.33      
22.00     	93.31     	41.99     	47.96     	4.27      
22.50     	92.98     	41.34     	47.54     	4.25      
23.00     	92.40     	41.07     	46.92     	4.26      
23.50     	92.08     	41.32     	46.66     	4.28      
24.00     	91.75     	41.17     	46.71     	4.30      
24.50     	91.26     	40.55     	46.87     	4.32      
25.00     	90.82     	40.35     	47.10     	4.31      
25.50     	90.53     	41.01     	47.56     	4.30      
26.00     	90.35     	41.86     	48.04     	4.29      
26.50     	90.36     	42.47     	48.39     	4.28      
27.00     	90.66     	43.00     	48.75     	4.28      
27.50     	90.72     	43.23     	48.98     	4.32      
28.00     	90.36     	43.21     	49.02     	4.37      
28.50     	90.22     	43.22     	49.35     	4.43      
29.00     	90.65     	43.18     	50.14     	4.50      
29.50     	91.10     	42.99     	50.73     	4.56      
30.00     	91.10     	42.71     	50.65     	4.62      
30.50     	90.72     	43.27     	50.45     	4.66      
31.00     	90.53     	45.19     	51.10     	4.69      
31.50     	90.67     	46.10     	51.50     	4.70      
32.00     	90.96     	44.73     	50.49     	4.71      
32.50     	91.04     	42.78     	48.76     	4.70      
33.00     	90.53     	41.31     	47.31     	4.69      
33.50     	89.60     	40.38     	46.65     	4.67      
34.00     	89.14     	40.47     	47.21     	4.65      
34.50     	89.53     	41.47     	48.61     	4.63      
35.00     	89.96     	42.16     	49.43     	4.60      
35.50     	89.71     	41.96     	49.19     	4.57      
36.00     	88.74     	41.25     	48.40     	4.54      
36.50     	87.62     	40.51     	47.61     	4.50      
37.00     	87.14     	40.25     	47.19     	4.47      
37.50     	87.70     	41.03     	47.71     	4.44      
38.00     	88.87     	42.48     	49.11     	4.41      
38.50     	89.08     	42.79     	49.36     	4.38      
39.00     	85.22     	39.03     	45.43     	4.36      
39.50     	78.17     	33.30     	39.96     	4.34      
40.00     	76.40     	33.68     	41.13     	4.32      
40.50     	81.53     	39.60     	47.42     	4.31      
41.00     	85.54     	43.39     	51.10     	4.31      
41.50     	85.79     	43.30     	50.86     	4.31      
42.00     	84.97     	42.11     	49.38     	4.32      
42.50     	85.07     	41.61     	48.59     	4.32      
43.00     	86.03     	41.79     	48.72     	4.32      
43.50     	87.21     	42.35     	49.24     	4.31      
44.00     	87.98     	42.96     	49.65     	4.29      
44.50     	88.27     	43.62     	49.73     	4.27      
45.00     	88.17     	43.88     	49.31     	4.24      
45.50     	88.19     	43.81     	48.85     	4.22      
46.00     	88.30     	43.83     	48.57     	4.19      
46.50     	88.22     	43.96     	48.36     	4.17      
47.00     	87.96     	43.79     	48.12     	4.15      
47.50     	87.95     	43.39     	48.20     	4.14      
48.00     	88.03     	42.84     	48.70     	4.14      
48.50     	87.82     	42.31     	49.19     	4.14      
49.00     	87.47     	42.12     	49.46     	4.15      
49.50     	87.16     	42.31     	49.59     	4.17      
50.00     	87.00     	42.86     	49.68     	4.20      
50.50     	86.70     	43.15     	49.71     	4.23      
51.00     	86.32     	43.10     	49.85     	4.27      
51.50     	86.14     	43.21     	49.91     	4.32      
52.00     	86.00     	43.18     	49.70     	4.38      
52.50     	85.73     	42.72     	49.37     	4.44      
53.00     	85.33     	42.16     	49.10     	4.50      
53.50     	85.17     	41.96     	49.11     	4.55      
54.00     	86.17     	42.84     	49.80     	4.60      
54.50     	87.61     	43.96     	50.17     	4.64      
55.00     	85.81     	41.90     	47.39     	4.67      
55.50     	81.12     	37.41     	42.92     	4.68      
56.00     	79.95     	36.39     	42.39     	4.68      
56.50     	82.93     	39.38     	45.31     	4.67      
57.00     	85.38     	41.91     	47.25     	4.64      
57.50     	84.93     	41.01     	46.29     	4.61      
58.00     	83.71     	38.73     	44.62     	4.57      
58.50     	83.66     	37.90     	44.20     	4.53      
59.00     	84.53     	38.60     	44.77     	4.51      
59.50     	85.07     	39.25     	45.21     	4.50      
60.00     	85.01     	39.40     	45.28     	4.52      
60.50     	84.95     	39.56     	45.35     	4.56      
61.00     	85.09     	39.76     	45.62     	4.62      
61.50     	85.17     	39.77     	45.83     	4.68      
62.00     	85.35     	39.86     	45.94     	4.71      
62.50     	85.80     	40.35     	46.09     	4.71      
63.00     	86.02     	40.82     	45.97     	4.65      
63.50     	85.81     	40.58     	45.47     	4.55      
64.00     	85.45     	39.99     	44.97     	4.41      
64.50     	85.47     	39.94     	44.89     	4.28      
65.00     	85.66     	40.22     	44.99     	4.18      
65.50     	85.48     	40.06     	44.80     	4.13      
66.00     	85.09     	39.76     	44.52     	4.16      
66.50     	84.90     	39.87     	44.52     	4.24      
67.00     	84.81     	39.92     	44.64     	4.36      
67.50     	84.82     	39.99     	44.90     	4.49      
68.00     	85.20     	40.32     	45.50     	4.61      
68.50     	85.69     	40.41     	46.16     	4.70      
69.00     	85.91     	40.40     	46.47     	4.74      
69.50     	85.89     	40.54     	46.33     	4.75      
70.00     	86.46     	41.01     	46.41     	4.74      
70.50     	87.61     	41.30     	47.06     	4.70      
71.00     	88.38     	41.02     	47.57     	4.64      
71.50     	88.63     	40.99     	47.54     	4.57      
72.00     	89.11     	41.72     	47.48     	4.49      
72.50     	90.03     	42.49     	47.84     	4.42      
73.00     	90.79     	42.64     	48.33     	4.35      
73.50     	90.72     	42.52     	48.41     	4.29      
74.00     	90.19     	43.37     	48.80     	4.25      
74.50     	91.40     	46.05     	51.01     	4.22      
75.00     	95.24     	48.97     	54.14     	4.20      
75.50     	97.32     	49.03     	54.45     	4.19      
76.00     	94.57     	45.77     	50.88     	4.19      
76.50     	91.05     	42.33     	47.28     	4.20      
77.00     	90.10     	41.02     	46.23     	4.21      
77.50     	90.28     	41.20     	46.46     	4.23      
78.00     	89.89     	41.46     	46.44     	4.25      
78.50     	89.06     	41.38     	46.10     	4.27      
79.00     	88.27     	41.24     	45.83     	4.30      
79.50     	87.68     	41.18     	45.78     	4.33      
80.00     	87.00     	40.90     	45.51     	4.35      
80.50     	86.13     	40.53     	44.82     	4.37      
81.00     	85.01     	40.41     	43.92     	4.39      
81.50     	83.65     	40.12     	43.16     	4.40      
82.00     	82.34     	39.54     	42.83     	4.40      
82.50     	81.78     	39.39     	43.11     	4.40      
83.00     	81.96     	39.95     	43.76     	4.38      
83.50     	82.23     	40.99     	44.37     	4.36      
84.00     	82.41     	42.07     	45.01     	4.32      
84.50     	82.79     	42.59     	45.98     	4.28      
85.00     	83.46     	42.51     	47.35     	4.23      
85.50     	84.47     	42.81     	49.03     	4.20      
86.00     	85.86     	44.10     	50.69     	4.17      
86.50     	87.13     	45.41     	51.83     	4.15      
87.00     	87.90     	45.96     	52.45     	4.15      
87.50     	88.37     	46.08     	52.90     	4.16      
88.00     	89.06     	46.11     	53.62     	4.18      
88.50     	89.92     	46.43     	54.62     	4.19      
89.00     	90.78     	47.51     	55.72     	4.21      
89.50     	91.39     	48.55     	56.42     	4.22      
90.00     	91.50     	48.65     	56.26     	4.23      
90.50     	91.10     	48.17     	55.08     	4.23      
91.00     	90.13     	47.32     	53.09     	4.23      
91.50     	88.84     	45.87     	50.81     	4.23      
92.00     	87.58     	43.91     	48.82     	4.23      
92.50     	86.88     	42.17     	47.76     	4.22      
93.00     	87.05     	41.27     	47.77     	4.21      
93.50     	87.56     	40.93     	48.00     	4.20      
94.00     	88.09     	40.98     	48.09     	4.19      
94.50     	88.78     	41.68     	48.39     	4.18      
95.00     	89.55     	42.46     	48.80     	4.16      
95.50     	90.18     	41.99     	48.56     	4.14      
96.00     	90.76     	40.51     	47.84     	4.12      
96.50     	91.36     	39.65     	47.70     	4.08      
97.00     	91.37     	39.85     	48.17     	4.03      
97.50     	90.65     	40.33     	48.39     	3.97      
98.00     	89.63     	40.31     	47.90     	3.90      
98.50     	89.24     	40.07     	47.49     	3.82      
99.00     	89.47     	39.54     	47.24     	3.74      
99.50     	89.25     	38.11     	46.31     	3.65      
100.00    	88.28     	36.26     	44.85     	3.57      
100.50    	87.15     	35.28     	43.66     	3.49      
101.00    	86.61     	35.42     	43.03     	3.42      
101.50    	86.61     	35.01     	42.42     	3.36      
102.00    	86.59     	33.67     	41.58     	3.32      
102.50    	87.04     	33.95     	41.98     	3.29      
103.00    	88.00     	36.19     	44.05     	3.28      
