Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	76.59     	55.73     	67.65     	4.69      
0.50      	76.53     	55.13     	66.98     	4.69      
1.00      	76.15     	55.08     	66.27     	4.69      
1.50      	75.77     	55.03     	65.55     	4.69      
2.00      	76.01     	55.62     	66.02     	4.68      
2.50      	76.39     	56.37     	66.79     	4.67      
3.00      	76.13     	56.26     	66.66     	4.66      
3.50      	75.19     	55.27     	65.61     	4.64      
4.00      	74.63     	54.83     	65.16     	4.63      
4.50      	75.10     	55.88     	66.37     	4.62      
5.00      	75.61     	56.94     	67.60     	4.64      
5.50      	77.05     	58.00     	69.40     	4.65      
6.00      	78.49     	59.07     	71.21     	4.66      
6.50      	79.18     	59.30     	70.77     	4.67      
7.00      	79.74     	59.39     	69.93     	4.69      
7.50      	80.79     	59.84     	69.73     	4.70      
8.00      	82.04     	60.44     	69.80     	4.69      
8.50      	82.79     	60.41     	69.29     	4.68      
9.00      	82.68     	59.34     	67.82     	4.67      
9.50      	82.55     	58.27     	66.35     	4.66      
10.00     	81.69     	57.66     	65.31     	4.65      
10.50     	80.82     	57.05     	64.27     	4.65      
11.00     	80.18     	56.55     	64.14     	4.64      
11.50     	79.66     	56.11     	64.43     	4.64      
12.00     	78.97     	55.40     	64.34     	4.64      
12.50     	77.72     	53.81     	63.05     	4.64      
13.00     	76.47     	52.23     	61.77     	4.64      
13.50     	75.93     	52.91     	62.58     	4.64      
14.00     	75.45     	53.80     	63.57     	4.62      
14.50     	75.34     	54.49     	64.46     	4.61      
15.00     	75.47     	55.08     	65.29     	4.59      
15.50     	75.28     	55.42     	65.64     	4.57      
16.00     	74.57     	55.34     	65.20     	4.55      
16.50     	74.19     	55.65     	65.29     	4.54      
17.00     	74.86     	57.16     	67.04     	4.52      
17.50     	75.50     	58.60     	68.70     	4.54      
18.00     	75.75     	58.67     	68.69     	4.56      
18.50     	76.01     	58.74     	68.68     	4.57      
19.00     	75.34     	58.50     	67.33     	4.59      
19.50     	74.50     	58.19     	65.73     	4.61      
20.00     	74.72     	58.27     	65.66     	4.62      
20.50     	74.93     	58.53     	66.33     	4.64      
21.00     	75.15     	58.56     	66.48     	4.64      
21.50     	75.36     	58.29     	65.99     	4.65      
22.00     	75.58     	57.88     	65.48     	4.66      
22.50     	75.79     	57.08     	64.95     	4.67      
23.00     	76.00     	56.51     	64.75     	4.68      
23.50     	76.22     	57.81     	67.34     	4.67      
24.00     	76.78     	59.10     	69.92     	4.67      
24.50     	77.41     	59.23     	70.14     	4.66      
25.00     	77.93     	59.27     	70.16     	4.65      
