Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	70.41     	53.47     	46.16     	6.97      
0.50      	71.87     	54.40     	46.63     	6.48      
1.00      	71.86     	54.04     	46.61     	6.07      
1.50      	71.19     	53.75     	46.36     	5.73      
2.00      	71.19     	53.60     	46.34     	5.45      
2.50      	72.51     	54.58     	46.76     	5.23      
3.00      	72.48     	53.86     	46.73     	5.06      
3.50      	70.95     	52.61     	46.23     	4.93      
4.00      	72.44     	54.67     	46.72     	4.85      
4.50      	74.17     	55.84     	47.30     	4.81      
5.00      	74.00     	54.72     	47.26     	4.80      
5.50      	73.04     	53.15     	46.97     	4.81      
6.00      	73.75     	53.27     	47.24     	4.85      
6.50      	73.85     	52.51     	47.30     	4.90      
7.00      	73.48     	52.16     	47.22     	4.96      
7.50      	72.48     	51.21     	46.93     	5.03      
8.00      	71.18     	49.92     	46.55     	5.10      
8.50      	72.64     	50.99     	47.03     	5.16      
9.00      	74.42     	52.17     	47.60     	5.22      
9.50      	73.74     	50.87     	47.34     	5.26      
10.00     	70.28     	47.19     	46.17     	5.29      
10.50     	69.90     	47.28     	45.99     	5.30      
11.00     	71.23     	48.74     	46.34     	5.31      
11.50     	70.62     	48.45     	46.04     	5.31      
12.00     	69.85     	47.67     	45.68     	5.32      
12.50     	69.15     	47.02     	45.34     	5.33      
13.00     	69.66     	47.60     	45.38     	5.34      
13.50     	67.94     	45.68     	44.72     	5.37      
14.00     	66.30     	45.21     	44.09     	5.39      
14.50     	68.56     	48.44     	44.74     	5.42      
15.00     	70.02     	49.56     	45.15     	5.44      
15.50     	69.44     	48.11     	44.89     	5.45      
16.00     	68.78     	46.90     	44.64     	5.44      
16.50     	69.97     	47.82     	45.00     	5.42      
17.00     	68.78     	46.25     	44.61     	5.38      
17.50     	66.77     	45.33     	43.98     	5.33      
18.00     	68.79     	48.41     	44.69     	5.27      
18.50     	70.80     	50.13     	45.39     	5.21      
19.00     	70.47     	48.96     	45.34     	5.16      
19.50     	69.46     	47.65     	45.08     	5.12      
20.00     	70.20     	48.35     	45.39     	5.10      
20.50     	69.56     	47.52     	45.26     	5.10      
21.00     	69.28     	47.98     	45.25     	5.12      
21.50     	71.28     	50.30     	45.97     	5.15      
22.00     	72.24     	50.80     	46.33     	5.19      
22.50     	71.71     	49.56     	46.19     	5.24      
23.00     	71.15     	48.72     	46.02     	5.29      
23.50     	71.51     	48.83     	46.13     	5.34      
24.00     	69.64     	46.89     	45.50     	5.38      
24.50     	69.16     	47.18     	45.32     	5.42      
25.00     	71.05     	49.17     	45.88     	5.45      
25.50     	71.47     	49.28     	45.94     	5.47      
26.00     	70.64     	48.40     	45.58     	5.47      
26.50     	70.05     	48.35     	45.29     	5.45      
27.00     	69.75     	47.89     	45.09     	5.41      
27.50     	67.20     	44.95     	44.17     	5.35      
28.00     	67.72     	46.42     	44.26     	5.27      
28.50     	71.70     	51.06     	45.49     	5.18      
29.00     	72.79     	51.74     	45.76     	5.09      
29.50     	69.47     	47.69     	44.62     	5.00      
30.00     	67.07     	45.58     	43.81     	4.91      
30.50     	68.80     	47.72     	44.37     	4.83      
31.00     	70.19     	49.20     	44.84     	4.76      
31.50     	69.39     	48.35     	44.61     	4.69      
32.00     	67.02     	46.37     	43.89     	4.64      
32.50     	67.42     	48.14     	44.10     	4.60      
33.00     	69.22     	50.94     	44.78     	4.56      
33.50     	69.96     	52.23     	45.12     	4.53      
34.00     	70.68     	52.66     	45.44     	4.51      
34.50     	71.16     	52.31     	45.69     	4.50      
35.00     	70.28     	50.41     	45.48     	4.50      
35.50     	69.09     	49.20     	45.17     	4.50      
36.00     	70.04     	50.77     	45.55     	4.52      
36.50     	70.26     	51.60     	45.68     	4.54      
37.00     	70.02     	51.78     	45.63     	4.56      
37.50     	69.74     	51.31     	45.55     	4.60      
38.00     	69.38     	50.55     	45.43     	4.64      
38.50     	67.66     	48.65     	44.83     	4.68      
39.00     	67.38     	49.17     	44.69     	4.74      
39.50     	69.26     	51.33     	45.23     	4.79      
40.00     	70.14     	51.95     	45.39     	4.85      
40.50     	69.62     	51.36     	45.07     	4.91      
41.00     	69.42     	51.66     	44.83     	4.98      
