Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	97.94     	86.63     	85.56     	5.40      
0.50      	97.66     	85.00     	83.87     	5.40      
1.00      	97.21     	83.22     	82.23     	5.40      
1.50      	96.51     	81.48     	81.09     	5.40      
2.00      	95.99     	80.01     	81.26     	5.40      
2.50      	95.35     	78.57     	81.36     	5.40      
3.00      	94.03     	76.91     	79.62     	5.40      
3.50      	93.61     	77.25     	79.16     	5.40      
4.00      	93.92     	78.80     	79.77     	5.40      
4.50      	95.46     	81.50     	82.12     	5.40      
5.00      	96.85     	83.09     	83.43     	5.39      
5.50      	98.00     	83.73     	84.26     	5.39      
6.00      	98.74     	83.12     	84.73     	5.38      
6.50      	98.55     	81.25     	83.67     	5.38      
7.00      	98.18     	79.50     	81.98     	5.37      
7.50      	97.74     	78.67     	79.30     	5.37      
8.00      	97.78     	78.20     	78.21     	5.36      
8.50      	98.01     	77.72     	77.83     	5.36      
9.00      	98.05     	76.45     	77.11     	5.35      
9.50      	96.75     	75.62     	76.14     	5.35      
10.00     	95.75     	75.79     	75.54     	5.34      
10.50     	95.77     	77.16     	75.67     	5.34      
11.00     	97.12     	76.66     	77.42     	5.33      
11.50     	98.30     	77.86     	79.17     	5.33      
12.00     	99.36     	79.27     	80.53     	5.32      
12.50     	100.37    	78.92     	80.86     	5.31      
13.00     	99.90     	79.02     	79.84     	5.31      
13.50     	99.12     	78.18     	78.34     	5.30      
14.00     	98.21     	74.67     	76.26     	5.30      
14.50     	97.01     	72.36     	74.76     	5.29      
15.00     	95.64     	70.87     	73.66     	5.29      
15.50     	94.06     	70.56     	73.25     	5.28      
16.00     	93.94     	73.42     	73.74     	5.27      
16.50     	94.54     	76.95     	74.85     	5.25      
17.00     	95.59     	78.98     	76.67     	5.21      
17.50     	95.52     	79.60     	76.98     	5.18      
18.00     	95.02     	79.03     	76.39     	5.14      
18.50     	94.16     	76.38     	74.50     	5.11      
19.00     	92.86     	75.74     	73.44     	5.07      
19.50     	92.08     	76.32     	73.40     	5.04      
20.00     	92.48     	78.27     	74.88     	5.01      
20.50     	94.21     	81.24     	76.88     	5.00      
