Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	86.24     	76.62     	77.32     	4.49      
0.50      	85.63     	73.84     	76.39     	4.50      
1.00      	85.24     	72.26     	75.45     	4.49      
1.50      	84.93     	71.60     	74.84     	4.50      
2.00      	84.49     	71.48     	75.03     	4.54      
2.50      	83.86     	71.24     	75.32     	4.61      
3.00      	82.98     	70.37     	75.07     	4.70      
3.50      	81.91     	69.66     	74.22     	4.80      
4.00      	80.76     	68.82     	73.06     	4.90      
4.50      	79.73     	67.25     	71.97     	4.99      
5.00      	78.71     	66.23     	70.54     	5.08      
5.50      	77.74     	65.96     	68.82     	5.17      
6.00      	76.94     	65.12     	67.27     	5.27      
6.50      	76.38     	64.25     	66.31     	5.35      
7.00      	76.15     	64.34     	66.36     	5.44      
7.50      	76.17     	65.25     	67.40     	5.52      
8.00      	76.33     	66.75     	69.30     	5.59      
8.50      	76.47     	68.05     	71.50     	5.62      
9.00      	76.64     	69.36     	73.49     	5.63      
9.50      	77.05     	71.71     	74.75     	5.64      
10.00     	77.77     	73.75     	76.40     	5.65      
10.50     	78.40     	74.27     	77.29     	5.67      
11.00     	78.46     	72.56     	75.93     	5.68      
11.50     	78.23     	70.62     	74.53     	5.69      
12.00     	77.91     	68.82     	73.11     	5.70      
12.50     	77.66     	67.15     	71.17     	5.71      
13.00     	77.59     	65.71     	69.29     	5.73      
13.50     	77.77     	64.56     	67.87     	5.74      
14.00     	77.88     	63.28     	67.19     	5.75      
14.50     	78.08     	62.65     	67.35     	5.76      
15.00     	78.67     	64.04     	68.23     	5.77      
15.50     	79.58     	66.38     	70.07     	5.77      
16.00     	80.69     	68.66     	72.57     	5.76      
16.50     	82.00     	70.13     	74.59     	5.75      
17.00     	83.36     	71.20     	75.54     	5.74      
17.50     	84.31     	71.31     	75.01     	5.72      
18.00     	84.45     	69.97     	73.22     	5.71      
18.50     	83.86     	67.35     	70.70     	5.70      
19.00     	83.11     	64.69     	68.25     	5.69      
19.50     	82.52     	62.73     	66.41     	5.68      
20.00     	82.07     	61.78     	65.75     	5.67      
20.50     	81.77     	61.51     	65.77     	5.66      
21.00     	81.52     	60.96     	65.08     	5.64      
21.50     	81.45     	60.80     	64.58     	5.63      
22.00     	81.67     	61.80     	65.20     	5.62      
22.50     	82.15     	63.68     	67.29     	5.62      
23.00     	82.82     	66.08     	70.63     	5.63      
23.50     	83.56     	68.44     	73.07     	5.64      
24.00     	84.18     	70.62     	75.08     	5.66      
24.50     	84.52     	72.05     	76.53     	5.67      
25.00     	84.53     	71.58     	76.08     	5.68      
25.50     	83.44     	67.88     	72.71     	5.70      
26.00     	81.97     	63.31     	68.89     	5.71      
26.50     	81.02     	60.69     	67.37     	5.73      
27.00     	80.09     	59.66     	66.58     	5.74      
27.50     	79.09     	59.95     	66.04     	5.75      
28.00     	78.15     	59.91     	65.28     	5.76      
28.50     	77.35     	59.36     	64.36     	5.78      
29.00     	76.87     	59.20     	63.86     	5.78      
29.50     	76.60     	59.44     	63.73     	5.79      
30.00     	76.26     	59.72     	63.59     	5.81      
30.50     	76.27     	60.97     	64.26     	5.81      
31.00     	76.92     	63.75     	66.26     	5.81      
31.50     	77.67     	66.36     	68.43     	5.80      
32.00     	78.43     	68.40     	70.48     	5.80      
32.50     	79.26     	69.86     	72.34     	5.80      
33.00     	79.95     	70.82     	72.90     	5.80      
33.50     	80.41     	70.56     	72.61     	5.79      
34.00     	80.55     	68.78     	71.96     	5.79      
34.50     	80.23     	66.12     	69.53     	5.79      
35.00     	79.74     	63.15     	66.79     	5.78      
35.50     	79.33     	60.34     	65.15     	5.78      
36.00     	78.99     	58.42     	63.91     	5.77      
36.50     	78.72     	57.59     	62.96     	5.77      
37.00     	78.36     	56.85     	62.11     	5.77      
37.50     	78.01     	56.24     	61.55     	5.76      
38.00     	78.06     	56.58     	61.92     	5.76      
38.50     	78.45     	57.74     	62.95     	5.76      
39.00     	78.78     	58.95     	63.59     	5.76      
39.50     	79.22     	60.68     	64.59     	5.75      
40.00     	79.90     	63.39     	66.74     	5.74      
40.50     	80.78     	66.19     	69.65     	5.72      
41.00     	81.77     	68.67     	72.58     	5.71      
41.50     	82.85     	70.94     	74.09     	5.70      
42.00     	83.55     	71.79     	74.59     	5.68      
42.50     	83.67     	70.94     	74.08     	5.67      
43.00     	83.29     	68.97     	72.69     	5.65      
43.50     	82.88     	67.08     	70.88     	5.63      
44.00     	82.40     	65.27     	68.98     	5.61      
44.50     	81.47     	62.74     	67.36     	5.59      
45.00     	80.46     	60.52     	65.69     	5.58      
45.50     	79.51     	59.09     	63.89     	5.56      
46.00     	78.32     	57.97     	62.33     	5.55      
46.50     	77.06     	57.32     	61.33     	5.54      
47.00     	76.52     	57.90     	61.31     	5.53      
47.50     	76.47     	59.46     	62.07     	5.53      
48.00     	76.41     	61.34     	63.11     	5.53      
48.50     	76.32     	63.48     	64.24     	5.54      
49.00     	76.21     	65.51     	65.23     	5.56      
49.50     	76.14     	66.17     	65.77     	5.57      
50.00     	76.05     	66.31     	65.86     	5.58      
50.50     	75.83     	66.71     	65.53     	5.59      
51.00     	75.64     	66.58     	65.55     	5.60      
51.50     	75.59     	66.02     	66.11     	5.61      
52.00     	75.76     	66.35     	66.69     	5.62      
52.50     	76.06     	67.09     	67.31     	5.63      
53.00     	76.25     	67.18     	68.02     	5.64      
53.50     	76.49     	67.25     	68.64     	5.65      
54.00     	76.89     	67.75     	69.06     	5.66      
54.50     	77.78     	68.61     	69.33     	5.66      
55.00     	79.08     	69.42     	69.82     	5.65      
55.50     	80.61     	69.69     	70.74     	5.64      
56.00     	81.73     	69.30     	71.14     	5.63      
56.50     	82.39     	67.91     	69.80     	5.63      
57.00     	82.75     	65.78     	67.12     	5.61      
57.50     	83.00     	63.76     	65.91     	5.60      
58.00     	83.32     	62.45     	65.00     	5.60      
58.50     	83.69     	62.00     	64.16     	5.59      
59.00     	83.74     	61.59     	63.87     	5.58      
59.50     	83.50     	61.52     	64.13     	5.57      
60.00     	83.11     	62.17     	64.80     	5.56      
60.50     	82.86     	62.67     	64.97     	5.55      
61.00     	82.77     	62.56     	64.34     	5.54      
