Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	95.47     	52.23     	63.82     	5.97      
0.50      	94.59     	51.95     	63.40     	5.97      
1.00      	93.63     	51.72     	63.10     	5.97      
1.50      	92.74     	51.70     	63.05     	5.97      
2.00      	92.07     	52.00     	63.30     	5.97      
2.50      	91.83     	52.90     	64.06     	5.97      
3.00      	91.97     	53.96     	65.08     	5.97      
3.50      	92.58     	54.94     	66.23     	5.97      
4.00      	93.62     	56.36     	68.12     	5.97      
4.50      	94.97     	58.18     	70.53     	5.98      
5.00      	96.00     	59.35     	71.55     	5.99      
5.50      	96.57     	59.58     	71.16     	5.99      
6.00      	96.66     	58.78     	69.93     	6.00      
6.50      	96.38     	57.56     	68.56     	6.00      
7.00      	95.86     	56.39     	67.53     	6.01      
7.50      	95.27     	55.48     	66.58     	6.01      
8.00      	94.67     	54.93     	65.76     	6.02      
8.50      	94.01     	54.77     	65.44     	6.02      
9.00      	93.35     	54.85     	65.65     	6.03      
9.50      	92.80     	54.59     	66.20     	6.03      
10.00     	92.44     	54.25     	66.94     	6.04      
10.50     	92.42     	54.81     	67.67     	6.04      
11.00     	92.66     	55.88     	68.31     	6.05      
11.50     	93.09     	56.71     	68.74     	6.06      
12.00     	93.51     	57.30     	69.13     	6.07      
12.50     	93.72     	57.54     	69.51     	6.08      
13.00     	93.65     	57.22     	68.70     	6.08      
13.50     	93.30     	56.48     	66.92     	6.09      
14.00     	92.71     	56.10     	66.17     	6.10      
14.50     	91.97     	55.74     	65.90     	6.10      
15.00     	91.14     	54.71     	64.99     	6.12      
15.50     	90.41     	53.78     	64.13     	6.12      
16.00     	89.99     	53.84     	64.06     	6.13      
16.50     	89.76     	54.33     	64.32     	6.14      
17.00     	89.57     	54.75     	64.44     	6.14      
17.50     	89.80     	55.32     	64.89     	6.15      
18.00     	90.64     	56.08     	65.90     	6.15      
18.50     	91.56     	56.88     	67.52     	6.15      
19.00     	92.30     	57.53     	69.13     	6.15      
19.50     	92.59     	57.81     	68.78     	6.15      
20.00     	92.58     	57.59     	67.71     	6.15      
20.50     	92.36     	56.70     	66.92     	6.15      
21.00     	91.86     	55.82     	65.87     	6.15      
21.50     	91.11     	55.19     	64.55     	6.15      
22.00     	90.25     	54.55     	63.58     	6.15      
22.50     	89.43     	54.06     	63.06     	6.15      
23.00     	88.93     	54.16     	62.82     	6.15      
23.50     	88.65     	54.49     	62.78     	6.15      
24.00     	88.35     	54.23     	62.66     	6.15      
24.50     	88.23     	54.19     	63.13     	6.15      
25.00     	88.45     	55.03     	64.71     	6.15      
25.50     	89.08     	56.61     	66.39     	6.15      
26.00     	90.13     	58.76     	67.87     	6.15      
26.50     	91.80     	61.53     	70.22     	6.15      
27.00     	93.52     	63.86     	72.56     	6.15      
27.50     	94.64     	64.51     	73.73     	6.15      
28.00     	95.11     	64.04     	73.79     	6.15      
28.50     	95.05     	62.81     	73.09     	6.16      
29.00     	95.04     	61.60     	72.66     	6.16      
29.50     	94.96     	60.61     	72.39     	6.16      
30.00     	94.70     	60.12     	72.19     	6.16      
30.50     	94.22     	59.73     	71.84     	6.16      
31.00     	93.51     	58.97     	71.16     	6.16      
31.50     	92.69     	58.16     	70.30     	6.16      
32.00     	91.91     	57.52     	69.37     	6.17      
32.50     	91.30     	57.11     	68.64     	6.17      
33.00     	91.00     	57.04     	68.41     	6.17      
33.50     	90.91     	57.23     	68.50     	6.17      
34.00     	90.92     	57.66     	68.75     	6.17      
34.50     	91.13     	58.12     	69.37     	6.17      
35.00     	91.56     	58.46     	70.42     	6.17      
35.50     	92.21     	58.38     	71.33     	6.17      
36.00     	93.01     	58.00     	71.88     	6.17      
36.50     	93.76     	58.94     	72.51     	6.18      
37.00     	94.37     	60.57     	72.96     	6.18      
37.50     	94.70     	60.60     	72.22     	6.18      
38.00     	94.74     	59.80     	71.35     	6.18      
