Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	98.89     	93.36     	85.42     	3.97      
0.50      	99.40     	94.03     	85.73     	3.97      
1.00      	99.71     	95.24     	85.80     	3.99      
1.50      	99.72     	96.16     	85.54     	4.03      
2.00      	98.60     	94.62     	84.17     	4.06      
2.50      	97.43     	93.32     	82.96     	4.09      
3.00      	96.22     	92.19     	81.87     	4.12      
3.50      	94.63     	88.69     	79.49     	4.15      
4.00      	93.42     	87.00     	78.34     	4.19      
4.50      	92.77     	88.03     	79.03     	4.22      
5.00      	91.95     	88.22     	79.71     	4.24      
5.50      	91.06     	88.00     	80.20     	4.24      
6.00      	89.97     	86.70     	79.63     	4.24      
6.50      	88.98     	85.62     	79.33     	4.24      
7.00      	88.07     	84.77     	79.31     	4.24      
7.50      	88.92     	86.54     	81.74     	4.24      
8.00      	90.37     	88.81     	84.70     	4.24      
8.50      	92.48     	91.38     	88.09     	4.23      
9.00      	93.60     	92.57     	89.52     	4.21      
9.50      	94.37     	93.19     	90.17     	4.18      
10.00     	94.59     	92.60     	89.35     	4.16      
10.50     	94.14     	91.43     	87.32     	4.14      
11.00     	93.01     	89.67     	84.12     	4.12      
11.50     	93.06     	90.86     	83.85     	4.10      
12.00     	93.32     	92.13     	84.01     	4.08      
12.50     	93.58     	92.06     	83.85     	4.08      
13.00     	93.20     	91.41     	82.55     	4.08      
13.50     	92.43     	90.41     	80.59     	4.08      
14.00     	92.08     	89.83     	79.80     	4.08      
14.50     	91.57     	89.23     	79.05     	4.08      
15.00     	90.69     	88.55     	78.27     	4.08      
15.50     	91.39     	89.68     	80.06     	4.08      
16.00     	92.64     	91.48     	82.57     	4.08      
16.50     	93.77     	93.37     	84.09     	4.12      
17.00     	94.43     	94.29     	84.82     	4.15      
17.50     	94.73     	94.44     	84.93     	4.18      
18.00     	94.14     	93.14     	83.19     	4.21      
18.50     	94.16     	92.61     	83.15     	4.24      
19.00     	95.16     	93.31     	85.79     	4.27      
19.50     	95.65     	94.90     	87.04     	4.30      
20.00     	96.08     	96.17     	87.36     	4.33      
20.50     	96.48     	96.85     	86.53     	4.37      
21.00     	96.41     	96.09     	85.93     	4.40      
21.50     	96.16     	95.14     	85.18     	4.43      
22.00     	95.46     	94.36     	83.59     	4.46      
22.50     	94.29     	92.73     	82.52     	4.49      
23.00     	92.70     	90.32     	81.92     	4.52      
23.50     	90.99     	88.43     	80.45     	4.55      
24.00     	89.42     	87.01     	79.03     	4.58      
24.50     	88.78     	87.70     	78.78     	4.62      
25.00     	89.31     	89.45     	79.89     	4.65      
25.50     	90.41     	91.62     	82.04     	4.68      
26.00     	91.13     	93.09     	85.18     	4.67      
26.50     	92.64     	94.89     	86.29     	4.61      
27.00     	94.68     	96.92     	87.23     	4.54      
27.50     	97.23     	99.18     	88.87     	4.48      
28.00     	97.61     	97.82     	86.27     	4.42      
28.50     	97.47     	95.42     	83.16     	4.36      
29.00     	96.71     	91.63     	79.87     	4.30      
29.50     	95.25     	87.33     	76.65     	4.24      
30.00     	93.61     	83.26     	73.63     	4.18      
30.50     	93.04     	83.58     	72.25     	4.12      
31.00     	92.28     	82.84     	71.67     	4.08      
31.50     	91.35     	81.14     	71.81     	4.07      
32.00     	89.73     	80.15     	70.26     	4.06      
32.50     	88.04     	79.22     	68.72     	4.05      
33.00     	86.57     	77.89     	68.87     	4.05      
33.50     	86.27     	79.29     	70.37     	4.04      
34.00     	86.94     	82.90     	73.02     	4.03      
34.50     	88.26     	85.30     	77.25     	4.01      
35.00     	89.40     	87.13     	79.46     	3.99      
35.50     	90.35     	88.34     	79.43     	3.96      
36.00     	90.76     	89.56     	79.21     	3.94      
36.50     	91.08     	90.53     	79.47     	3.91      
37.00     	91.35     	90.93     	80.81     	3.89      
37.50     	92.15     	91.51     	82.08     	3.86      
38.00     	92.90     	92.03     	82.90     	3.86      
38.50     	92.66     	91.96     	81.67     	3.88      
39.00     	92.22     	90.78     	80.61     	3.90      
39.50     	91.57     	88.45     	79.72     	3.92      
40.00     	90.33     	87.03     	78.79     	3.94      
40.50     	89.57     	86.67     	78.68     	3.95      
41.00     	90.08     	88.46     	80.46     	3.97      
41.50     	90.25     	89.85     	81.65     	3.99      
42.00     	90.22     	90.88     	82.21     	4.00      
42.50     	89.73     	90.91     	80.78     	4.01      
