Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	77.21     	75.56     	77.74     	5.18      
0.50      	76.51     	75.19     	77.69     	5.18      
1.00      	75.89     	74.93     	77.67     	5.18      
1.50      	75.86     	75.38     	77.83     	5.18      
2.00      	75.83     	75.83     	78.00     	5.18      
2.50      	76.23     	76.30     	78.62     	5.18      
3.00      	76.94     	76.77     	79.56     	5.18      
3.50      	77.66     	77.25     	80.51     	5.18      
4.00      	77.78     	77.18     	80.03     	5.18      
4.50      	77.80     	77.00     	79.28     	5.18      
5.00      	77.83     	76.90     	78.70     	5.18      
5.50      	77.89     	77.08     	78.67     	5.18      
6.00      	77.95     	77.27     	78.63     	5.18      
6.50      	78.73     	77.90     	79.23     	5.18      
7.00      	79.56     	78.56     	79.87     	5.18      
7.50      	80.17     	78.95     	80.17     	5.18      
8.00      	80.53     	79.03     	80.08     	5.18      
8.50      	80.90     	79.11     	80.00     	5.18      
9.00      	81.08     	79.18     	79.73     	5.18      
9.50      	81.20     	79.23     	79.39     	5.18      
10.00     	81.24     	79.15     	79.03     	5.18      
10.50     	80.95     	78.49     	78.56     	5.18      
11.00     	80.66     	77.82     	78.09     	5.18      
11.50     	80.65     	78.02     	77.79     	5.19      
12.00     	80.75     	78.56     	77.55     	5.19      
12.50     	80.84     	79.01     	77.31     	5.19      
13.00     	80.85     	78.92     	77.10     	5.20      
13.50     	80.86     	78.83     	76.89     	5.20      
14.00     	80.79     	78.49     	76.31     	5.20      
14.50     	80.61     	77.88     	75.30     	5.20      
15.00     	80.43     	77.26     	74.29     	5.21      
15.50     	80.59     	77.20     	74.32     	5.21      
16.00     	80.82     	77.24     	74.56     	5.21      
16.50     	81.52     	77.95     	74.85     	5.22      
17.00     	82.70     	79.34     	75.20     	5.15      
17.50     	83.86     	80.68     	75.68     	5.09      
18.00     	84.82     	81.62     	77.37     	5.03      
18.50     	85.77     	82.56     	79.05     	4.96      
19.00     	86.68     	82.99     	80.24     	4.90      
19.50     	87.53     	82.80     	80.84     	4.83      
20.00     	88.26     	82.56     	81.26     	4.77      
20.50     	88.24     	81.95     	80.42     	4.71      
21.00     	88.21     	81.33     	79.58     	4.71      
21.50     	87.71     	80.91     	78.81     	4.72      
