Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	94.52     	57.30     	49.14     	4.36      
0.50      	90.07     	57.30     	49.14     	4.36      
1.00      	86.19     	58.77     	50.44     	4.36      
1.50      	83.46     	62.56     	53.72     	4.36      
2.00      	82.46     	66.60     	57.06     	4.35      
2.50      	83.74     	70.96     	60.48     	4.33      
3.00      	86.37     	74.93     	63.51     	4.30      
3.50      	87.43     	76.76     	65.08     	4.28      
4.00      	87.13     	76.89     	65.62     	4.26      
4.50      	88.59     	77.77     	66.87     	4.25      
5.00      	91.55     	79.60     	68.45     	4.25      
5.50      	93.40     	80.95     	68.68     	4.27      
6.00      	93.50     	81.22     	68.26     	4.30      
6.50      	92.30     	80.40     	68.20     	4.34      
7.00      	91.39     	79.11     	68.13     	4.38      
7.50      	92.02     	77.97     	67.53     	4.41      
8.00      	92.45     	76.77     	66.42     	4.44      
8.50      	90.77     	75.16     	65.01     	4.46      
9.00      	88.50     	73.34     	63.57     	4.46      
9.50      	87.85     	71.72     	62.38     	4.45      
10.00     	88.42     	70.96     	61.70     	4.43      
10.50     	88.99     	71.57     	61.70     	4.41      
11.00     	88.78     	72.53     	62.13     	4.40      
11.50     	87.51     	72.45     	62.57     	4.40      
12.00     	86.55     	71.99     	63.10     	4.40      
12.50     	87.02     	72.06     	63.75     	4.42      
13.00     	87.62     	72.24     	63.92     	4.43      
13.50     	87.17     	72.07     	63.14     	4.45      
14.00     	86.60     	71.83     	61.70     	4.46      
14.50     	87.07     	71.92     	60.29     	4.46      
15.00     	88.52     	72.56     	60.48     	4.45      
15.50     	90.50     	73.87     	62.74     	4.42      
16.00     	92.56     	75.82     	63.74     	4.39      
16.50     	94.05     	77.66     	63.32     	4.36      
17.00     	94.24     	77.96     	65.65     	4.33      
17.50     	94.31     	78.09     	67.87     	4.32      
18.00     	95.45     	79.74     	65.84     	4.32      
18.50     	95.51     	80.52     	64.53     	4.34      
19.00     	94.35     	79.54     	65.36     	4.36      
19.50     	93.97     	78.01     	65.04     	4.40      
20.00     	93.34     	76.26     	63.62     	4.44      
20.50     	90.90     	74.33     	62.24     	4.48      
21.00     	88.30     	72.59     	60.97     	4.52      
21.50     	87.28     	71.40     	59.79     	4.56      
22.00     	86.64     	70.82     	59.44     	4.58      
22.50     	85.19     	70.58     	60.10     	4.59      
23.00     	83.55     	69.79     	59.96     	4.60      
23.50     	82.51     	68.31     	58.27     	4.59      
24.00     	82.59     	67.87     	57.15     	4.58      
24.50     	83.64     	69.47     	58.06     	4.56      
25.00     	83.63     	70.92     	58.99     	4.54      
25.50     	82.15     	71.15     	58.84     	4.52      
26.00     	83.02     	72.69     	59.72     	4.49      
26.50     	85.58     	75.17     	61.31     	4.47      
27.00     	85.32     	75.52     	61.10     	4.45      
27.50     	83.86     	74.31     	60.22     	4.43      
28.00     	84.95     	73.60     	61.09     	4.42      
28.50     	86.41     	73.54     	62.51     	4.42      
29.00     	85.52     	73.65     	62.75     	4.42      
29.50     	84.95     	73.89     	62.65     	4.43      
30.00     	86.08     	74.08     	62.67     	4.45      
30.50     	86.40     	73.61     	61.86     	4.47      
31.00     	84.91     	72.35     	60.14     	4.48      
31.50     	83.54     	70.89     	58.95     	4.49      
32.00     	83.17     	69.73     	58.96     	4.49      
32.50     	82.69     	69.05     	59.47     	4.49      
33.00     	82.05     	69.06     	60.11     	4.47      
33.50     	82.49     	69.96     	61.02     	4.46      
34.00     	83.90     	71.45     	61.97     	4.44      
34.50     	84.15     	72.52     	62.15     	4.42      
35.00     	83.07     	73.04     	61.81     	4.41      
35.50     	82.99     	74.02     	62.45     	4.40      
36.00     	84.07     	75.29     	63.79     	4.39      
36.50     	84.87     	75.93     	64.38     	4.39      
37.00     	85.21     	76.21     	64.21     	4.39      
37.50     	85.70     	77.14     	64.22     	4.39      
38.00     	85.94     	77.94     	64.22     	4.40      
38.50     	85.17     	77.14     	63.52     	4.40      
39.00     	84.17     	75.55     	62.71     	4.41      
39.50     	84.01     	74.56     	62.63     	4.41      
40.00     	84.70     	74.54     	63.11     	4.42      
40.50     	85.80     	75.38     	63.62     	4.42      
41.00     	86.65     	76.28     	64.04     	4.43      
41.50     	86.89     	76.41     	64.43     	4.43      
42.00     	88.00     	76.64     	64.73     	4.43      
42.50     	90.74     	77.55     	64.89     	4.43      
43.00     	92.45     	77.52     	64.87     	4.43      
43.50     	91.85     	75.94     	64.62     	4.42      
44.00     	91.35     	74.76     	64.07     	4.41      
44.50     	92.23     	74.95     	63.38     	4.40      
45.00     	92.94     	75.14     	63.25     	4.38      
45.50     	92.55     	74.66     	63.63     	4.35      
46.00     	91.23     	74.02     	63.68     	4.33      
46.50     	89.71     	73.54     	63.21     	4.31      
47.00     	89.35     	73.29     	62.88     	4.31      
47.50     	90.57     	73.71     	63.23     	4.31      
