Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	72.33     	62.99     	57.74     	5.45      
0.50      	72.89     	64.31     	59.07     	5.45      
1.00      	73.73     	65.79     	60.58     	5.46      
1.50      	74.56     	67.07     	61.90     	5.46      
2.00      	75.13     	67.86     	62.73     	5.46      
2.50      	75.87     	68.64     	63.14     	5.46      
3.00      	76.24     	68.30     	62.76     	5.47      
3.50      	75.91     	66.69     	61.45     	5.47      
4.00      	75.15     	65.63     	59.81     	5.47      
4.50      	74.21     	65.41     	58.83     	5.47      
5.00      	73.26     	65.77     	58.36     	5.48      
5.50      	72.43     	66.28     	57.65     	5.48      
6.00      	72.07     	66.40     	57.46     	5.48      
6.50      	72.22     	66.75     	57.91     	5.49      
7.00      	72.69     	67.71     	58.75     	5.49      
7.50      	73.41     	68.77     	59.63     	5.49      
8.00      	74.15     	69.14     	60.20     	5.49      
8.50      	74.75     	68.91     	60.13     	5.50      
9.00      	74.82     	68.46     	59.48     	5.50      
9.50      	73.83     	67.90     	58.54     	5.50      
10.00     	72.16     	66.56     	57.50     	5.50      
10.50     	71.00     	65.95     	56.93     	5.50      
11.00     	70.85     	66.75     	57.18     	5.50      
11.50     	71.38     	68.45     	58.40     	5.48      
12.00     	71.56     	68.80     	59.00     	5.47      
12.50     	72.92     	69.30     	59.96     	5.45      
13.00     	75.06     	70.04     	61.01     	5.44      
13.50     	73.95     	67.52     	59.12     	5.42      
14.00     	73.06     	65.69     	56.79     	5.41      
14.50     	72.91     	64.92     	55.25     	5.39      
15.00     	73.29     	64.56     	55.21     	5.38      
15.50     	73.96     	64.58     	55.93     	5.36      
16.00     	75.05     	65.36     	56.97     	5.35      
16.50     	76.88     	67.39     	58.30     	5.33      
17.00     	79.46     	70.03     	61.04     	5.32      
17.50     	82.63     	72.67     	63.44     	5.30      
18.00     	85.82     	74.64     	64.96     	5.29      
18.50     	88.42     	75.27     	65.82     	5.27      
19.00     	90.36     	74.57     	65.21     	5.26      
19.50     	90.94     	71.99     	62.45     	5.24      
20.00     	90.44     	68.33     	58.72     	5.22      
20.50     	89.32     	64.40     	55.24     	5.21      
21.00     	88.01     	60.34     	52.02     	5.21      
21.50     	86.41     	56.95     	48.91     	5.21      
22.00     	84.59     	54.71     	46.01     	5.22      
22.50     	82.91     	53.38     	44.83     	5.23      
23.00     	81.44     	52.87     	44.85     	5.24      
23.50     	80.19     	53.27     	45.35     	5.24      
24.00     	78.91     	53.80     	45.90     	5.25      
24.50     	77.38     	54.27     	46.40     	5.25      
25.00     	75.43     	54.80     	47.01     	5.26      
25.50     	74.24     	55.77     	48.25     	5.27      
26.00     	74.17     	57.48     	50.18     	5.28      
26.50     	75.14     	60.10     	52.56     	5.29      
27.00     	76.26     	62.36     	54.21     	5.30      
27.50     	77.17     	64.05     	55.10     	5.31      
28.00     	77.82     	65.12     	55.64     	5.32      
28.50     	78.24     	65.52     	56.11     	5.33      
29.00     	78.11     	65.59     	56.16     	5.34      
29.50     	77.57     	65.27     	56.18     	5.34      
30.00     	76.83     	64.80     	56.29     	5.36      
30.50     	75.97     	64.82     	56.06     	5.37      
31.00     	75.89     	65.73     	56.79     	5.37      
31.50     	76.49     	67.00     	57.97     	5.38      
32.00     	77.18     	67.96     	58.67     	5.39      
32.50     	77.33     	68.95     	59.56     	5.40      
