Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	77.39     	40.74     	40.99     	5.11      
0.50      	77.45     	40.76     	41.05     	5.11      
1.00      	77.52     	40.78     	41.11     	5.11      
1.50      	77.69     	40.84     	41.33     	5.11      
2.00      	78.08     	40.95     	41.86     	5.11      
2.50      	78.47     	41.06     	42.40     	5.12      
3.00      	78.56     	41.09     	42.36     	5.12      
3.50      	78.44     	41.06     	41.92     	5.12      
4.00      	78.32     	41.04     	41.48     	5.12      
4.50      	78.04     	40.97     	41.62     	5.12      
5.00      	77.71     	40.90     	41.94     	5.12      
5.50      	77.39     	40.82     	42.26     	5.12      
6.00      	76.89     	40.70     	42.37     	5.12      
6.50      	76.36     	40.57     	42.46     	5.12      
7.00      	75.84     	40.45     	42.56     	5.12      
7.50      	75.51     	40.37     	42.96     	5.12      
8.00      	75.18     	40.29     	43.36     	5.12      
8.50      	75.26     	40.31     	43.98     	5.13      
9.00      	76.14     	40.54     	45.02     	5.14      
9.50      	77.02     	40.76     	46.06     	5.15      
10.00     	78.01     	41.01     	47.14     	5.23      
10.50     	79.04     	41.26     	48.24     	5.33      
11.00     	79.94     	41.47     	49.11     	5.41      
11.50     	80.16     	41.50     	48.64     	5.41      
12.00     	80.37     	41.53     	48.18     	5.41      
12.50     	80.57     	41.56     	48.16     	5.41      
13.00     	80.76     	41.59     	48.65     	5.41      
13.50     	80.95     	41.63     	49.13     	5.41      
14.00     	80.85     	41.61     	48.57     	5.41      
14.50     	80.69     	41.57     	47.78     	5.41      
15.00     	80.51     	41.54     	47.16     	5.40      
15.50     	80.27     	41.50     	47.24     	5.34      
16.00     	80.03     	41.46     	47.31     	5.28      
16.50     	79.77     	41.43     	47.31     	5.22      
17.00     	79.49     	41.40     	47.19     	5.15      
17.50     	79.20     	41.36     	47.06     	5.08      
18.00     	79.16     	41.40     	47.61     	5.06      
18.50     	79.26     	41.47     	48.52     	5.06      
19.00     	79.35     	41.54     	49.44     	5.06      
19.50     	79.10     	41.52     	49.48     	5.03      
20.00     	78.84     	41.50     	49.47     	5.00      
20.50     	78.65     	41.51     	49.60     	4.98      
21.00     	78.73     	41.59     	50.23     	4.97      
21.50     	78.82     	41.67     	50.85     	4.97      
22.00     	78.92     	41.76     	51.44     	4.97      
22.50     	79.05     	41.86     	51.98     	4.97      
23.00     	79.18     	41.96     	52.52     	4.97      
23.50     	79.80     	42.20     	53.30     	5.00      
24.00     	80.53     	42.47     	54.14     	5.05      
24.50     	81.03     	42.68     	54.86     	5.12      
25.00     	81.04     	42.77     	55.34     	5.25      
25.50     	81.06     	42.85     	55.81     	5.37      
26.00     	80.94     	42.90     	56.17     	5.41      
26.50     	80.75     	42.94     	56.48     	5.41      
27.00     	80.55     	42.97     	56.78     	5.41      
27.50     	80.15     	42.95     	57.02     	5.41      
28.00     	79.75     	42.93     	57.27     	5.41      
28.50     	79.72     	43.00     	57.61     	5.41      
29.00     	80.24     	43.21     	58.09     	5.41      
29.50     	80.79     	43.42     	58.61     	5.41      
30.00     	82.50     	43.92     	60.33     	5.37      
30.50     	84.20     	44.41     	62.06     	5.34      
31.00     	84.73     	44.56     	62.93     	5.32      
31.50     	84.65     	44.53     	63.37     	5.29      
32.00     	84.51     	44.46     	63.44     	5.28      
32.50     	84.19     	44.33     	62.28     	5.28      
33.00     	83.87     	44.17     	61.13     	5.28      
33.50     	85.11     	44.41     	62.14     	5.28      
34.00     	86.50     	44.66     	63.36     	5.28      
34.50     	86.61     	44.54     	62.94     	5.14      
35.00     	86.08     	44.25     	61.73     	4.93      
35.50     	85.52     	43.94     	60.38     	4.78      
36.00     	84.88     	43.60     	58.67     	4.75      
36.50     	84.25     	43.25     	56.97     	4.73      
37.00     	84.34     	43.09     	55.78     	4.73      
37.50     	84.67     	43.00     	54.77     	4.73      
38.00     	84.79     	42.86     	53.54     	4.71      
38.50     	84.56     	42.64     	51.95     	4.67      
39.00     	84.33     	42.43     	50.36     	4.62      
39.50     	83.92     	42.20     	49.21     	4.59      
40.00     	83.47     	41.99     	48.16     	4.57      
40.50     	82.99     	41.80     	47.10     	4.55      
41.00     	82.37     	41.60     	45.94     	4.55      
41.50     	81.76     	41.44     	44.78     	4.55      
42.00     	81.87     	41.51     	44.14     	4.56      
42.50     	82.26     	41.67     	43.69     	4.57      
43.00     	82.51     	41.83     	43.11     	4.59      
43.50     	82.15     	41.85     	41.95     	4.64      
44.00     	81.79     	41.88     	40.79     	4.69      
44.50     	81.36     	41.91     	39.81     	4.71      
45.00     	80.86     	41.93     	39.01     	4.71      
45.50     	80.37     	41.94     	38.21     	4.71      
46.00     	80.37     	42.06     	38.26     	4.71      
46.50     	80.44     	42.19     	38.44     	4.71      
47.00     	80.44     	42.27     	38.49     	4.72      
47.50     	80.26     	42.28     	38.25     	4.73      
48.00     	80.08     	42.25     	38.02     	4.74      
48.50     	79.78     	42.16     	37.88     	4.75      
49.00     	79.38     	42.02     	37.83     	4.75      
49.50     	78.99     	41.86     	37.77     	4.76      
50.00     	78.56     	41.66     	37.50     	4.76      
50.50     	78.13     	41.44     	37.18     	4.76      
51.00     	77.76     	41.22     	36.96     	4.76      
51.50     	77.83     	41.11     	37.31     	4.78      
52.00     	77.90     	41.00     	37.65     	4.79      
52.50     	77.73     	40.83     	37.95     	4.85      
53.00     	77.22     	40.57     	38.16     	4.96      
53.50     	76.70     	40.33     	38.38     	5.07      
54.00     	76.51     	40.19     	38.94     	5.11      
54.50     	76.49     	40.12     	39.68     	5.11      
55.00     	76.47     	40.07     	40.42     	5.11      
55.50     	76.41     	40.04     	40.95     	5.11      
56.00     	76.32     	40.02     	41.41     	5.11      
56.50     	76.24     	40.03     	41.87     	5.11      
57.00     	76.58     	40.17     	42.10     	5.11      
57.50     	76.92     	40.33     	42.33     	5.11      
58.00     	77.21     	40.50     	42.75     	5.15      
58.50     	77.40     	40.65     	43.53     	5.29      
59.00     	77.58     	40.81     	44.30     	5.42      
59.50     	77.71     	40.96     	45.03     	5.52      
60.00     	77.81     	41.11     	45.73     	5.61      
60.50     	77.91     	41.25     	46.42     	5.69      
61.00     	77.99     	41.39     	46.93     	5.69      
61.50     	78.07     	41.52     	47.44     	5.69      
62.00     	78.12     	41.64     	47.99     	5.69      
62.50     	78.05     	41.72     	48.65     	5.69      
63.00     	77.99     	41.79     	49.32     	5.69      
63.50     	78.10     	41.90     	49.91     	5.69      
64.00     	78.33     	42.03     	50.44     	5.69      
64.50     	78.71     	42.19     	51.09     	5.69      
65.00     	80.38     	42.68     	52.83     	5.66      
65.50     	82.06     	43.15     	54.57     	5.63      
66.00     	82.69     	43.33     	55.02     	5.59      
66.50     	82.92     	43.39     	54.96     	5.55      
67.00     	83.09     	43.42     	54.99     	5.51      
67.50     	82.94     	43.36     	55.35     	5.51      
68.00     	82.80     	43.28     	55.71     	5.51      
68.50     	82.46     	43.15     	56.02     	5.51      
69.00     	81.97     	42.96     	56.28     	5.51      
69.50     	81.52     	42.77     	56.57     	5.51      
70.00     	82.21     	42.86     	57.57     	5.51      
70.50     	82.89     	42.93     	58.57     	5.51      
71.00     	83.77     	43.03     	59.31     	5.41      
71.50     	84.72     	43.13     	59.95     	5.26      
72.00     	85.31     	43.12     	60.20     	5.15      
72.50     	85.07     	42.87     	59.61     	5.14      
73.00     	84.83     	42.61     	59.02     	5.12      
73.50     	84.74     	42.39     	58.23     	5.12      
74.00     	84.66     	42.17     	57.41     	5.12      
74.50     	84.80     	42.01     	56.71     	5.10      
75.00     	85.13     	41.91     	56.10     	5.05      
75.50     	85.36     	41.80     	55.35     	4.99      
76.00     	84.92     	41.54     	53.58     	4.84      
76.50     	84.48     	41.31     	51.82     	4.70      
77.00     	83.93     	41.08     	50.16     	4.63      
77.50     	83.28     	40.86     	48.62     	4.63      
78.00     	82.63     	40.69     	47.09     	4.63      
78.50     	82.41     	40.66     	46.21     	4.63      
79.00     	82.26     	40.68     	45.45     	4.63      
79.50     	81.97     	40.69     	44.52     	4.63      
80.00     	81.35     	40.64     	43.25     	4.63      
80.50     	80.72     	40.60     	41.98     	4.64      
81.00     	80.06     	40.57     	41.16     	4.64      
81.50     	79.36     	40.52     	40.72     	4.64      
82.00     	78.66     	40.47     	40.28     	4.64      
82.50     	78.25     	40.49     	40.23     	4.64      
83.00     	78.01     	40.53     	40.40     	4.64      
83.50     	77.77     	40.55     	40.56     	4.64      
84.00     	77.63     	40.57     	40.82     	4.71      
84.50     	77.51     	40.56     	41.10     	4.80      
85.00     	77.39     	40.53     	41.38     	4.89      
85.50     	77.41     	40.50     	41.45     	4.95      
86.00     	77.44     	40.45     	41.53     	5.01      
86.50     	77.45     	40.37     	41.62     	5.06      
87.00     	77.38     	40.26     	41.77     	5.06      
87.50     	77.31     	40.13     	41.92     	5.06      
88.00     	77.28     	40.01     	42.19     	5.06      
88.50     	77.32     	39.91     	42.67     	5.06      
89.00     	77.36     	39.82     	43.15     	5.06      
89.50     	77.37     	39.73     	43.44     	5.06      
90.00     	77.35     	39.66     	43.54     	5.06      
90.50     	77.34     	39.61     	43.64     	5.06      
91.00     	77.57     	39.65     	44.53     	5.11      
91.50     	77.87     	39.75     	45.64     	5.18      
92.00     	78.17     	39.87     	46.74     	5.25      
92.50     	78.20     	39.95     	47.04     	5.39      
93.00     	78.23     	40.06     	47.34     	5.53      
93.50     	78.25     	40.19     	47.63     	5.63      
94.00     	78.23     	40.34     	47.89     	5.63      
94.50     	78.22     	40.50     	48.15     	5.63      
95.00     	78.13     	40.66     	48.42     	5.63      
95.50     	77.99     	40.81     	48.69     	5.63      
96.00     	77.85     	40.95     	48.96     	5.63      
96.50     	78.14     	41.19     	49.64     	5.63      
97.00     	78.47     	41.43     	50.38     	5.63      
97.50     	78.97     	41.69     	51.18     	5.51      
98.00     	79.80     	42.00     	52.11     	5.16      
98.50     	80.63     	42.28     	53.04     	4.80      
99.00     	80.55     	42.28     	53.06     	4.68      
99.50     	80.29     	42.20     	52.92     	4.61      
100.00    	80.36     	42.16     	53.09     	4.55      
100.50    	81.16     	42.28     	53.94     	4.55      
