Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	61.01     	49.10     	54.55     	4.84      
0.50      	61.01     	49.10     	54.55     	4.84      
1.00      	63.18     	49.84     	54.64     	4.84      
1.50      	68.54     	51.70     	54.30     	4.84      
2.00      	66.66     	51.32     	54.20     	4.84      
2.50      	66.02     	50.95     	54.97     	4.84      
3.00      	67.34     	51.34     	55.84     	4.85      
3.50      	68.29     	52.30     	55.80     	4.86      
4.00      	68.58     	52.71     	55.19     	4.88      
4.50      	68.46     	52.08     	54.59     	4.89      
5.00      	68.20     	51.39     	54.45     	4.91      
5.50      	67.85     	50.88     	54.45     	4.93      
6.00      	67.19     	49.80     	53.58     	4.95      
6.50      	66.36     	48.48     	51.99     	4.96      
7.00      	65.70     	47.98     	50.73     	4.97      
7.50      	65.28     	48.00     	50.48     	4.98      
8.00      	65.02     	47.71     	51.45     	4.98      
8.50      	64.80     	47.48     	52.52     	4.98      
9.00      	64.64     	47.70     	52.77     	4.98      
9.50      	64.82     	47.80     	52.83     	4.98      
10.00     	65.28     	47.69     	53.00     	4.98      
10.50     	65.39     	48.15     	52.74     	4.98      
11.00     	65.36     	48.96     	52.36     	4.99      
11.50     	65.93     	49.28     	52.68     	4.99      
12.00     	67.08     	49.74     	52.97     	4.99      
12.50     	68.39     	50.80     	52.70     	4.99      
13.00     	69.18     	51.48     	52.91     	5.00      
13.50     	69.35     	51.37     	53.69     	5.00      
14.00     	69.31     	50.81     	54.13     	5.00      
14.50     	68.99     	50.10     	53.68     	4.99      
15.00     	68.16     	49.46     	52.18     	4.98      
15.50     	67.24     	49.10     	50.75     	4.97      
16.00     	66.76     	49.11     	50.60     	4.96      
16.50     	66.56     	49.17     	51.17     	4.95      
17.00     	66.46     	49.07     	51.81     	4.93      
17.50     	66.45     	49.02     	52.52     	4.92      
18.00     	66.49     	48.98     	53.10     	4.91      
18.50     	66.44     	48.68     	53.02     	4.90      
19.00     	66.33     	48.50     	52.62     	4.89      
