Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	124.88    	46.67     	57.08     	5.33      
0.50      	125.06    	46.71     	56.91     	5.29      
1.00      	125.45    	46.78     	56.79     	5.25      
1.50      	126.48    	46.98     	57.09     	5.22      
2.00      	127.87    	47.23     	57.50     	5.21      
2.50      	129.31    	47.47     	57.29     	5.20      
3.00      	129.70    	47.49     	55.74     	5.19      
3.50      	130.02    	47.50     	54.51     	5.20      
4.00      	129.05    	47.27     	53.13     	5.21      
4.50      	126.60    	46.79     	51.33     	5.22      
5.00      	122.89    	46.14     	49.50     	5.24      
5.50      	122.12    	46.13     	50.13     	5.25      
6.00      	122.05    	46.31     	50.67     	5.27      
6.50      	120.91    	46.33     	50.10     	5.29      
7.00      	119.39    	46.32     	49.62     	5.31      
7.50      	119.62    	46.69     	50.75     	5.32      
8.00      	119.72    	47.04     	51.19     	5.33      
8.50      	119.30    	47.29     	50.36     	5.34      
9.00      	118.26    	47.42     	49.30     	5.34      
9.50      	117.85    	47.67     	49.89     	5.33      
10.00     	117.74    	47.96     	50.87     	5.32      
10.50     	118.06    	48.32     	51.40     	5.29      
11.00     	119.09    	48.78     	51.83     	5.26      
11.50     	120.40    	49.26     	52.69     	5.22      
12.00     	120.64    	49.47     	52.86     	5.17      
12.50     	120.49    	49.56     	52.81     	5.11      
13.00     	120.17    	49.57     	52.98     	5.05      
13.50     	120.16    	49.62     	53.38     	4.98      
14.00     	120.42    	49.69     	52.95     	4.93      
14.50     	120.64    	49.73     	52.64     	4.88      
15.00     	119.81    	49.54     	53.14     	4.85      
15.50     	119.36    	49.41     	54.73     	4.83      
16.00     	119.07    	49.31     	55.52     	4.82      
16.50     	118.78    	49.20     	55.46     	4.82      
17.00     	118.45    	49.07     	55.03     	4.84      
17.50     	118.71    	49.06     	54.77     	4.86      
18.00     	118.38    	48.92     	53.74     	4.89      
18.50     	117.65    	48.70     	53.30     	4.92      
19.00     	116.36    	48.36     	54.13     	4.95      
19.50     	115.84    	48.20     	56.07     	4.98      
20.00     	116.15    	48.20     	57.33     	5.01      
20.50     	116.72    	48.26     	57.54     	5.04      
21.00     	116.74    	48.20     	56.80     	5.06      
21.50     	117.15    	48.22     	56.40     	5.07      
22.00     	117.09    	48.14     	55.86     	5.08      
22.50     	116.84    	48.01     	56.06     	5.09      
23.00     	116.21    	47.82     	56.22     	5.09      
23.50     	116.16    	47.77     	56.53     	5.09      
24.00     	116.17    	47.74     	56.18     	5.09      
24.50     	116.67    	47.82     	55.82     	5.09      
25.00     	118.00    	48.08     	55.87     	5.08      
25.50     	120.24    	48.52     	56.73     	5.08      
26.00     	121.95    	48.83     	57.07     	5.08      
26.50     	123.17    	49.02     	56.56     	5.08      
27.00     	123.46    	48.99     	55.44     	5.08      
27.50     	123.77    	48.97     	55.12     	5.09      
