Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	67.86     	38.61     	32.20     	5.05      
0.50      	70.56     	39.64     	32.96     	5.05      
1.00      	72.76     	40.75     	33.57     	5.05      
1.50      	73.26     	41.30     	33.67     	5.05      
2.00      	73.58     	41.58     	33.64     	5.05      
2.50      	73.72     	41.63     	33.48     	5.05      
3.00      	74.01     	41.61     	33.60     	5.05      
3.50      	74.36     	41.55     	33.83     	5.05      
4.00      	74.75     	41.49     	33.52     	5.05      
4.50      	75.17     	41.44     	33.27     	5.05      
5.00      	75.69     	41.44     	33.34     	5.05      
5.50      	76.12     	41.43     	33.59     	5.05      
6.00      	76.42     	41.39     	34.08     	5.05      
6.50      	76.07     	41.21     	34.38     	5.05      
7.00      	75.38     	41.00     	34.58     	5.05      
7.50      	76.09     	41.21     	34.60     	5.05      
8.00      	77.07     	41.47     	34.85     	5.05      
8.50      	78.53     	41.76     	36.09     	5.05      
9.00      	79.11     	41.69     	36.36     	5.10      
9.50      	78.70     	41.34     	35.57     	5.19      
10.00     	78.06     	41.00     	34.56     	5.24      
10.50     	77.33     	40.74     	33.46     	5.27      
11.00     	76.60     	40.58     	33.75     	5.28      
11.50     	75.88     	40.50     	33.83     	5.28      
12.00     	75.20     	40.47     	33.12     	5.28      
12.50     	74.67     	40.48     	32.74     	5.28      
13.00     	74.33     	40.52     	32.73     	5.28      
13.50     	74.17     	40.55     	33.12     	5.28      
14.00     	74.09     	40.55     	33.68     	5.28      
14.50     	74.08     	40.50     	33.94     	5.28      
15.00     	74.05     	40.41     	34.19     	5.27      
15.50     	73.98     	40.28     	34.46     	5.22      
16.00     	73.92     	40.15     	34.64     	5.13      
16.50     	73.85     	40.03     	34.70     	5.00      
17.00     	73.79     	39.92     	34.83     	4.94      
17.50     	73.73     	39.84     	35.01     	4.92      
18.00     	73.70     	39.77     	35.00     	4.91      
18.50     	73.90     	39.78     	35.07     	4.91      
19.00     	75.38     	40.11     	35.72     	4.91      
19.50     	76.78     	40.32     	36.33     	4.91      
20.00     	78.08     	40.39     	36.89     	4.91      
20.50     	78.34     	40.14     	37.27     	4.91      
21.00     	78.08     	39.81     	37.55     	4.91      
21.50     	77.78     	39.61     	37.17     	4.91      
22.00     	77.50     	39.53     	36.76     	4.91      
22.50     	77.30     	39.58     	36.56     	4.91      
23.00     	77.27     	39.72     	36.47     	4.91      
23.50     	77.54     	39.94     	36.59     	4.91      
24.00     	77.57     	40.07     	36.55     	4.91      
24.50     	77.44     	40.12     	36.40     	4.91      
25.00     	78.66     	40.48     	37.64     	4.91      
25.50     	80.31     	40.86     	39.00     	4.91      
26.00     	82.92     	41.31     	39.36     	4.91      
26.50     	84.89     	41.41     	39.53     	5.01      
27.00     	86.13     	41.23     	39.49     	5.22      
27.50     	86.31     	40.81     	38.94     	5.30      
28.00     	86.19     	40.45     	38.26     	5.34      
28.50     	85.80     	40.19     	37.58     	5.34      
29.00     	85.29     	40.03     	37.12     	5.34      
29.50     	84.60     	39.94     	36.97     	5.34      
30.00     	83.56     	39.84     	36.16     	5.34      
30.50     	82.36     	39.75     	35.07     	5.34      
31.00     	81.93     	39.87     	34.83     	5.34      
31.50     	81.79     	40.03     	34.74     	5.34      
32.00     	82.53     	40.33     	35.10     	5.34      
32.50     	82.85     	40.40     	35.39     	5.33      
33.00     	82.78     	40.29     	35.64     	5.30      
33.50     	82.23     	40.05     	35.32     	5.29      
34.00     	81.54     	39.82     	34.83     	5.28      
34.50     	80.73     	39.64     	34.24     	5.28      
35.00     	79.90     	39.54     	33.83     	5.28      
35.50     	78.99     	39.49     	33.95     	5.28      
36.00     	78.23     	39.52     	33.84     	5.28      
36.50     	77.61     	39.60     	33.50     	5.28      
37.00     	76.65     	39.59     	33.67     	5.28      
37.50     	75.55     	39.54     	34.05     	5.28      
38.00     	76.06     	39.90     	34.83     	5.28      
38.50     	76.80     	40.24     	35.56     	5.28      
39.00     	78.01     	40.57     	36.03     	5.28      
39.50     	78.60     	40.59     	35.95     	5.27      
40.00     	78.48     	40.37     	35.28     	5.27      
40.50     	78.42     	40.21     	35.18     	5.26      
41.00     	78.40     	40.13     	35.28     	5.26      
41.50     	78.58     	40.16     	35.02     	5.26      
42.00     	78.72     	40.22     	34.83     	5.26      
42.50     	78.78     	40.27     	34.79     	5.26      
43.00     	78.58     	40.26     	34.84     	5.26      
43.50     	78.17     	40.22     	34.94     	5.26      
44.00     	77.81     	40.22     	35.68     	5.26      
44.50     	77.71     	40.31     	36.49     	5.26      
45.00     	79.12     	40.75     	36.99     	5.26      
45.50     	79.88     	40.91     	37.38     	5.27      
46.00     	79.76     	40.78     	37.63     	5.28      
46.50     	79.56     	40.62     	38.37     	5.29      
47.00     	79.31     	40.50     	39.32     	5.30      
47.50     	78.86     	40.38     	40.27     	5.30      
48.00     	78.35     	40.31     	41.12     	5.30      
48.50     	77.67     	40.23     	41.48     	5.30      
49.00     	77.84     	40.40     	41.99     	5.30      
49.50     	79.23     	40.81     	42.72     	5.30      
50.00     	79.76     	40.85     	43.49     	5.29      
50.50     	79.86     	40.69     	44.28     	5.29      
51.00     	79.39     	40.36     	44.22     	5.27      
51.50     	78.89     	40.07     	44.08     	5.25      
52.00     	78.52     	39.88     	43.89     	5.25      
52.50     	78.13     	39.73     	44.08     	5.25      
53.00     	77.69     	39.61     	44.80     	5.25      
53.50     	77.02     	39.46     	45.46     	5.25      
54.00     	76.23     	39.29     	46.09     	5.25      
54.50     	78.03     	39.79     	47.17     	5.25      
55.00     	79.81     	40.13     	48.14     	5.25      
55.50     	80.44     	40.02     	48.50     	5.25      
56.00     	80.60     	39.73     	48.33     	5.26      
56.50     	80.28     	39.38     	47.64     	5.26      
57.00     	80.16     	39.20     	47.25     	5.26      
57.50     	80.09     	39.15     	46.96     	5.26      
58.00     	79.66     	39.11     	47.05     	5.26      
58.50     	79.00     	39.10     	46.99     	5.26      
59.00     	77.82     	39.04     	46.55     	5.26      
59.50     	77.99     	39.40     	46.43     	5.26      
60.00     	79.07     	39.97     	46.52     	5.26      
60.50     	80.07     	40.40     	47.22     	5.26      
61.00     	80.77     	40.63     	47.68     	5.25      
61.50     	80.19     	40.48     	46.88     	5.19      
62.00     	79.51     	40.37     	46.24     	5.15      
62.50     	78.70     	40.32     	45.78     	5.14      
63.00     	78.05     	40.42     	45.27     	5.14      
63.50     	77.46     	40.59     	44.73     	5.14      
64.00     	76.67     	40.75     	43.04     	5.14      
64.50     	75.82     	40.89     	41.76     	5.14      
65.00     	74.78     	40.97     	41.68     	5.14      
65.50     	75.14     	41.40     	41.57     	5.14      
66.00     	76.81     	42.05     	41.43     	5.14      
66.50     	77.31     	42.17     	41.46     	5.14      
67.00     	77.50     	42.08     	41.53     	5.14      
67.50     	77.22     	41.82     	41.59     	5.16      
68.00     	77.01     	41.61     	41.66     	5.17      
68.50     	76.93     	41.47     	41.77     	5.17      
69.00     	76.59     	41.31     	41.84     	5.17      
69.50     	76.06     	41.12     	41.89     	5.17      
70.00     	76.03     	41.08     	41.49     	5.17      
70.50     	76.30     	41.09     	41.15     	5.17      
71.00     	78.62     	41.54     	42.57     	5.17      
71.50     	80.24     	41.60     	43.20     	5.17      
72.00     	80.66     	41.20     	42.49     	5.18      
72.50     	80.75     	40.70     	40.99     	5.19      
73.00     	80.68     	40.25     	39.12     	5.19      
73.50     	80.59     	39.90     	38.78     	5.19      
74.00     	80.43     	39.63     	38.44     	5.19      
74.50     	80.06     	39.41     	38.05     	5.19      
75.00     	79.23     	39.15     	38.08     	5.19      
75.50     	78.05     	38.90     	38.40     	5.19      
76.00     	78.02     	39.01     	38.61     	5.19      
76.50     	78.39     	39.23     	38.94     	5.19      
77.00     	79.91     	39.67     	40.22     	5.19      
77.50     	80.67     	39.78     	40.62     	5.19      
78.00     	80.51     	39.60     	39.93     	5.19      
78.50     	79.99     	39.37     	39.39     	5.19      
79.00     	79.34     	39.23     	38.89     	5.19      
79.50     	78.82     	39.23     	37.57     	5.19      
80.00     	78.14     	39.30     	36.62     	5.19      
80.50     	77.10     	39.35     	36.61     	5.19      
81.00     	76.21     	39.51     	36.25     	5.19      
81.50     	75.44     	39.73     	35.59     	5.19      
82.00     	76.09     	40.30     	36.21     	5.19      
82.50     	77.09     	40.84     	37.01     	5.19      
83.00     	78.66     	41.36     	37.52     	5.20      
83.50     	79.77     	41.56     	38.15     	5.20      
84.00     	80.40     	41.53     	38.89     	5.21      
84.50     	80.26     	41.30     	38.77     	5.21      
85.00     	79.91     	41.10     	38.41     	5.21      
85.50     	79.39     	40.96     	37.78     	5.21      
86.00     	78.59     	40.85     	37.17     	5.21      
86.50     	77.44     	40.74     	36.57     	5.21      
87.00     	77.49     	40.99     	36.42     	5.21      
87.50     	78.06     	41.32     	36.51     	5.21      
88.00     	79.63     	41.77     	37.45     	5.21      
88.50     	80.52     	41.85     	37.68     	5.22      
89.00     	80.50     	41.58     	36.98     	5.25      
89.50     	80.04     	41.19     	36.67     	5.26      
90.00     	79.44     	40.83     	36.48     	5.28      
90.50     	78.65     	40.53     	36.39     	5.28      
91.00     	77.76     	40.30     	36.37     	5.28      
91.50     	76.66     	40.09     	36.46     	5.28      
92.00     	75.60     	39.95     	36.34     	5.28      
92.50     	74.55     	39.84     	36.08     	5.28      
93.00     	75.39     	40.21     	36.41     	5.28      
93.50     	76.31     	40.47     	36.69     	5.27      
94.00     	76.45     	40.36     	36.33     	5.26      
94.50     	76.37     	40.11     	35.90     	5.24      
95.00     	76.03     	39.78     	35.38     	5.20      
95.50     	75.62     	39.50     	34.70     	5.19      
96.00     	75.18     	39.28     	33.95     	5.19      
96.50     	74.90     	39.16     	34.12     	5.19      
97.00     	74.61     	39.10     	34.31     	5.19      
97.50     	74.25     	39.04     	34.51     	5.19      
98.00     	73.75     	38.96     	34.25     	5.19      
98.50     	73.10     	38.86     	33.52     	5.19      
99.00     	73.98     	39.18     	34.27     	5.19      
99.50     	75.35     	39.55     	35.39     	5.19      
100.00    	77.21     	39.91     	36.06     	5.20      
100.50    	78.32     	39.90     	36.61     	5.24      
101.00    	78.25     	39.54     	36.97     	5.35      
101.50    	78.00     	39.23     	37.00     	5.39      
102.00    	77.67     	39.04     	36.88     	5.40      
102.50    	77.17     	38.93     	37.12     	5.40      
103.00    	76.59     	38.91     	37.33     	5.40      
103.50    	75.80     	38.92     	37.42     	5.40      
104.00    	76.23     	39.28     	37.73     	5.40      
104.50    	77.54     	39.79     	38.20     	5.40      
105.00    	78.23     	39.99     	37.86     	5.40      
105.50    	78.63     	39.99     	37.32     	5.38      
106.00    	78.05     	39.70     	36.44     	5.32      
106.50    	77.42     	39.46     	36.16     	5.28      
107.00    	76.73     	39.29     	36.55     	5.26      
107.50    	75.62     	39.11     	36.56     	5.26      
108.00    	74.42     	39.00     	36.48     	5.26      
108.50    	74.84     	39.36     	36.91     	5.26      
109.00    	75.51     	39.73     	37.43     	5.26      
109.50    	76.68     	40.11     	38.09     	5.26      
110.00    	76.88     	40.08     	37.43     	5.26      
110.50    	76.53     	39.85     	36.01     	5.25      
111.00    	76.15     	39.65     	36.66     	5.25      
111.50    	75.63     	39.50     	37.22     	5.24      
112.00    	74.65     	39.33     	36.92     	5.24      
112.50    	74.51     	39.47     	36.52     	5.24      
113.00    	75.13     	39.83     	36.02     	5.24      
