Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	89.40     	66.69     	61.26     	4.24      
0.50      	86.50     	66.44     	57.54     	4.26      
1.00      	87.41     	66.55     	57.12     	4.28      
1.50      	90.31     	66.64     	58.53     	4.30      
2.00      	92.22     	66.19     	59.31     	4.31      
2.50      	92.05     	65.25     	58.84     	4.32      
3.00      	90.87     	64.50     	58.50     	4.33      
3.50      	89.66     	64.39     	59.15     	4.34      
4.00      	88.88     	64.72     	59.95     	4.34      
4.50      	88.75     	65.20     	60.09     	4.34      
5.00      	88.86     	65.69     	59.99     	4.34      
5.50      	88.73     	66.09     	60.30     	4.33      
6.00      	88.85     	66.59     	60.87     	4.33      
6.50      	90.23     	67.53     	61.14     	4.33      
7.00      	92.70     	69.66     	61.66     	4.33      
7.50      	95.11     	73.61     	63.58     	4.33      
8.00      	96.24     	76.84     	65.48     	4.33      
8.50      	95.68     	76.77     	65.59     	4.34      
9.00      	95.31     	75.13     	64.76     	4.34      
9.50      	95.68     	73.54     	64.12     	4.33      
10.00     	95.33     	72.49     	64.31     	4.33      
10.50     	93.89     	71.45     	64.26     	4.32      
11.00     	91.66     	69.53     	62.28     	4.32      
11.50     	89.18     	67.36     	59.55     	4.31      
12.00     	87.15     	66.20     	58.44     	4.31      
12.50     	86.23     	66.14     	59.03     	4.32      
13.00     	86.99     	66.52     	59.86     	4.33      
13.50     	88.04     	67.21     	60.40     	4.35      
14.00     	87.19     	68.36     	60.68     	4.36      
14.50     	85.39     	69.29     	60.83     	4.37      
15.00     	84.78     	69.10     	61.04     	4.38      
15.50     	85.41     	68.68     	61.69     	4.37      
16.00     	86.24     	69.37     	62.96     	4.36      
16.50     	86.61     	70.27     	63.49     	4.33      
17.00     	86.27     	70.28     	62.30     	4.31      
17.50     	86.13     	69.92     	61.03     	4.28      
18.00     	87.06     	69.98     	61.50     	4.26      
18.50     	88.32     	70.72     	62.85     	4.25      
19.00     	88.70     	72.00     	63.36     	4.26      
19.50     	88.22     	72.59     	62.86     	4.28      
20.00     	87.39     	71.61     	61.81     	4.31      
20.50     	86.92     	70.31     	60.83     	4.35      
21.00     	87.34     	70.03     	60.47     	4.39      
21.50     	88.17     	70.49     	60.67     	4.43      
22.00     	88.68     	70.97     	61.16     	4.46      
22.50     	88.52     	71.08     	61.53     	4.48      
23.00     	87.66     	70.67     	61.41     	4.48      
23.50     	86.73     	70.09     	61.15     	4.48      
24.00     	86.55     	69.84     	61.34     	4.46      
24.50     	87.09     	69.99     	61.84     	4.44      
25.00     	87.79     	70.30     	62.02     	4.42      
25.50     	88.30     	70.57     	61.90     	4.40      
26.00     	88.61     	70.63     	62.36     	4.38      
26.50     	88.72     	70.41     	63.52     	4.36      
27.00     	88.60     	69.96     	64.26     	4.35      
27.50     	88.30     	69.49     	63.88     	4.33      
28.00     	88.16     	69.45     	63.13     	4.32      
28.50     	88.43     	70.24     	62.84     	4.32      
29.00     	88.81     	71.39     	63.14     	4.32      
29.50     	88.77     	72.07     	63.77     	4.32      
