Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	90.44     	71.50     	76.61     	4.80      
0.50      	87.74     	73.55     	78.14     	4.80      
1.00      	88.66     	71.26     	74.64     	4.80      
1.50      	89.27     	69.18     	71.60     	4.80      
2.00      	88.47     	68.06     	70.53     	4.80      
2.50      	87.23     	67.40     	70.05     	4.80      
3.00      	85.53     	67.22     	70.19     	4.80      
3.50      	88.33     	70.39     	74.05     	4.80      
4.00      	89.43     	72.09     	75.88     	4.79      
4.50      	87.79     	71.47     	74.57     	4.78      
5.00      	86.52     	70.79     	73.54     	4.76      
5.50      	85.93     	70.04     	73.04     	4.74      
6.00      	84.70     	68.61     	72.40     	4.73      
6.50      	82.79     	66.48     	71.61     	4.71      
7.00      	83.77     	69.08     	74.34     	4.70      
7.50      	84.89     	71.47     	76.96     	4.68      
8.00      	85.32     	71.41     	77.94     	4.70      
8.50      	85.45     	70.96     	77.82     	4.73      
9.00      	85.38     	70.26     	76.96     	4.75      
9.50      	85.25     	69.43     	76.63     	4.77      
10.00     	85.10     	68.56     	76.50     	4.79      
10.50     	84.65     	67.79     	75.82     	4.82      
11.00     	84.04     	66.99     	74.92     	4.84      
11.50     	82.13     	65.33     	73.01     	4.86      
12.00     	83.16     	66.57     	74.88     	4.88      
12.50     	86.14     	69.85     	79.18     	4.91      
13.00     	87.97     	72.59     	81.41     	4.92      
13.50     	87.16     	71.55     	79.75     	4.93      
14.00     	85.00     	68.59     	76.12     	4.94      
14.50     	83.70     	66.56     	73.29     	4.95      
15.00     	83.19     	65.37     	71.16     	4.96      
15.50     	83.04     	65.67     	70.98     	4.97      
16.00     	83.16     	67.05     	72.18     	4.98      
16.50     	81.73     	66.38     	71.31     	4.99      
17.00     	81.75     	67.15     	72.09     	5.00      
17.50     	84.08     	70.28     	75.56     	5.01      
18.00     	86.26     	72.67     	79.15     	4.99      
18.50     	87.77     	74.56     	81.20     	4.97      
19.00     	88.64     	75.98     	81.76     	4.95      
19.50     	87.50     	74.15     	81.38     	4.93      
20.00     	86.04     	71.81     	80.85     	4.91      
20.50     	87.39     	70.75     	77.44     	4.88      
21.00     	88.67     	70.39     	75.04     	4.86      
21.50     	88.21     	71.07     	76.75     	4.84      
22.00     	88.59     	72.83     	77.69     	4.82      
