Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	63.92     	48.40     	41.96     	5.25      
0.50      	63.99     	50.61     	42.00     	5.24      
1.00      	67.19     	54.43     	43.03     	5.24      
1.50      	68.47     	54.54     	43.45     	5.23      
2.00      	67.50     	52.56     	43.15     	5.22      
2.50      	67.18     	52.57     	43.06     	5.20      
3.00      	67.60     	53.00     	43.21     	5.19      
3.50      	65.80     	51.10     	42.67     	5.18      
4.00      	66.63     	52.99     	42.97     	5.17      
4.50      	69.73     	56.20     	44.00     	5.17      
5.00      	70.90     	56.33     	44.42     	5.17      
5.50      	70.33     	54.60     	44.29     	5.17      
6.00      	70.51     	54.21     	44.42     	5.19      
6.50      	70.42     	53.30     	44.48     	5.20      
7.00      	68.42     	51.31     	43.96     	5.23      
7.50      	68.79     	52.54     	44.21     	5.25      
8.00      	69.49     	53.27     	44.58     	5.27      
8.50      	69.60     	52.94     	44.77     	5.30      
9.00      	68.73     	50.87     	44.64     	5.31      
9.50      	66.66     	48.52     	44.15     	5.32      
10.00     	68.15     	50.98     	44.76     	5.33      
10.50     	70.13     	53.38     	45.50     	5.32      
11.00     	69.84     	53.09     	45.49     	5.31      
11.50     	68.72     	51.74     	45.19     	5.30      
12.00     	68.81     	51.55     	45.23     	5.29      
12.50     	67.97     	49.61     	44.94     	5.27      
13.00     	65.49     	47.01     	44.11     	5.24      
13.50     	66.84     	49.62     	44.45     	5.22      
14.00     	69.11     	52.55     	45.04     	5.20      
14.50     	68.64     	51.89     	44.72     	5.17      
15.00     	66.07     	48.70     	43.71     	5.15      
15.50     	65.65     	48.06     	43.39     	5.13      
16.00     	67.03     	48.91     	43.63     	5.11      
16.50     	66.68     	48.81     	43.33     	5.09      
17.00     	66.30     	49.17     	43.03     	5.09      
17.50     	64.81     	47.76     	42.42     	5.09      
18.00     	64.32     	47.18     	42.18     	5.10      
18.50     	64.27     	46.30     	42.12     	5.12      
19.00     	62.84     	45.06     	41.69     	5.16      
19.50     	63.97     	47.06     	42.13     	5.21      
20.00     	64.32     	47.11     	42.37     	5.27      
20.50     	63.20     	46.44     	42.20     	5.33      
21.00     	63.95     	47.78     	42.67     	5.40      
21.50     	64.23     	48.00     	43.03     	5.45      
22.00     	64.97     	48.77     	43.55     	5.50      
22.50     	65.48     	49.13     	44.01     	5.53      
23.00     	66.02     	49.93     	44.48     	5.54      
23.50     	66.80     	50.60     	44.99     	5.53      
24.00     	66.31     	50.08     	45.07     	5.51      
24.50     	66.75     	50.44     	45.41     	5.47      
25.00     	66.55     	49.44     	45.49     	5.43      
25.50     	67.41     	50.02     	45.85     	5.38      
26.00     	69.95     	52.20     	46.67     	5.33      
26.50     	71.23     	53.13     	47.00     	5.29      
27.00     	69.70     	51.08     	46.37     	5.24      
27.50     	65.75     	47.20     	44.91     	5.21      
28.00     	66.60     	48.64     	44.95     	5.19      
28.50     	71.22     	52.58     	46.14     	5.19      
29.00     	72.91     	53.06     	46.34     	5.21      
29.50     	69.43     	48.63     	44.86     	5.26      
30.00     	65.96     	45.51     	43.40     	5.34      
30.50     	67.85     	48.06     	43.66     	5.44      
31.00     	69.32     	49.90     	43.79     	5.54      
31.50     	68.90     	50.07     	43.35     	5.63      
32.00     	68.38     	49.23     	42.91     	5.70      
32.50     	68.71     	48.63     	42.78     	5.73      
33.00     	69.02     	47.88     	42.70     	5.72      
33.50     	67.92     	46.91     	42.22     	5.64      
34.00     	68.57     	48.37     	42.35     	5.51      
34.50     	68.98     	48.98     	42.45     	5.35      
35.00     	69.13     	48.91     	42.52     	5.19      
35.50     	69.72     	48.65     	42.78     	5.05      
36.00     	70.02     	48.18     	42.97     	4.95      
36.50     	68.43     	46.34     	42.60     	4.90      
37.00     	66.71     	45.60     	42.23     	4.93      
37.50     	66.98     	46.60     	42.50     	5.00      
38.00     	65.79     	45.85     	42.32     	5.10      
38.50     	65.98     	46.83     	42.58     	5.22      
39.00     	68.14     	49.19     	43.45     	5.34      
39.50     	69.51     	50.39     	44.04     	5.44      
40.00     	68.52     	48.87     	43.85     	5.50      
40.50     	67.43     	47.93     	43.60     	5.53      
41.00     	67.36     	48.13     	43.66     	5.54      
41.50     	65.39     	46.68     	43.09     	5.52      
42.00     	65.68     	47.84     	43.22     	5.50      
42.50     	68.12     	50.27     	44.00     	5.48      
43.00     	68.67     	50.43     	44.16     	5.47      
43.50     	65.98     	47.29     	43.27     	5.47      
44.00     	64.24     	45.81     	42.67     	5.49      
44.50     	65.24     	46.73     	42.94     	5.52      
45.00     	63.17     	44.93     	42.23     	5.55      
45.50     	61.74     	45.45     	41.72     	5.57      
46.00     	64.05     	48.81     	42.40     	5.58      
46.50     	66.29     	50.60     	43.04     	5.57      
47.00     	66.74     	50.02     	43.08     	5.53      
47.50     	65.67     	48.65     	42.62     	5.46      
48.00     	65.98     	49.34     	42.59     	5.37      
48.50     	65.27     	48.82     	42.22     	5.26      
49.00     	64.55     	49.50     	41.85     	5.14      
49.50     	66.69     	52.87     	42.38     	5.04      
50.00     	69.95     	55.59     	43.26     	4.95      
50.50     	72.66     	55.94     	43.93     	4.89      
51.00     	72.43     	52.99     	43.66     	4.86      
51.50     	69.25     	48.32     	42.46     	4.86      
52.00     	69.64     	48.45     	42.43     	4.88      
52.50     	73.79     	51.63     	43.62     	4.92      
53.00     	75.73     	52.55     	44.12     	4.98      
53.50     	74.47     	50.84     	43.63     	5.04      
54.00     	71.88     	48.55     	42.78     	5.11      
54.50     	72.12     	49.22     	42.88     	5.18      
55.00     	72.50     	49.68     	43.07     	5.25      
55.50     	72.11     	49.42     	43.07     	5.30      
56.00     	71.32     	48.64     	42.99     	5.35      
56.50     	70.86     	48.39     	43.06     	5.37      
57.00     	69.25     	46.59     	42.80     	5.38      
57.50     	66.24     	44.16     	42.15     	5.38      
58.00     	67.40     	46.39     	42.82     	5.37      
58.50     	69.84     	49.13     	43.89     	5.35      
59.00     	69.41     	48.89     	44.05     	5.33      
59.50     	65.67     	45.63     	43.16     	5.31      
60.00     	63.51     	44.56     	42.76     	5.30      
60.50     	65.54     	46.76     	43.66     	5.29      
61.00     	67.38     	48.09     	44.46     	5.30      
61.50     	67.36     	47.65     	44.62     	5.30      
62.00     	65.87     	46.08     	44.28     	5.31      
62.50     	66.55     	46.95     	44.57     	5.33      
63.00     	67.51     	47.68     	44.90     	5.35      
63.50     	67.66     	48.10     	44.92     	5.37      
64.00     	68.38     	48.67     	45.07     	5.39      
64.50     	68.52     	47.97     	44.99     	5.41      
65.00     	68.14     	46.38     	44.72     	5.44      
65.50     	66.56     	44.26     	44.04     	5.46      
66.00     	67.06     	45.15     	44.01     	5.48      
66.50     	67.73     	45.57     	44.03     	5.50      
67.00     	67.26     	44.97     	43.68     	5.52      
67.50     	67.49     	45.03     	43.57     	5.54      
68.00     	64.62     	42.54     	42.50     	5.56      
68.50     	63.28     	42.89     	41.96     	5.59      
69.00     	67.05     	47.08     	43.07     	5.62      
69.50     	70.12     	49.18     	43.98     	5.66      
70.00     	69.59     	47.78     	43.76     	5.70      
70.50     	66.76     	44.99     	42.85     	5.75      
71.00     	66.89     	45.32     	42.91     	5.80      
71.50     	66.91     	44.70     	42.98     	5.85      
72.00     	64.68     	43.12     	42.37     	5.90      
72.50     	65.33     	45.25     	42.69     	5.94      
73.00     	65.56     	46.43     	42.90     	5.97      
73.50     	64.37     	46.31     	42.67     	5.98      
74.00     	64.22     	46.42     	42.77     	5.98      
74.50     	64.97     	47.08     	43.16     	5.96      
75.00     	65.89     	47.83     	43.60     	5.92      
75.50     	63.20     	45.26     	42.87     	5.86      
76.00     	61.60     	45.38     	42.49     	5.79      
76.50     	64.21     	49.32     	43.45     	5.72      
77.00     	66.25     	51.36     	44.20     	5.65      
77.50     	67.09     	51.53     	44.54     	5.59      
78.00     	67.31     	51.18     	44.66     	5.54      
78.50     	68.22     	51.94     	44.98     	5.52      
79.00     	68.07     	51.57     	44.95     	5.51      
79.50     	68.07     	52.05     	44.94     	5.52      
80.00     	68.76     	52.80     	45.14     	5.55      
80.50     	68.48     	51.85     	45.00     	5.59      
81.00     	67.76     	49.84     	44.71     	5.65      
81.50     	66.34     	47.75     	44.19     	5.71      
82.00     	67.27     	48.88     	44.39     	5.79      
82.50     	67.56     	48.80     	44.37     	5.87      
83.00     	66.35     	48.00     	43.84     	5.95      
83.50     	66.59     	49.07     	43.76     	6.01      
84.00     	65.22     	48.67     	43.16     	6.07      
84.50     	64.64     	49.49     	42.79     	6.10      
85.00     	66.15     	51.11     	43.07     	6.10      
85.50     	67.51     	51.82     	43.29     	6.07      
86.00     	67.26     	51.30     	42.98     	5.99      
86.50     	66.35     	51.35     	42.46     	5.89      
87.00     	66.26     	52.10     	42.21     	5.76      
87.50     	64.32     	50.41     	41.38     	5.63      
88.00     	64.63     	51.46     	41.30     	5.51      
88.50     	68.50     	55.00     	42.37     	5.40      
89.00     	71.46     	56.22     	43.16     	5.33      
89.50     	71.29     	54.01     	42.97     	5.31      
90.00     	70.88     	52.63     	42.73     	5.34      
90.50     	70.78     	52.12     	42.63     	5.40      
91.00     	68.70     	50.71     	41.97     	5.49      
91.50     	69.08     	52.10     	42.15     	5.59      
92.00     	70.87     	53.22     	42.81     	5.68      
92.50     	71.85     	53.00     	43.26     	5.76      
93.00     	71.14     	51.77     	43.20     	5.81      
93.50     	70.21     	51.77     	43.11     	5.82      
94.00     	72.35     	54.58     	44.01     	5.79      
94.50     	74.11     	55.91     	44.80     	5.74      
95.00     	73.61     	54.94     	44.86     	5.68      
95.50     	70.34     	51.42     	44.07     	5.60      
96.00     	69.57     	51.16     	44.07     	5.53      
96.50     	73.05     	54.95     	45.39     	5.47      
97.00     	74.38     	56.12     	45.99     	5.42      
97.50     	70.92     	52.42     	45.07     	5.40      
98.00     	66.98     	49.40     	43.99     	5.39      
98.50     	67.65     	51.25     	44.34     	5.40      
99.00     	68.78     	52.51     	44.78     	5.41      
99.50     	68.88     	52.45     	44.87     	5.41      
100.00    	68.22     	51.41     	44.67     	5.42      
100.50    	68.37     	51.76     	44.69     	5.41      
101.00    	69.95     	53.41     	45.10     	5.40      
101.50    	70.27     	53.81     	45.07     	5.37      
102.00    	69.34     	52.85     	44.62     	5.34      
102.50    	67.30     	50.64     	43.79     	5.30      
103.00    	69.17     	52.50     	44.17     	5.26      
103.50    	73.62     	56.17     	45.32     	5.22      
104.00    	74.18     	55.65     	45.22     	5.18      
104.50    	70.08     	50.90     	43.66     	5.15      
105.00    	68.68     	49.89     	42.97     	5.11      
105.50    	72.05     	53.19     	43.80     	5.08      
106.00    	74.74     	55.15     	44.42     	5.05      
106.50    	76.37     	55.33     	44.71     	5.02      
107.00    	77.43     	54.23     	44.84     	4.99      
107.50    	76.28     	51.72     	44.31     	4.96      
108.00    	73.32     	49.64     	43.27     	4.94      
108.50    	73.05     	50.46     	43.12     	4.93      
109.00    	73.19     	50.47     	43.13     	4.92      
109.50    	73.08     	49.76     	43.10     	4.94      
110.00    	72.76     	48.92     	43.03     	4.98      
110.50    	72.54     	48.51     	43.01     	5.05      
111.00    	70.40     	46.30     	42.42     	5.14      
111.50    	68.01     	45.18     	41.76     	5.25      
112.00    	68.44     	47.21     	41.99     	5.36      
112.50    	68.15     	48.12     	42.01     	5.48      
113.00    	67.97     	48.58     	42.05     	5.59      
113.50    	68.54     	49.02     	42.32     	5.69      
114.00    	68.37     	48.61     	42.37     	5.76      
114.50    	65.10     	45.87     	41.45     	5.80      
115.00    	63.38     	45.88     	41.03     	5.81      
115.50    	64.78     	48.07     	41.60     	5.81      
116.00    	64.29     	47.88     	41.60     	5.79      
116.50    	63.60     	47.61     	41.55     	5.76      
117.00    	63.14     	46.95     	41.58     	5.74      
117.50    	64.02     	48.23     	42.06     	5.71      
118.00    	65.29     	50.10     	42.68     	5.70      
118.50    	64.85     	50.58     	42.76     	5.70      
119.00    	64.87     	51.23     	43.00     	5.70      
119.50    	64.53     	51.11     	43.12     	5.71      
120.00    	64.32     	51.46     	43.30     	5.72      
120.50    	62.94     	49.90     	43.09     	5.73      
121.00    	63.09     	50.06     	43.37     	5.73      
121.50    	67.83     	54.47     	45.09     	5.71      
122.00    	71.54     	57.07     	46.42     	5.69      
122.50    	70.84     	55.43     	46.27     	5.65      
123.00    	68.73     	53.24     	45.64     	5.60      
123.50    	69.00     	53.12     	45.72     	5.55      
124.00    	68.50     	51.31     	45.51     	5.51      
124.50    	69.30     	51.13     	45.67     	5.47      
125.00    	72.65     	53.17     	46.58     	5.44      
125.50    	74.32     	53.40     	46.90     	5.43      
126.00    	71.36     	49.17     	45.72     	5.44      
126.50    	67.22     	45.38     	44.17     	5.46      
127.00    	68.59     	48.22     	44.37     	5.49      
