Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	102.14    	47.31     	56.90     	5.39      
0.50      	102.31    	46.30     	56.36     	5.39      
1.00      	101.62    	45.28     	55.26     	5.39      
1.50      	100.63    	44.45     	54.02     	5.39      
2.00      	100.27    	44.16     	53.27     	5.39      
2.50      	100.22    	44.13     	52.94     	5.39      
3.00      	99.52     	43.75     	52.58     	5.37      
3.50      	98.17     	43.20     	52.11     	5.35      
4.00      	96.29     	42.63     	51.46     	5.33      
4.50      	94.59     	42.20     	50.85     	5.30      
5.00      	93.32     	41.95     	50.40     	5.28      
5.50      	92.18     	41.84     	50.29     	5.26      
6.00      	91.13     	41.86     	50.57     	5.24      
6.50      	90.03     	42.07     	51.22     	5.25      
7.00      	89.55     	42.51     	52.29     	5.27      
7.50      	90.86     	43.24     	53.92     	5.29      
8.00      	93.02     	44.43     	55.91     	5.31      
8.50      	95.50     	45.91     	57.89     	5.33      
9.00      	97.38     	46.33     	58.49     	5.35      
9.50      	98.99     	46.20     	58.50     	5.37      
10.00     	100.81    	46.30     	59.01     	5.38      
10.50     	102.68    	46.69     	59.44     	5.40      
11.00     	104.21    	47.05     	59.56     	5.42      
11.50     	104.57    	46.46     	58.98     	5.43      
12.00     	104.43    	45.46     	58.36     	5.43      
12.50     	103.70    	44.36     	57.66     	5.43      
13.00     	101.63    	43.37     	56.07     	5.42      
13.50     	99.06     	42.62     	54.51     	5.42      
14.00     	96.84     	42.16     	53.81     	5.41      
14.50     	94.81     	41.93     	53.42     	5.41      
15.00     	93.01     	41.85     	53.11     	5.40      
15.50     	91.82     	42.40     	53.34     	5.39      
16.00     	91.31     	43.63     	54.16     	5.38      
16.50     	90.70     	44.58     	54.97     	5.38      
17.00     	89.81     	44.97     	55.55     	5.37      
17.50     	89.02     	45.16     	55.91     	5.37      
18.00     	88.71     	45.43     	56.35     	5.36      
18.50     	89.82     	46.41     	57.80     	5.35      
19.00     	91.71     	47.74     	59.76     	5.35      
19.50     	93.50     	48.83     	61.52     	5.34      
20.00     	94.80     	49.68     	62.83     	5.34      
20.50     	95.26     	50.19     	63.40     	5.33      
21.00     	95.39     	50.31     	63.00     	5.32      
21.50     	95.41     	50.06     	61.90     	5.32      
22.00     	95.78     	49.80     	61.35     	5.31      
22.50     	95.97     	49.36     	61.09     	5.30      
23.00     	95.12     	48.47     	60.59     	5.30      
23.50     	93.77     	47.34     	59.91     	5.29      
24.00     	92.45     	46.20     	59.10     	5.28      
24.50     	91.52     	45.51     	58.63     	5.26      
25.00     	91.25     	45.55     	58.80     	5.26      
25.50     	90.85     	45.32     	59.01     	5.25      
26.00     	90.12     	44.58     	59.02     	5.24      
26.50     	89.35     	44.27     	58.86     	5.22      
27.00     	88.84     	44.41     	58.70     	5.21      
27.50     	89.22     	44.49     	59.09     	5.21      
28.00     	90.19     	44.62     	59.79     	5.20      
28.50     	91.23     	45.31     	60.46     	5.21      
29.00     	92.09     	45.83     	60.79     	5.24      
29.50     	92.56     	45.64     	60.55     	5.25      
30.00     	93.64     	45.91     	60.83     	5.28      
30.50     	95.37     	46.73     	61.69     	5.29      
31.00     	96.73     	47.08     	61.98     	5.32      
31.50     	97.34     	46.96     	61.63     	5.34      
32.00     	96.94     	46.53     	60.67     	5.36      
32.50     	96.09     	45.96     	59.47     	5.38      
33.00     	95.26     	45.46     	58.35     	5.40      
33.50     	94.74     	45.38     	57.63     	5.42      
34.00     	94.59     	45.72     	57.35     	5.42      
34.50     	94.35     	45.75     	57.18     	5.42      
35.00     	93.86     	45.48     	56.92     	5.42      
35.50     	92.81     	45.16     	56.10     	5.42      
36.00     	91.69     	44.88     	55.25     	5.42      
36.50     	90.94     	44.76     	54.92     	5.42      
37.00     	90.87     	45.16     	55.27     	5.42      
37.50     	91.70     	46.24     	56.43     	5.42      
38.00     	92.32     	46.81     	57.45     	5.42      
38.50     	92.67     	46.82     	58.08     	5.42      
39.00     	93.23     	47.04     	58.36     	5.42      
39.50     	93.98     	47.18     	58.44     	5.42      
40.00     	94.80     	46.98     	58.48     	5.42      
40.50     	96.37     	47.11     	58.87     	5.42      
41.00     	98.49     	47.57     	59.59     	5.42      
41.50     	99.72     	47.39     	59.94     	5.41      
42.00     	100.36    	46.74     	59.94     	5.38      
42.50     	100.76    	45.81     	59.62     	5.35      
43.00     	100.95    	44.76     	59.10     	5.33      
43.50     	101.08    	43.78     	58.44     	5.29      
44.00     	101.49    	43.11     	57.75     	5.27      
44.50     	101.70    	42.53     	56.98     	5.25      
45.00     	101.30    	41.84     	56.15     	5.24      
45.50     	100.27    	41.52     	55.28     	5.24      
46.00     	98.81     	41.51     	54.51     	5.24      
46.50     	97.38     	41.16     	54.09     	5.24      
47.00     	96.42     	40.82     	54.07     	5.24      
47.50     	96.84     	41.30     	54.61     	5.24      
48.00     	97.68     	41.99     	55.38     	5.24      
48.50     	98.34     	42.55     	56.19     	5.24      
49.00     	98.63     	42.86     	56.73     	5.24      
49.50     	98.70     	42.94     	56.99     	5.25      
50.00     	99.04     	42.89     	57.08     	5.25      
50.50     	99.95     	43.19     	57.35     	5.25      
51.00     	101.45    	44.07     	57.95     	5.25      
51.50     	102.34    	44.52     	57.95     	5.25      
52.00     	102.46    	44.37     	57.41     	5.25      
52.50     	101.88    	43.38     	56.68     	5.25      
53.00     	101.08    	42.53     	55.76     	5.25      
53.50     	100.41    	42.40     	54.72     	5.25      
54.00     	100.22    	42.45     	54.27     	5.26      
54.50     	100.44    	42.52     	54.53     	5.26      
55.00     	100.18    	42.47     	54.96     	5.27      
55.50     	99.40     	42.35     	55.29     	5.28      
56.00     	98.28     	42.24     	55.17     	5.29      
56.50     	97.06     	42.13     	54.86     	5.29      
57.00     	96.01     	42.03     	54.58     	5.30      
57.50     	95.81     	41.96     	54.93     	5.31      
58.00     	96.39     	41.98     	55.84     	5.32      
58.50     	96.29     	42.40     	56.17     	5.33      
59.00     	95.59     	42.88     	56.01     	5.34      
59.50     	94.64     	42.66     	55.63     	5.34      
60.00     	93.74     	42.54     	55.20     	5.35      
60.50     	93.19     	42.90     	54.88     	5.37      
61.00     	93.50     	43.49     	55.32     	5.37      
61.50     	94.52     	44.16     	56.38     	5.37      
62.00     	95.23     	44.53     	57.06     	5.37      
62.50     	95.58     	44.69     	57.54     	5.37      
63.00     	95.58     	44.80     	58.04     	5.37      
63.50     	95.89     	45.01     	58.32     	5.36      
64.00     	96.63     	45.24     	58.32     	5.36      
64.50     	97.62     	45.08     	57.95     	5.35      
65.00     	98.01     	44.39     	57.07     	5.35      
65.50     	96.85     	43.07     	55.52     	5.34      
66.00     	95.46     	41.96     	54.28     	5.34      
66.50     	94.30     	41.40     	53.69     	5.34      
67.00     	93.42     	41.16     	53.28     	5.33      
67.50     	92.98     	41.28     	53.26     	5.33      
68.00     	93.29     	41.78     	54.08     	5.33      
68.50     	93.49     	42.23     	54.77     	5.33      
69.00     	92.87     	42.29     	54.52     	5.33      
69.50     	91.94     	42.12     	53.89     	5.34      
70.00     	91.13     	41.96     	53.27     	5.34      
70.50     	91.63     	42.41     	53.53     	5.35      
71.00     	92.81     	43.23     	54.21     	5.35      
71.50     	93.70     	44.13     	54.59     	5.35      
72.00     	94.02     	44.35     	54.51     	5.36      
72.50     	93.69     	43.76     	53.93     	5.37      
73.00     	93.45     	43.61     	53.50     	5.37      
73.50     	93.61     	43.81     	53.34     	5.37      
74.00     	94.47     	43.87     	53.36     	5.38      
74.50     	95.82     	43.98     	53.86     	5.38      
75.00     	97.41     	44.28     	54.85     	5.37      
75.50     	98.68     	44.48     	55.31     	5.37      
76.00     	99.49     	44.43     	55.22     	5.35      
76.50     	99.66     	43.76     	54.92     	5.34      
77.00     	100.04    	43.11     	54.68     	5.32      
77.50     	101.04    	42.88     	54.66     	5.31      
78.00     	101.47    	42.83     	54.43     	5.30      
78.50     	100.98    	42.75     	53.87     	5.29      
79.00     	99.59     	42.13     	52.91     	5.27      
79.50     	97.74     	41.45     	52.02     	5.26      
80.00     	95.94     	41.27     	51.71     	5.25      
80.50     	94.63     	41.29     	51.86     	5.24      
81.00     	94.20     	41.27     	52.41     	5.22      
81.50     	93.89     	41.46     	52.84     	5.21      
82.00     	93.35     	41.87     	52.95     	5.22      
82.50     	92.67     	42.34     	53.37     	5.24      
83.00     	92.00     	42.76     	54.00     	5.25      
83.50     	91.51     	42.77     	54.13     	5.25      
84.00     	91.97     	43.11     	54.81     	5.26      
84.50     	94.36     	44.56     	57.24     	5.27      
85.00     	96.94     	45.67     	59.06     	5.28      
85.50     	99.07     	46.05     	59.81     	5.29      
86.00     	100.59    	45.95     	60.28     	5.30      
86.50     	102.12    	45.77     	60.46     	5.31      
87.00     	103.80    	45.79     	60.48     	5.32      
87.50     	104.90    	46.12     	60.77     	5.34      
88.00     	105.49    	45.99     	60.60     	5.34      
88.50     	105.43    	44.95     	59.41     	5.34      
89.00     	104.10    	43.93     	57.48     	5.34      
89.50     	101.89    	42.77     	55.32     	5.34      
90.00     	99.34     	41.41     	53.38     	5.34      
90.50     	96.83     	40.29     	51.85     	5.34      
91.00     	94.78     	39.66     	50.91     	5.34      
