Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	96.05     	44.25     	48.56     	4.67      
0.50      	95.88     	44.28     	49.27     	4.62      
1.00      	95.71     	44.40     	49.97     	4.58      
1.50      	95.82     	44.63     	50.67     	4.46      
2.00      	95.97     	44.89     	51.36     	4.33      
2.50      	95.85     	45.07     	51.94     	4.29      
3.00      	95.63     	45.21     	52.46     	4.29      
3.50      	96.49     	45.58     	53.40     	4.29      
4.00      	97.93     	46.03     	54.55     	4.29      
4.50      	99.19     	46.37     	55.24     	4.29      
5.00      	100.37    	46.62     	55.69     	4.29      
5.50      	100.68    	46.59     	55.23     	4.29      
6.00      	100.52    	46.42     	54.28     	4.29      
6.50      	100.21    	46.20     	53.15     	4.29      
7.00      	99.82     	45.98     	51.90     	4.29      
7.50      	99.59     	45.83     	51.35     	4.29      
8.00      	99.52     	45.75     	51.39     	4.29      
8.50      	99.46     	45.71     	51.52     	4.29      
9.00      	99.44     	45.70     	51.74     	4.29      
9.50      	99.32     	45.69     	51.90     	4.29      
10.00     	99.11     	45.67     	52.00     	4.29      
10.50     	99.53     	45.82     	52.67     	4.34      
11.00     	100.65    	46.13     	53.99     	4.43      
11.50     	101.47    	46.34     	54.59     	4.62      
12.00     	101.98    	46.45     	54.50     	4.92      
12.50     	102.24    	46.48     	54.35     	5.06      
13.00     	102.29    	46.43     	54.15     	5.06      
13.50     	102.19    	46.34     	53.98     	5.06      
14.00     	101.93    	46.21     	53.82     	5.06      
14.50     	101.59    	46.06     	53.19     	5.06      
15.00     	101.14    	45.89     	51.94     	5.06      
15.50     	100.71    	45.73     	50.91     	5.06      
16.00     	100.34    	45.59     	50.25     	5.06      
16.50     	100.11    	45.49     	49.74     	5.06      
17.00     	100.26    	45.48     	49.60     	5.06      
17.50     	100.54    	45.49     	49.70     	5.06      
18.00     	101.31    	45.60     	50.71     	5.06      
18.50     	102.01    	45.67     	51.40     	5.06      
19.00     	102.45    	45.65     	50.77     	5.07      
19.50     	102.86    	45.61     	50.14     	5.08      
20.00     	103.05    	45.52     	49.50     	5.08      
20.50     	103.24    	45.42     	48.86     	5.08      
21.00     	103.86    	45.44     	49.01     	5.08      
21.50     	104.49    	45.46     	49.17     	5.08      
22.00     	103.98    	45.25     	49.42     	5.08      
22.50     	103.39    	45.06     	49.69     	5.08      
23.00     	103.32    	45.02     	49.92     	5.06      
23.50     	103.27    	45.02     	50.15     	5.05      
24.00     	104.11    	45.25     	49.99     	5.02      
24.50     	104.95    	45.48     	49.82     	4.98      
25.00     	104.53    	45.44     	49.30     	4.98      
25.50     	104.12    	45.40     	48.78     	4.98      
26.00     	103.60    	45.35     	47.36     	4.98      
26.50     	103.08    	45.32     	45.93     	4.98      
27.00     	102.45    	45.27     	45.70     	4.98      
27.50     	101.81    	45.24     	45.62     	4.98      
28.00     	101.37    	45.27     	45.94     	4.98      
28.50     	100.98    	45.31     	46.36     	4.98      
29.00     	100.60    	45.36     	46.49     	4.98      
29.50     	100.23    	45.40     	46.52     	4.98      
30.00     	100.69    	45.63     	47.45     	4.98      
30.50     	101.57    	45.93     	48.84     	4.98      
31.00     	102.24    	46.14     	49.22     	4.97      
31.50     	102.81    	46.29     	49.09     	4.97      
32.00     	102.82    	46.28     	48.28     	4.97      
32.50     	102.51    	46.17     	47.10     	4.97      
33.00     	102.13    	46.04     	45.97     	4.97      
33.50     	101.69    	45.91     	44.90     	4.97      
34.00     	101.25    	45.80     	44.35     	4.97      
34.50     	100.81    	45.70     	44.36     	4.97      
35.00     	100.44    	45.64     	44.39     	4.97      
35.50     	100.14    	45.61     	44.46     	4.97      
36.00     	99.87     	45.59     	44.74     	4.97      
36.50     	99.62     	45.59     	45.40     	4.97      
37.00     	99.33     	45.58     	45.82     	4.97      
37.50     	98.92     	45.55     	45.59     	4.96      
38.00     	98.52     	45.52     	45.37     	4.91      
38.50     	98.16     	45.50     	45.23     	4.67      
39.00     	97.81     	45.48     	45.08     	4.43      
39.50     	97.53     	45.48     	44.82     	4.29      
40.00     	97.25     	45.48     	44.57     	4.14      
40.50     	96.99     	45.48     	44.95     	4.13      
41.00     	96.73     	45.48     	45.35     	4.13      
41.50     	96.22     	45.43     	45.86     	4.13      
42.00     	95.67     	45.37     	46.40     	4.13      
42.50     	96.29     	45.59     	47.26     	4.13      
43.00     	97.22     	45.88     	48.21     	4.13      
43.50     	98.25     	46.16     	49.29     	4.13      
44.00     	99.31     	46.42     	50.40     	4.13      
44.50     	99.40     	46.40     	50.56     	4.13      
45.00     	99.13     	46.29     	50.34     	4.13      
45.50     	98.74     	46.15     	50.18     	4.13      
46.00     	98.29     	46.02     	50.06     	4.13      
46.50     	97.87     	45.92     	50.01     	4.13      
47.00     	97.48     	45.85     	50.01     	4.13      
47.50     	97.20     	45.83     	50.19     	4.13      
48.00     	97.00     	45.85     	50.53     	4.13      
48.50     	97.11     	45.95     	51.19     	4.13      
49.00     	97.52     	46.11     	52.16     	4.13      
49.50     	98.43     	46.37     	53.38     	4.19      
50.00     	99.81     	46.70     	54.84     	4.30      
50.50     	100.65    	46.85     	54.93     	4.55      
51.00     	101.07    	46.85     	54.00     	4.91      
51.50     	101.12    	46.73     	53.23     	5.07      
52.00     	100.89    	46.53     	52.59     	5.07      
52.50     	100.48    	46.29     	51.46     	5.07      
53.00     	99.92     	46.04     	49.89     	5.07      
53.50     	99.35     	45.80     	48.72     	5.07      
54.00     	98.78     	45.60     	48.00     	5.07      
54.50     	98.29     	45.45     	47.65     	5.07      
55.00     	97.92     	45.35     	47.77     	5.07      
55.50     	97.47     	45.25     	47.81     	5.06      
56.00     	96.89     	45.14     	47.73     	5.05      
56.50     	96.95     	45.19     	48.11     	4.98      
57.00     	98.07     	45.49     	49.26     	4.80      
57.50     	99.09     	45.75     	50.02     	4.63      
58.00     	99.91     	45.91     	50.05     	4.47      
58.50     	100.50    	45.99     	49.75     	4.36      
59.00     	100.57    	45.92     	48.72     	4.36      
59.50     	100.56    	45.81     	47.64     	4.36      
60.00     	100.27    	45.65     	46.39     	4.36      
60.50     	100.04    	45.53     	45.41     	4.36      
61.00     	100.18    	45.51     	45.82     	4.36      
61.50     	100.31    	45.52     	46.22     	4.36      
62.00     	100.31    	45.52     	46.39     	4.36      
62.50     	100.31    	45.54     	46.55     	4.36      
63.00     	100.48    	45.62     	46.86     	4.36      
63.50     	100.65    	45.71     	47.16     	4.36      
64.00     	101.08    	45.86     	47.57     	4.46      
64.50     	101.52    	46.01     	47.98     	4.56      
65.00     	102.72    	46.33     	48.46     	4.77      
65.50     	103.99    	46.63     	48.94     	4.98      
66.00     	104.81    	46.78     	47.14     	5.00      
66.50     	105.59    	46.89     	45.14     	5.00      
67.00     	105.15    	46.70     	45.47     	5.00      
67.50     	104.53    	46.47     	46.11     	4.99      
68.00     	104.38    	46.36     	46.31     	4.99      
68.50     	104.37    	46.29     	46.37     	4.98      
69.00     	104.43    	46.24     	46.52     	4.98      
69.50     	104.52    	46.21     	46.72     	4.98      
70.00     	104.45    	46.13     	46.65     	4.98      
70.50     	104.23    	46.03     	46.36     	4.98      
71.00     	104.04    	45.93     	46.28     	4.98      
