Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	85.74     	57.04     	57.03     	5.00      
0.50      	84.95     	56.74     	55.11     	5.00      
1.00      	84.17     	56.42     	53.18     	5.00      
1.50      	83.85     	56.26     	52.30     	5.00      
2.00      	83.65     	56.14     	51.64     	5.00      
2.50      	83.43     	56.03     	51.54     	5.00      
3.00      	83.21     	55.94     	51.94     	5.00      
3.50      	83.03     	55.87     	52.48     	5.00      
4.00      	82.95     	55.84     	53.42     	5.00      
4.50      	82.99     	55.87     	54.47     	5.00      
5.00      	84.05     	56.25     	56.50     	5.00      
5.50      	85.08     	56.60     	58.33     	5.00      
6.00      	85.80     	56.81     	58.40     	5.00      
6.50      	86.39     	56.95     	58.29     	5.00      
7.00      	86.02     	56.75     	56.86     	5.01      
7.50      	85.65     	56.56     	55.42     	5.01      
8.00      	85.16     	56.34     	54.32     	5.01      
8.50      	84.67     	56.14     	53.24     	5.01      
9.00      	84.10     	55.95     	52.95     	5.01      
9.50      	83.51     	55.78     	53.04     	5.01      
10.00     	83.15     	55.73     	53.56     	5.01      
10.50     	83.14     	55.81     	54.70     	5.01      
11.00     	83.39     	55.99     	55.94     	5.01      
11.50     	84.45     	56.44     	57.48     	5.01      
12.00     	85.27     	56.79     	58.45     	5.00      
12.50     	85.50     	56.90     	58.01     	4.95      
13.00     	85.48     	56.89     	57.10     	4.91      
13.50     	84.90     	56.69     	55.11     	4.88      
14.00     	84.32     	56.48     	53.27     	4.86      
14.50     	83.72     	56.28     	52.18     	4.86      
15.00     	83.11     	56.11     	51.09     	4.86      
15.50     	82.71     	56.02     	50.96     	4.86      
16.00     	82.31     	55.97     	50.88     	4.86      
16.50     	81.97     	55.96     	51.35     	4.86      
17.00     	81.67     	55.98     	52.04     	4.86      
17.50     	81.52     	56.08     	52.83     	4.86      
18.00     	81.55     	56.26     	53.73     	4.86      
18.50     	81.84     	56.54     	54.76     	4.86      
19.00     	82.86     	57.07     	56.17     	4.86      
19.50     	83.70     	57.52     	57.10     	4.87      
20.00     	84.01     	57.77     	56.56     	4.89      
20.50     	84.21     	57.96     	55.89     	4.91      
21.00     	83.89     	57.96     	54.54     	4.92      
21.50     	83.57     	57.96     	53.20     	4.94      
22.00     	83.28     	57.97     	52.59     	4.94      
22.50     	82.98     	58.00     	51.99     	4.94      
23.00     	83.08     	58.16     	52.40     	4.94      
23.50     	83.23     	58.34     	52.96     	4.94      
24.00     	83.40     	58.51     	53.80     	4.94      
24.50     	83.57     	58.66     	54.74     	4.94      
25.00     	83.86     	58.83     	55.62     	4.94      
25.50     	84.23     	58.99     	56.47     	4.94      
26.00     	85.43     	59.39     	57.72     	4.94      
26.50     	87.22     	59.93     	59.26     	4.94      
27.00     	88.12     	60.09     	59.09     	4.93      
27.50     	88.64     	60.05     	58.16     	4.92      
28.00     	88.25     	59.66     	55.91     	4.90      
28.50     	87.70     	59.20     	53.40     	4.89      
29.00     	87.15     	58.75     	52.06     	4.89      
29.50     	86.59     	58.31     	51.02     	4.89      
