Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	67.73     	38.12     	49.57     	4.40      
0.50      	68.74     	37.99     	50.13     	4.46      
1.00      	69.32     	37.99     	49.77     	4.46      
1.50      	69.42     	38.08     	49.02     	4.46      
2.00      	69.06     	38.22     	48.52     	4.46      
2.50      	68.54     	38.35     	48.19     	4.46      
3.00      	68.28     	38.32     	47.98     	4.46      
3.50      	68.13     	38.28     	47.98     	4.46      
4.00      	67.88     	38.38     	48.22     	4.46      
4.50      	67.65     	38.65     	48.54     	4.46      
5.00      	67.60     	39.15     	48.60     	4.46      
5.50      	67.78     	39.73     	48.55     	4.46      
6.00      	68.30     	40.05     	48.89     	4.46      
6.50      	68.69     	40.04     	49.22     	4.46      
7.00      	68.02     	39.75     	48.62     	4.46      
7.50      	66.79     	39.05     	47.58     	4.46      
8.00      	65.91     	37.74     	46.94     	4.45      
8.50      	65.53     	36.77     	46.76     	4.47      
9.00      	65.80     	37.33     	47.03     	4.57      
9.50      	66.61     	38.47     	47.70     	4.67      
10.00     	67.77     	39.22     	48.66     	4.68      
10.50     	68.89     	39.54     	49.33     	4.66      
11.00     	69.66     	39.40     	49.29     	4.66      
11.50     	69.99     	39.02     	48.66     	4.66      
12.00     	69.92     	38.61     	47.66     	4.66      
12.50     	69.67     	38.38     	47.02     	4.66      
13.00     	69.34     	38.36     	46.83     	4.66      
13.50     	68.90     	38.23     	46.34     	4.66      
14.00     	68.33     	37.92     	45.40     	4.66      
14.50     	67.57     	37.59     	44.69     	4.66      
15.00     	66.67     	37.36     	44.42     	4.66      
15.50     	65.91     	37.35     	44.40     	4.66      
16.00     	65.42     	37.63     	44.49     	4.66      
16.50     	64.73     	37.68     	44.43     	4.67      
17.00     	63.48     	37.11     	44.00     	4.67      
17.50     	62.75     	36.77     	43.79     	4.63      
18.00     	63.41     	37.35     	44.31     	4.50      
18.50     	64.76     	38.04     	45.18     	4.38      
19.00     	66.20     	38.24     	46.11     	4.38      
19.50     	67.55     	38.24     	46.66     	4.40      
20.00     	68.58     	38.16     	46.51     	4.40      
20.50     	69.39     	37.84     	45.70     	4.40      
21.00     	69.94     	37.32     	44.43     	4.40      
21.50     	69.80     	36.85     	43.49     	4.40      
22.00     	69.03     	36.57     	43.17     	4.40      
22.50     	68.41     	36.39     	43.02     	4.40      
23.00     	68.31     	36.28     	42.81     	4.40      
23.50     	67.89     	36.21     	42.56     	4.40      
24.00     	66.56     	36.13     	42.29     	4.40      
24.50     	64.89     	35.98     	41.89     	4.40      
25.00     	63.43     	35.64     	41.24     	4.40      
25.50     	62.41     	35.40     	40.89     	4.39      
26.00     	62.22     	35.58     	41.51     	4.39      
26.50     	62.64     	36.12     	42.66     	4.39      
27.00     	63.20     	36.88     	43.67     	4.38      
27.50     	63.93     	37.52     	44.50     	4.38      
28.00     	64.84     	37.48     	45.16     	4.37      
28.50     	65.75     	37.19     	45.39     	4.37      
29.00     	66.44     	37.32     	44.95     	4.36      
29.50     	66.93     	37.50     	44.12     	4.36      
30.00     	67.25     	37.32     	43.29     	4.35      
30.50     	67.48     	36.89     	42.56     	4.35      
31.00     	67.81     	36.37     	42.06     	4.34      
31.50     	67.89     	35.88     	41.79     	4.34      
32.00     	67.21     	35.64     	41.72     	4.33      
32.50     	66.23     	35.52     	41.79     	4.33      
33.00     	65.80     	35.27     	41.86     	4.33      
33.50     	65.50     	35.00     	41.88     	4.32      
34.00     	64.51     	34.90     	41.68     	4.32      
34.50     	63.53     	35.05     	41.59     	4.31      
35.00     	63.67     	35.58     	42.09     	4.31      
35.50     	64.61     	36.38     	43.13     	4.30      
36.00     	65.77     	37.24     	44.59     	4.30      
36.50     	66.91     	37.73     	45.65     	4.29      
37.00     	67.67     	37.34     	45.38     	4.29      
37.50     	68.28     	37.49     	44.72     	4.28      
38.00     	68.90     	39.20     	44.48     	4.28      
38.50     	69.27     	40.16     	44.25     	4.28      
39.00     	69.21     	38.84     	43.83     	4.28      
39.50     	68.96     	36.99     	43.42     	4.28      
40.00     	68.71     	35.92     	43.18     	4.28      
40.50     	68.61     	35.65     	42.80     	4.28      
41.00     	68.83     	36.24     	42.13     	4.28      
41.50     	69.32     	36.54     	41.61     	4.28      
42.00     	70.03     	35.61     	41.56     	4.28      
42.50     	70.97     	34.90     	41.98     	4.28      
43.00     	72.08     	35.43     	42.82     	4.28      
43.50     	73.42     	36.27     	43.87     	4.29      
44.00     	74.94     	36.81     	44.91     	4.33      
44.50     	76.35     	37.07     	45.86     	4.36      
45.00     	77.47     	37.02     	46.56     	4.35      
45.50     	78.34     	36.71     	46.42     	4.35      
46.00     	78.92     	36.29     	45.50     	4.35      
46.50     	78.83     	36.20     	44.88     	4.35      
