Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	96.61     	52.30     	48.78     	4.70      
0.50      	96.00     	52.13     	47.62     	4.77      
1.00      	95.62     	52.03     	47.05     	4.82      
1.50      	95.97     	52.13     	48.28     	4.82      
2.00      	95.84     	52.09     	49.05     	4.82      
2.50      	95.23     	51.92     	49.34     	4.81      
3.00      	94.40     	51.70     	49.45     	4.77      
3.50      	93.47     	51.45     	49.50     	4.71      
4.00      	93.93     	51.58     	50.71     	4.71      
4.50      	94.27     	51.67     	51.83     	4.71      
5.00      	93.57     	51.49     	52.09     	4.72      
5.50      	92.93     	51.33     	52.38     	4.76      
6.00      	92.38     	51.20     	52.70     	4.84      
6.50      	92.52     	51.25     	53.65     	4.87      
7.00      	93.11     	51.44     	54.99     	4.87      
7.50      	93.13     	51.47     	55.21     	4.87      
8.00      	93.03     	51.47     	55.17     	4.87      
8.50      	92.64     	51.40     	54.34     	4.90      
9.00      	92.57     	51.41     	53.70     	4.93      
9.50      	93.33     	51.66     	53.55     	4.94      
10.00     	94.10     	51.90     	53.19     	4.94      
10.50     	94.87     	52.14     	52.64     	4.94      
11.00     	95.21     	52.27     	51.45     	4.92      
11.50     	95.45     	52.36     	50.18     	4.89      
12.00     	95.89     	52.50     	50.53     	4.88      
12.50     	96.35     	52.64     	50.95     	4.87      
13.00     	96.84     	52.79     	51.52     	4.87      
13.50     	96.88     	52.81     	51.61     	4.87      
14.00     	96.54     	52.72     	51.29     	4.87      
14.50     	96.06     	52.58     	50.80     	4.87      
15.00     	95.54     	52.43     	50.26     	4.86      
15.50     	95.57     	52.42     	51.66     	4.86      
16.00     	95.61     	52.41     	52.99     	4.86      
16.50     	95.75     	52.42     	53.93     	4.85      
17.00     	96.10     	52.49     	55.19     	4.84      
17.50     	96.87     	52.66     	57.07     	4.82      
18.00     	97.13     	52.69     	58.07     	4.81      
18.50     	96.96     	52.60     	58.32     	4.81      
19.00     	96.47     	52.42     	57.91     	4.68      
19.50     	95.88     	52.20     	57.27     	4.51      
20.00     	95.72     	52.10     	56.97     	4.34      
20.50     	95.56     	52.00     	56.66     	4.19      
21.00     	95.16     	51.84     	56.12     	4.19      
21.50     	94.54     	51.62     	55.23     	4.29      
22.00     	93.40     	51.27     	53.53     	4.62      
22.50     	92.85     	51.08     	52.39     	4.84      
23.00     	92.89     	51.07     	51.82     	4.96      
23.50     	93.03     	51.09     	52.03     	4.99      
24.00     	93.21     	51.13     	52.54     	4.99      
24.50     	93.03     	51.09     	52.44     	5.01      
25.00     	92.93     	51.08     	52.49     	5.03      
25.50     	93.29     	51.20     	53.34     	5.05      
26.00     	93.71     	51.35     	54.23     	5.06      
26.50     	94.20     	51.53     	55.16     	5.06      
27.00     	94.58     	51.69     	55.45     	5.05      
27.50     	94.91     	51.83     	55.46     	5.03      
28.00     	95.48     	52.05     	55.48     	4.98      
28.50     	96.16     	52.29     	55.48     	4.94      
29.00     	97.13     	52.60     	55.41     	4.94      
29.50     	97.49     	52.75     	54.82     	4.93      
30.00     	97.21     	52.71     	53.69     	4.90      
30.50     	96.72     	52.61     	52.75     	4.84      
31.00     	96.15     	52.48     	51.88     	4.78      
31.50     	96.24     	52.53     	52.88     	4.77      
32.00     	96.25     	52.54     	53.81     	4.78      
32.50     	95.34     	52.29     	53.44     	4.81      
33.00     	94.44     	52.04     	53.02     	4.87      
33.50     	93.56     	51.79     	52.50     	4.96      
34.00     	93.15     	51.67     	52.89     	5.01      
34.50     	93.25     	51.69     	54.29     	5.01      
35.00     	93.51     	51.74     	55.20     	5.01      
35.50     	93.83     	51.82     	55.87     	5.01      
36.00     	93.98     	51.85     	57.04     	5.01      
36.50     	94.09     	51.88     	58.31     	5.00      
37.00     	94.21     	51.91     	58.08     	5.00      
37.50     	94.36     	51.95     	57.79     	5.00      
38.00     	94.61     	52.02     	57.21     	5.00      
38.50     	95.03     	52.13     	57.07     	5.01      
39.00     	95.90     	52.37     	57.98     	5.03      
39.50     	96.59     	52.57     	58.51     	5.07      
40.00     	97.07     	52.70     	58.54     	5.14      
40.50     	97.21     	52.74     	58.62     	5.16      
41.00     	97.14     	52.71     	58.72     	5.16      
41.50     	97.29     	52.75     	58.51     	5.16      
42.00     	97.51     	52.80     	58.20     	5.16      
42.50     	97.26     	52.72     	57.54     	5.08      
43.00     	96.96     	52.63     	56.89     	4.97      
43.50     	96.38     	52.46     	56.68     	4.80      
44.00     	95.80     	52.30     	56.48     	4.66      
44.50     	95.19     	52.13     	56.35     	4.66      
45.00     	94.84     	52.04     	56.64     	4.66      
45.50     	94.97     	52.08     	57.70     	4.66      
46.00     	94.98     	52.11     	58.73     	4.72      
46.50     	94.89     	52.11     	59.74     	4.83      
47.00     	94.89     	52.15     	59.87     	5.03      
47.50     	94.94     	52.22     	59.57     	5.28      
48.00     	95.40     	52.40     	60.66     	5.31      
48.50     	95.86     	52.59     	61.89     	5.31      
49.00     	96.05     	52.72     	62.69     	5.28      
49.50     	95.93     	52.76     	63.22     	5.22      
50.00     	95.25     	52.65     	63.24     	5.13      
50.50     	94.51     	52.53     	63.19     	5.05      
51.00     	93.73     	52.40     	63.07     	5.00      
51.50     	93.46     	52.41     	62.35     	4.97      
52.00     	93.36     	52.47     	61.43     	4.94      
52.50     	94.29     	52.80     	61.27     	4.94      
53.00     	95.13     	53.11     	61.00     	4.94      
53.50     	95.72     	53.34     	60.41     	4.94      
54.00     	96.04     	53.49     	59.44     	4.88      
54.50     	96.11     	53.56     	58.11     	4.76      
55.00     	96.04     	53.58     	55.99     	4.71      
55.50     	95.93     	53.57     	53.65     	4.69      
56.00     	96.43     	53.72     	53.74     	4.69      
56.50     	96.60     	53.75     	53.49     	4.69      
57.00     	95.88     	53.52     	52.29     	4.69      
57.50     	95.24     	53.29     	51.32     	4.68      
58.00     	94.68     	53.07     	50.60     	4.66      
58.50     	94.11     	52.82     	50.26     	4.66      
59.00     	93.53     	52.55     	50.11     	4.66      
59.50     	93.54     	52.43     	50.69     	4.66      
60.00     	93.56     	52.31     	51.18     	4.66      
60.50     	93.07     	52.02     	50.11     	4.67      
61.00     	92.68     	51.77     	49.27     	4.68      
