Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	102.55    	57.77     	54.34     	5.33      
0.50      	101.85    	57.14     	53.43     	5.33      
1.00      	101.25    	56.69     	52.93     	5.33      
1.50      	100.74    	56.40     	52.82     	5.33      
2.00      	100.22    	56.22     	52.98     	5.33      
2.50      	99.62     	56.12     	53.37     	5.33      
3.00      	99.39     	56.58     	54.19     	5.33      
3.50      	99.97     	58.08     	55.68     	5.32      
4.00      	100.96    	59.72     	57.38     	5.36      
4.50      	102.04    	60.90     	58.78     	5.45      
5.00      	102.37    	61.16     	58.73     	5.49      
5.50      	102.07    	60.47     	57.38     	5.48      
6.00      	102.06    	59.28     	56.06     	5.47      
6.50      	102.34    	58.02     	55.00     	5.47      
7.00      	102.68    	57.37     	54.25     	5.47      
7.50      	102.92    	57.28     	54.07     	5.46      
8.00      	102.83    	57.36     	54.75     	5.42      
8.50      	102.54    	57.45     	55.18     	5.38      
9.00      	102.29    	57.37     	54.01     	5.37      
9.50      	101.98    	56.90     	52.64     	5.38      
10.00     	101.54    	55.88     	52.37     	5.38      
10.50     	101.24    	55.32     	52.90     	5.38      
11.00     	101.26    	55.98     	53.99     	5.39      
11.50     	101.60    	56.88     	55.13     	5.36      
12.00     	101.98    	57.48     	55.98     	5.28      
12.50     	101.39    	57.74     	56.89     	5.26      
13.00     	100.21    	57.67     	57.50     	5.27      
13.50     	99.61     	57.34     	56.88     	5.27      
14.00     	99.12     	56.93     	55.66     	5.27      
14.50     	98.19     	56.65     	54.47     	5.27      
15.00     	97.59     	56.69     	53.72     	5.27      
15.50     	98.01     	57.32     	53.95     	5.26      
16.00     	99.01     	58.62     	55.22     	5.31      
16.50     	100.19    	60.36     	57.22     	5.42      
17.00     	100.62    	61.45     	58.28     	5.45      
17.50     	100.38    	61.22     	57.99     	5.43      
18.00     	99.98     	59.21     	56.46     	5.43      
18.50     	99.34     	56.57     	54.46     	5.43      
19.00     	98.54     	54.45     	52.93     	5.43      
19.50     	98.05     	53.42     	52.93     	5.43      
20.00     	97.99     	53.62     	54.36     	5.43      
20.50     	98.04     	54.94     	55.50     	5.40      
21.00     	97.72     	55.95     	55.81     	5.37      
21.50     	96.33     	54.71     	54.78     	5.37      
22.00     	94.86     	52.98     	53.44     	5.37      
22.50     	94.13     	52.13     	52.71     	5.37      
23.00     	93.90     	52.32     	52.85     	5.37      
