Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	86.30     	49.89     	43.57     	4.89      
0.50      	84.86     	49.16     	42.94     	4.91      
1.00      	84.47     	49.28     	43.12     	4.93      
1.50      	85.10     	50.23     	43.94     	4.95      
2.00      	85.37     	51.05     	44.47     	4.96      
2.50      	85.10     	51.55     	44.59     	4.98      
3.00      	84.72     	51.94     	44.73     	4.99      
3.50      	84.42     	52.13     	44.96     	5.00      
4.00      	84.72     	52.35     	45.63     	5.01      
4.50      	85.93     	52.69     	46.83     	5.02      
5.00      	87.86     	53.44     	48.25     	5.02      
5.50      	90.12     	55.05     	49.63     	5.02      
6.00      	91.74     	56.64     	50.52     	5.02      
6.50      	91.33     	56.47     	50.20     	5.01      
7.00      	89.42     	54.64     	48.93     	5.01      
7.50      	87.85     	53.16     	47.91     	5.00      
8.00      	86.99     	52.83     	47.48     	4.98      
8.50      	86.54     	53.01     	47.33     	4.97      
9.00      	86.21     	52.96     	47.36     	4.94      
9.50      	85.59     	52.31     	47.31     	4.92      
10.00     	84.88     	51.62     	47.03     	4.89      
10.50     	84.04     	51.29     	46.65     	4.86      
11.00     	82.94     	51.09     	46.39     	4.82      
11.50     	81.94     	50.88     	46.45     	4.78      
12.00     	81.80     	51.14     	46.89     	4.74      
12.50     	82.51     	52.01     	47.49     	4.70      
13.00     	83.12     	52.84     	47.87     	4.66      
13.50     	83.33     	53.25     	48.13     	4.62      
14.00     	83.32     	53.17     	48.16     	4.61      
14.50     	83.25     	52.85     	47.89     	4.61      
15.00     	83.98     	53.42     	48.32     	4.63      
15.50     	85.96     	55.06     	49.84     	4.67      
16.00     	88.07     	56.48     	51.43     	4.73      
16.50     	88.99     	56.77     	51.84     	4.80      
17.00     	88.75     	56.15     	50.93     	4.87      
17.50     	88.27     	55.30     	49.82     	4.93      
18.00     	87.40     	54.18     	48.93     	4.97      
18.50     	86.74     	53.32     	48.56     	5.00      
19.00     	86.44     	52.88     	48.38     	5.00      
19.50     	86.09     	52.54     	47.89     	4.98      
20.00     	85.59     	52.05     	47.22     	4.95      
20.50     	84.86     	51.41     	46.65     	4.91      
