Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	89.32     	53.90     	51.79     	5.93      
0.50      	89.81     	53.49     	52.26     	5.93      
1.00      	89.67     	52.93     	52.13     	5.93      
1.50      	89.04     	52.31     	51.59     	5.93      
2.00      	88.17     	51.80     	50.96     	5.93      
2.50      	87.25     	51.49     	50.41     	5.93      
3.00      	86.53     	51.25     	49.89     	5.93      
3.50      	86.13     	51.11     	49.45     	5.93      
4.00      	86.02     	51.34     	49.26     	5.94      
4.50      	86.11     	51.84     	49.36     	5.94      
5.00      	85.98     	52.08     	49.74     	5.94      
5.50      	85.61     	52.06     	50.20     	5.94      
6.00      	85.05     	52.12     	50.12     	5.94      
6.50      	84.53     	52.31     	49.73     	5.94      
7.00      	84.48     	52.47     	49.84     	5.94      
7.50      	84.98     	52.81     	50.49     	5.94      
8.00      	86.07     	53.99     	51.42     	5.93      
8.50      	87.31     	55.45     	52.38     	5.92      
9.00      	87.84     	55.92     	52.92     	5.91      
9.50      	87.78     	55.65     	53.02     	5.90      
10.00     	87.24     	55.08     	52.57     	5.88      
10.50     	86.71     	54.40     	51.93     	5.87      
11.00     	86.82     	53.84     	51.55     	5.85      
11.50     	87.13     	53.42     	51.31     	5.84      
12.00     	87.23     	53.20     	51.11     	5.84      
12.50     	86.95     	52.88     	50.84     	5.84      
13.00     	86.10     	52.18     	50.40     	5.84      
13.50     	85.07     	51.29     	49.73     	5.84      
14.00     	84.15     	50.26     	48.76     	5.84      
14.50     	83.83     	49.80     	48.28     	5.84      
15.00     	84.40     	50.35     	48.77     	5.84      
15.50     	84.89     	51.03     	49.34     	5.84      
16.00     	84.84     	51.39     	49.59     	5.83      
16.50     	84.48     	51.44     	49.63     	5.83      
17.00     	83.96     	51.17     	49.54     	5.83      
17.50     	83.59     	50.85     	49.46     	5.83      
18.00     	83.59     	50.70     	49.53     	5.84      
18.50     	84.20     	51.12     	49.97     	5.84      
19.00     	85.31     	52.06     	50.67     	5.85      
19.50     	85.90     	52.69     	50.88     	5.86      
20.00     	85.84     	52.77     	50.56     	5.86      
20.50     	85.30     	52.13     	50.15     	5.87      
21.00     	84.70     	51.16     	49.81     	5.88      
21.50     	84.84     	50.63     	49.63     	5.88      
22.00     	85.45     	50.57     	49.54     	5.89      
22.50     	86.20     	51.13     	49.48     	5.90      
23.00     	86.74     	51.73     	49.41     	5.91      
23.50     	86.54     	51.63     	49.34     	5.92      
24.00     	85.97     	51.31     	49.04     	5.92      
24.50     	85.09     	50.92     	48.14     	5.93      
25.00     	84.54     	50.75     	47.49     	5.94      
25.50     	84.90     	51.08     	47.66     	5.95      
26.00     	85.69     	51.74     	48.54     	5.95      
26.50     	86.76     	52.67     	50.08     	5.96      
27.00     	87.69     	53.53     	51.13     	5.97      
27.50     	88.28     	54.10     	51.31     	5.98      
28.00     	88.49     	54.16     	51.25     	5.98      
28.50     	88.35     	53.72     	51.03     	5.99      
29.00     	87.95     	52.95     	50.35     	6.00      
29.50     	87.63     	52.12     	49.57     	6.00      
30.00     	88.08     	51.65     	49.37     	6.01      
30.50     	88.94     	51.67     	49.75     	6.00      
31.00     	89.63     	52.35     	50.68     	5.99      
31.50     	89.95     	53.01     	51.34     	5.99      
32.00     	89.68     	52.98     	50.86     	5.97      
32.50     	89.19     	52.59     	50.31     	5.96      
33.00     	88.79     	52.05     	50.36     	5.95      
33.50     	88.76     	51.80     	50.24     	5.95      
34.00     	89.24     	52.03     	49.76     	5.93      
34.50     	89.90     	52.65     	49.84     	5.92      
35.00     	90.43     	53.39     	50.44     	5.91      
35.50     	90.10     	53.62     	50.52     	5.91      
36.00     	89.08     	53.30     	50.09     	5.89      
36.50     	87.75     	52.42     	49.48     	5.88      
37.00     	86.62     	51.58     	48.91     	5.87      
37.50     	86.61     	51.84     	48.71     	5.86      
38.00     	87.01     	52.51     	48.82     	5.85      
38.50     	87.08     	52.85     	49.39     	5.85      
39.00     	86.83     	52.98     	49.62     	5.85      
39.50     	86.03     	52.81     	48.91     	5.84      
40.00     	85.34     	52.37     	48.29     	5.84      
40.50     	85.05     	51.78     	48.23     	5.84      
41.00     	84.99     	51.75     	48.38     	5.84      
41.50     	85.02     	52.32     	48.62     	5.85      
42.00     	84.66     	52.37     	48.71     	5.86      
42.50     	84.03     	52.00     	48.63     	5.87      
43.00     	83.78     	51.90     	48.48     	5.87      
43.50     	83.79     	52.04     	48.27     	5.88      
44.00     	83.77     	52.35     	48.07     	5.89      
44.50     	83.66     	52.47     	47.94     	5.90      
45.00     	83.27     	51.94     	47.97     	5.91      
45.50     	83.17     	51.41     	48.18     	5.91      
46.00     	83.90     	51.49     	48.57     	5.92      
46.50     	84.91     	52.04     	49.15     	5.93      
47.00     	85.77     	52.95     	49.90     	5.94      
47.50     	86.05     	53.49     	50.44     	5.95      
48.00     	85.60     	53.33     	50.57     	5.95      
48.50     	84.77     	52.85     	49.99     	5.96      
49.00     	83.98     	52.31     	48.98     	5.97      
49.50     	84.25     	52.16     	48.99     	5.98      
50.00     	85.36     	52.38     	49.79     	5.97      
50.50     	86.22     	52.55     	49.97     	5.95      
51.00     	86.67     	52.73     	49.86     	5.90      
51.50     	86.43     	53.28     	50.37     	5.87      
52.00     	85.97     	53.57     	50.75     	5.83      
52.50     	85.63     	52.81     	50.16     	5.79      
53.00     	85.72     	52.28     	49.64     	5.75      
53.50     	86.56     	52.76     	49.79     	5.72      
54.00     	87.02     	53.27     	50.00     	5.71      
54.50     	86.70     	53.44     	50.06     	5.71      
55.00     	86.00     	52.97     	49.77     	5.72      
55.50     	85.30     	52.17     	49.27     	5.72      
56.00     	85.59     	52.57     	49.36     	5.72      
56.50     	86.73     	53.86     	49.92     	5.72      
57.00     	87.92     	54.75     	50.45     	5.73      
57.50     	88.88     	55.23     	50.84     	5.73      
58.00     	89.32     	55.35     	50.96     	5.73      
58.50     	89.36     	55.20     	50.87     	5.73      
59.00     	89.12     	54.89     	50.59     	5.73      
59.50     	89.40     	54.66     	50.24     	5.74      
60.00     	90.43     	54.60     	49.89     	5.74      
60.50     	91.22     	54.59     	49.67     	5.74      
61.00     	91.51     	54.52     	49.55     	5.74      
61.50     	91.14     	54.27     	49.42     	5.74      
62.00     	90.38     	53.77     	49.15     	5.75      
62.50     	89.48     	52.79     	48.29     	5.75      
63.00     	88.87     	51.80     	47.49     	5.75      
63.50     	89.28     	51.41     	47.59     	5.76      
64.00     	89.74     	51.30     	47.92     	5.78      
64.50     	89.70     	51.40     	48.20     	5.79      
65.00     	89.22     	51.36     	48.16     	5.80      
65.50     	88.38     	51.09     	47.76     	5.81      
66.00     	87.88     	51.05     	47.71     	5.83      
66.50     	88.00     	51.38     	48.15     	5.84      
67.00     	88.66     	51.98     	48.69     	5.85      
67.50     	89.66     	52.72     	49.26     	5.86      
68.00     	90.54     	53.33     	49.89     	5.87      
68.50     	91.07     	53.71     	50.40     	5.88      
69.00     	91.05     	53.79     	50.60     	5.90      
69.50     	90.57     	53.49     	50.51     	5.91      
70.00     	89.71     	52.74     	50.15     	5.92      
70.50     	89.39     	52.23     	49.96     	5.93      
71.00     	90.06     	52.30     	50.17     	5.93      
71.50     	90.98     	52.79     	50.59     	5.92      
72.00     	91.84     	53.44     	51.08     	5.91      
72.50     	92.53     	53.55     	51.43     	5.90      
73.00     	92.90     	53.20     	51.53     	5.89      
73.50     	92.69     	52.66     	51.19     	5.88      
74.00     	92.00     	51.82     	50.48     	5.88      
74.50     	90.71     	50.37     	49.18     	5.87      
75.00     	89.60     	49.11     	48.27     	5.86      
75.50     	89.36     	48.74     	48.60     	5.85      
76.00     	89.39     	48.83     	49.16     	5.84      
76.50     	89.45     	49.24     	49.45     	5.83      
77.00     	89.07     	49.39     	49.40     	5.82      
77.50     	88.02     	48.95     	48.92     	5.81      
78.00     	86.79     	48.36     	48.45     	5.80      
78.50     	85.70     	47.87     	48.20     	5.79      
79.00     	85.20     	48.00     	48.20     	5.78      
79.50     	85.42     	48.85     	48.45     	5.76      
80.00     	85.58     	49.53     	48.66     	5.76      
80.50     	85.44     	49.80     	48.77     	5.75      
81.00     	85.16     	50.07     	49.08     	5.74      
81.50     	84.81     	50.40     	49.53     	5.73      
82.00     	84.42     	50.46     	49.58     	5.72      
82.50     	84.16     	50.37     	49.33     	5.71      
83.00     	84.50     	50.70     	49.71     	5.71      
83.50     	85.33     	51.51     	50.65     	5.72      
84.00     	85.95     	52.58     	51.26     	5.74      
84.50     	86.22     	53.54     	51.42     	5.75      
85.00     	86.17     	53.58     	51.38     	5.76      
85.50     	86.14     	53.04     	51.25     	5.77      
86.00     	86.90     	52.88     	51.18     	5.78      
86.50     	88.04     	53.05     	51.13     	5.79      
87.00     	88.93     	53.41     	50.98     	5.80      
87.50     	89.44     	53.62     	50.79     	5.81      
88.00     	89.44     	53.21     	50.62     	5.83      
88.50     	89.32     	52.79     	50.44     	5.84      
89.00     	89.45     	52.87     	50.24     	5.85      
