Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	93.21     	68.96     	62.06     	4.93      
0.50      	93.80     	69.38     	61.81     	4.93      
1.00      	94.81     	69.47     	61.70     	4.94      
1.50      	95.74     	69.21     	61.49     	4.97      
2.00      	95.99     	68.56     	60.93     	5.01      
2.50      	95.55     	67.58     	59.75     	5.06      
3.00      	94.62     	66.41     	57.95     	5.11      
3.50      	93.27     	65.47     	56.70     	5.15      
4.00      	91.97     	65.01     	56.25     	5.19      
4.50      	91.67     	65.39     	56.75     	5.24      
5.00      	92.39     	66.29     	57.14     	5.27      
5.50      	94.09     	67.42     	56.88     	5.27      
6.00      	96.00     	68.47     	56.59     	5.26      
6.50      	97.40     	68.46     	55.80     	5.24      
7.00      	97.86     	67.09     	54.45     	5.21      
7.50      	97.34     	65.30     	53.69     	5.19      
8.00      	96.70     	64.06     	53.45     	5.16      
8.50      	96.63     	64.19     	53.62     	5.14      
9.00      	96.77     	64.76     	54.08     	5.13      
9.50      	96.55     	64.83     	54.19     	5.13      
10.00     	95.19     	63.20     	52.96     	5.13      
10.50     	93.27     	61.38     	51.54     	5.14      
11.00     	91.34     	60.34     	50.67     	5.15      
11.50     	90.23     	59.95     	50.33     	5.16      
12.00     	90.03     	60.30     	50.68     	5.16      
12.50     	90.80     	61.99     	52.43     	5.17      
13.00     	91.90     	63.43     	53.92     	5.18      
13.50     	92.97     	63.76     	54.21     	5.19      
14.00     	94.04     	64.09     	54.30     	5.20      
14.50     	95.30     	64.55     	54.72     	5.21      
15.00     	96.91     	65.17     	55.84     	5.21      
15.50     	99.11     	65.94     	56.26     	5.22      
16.00     	101.25    	66.37     	55.96     	5.23      
16.50     	101.92    	65.40     	55.66     	5.24      
17.00     	101.86    	63.63     	55.19     	5.24      
17.50     	101.35    	61.46     	54.62     	5.25      
18.00     	100.59    	59.68     	54.28     	5.26      
18.50     	99.89     	58.62     	54.09     	5.27      
19.00     	99.57     	58.52     	53.92     	5.28      
19.50     	100.32    	59.59     	54.35     	5.28      
20.00     	102.20    	61.52     	55.43     	5.28      
20.50     	104.35    	63.07     	56.36     	5.26      
21.00     	106.30    	64.12     	56.86     	5.24      
21.50     	107.74    	64.64     	56.78     	5.22      
22.00     	108.97    	65.03     	56.75     	5.20      
22.50     	109.82    	65.39     	56.69     	5.17      
23.00     	110.00    	65.73     	56.29     	5.16      
23.50     	110.41    	65.52     	56.27     	5.13      
24.00     	111.18    	64.98     	56.33     	5.11      
24.50     	111.92    	64.73     	55.55     	5.10      
25.00     	111.39    	63.20     	54.45     	5.10      
25.50     	109.57    	60.76     	53.00     	5.10      
26.00     	107.00    	58.51     	51.14     	5.10      
26.50     	104.18    	57.14     	50.01     	5.10      
27.00     	101.56    	56.93     	49.98     	5.09      
27.50     	99.53     	57.68     	50.22     	5.09      
28.00     	98.21     	58.87     	50.65     	5.09      
28.50     	97.76     	59.55     	51.72     	5.09      
29.00     	97.75     	60.17     	52.75     	5.09      
29.50     	97.82     	61.17     	53.13     	5.08      
30.00     	98.19     	62.20     	53.60     	5.08      
30.50     	99.13     	63.25     	54.52     	5.08      
31.00     	101.00    	64.49     	56.06     	5.08      
31.50     	104.15    	66.40     	58.11     	5.08      
32.00     	108.55    	69.12     	60.42     	5.07      
32.50     	113.66    	71.45     	62.37     	5.08      
33.00     	118.06    	72.17     	62.92     	5.09      
33.50     	120.52    	70.55     	61.45     	5.10      
34.00     	121.09    	68.28     	59.64     	5.11      
34.50     	120.24    	65.91     	57.86     	5.12      
35.00     	118.73    	63.99     	56.42     	5.13      
35.50     	116.56    	62.05     	54.86     	5.14      
36.00     	113.93    	59.84     	52.92     	5.15      
36.50     	111.68    	58.28     	51.64     	5.16      
37.00     	110.22    	57.71     	51.37     	5.17      
37.50     	109.08    	57.90     	51.42     	5.18      
38.00     	108.04    	58.49     	51.58     	5.18      
38.50     	106.82    	58.69     	51.94     	5.17      
39.00     	105.57    	58.67     	52.39     	5.16      
39.50     	104.58    	58.77     	52.69     	5.15      
40.00     	104.41    	59.47     	53.28     	5.14      
40.50     	105.78    	61.34     	54.64     	5.13      
41.00     	107.76    	63.35     	56.23     	5.12      
41.50     	109.76    	64.86     	57.64     	5.11      
42.00     	110.85    	65.05     	58.11     	5.10      
42.50     	111.21    	64.60     	58.01     	5.09      
43.00     	111.18    	64.37     	57.86     	5.08      
43.50     	111.44    	64.41     	58.09     	5.07      
44.00     	112.13    	64.59     	58.70     	5.06      
44.50     	112.89    	64.40     	59.07     	5.05      
45.00     	113.14    	63.60     	58.94     	5.05      
45.50     	112.19    	61.81     	58.00     	5.05      
46.00     	110.66    	60.05     	56.74     	5.05      
46.50     	108.97    	58.82     	55.49     	5.04      
47.00     	107.64    	58.23     	54.67     	5.04      
47.50     	107.10    	58.40     	54.45     	5.04      
48.00     	107.70    	59.31     	54.95     	5.03      
48.50     	108.88    	60.60     	55.36     	5.03      
49.00     	110.05    	61.84     	55.05     	5.03      
49.50     	110.84    	62.29     	54.68     	5.03      
50.00     	111.20    	62.10     	54.23     	5.03      
50.50     	111.27    	61.95     	53.13     	5.02      
51.00     	111.59    	61.74     	52.13     	5.02      
51.50     	112.48    	61.43     	51.70     	5.02      
52.00     	113.49    	61.14     	51.88     	5.02      
52.50     	114.25    	60.93     	52.12     	5.02      
53.00     	114.33    	60.88     	51.64     	5.02      
53.50     	113.96    	60.55     	50.88     	5.02      
54.00     	113.37    	59.89     	50.19     	5.03      
54.50     	112.69    	59.43     	50.06     	5.03      
55.00     	112.26    	59.27     	50.31     	5.03      
55.50     	112.78    	59.45     	50.55     	5.03      
56.00     	113.50    	59.87     	51.06     	5.03      
56.50     	114.03    	60.45     	51.93     	5.03      
57.00     	114.35    	60.90     	52.48     	5.02      
57.50     	114.66    	61.27     	52.69     	5.00      
58.00     	115.40    	61.85     	52.87     	4.98      
58.50     	116.64    	62.47     	53.26     	4.97      
59.00     	118.29    	62.97     	53.91     	4.95      
59.50     	119.19    	63.11     	53.64     	4.94      
60.00     	119.04    	62.72     	52.68     	4.92      
60.50     	117.55    	61.29     	51.88     	4.91      
61.00     	115.54    	60.13     	51.08     	4.89      
61.50     	113.50    	59.83     	50.35     	4.88      
62.00     	111.89    	59.53     	50.08     	4.86      
62.50     	110.79    	59.11     	50.27     	4.84      
63.00     	109.76    	58.96     	50.47     	4.84      
63.50     	108.71    	59.10     	50.54     	4.84      
64.00     	107.49    	59.46     	50.21     	4.86      
64.50     	106.60    	59.99     	49.97     	4.87      
65.00     	106.42    	60.62     	50.28     	4.88      
65.50     	107.39    	62.00     	51.39     	4.89      
66.00     	109.37    	64.08     	53.02     	4.90      
66.50     	111.54    	65.95     	53.82     	4.92      
67.00     	113.31    	66.71     	54.20     	4.93      
67.50     	114.13    	65.66     	54.52     	4.95      
68.00     	114.00    	64.02     	54.16     	4.96      
68.50     	113.31    	62.59     	53.49     	4.97      
69.00     	112.81    	62.24     	53.22     	4.98      
69.50     	112.08    	62.16     	53.34     	4.99      
70.00     	110.85    	61.79     	53.74     	4.99      
70.50     	108.89    	61.36     	53.46     	4.99      
71.00     	106.42    	60.81     	52.53     	4.98      
