Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	108.14    	52.76     	54.14     	4.57      
0.50      	107.18    	51.36     	53.80     	4.60      
1.00      	106.20    	50.13     	53.48     	4.63      
1.50      	105.11    	49.17     	53.28     	4.67      
2.00      	103.32    	47.98     	53.06     	4.70      
2.50      	101.82    	47.31     	53.06     	4.73      
3.00      	101.04    	47.14     	53.28     	4.76      
3.50      	99.67     	46.68     	53.29     	4.79      
4.00      	98.28     	46.57     	53.25     	4.82      
4.50      	97.61     	47.16     	53.38     	4.85      
5.00      	98.37     	48.36     	53.78     	4.88      
5.50      	100.17    	50.02     	54.21     	4.90      
6.00      	101.27    	51.22     	54.16     	4.92      
6.50      	101.53    	51.48     	53.79     	4.94      
7.00      	101.07    	50.66     	53.36     	4.95      
7.50      	100.76    	49.95     	53.17     	4.96      
8.00      	100.18    	49.47     	53.06     	4.96      
8.50      	100.07    	49.76     	53.14     	4.96      
9.00      	100.87    	50.88     	53.42     	4.96      
9.50      	102.01    	51.73     	53.61     	4.95      
10.00     	102.44    	51.53     	53.46     	4.93      
10.50     	102.48    	51.14     	53.18     	4.91      
11.00     	102.49    	51.13     	52.99     	4.89      
11.50     	102.86    	51.33     	52.99     	4.86      
12.00     	103.63    	51.37     	53.11     	4.83      
12.50     	104.58    	51.48     	53.22     	4.80      
13.00     	105.81    	52.31     	53.32     	4.77      
13.50     	106.00    	52.84     	53.11     	4.75      
14.00     	105.51    	52.96     	52.83     	4.74      
14.50     	104.36    	52.54     	52.58     	4.74      
15.00     	103.34    	52.17     	52.56     	4.76      
15.50     	101.73    	51.51     	52.53     	4.80      
16.00     	101.08    	51.73     	52.83     	4.86      
16.50     	101.74    	52.70     	53.40     	4.92      
17.00     	103.12    	53.70     	53.91     	4.99      
17.50     	103.85    	54.05     	53.99     	5.05      
18.00     	104.19    	54.27     	53.90     	5.11      
18.50     	104.07    	54.45     	53.77     	5.15      
19.00     	103.65    	54.14     	53.70     	5.17      
19.50     	102.94    	53.08     	53.72     	5.18      
20.00     	102.88    	52.63     	54.00     	5.17      
20.50     	103.75    	53.70     	54.47     	5.14      
21.00     	104.92    	55.39     	54.84     	5.10      
21.50     	106.37    	56.81     	55.08     	5.06      
22.00     	107.14    	57.16     	55.01     	5.01      
22.50     	107.42    	57.00     	54.84     	4.97      
23.00     	106.91    	56.52     	54.59     	4.93      
23.50     	106.78    	56.38     	54.60     	4.90      
24.00     	107.20    	56.17     	54.81     	4.87      
24.50     	107.89    	55.84     	55.03     	4.85      
25.00     	108.32    	56.04     	55.07     	4.84      
25.50     	108.15    	56.57     	54.91     	4.82      
26.00     	107.80    	56.50     	54.75     	4.80      
26.50     	107.37    	55.50     	54.65     	4.78      
27.00     	106.79    	54.45     	54.58     	4.74      
27.50     	106.44    	53.97     	54.61     	4.71      
28.00     	107.97    	54.73     	55.06     	4.67      
28.50     	108.11    	54.92     	55.03     	4.63      
29.00     	108.25    	55.12     	55.01     	4.59      
29.50     	108.39    	55.31     	54.99     	4.57      
