Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	80.73     	56.19     	54.01     	5.29      
0.50      	79.55     	55.68     	52.95     	5.29      
1.00      	78.34     	55.21     	51.85     	5.29      
1.50      	77.12     	54.65     	50.95     	5.29      
2.00      	75.88     	54.03     	50.19     	5.29      
2.50      	74.75     	53.41     	49.92     	5.29      
3.00      	73.80     	52.79     	50.61     	5.29      
3.50      	73.02     	52.33     	51.15     	5.29      
4.00      	73.13     	52.75     	50.91     	5.29      
4.50      	73.24     	53.17     	50.67     	5.29      
5.00      	73.35     	53.53     	51.44     	5.29      
5.50      	73.46     	53.89     	52.21     	5.29      
6.00      	73.42     	54.21     	52.47     	5.29      
6.50      	73.33     	54.50     	52.49     	5.29      
7.00      	72.96     	54.41     	52.06     	5.28      
7.50      	72.05     	53.59     	50.76     	5.28      
8.00      	71.14     	52.78     	49.48     	5.28      
8.50      	69.83     	52.27     	49.58     	5.28      
9.00      	68.53     	51.77     	49.68     	5.28      
9.50      	67.21     	51.26     	49.63     	5.28      
10.00     	65.88     	50.76     	49.50     	5.28      
10.50     	64.65     	50.35     	49.29     	5.28      
11.00     	63.53     	50.06     	48.96     	5.28      
11.50     	62.69     	50.12     	48.65     	5.28      
12.00     	62.72     	51.31     	48.39     	5.28      
12.50     	62.75     	52.50     	48.15     	5.28      
13.00     	63.70     	53.05     	49.80     	5.28      
13.50     	64.64     	53.61     	51.45     	5.28      
14.00     	65.10     	53.68     	52.14     	5.28      
14.50     	65.35     	53.54     	52.44     	5.28      
15.00     	65.48     	53.24     	52.41     	5.28      
15.50     	65.45     	52.70     	51.89     	5.28      
16.00     	65.37     	52.17     	51.35     	5.28      
16.50     	65.01     	51.61     	50.60     	5.28      
17.00     	64.64     	51.05     	49.85     	5.27      
17.50     	64.28     	50.77     	49.54     	5.25      
18.00     	63.92     	50.52     	49.29     	5.23      
18.50     	64.20     	50.96     	49.35     	5.21      
19.00     	64.89     	51.82     	49.60     	5.19      
19.50     	65.45     	52.58     	49.90     	5.17      
20.00     	65.66     	53.01     	50.34     	5.15      
20.50     	65.87     	53.45     	50.78     	5.12      
21.00     	65.80     	53.67     	51.54     	5.10      
21.50     	65.69     	53.86     	52.35     	5.08      
22.00     	65.52     	53.99     	52.39     	5.07      
22.50     	65.29     	54.08     	51.61     	5.09      
23.00     	65.08     	54.17     	50.98     	5.11      
23.50     	65.12     	54.35     	51.64     	5.13      
24.00     	65.15     	54.52     	52.30     	5.14      
24.50     	65.47     	54.46     	52.10     	5.16      
25.00     	65.88     	54.33     	51.64     	5.18      
25.50     	67.13     	55.03     	52.50     	5.20      
26.00     	69.01     	56.35     	54.36     	5.22      
26.50     	71.04     	57.84     	55.91     	5.24      
27.00     	73.23     	59.52     	57.11     	5.26      
27.50     	75.27     	60.82     	57.84     	5.28      
28.00     	77.10     	61.56     	57.90     	5.30      
28.50     	78.67     	62.13     	57.87     	5.32      
29.00     	79.10     	61.84     	57.44     	5.34      
29.50     	79.53     	61.55     	57.01     	5.36      
30.00     	79.27     	60.53     	56.29     	5.38      
30.50     	78.96     	59.46     	55.55     	5.40      
31.00     	78.30     	58.47     	54.70     	5.42      
31.50     	77.49     	57.51     	53.80     	5.44      
32.00     	76.63     	56.60     	53.01     	5.45      
32.50     	75.70     	55.75     	52.34     	5.44      
33.00     	74.82     	55.08     	51.76     	5.43      
33.50     	74.15     	55.20     	51.58     	5.43      
34.00     	73.47     	55.33     	51.40     	5.42      
34.50     	72.52     	54.74     	50.72     	5.41      
35.00     	71.57     	54.15     	50.04     	5.40      
35.50     	72.18     	54.64     	51.23     	5.40      
36.00     	73.06     	55.32     	52.74     	5.39      
36.50     	74.36     	56.12     	53.67     	5.38      
37.00     	75.76     	56.95     	54.46     	5.37      
37.50     	77.08     	57.84     	55.14     	5.37      
38.00     	78.36     	58.74     	55.79     	5.36      
38.50     	78.72     	58.69     	55.42     	5.35      
39.00     	78.42     	57.98     	54.33     	5.34      
39.50     	78.01     	57.28     	53.46     	5.34      
40.00     	77.37     	56.57     	52.97     	5.33      
40.50     	76.69     	55.89     	52.49     	5.32      
41.00     	75.57     	55.65     	52.00     	5.31      
41.50     	74.44     	55.41     	51.51     	5.30      
42.00     	73.31     	54.96     	51.21     	5.30      
42.50     	72.17     	54.46     	50.95     	5.30      
43.00     	70.87     	54.14     	50.34     	5.31      
43.50     	69.45     	53.96     	49.48     	5.32      
44.00     	68.60     	54.04     	49.28     	5.33      
44.50     	68.65     	54.54     	50.13     	5.34      
45.00     	68.77     	55.07     	50.94     	5.35      
45.50     	69.08     	55.64     	51.63     	5.36      
46.00     	69.50     	56.23     	52.34     	5.37      
46.50     	70.55     	56.92     	53.20     	5.38      
47.00     	71.61     	57.61     	54.05     	5.39      
47.50     	71.89     	57.23     	53.55     	5.40      
48.00     	72.14     	56.79     	52.97     	5.41      
48.50     	72.19     	56.05     	52.59     	5.42      
49.00     	72.18     	55.21     	52.27     	5.43      
49.50     	71.90     	54.36     	51.07     	5.44      
50.00     	71.44     	53.50     	49.25     	5.45      
50.50     	70.85     	52.98     	48.45     	5.46      
51.00     	70.12     	52.82     	48.73     	5.46      
51.50     	69.86     	53.04     	49.38     	5.45      
52.00     	70.30     	53.81     	50.59     	5.44      
52.50     	71.11     	54.63     	51.56     	5.43      
53.00     	72.51     	55.50     	52.15     	5.43      
53.50     	73.74     	56.23     	52.54     	5.42      
54.00     	74.72     	56.78     	52.61     	5.41      
54.50     	75.55     	57.11     	52.51     	5.40      
55.00     	76.04     	56.94     	52.03     	5.40      
55.50     	76.40     	56.72     	51.54     	5.39      
56.00     	75.82     	56.17     	51.01     	5.38      
56.50     	75.23     	55.61     	50.48     	5.37      
57.00     	74.39     	54.95     	50.12     	5.37      
57.50     	73.54     	54.29     	49.77     	5.36      
58.00     	72.64     	54.10     	49.26     	5.35      
58.50     	71.73     	54.10     	48.68     	5.34      
59.00     	71.00     	53.70     	48.55     	5.34      
59.50     	70.40     	52.99     	48.80     	5.31      
60.00     	70.15     	52.72     	48.86     	5.28      
