Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	85.97     	45.54     	32.80     	3.82      
0.50      	85.27     	45.24     	32.62     	3.92      
1.00      	84.40     	45.22     	32.94     	4.00      
1.50      	83.91     	45.52     	33.61     	4.07      
2.00      	84.41     	46.41     	34.37     	4.13      
2.50      	85.79     	48.13     	35.22     	4.18      
3.00      	87.04     	49.78     	36.00     	4.22      
3.50      	87.64     	50.11     	36.31     	4.24      
4.00      	87.40     	49.09     	35.80     	4.26      
4.50      	86.90     	47.94     	34.94     	4.28      
5.00      	86.58     	47.40     	34.52     	4.28      
5.50      	86.00     	46.83     	34.34     	4.28      
6.00      	85.59     	46.79     	34.21     	4.28      
6.50      	86.08     	47.73     	34.27     	4.28      
7.00      	87.47     	49.04     	34.71     	4.27      
7.50      	88.06     	49.22     	34.91     	4.27      
8.00      	87.77     	48.77     	35.03     	4.26      
8.50      	87.08     	48.35     	35.05     	4.26      
9.00      	86.91     	48.23     	34.92     	4.26      
9.50      	87.12     	48.34     	34.76     	4.27      
10.00     	87.81     	48.94     	34.99     	4.28      
10.50     	89.13     	50.13     	35.70     	4.29      
11.00     	90.27     	50.84     	36.24     	4.31      
11.50     	90.99     	51.10     	36.59     	4.33      
12.00     	90.84     	50.77     	36.60     	4.35      
12.50     	90.38     	50.15     	36.35     	4.37      
13.00     	89.78     	49.17     	35.48     	4.39      
13.50     	89.88     	48.72     	34.63     	4.40      
14.00     	90.64     	49.08     	34.75     	4.42      
14.50     	91.29     	49.49     	35.56     	4.43      
15.00     	91.52     	49.54     	36.09     	4.44      
15.50     	91.02     	48.65     	35.60     	4.44      
16.00     	90.25     	47.74     	34.78     	4.44      
16.50     	89.75     	47.45     	34.23     	4.44      
17.00     	89.97     	47.60     	34.21     	4.42      
17.50     	90.59     	47.80     	34.50     	4.41      
18.00     	91.62     	48.68     	35.04     	4.39      
18.50     	91.87     	49.36     	35.30     	4.37      
19.00     	91.40     	49.13     	35.18     	4.35      
19.50     	90.87     	48.47     	34.95     	4.34      
20.00     	91.30     	48.46     	35.08     	4.34      
20.50     	92.34     	49.14     	35.43     	4.34      
21.00     	92.69     	49.41     	35.44     	4.35      
21.50     	92.54     	49.24     	35.44     	4.37      
22.00     	91.93     	48.43     	35.33     	4.39      
22.50     	91.49     	47.83     	35.18     	4.41      
23.00     	90.32     	46.87     	34.50     	4.44      
23.50     	89.37     	46.16     	34.17     	4.46      
24.00     	89.18     	46.15     	34.63     	4.49      
24.50     	89.61     	46.78     	35.38     	4.52      
25.00     	89.40     	47.19     	35.55     	4.54      
