Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	90.39     	65.38     	59.61     	5.18      
0.50      	90.31     	65.47     	59.76     	5.18      
1.00      	89.54     	65.15     	59.61     	5.18      
1.50      	88.46     	64.66     	59.35     	5.19      
2.00      	87.51     	64.28     	59.14     	5.20      
2.50      	87.48     	64.48     	59.29     	5.21      
3.00      	88.06     	65.05     	59.68     	5.23      
3.50      	88.72     	65.55     	60.21     	5.25      
4.00      	89.23     	65.89     	60.74     	5.27      
4.50      	89.22     	66.00     	61.02     	5.29      
5.00      	88.84     	65.95     	61.15     	5.30      
5.50      	89.03     	66.01     	61.56     	5.31      
6.00      	90.11     	66.32     	62.39     	5.33      
6.50      	91.58     	67.00     	63.20     	5.35      
7.00      	93.18     	68.09     	63.77     	5.37      
7.50      	94.47     	69.02     	64.05     	5.38      
8.00      	95.07     	69.40     	63.93     	5.40      
8.50      	95.09     	69.27     	63.43     	5.42      
9.00      	94.48     	68.48     	62.49     	5.43      
9.50      	93.83     	67.46     	61.37     	5.43      
10.00     	93.76     	66.57     	60.26     	5.44      
10.50     	93.81     	65.81     	59.24     	5.45      
11.00     	93.52     	65.31     	58.52     	5.46      
11.50     	92.95     	64.83     	57.86     	5.47      
12.00     	91.97     	63.93     	56.79     	5.48      
12.50     	90.95     	62.91     	55.64     	5.48      
13.00     	90.60     	62.17     	54.94     	5.49      
13.50     	90.91     	61.84     	54.73     	5.50      
14.00     	91.46     	61.88     	54.84     	5.51      
14.50     	91.98     	62.15     	55.06     	5.51      
15.00     	91.98     	62.17     	54.90     	5.52      
15.50     	91.35     	61.81     	54.34     	5.53      
16.00     	90.24     	61.07     	53.73     	5.54      
16.50     	88.98     	60.20     	53.29     	5.54      
17.00     	88.51     	60.19     	53.29     	5.55      
17.50     	88.94     	61.05     	53.82     	5.56      
18.00     	89.52     	61.79     	54.75     	5.57      
18.50     	89.94     	62.16     	55.83     	5.58      
19.00     	89.72     	62.17     	56.36     	5.58      
19.50     	88.89     	61.90     	56.25     	5.59      
20.00     	87.90     	61.64     	55.86     	5.60      
20.50     	87.16     	61.62     	55.50     	5.61      
21.00     	87.49     	62.14     	55.81     	5.61      
21.50     	88.86     	63.19     	56.81     	5.62      
22.00     	90.13     	64.32     	57.88     	5.62      
22.50     	90.93     	65.29     	58.78     	5.63      
23.00     	90.92     	65.69     	59.11     	5.64      
23.50     	90.27     	65.55     	58.96     	5.65      
24.00     	89.65     	65.22     	58.82     	5.65      
24.50     	89.42     	64.97     	58.81     	5.66      
25.00     	90.05     	65.46     	59.00     	5.66      
25.50     	91.32     	66.48     	59.35     	5.67      
26.00     	92.30     	67.20     	59.66     	5.68      
26.50     	92.70     	67.35     	59.84     	5.69      
27.00     	92.38     	66.72     	59.87     	5.69      
27.50     	91.44     	65.57     	59.68     	5.70      
28.00     	90.26     	64.70     	59.17     	5.70      
28.50     	89.21     	64.31     	58.48     	5.71      
29.00     	89.12     	64.34     	58.00     	5.71      
29.50     	89.82     	64.62     	57.81     	5.71      
30.00     	90.12     	64.66     	57.85     	5.72      
30.50     	89.91     	64.47     	58.02     	5.72      
31.00     	89.45     	64.29     	58.10     	5.72      
31.50     	89.08     	64.25     	58.17     	5.73      
32.00     	89.48     	64.49     	58.60     	5.73      
32.50     	90.63     	64.97     	59.33     	5.73      
33.00     	91.77     	65.50     	59.99     	5.73      
33.50     	92.57     	65.84     	60.41     	5.74      
34.00     	92.56     	65.45     	60.29     	5.74      
34.50     	91.88     	64.50     	59.76     	5.74      
35.00     	91.35     	63.91     	59.53     	5.75      
35.50     	91.11     	63.67     	59.58     	5.75      
36.00     	90.97     	63.21     	59.53     	5.75      
36.50     	90.73     	62.53     	59.31     	5.75      
37.00     	89.85     	61.84     	58.88     	5.76      
37.50     	88.52     	61.20     	58.30     	5.76      
38.00     	87.41     	60.62     	57.62     	5.76      
38.50     	86.68     	60.13     	56.98     	5.77      
39.00     	86.35     	59.65     	56.62     	5.77      
39.50     	86.19     	59.23     	56.49     	5.78      
40.00     	85.58     	59.07     	56.44     	5.79      
40.50     	84.52     	58.97     	56.27     	5.79      
41.00     	83.08     	58.34     	55.58     	5.80      
41.50     	81.70     	57.45     	54.66     	5.81      
42.00     	81.36     	57.31     	54.44     	5.81      
42.50     	81.92     	57.82     	54.80     	5.82      
43.00     	82.49     	58.27     	54.90     	5.83      
43.50     	82.86     	58.51     	54.67     	5.83      
44.00     	82.91     	58.47     	54.39     	5.84      
44.50     	82.80     	58.30     	54.11     	5.85      
45.00     	83.09     	58.39     	53.87     	5.85      
45.50     	83.86     	58.83     	53.76     	5.85      
46.00     	84.98     	59.47     	53.95     	5.85      
46.50     	86.19     	60.14     	54.34     	5.85      
47.00     	86.85     	60.36     	54.48     	5.85      
47.50     	86.89     	60.10     	54.29     	5.85      
48.00     	86.52     	59.56     	53.80     	5.85      
48.50     	86.11     	59.03     	53.20     	5.85      
49.00     	86.57     	58.98     	52.96     	5.85      
49.50     	87.92     	59.59     	53.17     	5.85      
50.00     	89.69     	61.06     	53.82     	5.85      
50.50     	91.56     	62.75     	54.66     	5.84      
51.00     	92.91     	63.20     	55.14     	5.84      
51.50     	93.83     	62.88     	55.30     	5.84      
52.00     	94.48     	62.91     	55.21     	5.84      
52.50     	95.00     	63.08     	55.03     	5.84      
53.00     	95.73     	63.16     	55.15     	5.84      
53.50     	96.22     	62.93     	55.24     	5.84      
54.00     	95.84     	62.05     	54.96     	5.84      
54.50     	94.88     	60.97     	54.34     	5.84      
55.00     	93.63     	60.32     	53.39     	5.84      
55.50     	92.48     	59.82     	52.56     	5.84      
56.00     	92.09     	59.18     	52.50     	5.84      
56.50     	91.81     	58.51     	52.57     	5.83      
57.00     	90.90     	57.91     	51.96     	5.83      
57.50     	89.61     	57.31     	51.07     	5.83      
58.00     	88.05     	56.46     	50.28     	5.83      
58.50     	86.72     	55.87     	49.69     	5.83      
59.00     	86.40     	56.22     	49.48     	5.83      
59.50     	86.60     	56.97     	49.55     	5.83      
60.00     	86.73     	57.42     	49.73     	5.83      
60.50     	86.77     	57.66     	50.04     	5.83      
61.00     	86.50     	57.74     	50.52     	5.83      
61.50     	86.19     	57.82     	51.00     	5.83      
62.00     	86.27     	58.12     	51.08     	5.83      
62.50     	86.57     	58.60     	51.04     	5.84      
63.00     	86.72     	59.13     	51.44     	5.85      
63.50     	86.75     	59.62     	52.11     	5.86      
64.00     	86.56     	59.87     	52.54     	5.86      
64.50     	86.46     	60.05     	52.86     	5.88      
65.00     	87.16     	60.56     	53.40     	5.88      
65.50     	88.43     	61.35     	54.14     	5.89      
66.00     	89.42     	62.16     	54.98     	5.90      
66.50     	89.90     	62.79     	55.67     	5.92      
67.00     	89.79     	63.08     	55.79     	5.92      
67.50     	89.17     	62.94     	55.34     	5.93      
68.00     	88.26     	62.32     	54.69     	5.94      
68.50     	87.36     	61.45     	54.08     	5.95      
69.00     	86.98     	61.00     	53.90     	5.95      
69.50     	87.23     	61.19     	54.24     	5.95      
70.00     	87.31     	61.58     	54.54     	5.94      
70.50     	86.97     	61.93     	54.61     	5.92      
71.00     	86.46     	61.88     	54.49     	5.91      
71.50     	85.98     	61.35     	54.22     	5.90      
72.00     	86.18     	61.07     	54.19     	5.88      
72.50     	87.36     	61.39     	54.54     	5.87      
73.00     	88.41     	61.93     	54.76     	5.85      
73.50     	88.80     	62.51     	54.63     	5.84      
74.00     	88.83     	62.70     	54.54     	5.83      
74.50     	88.57     	62.23     	54.65     	5.82      
75.00     	88.60     	61.78     	54.82     	5.80      
75.50     	89.29     	61.72     	54.99     	5.79      
76.00     	89.67     	61.52     	54.97     	5.77      
76.50     	89.17     	60.92     	54.56     	5.76      
77.00     	88.30     	60.22     	53.82     	5.75      
77.50     	87.24     	59.56     	52.70     	5.73      
78.00     	86.55     	59.10     	51.76     	5.72      
78.50     	86.87     	59.07     	51.48     	5.71      
79.00     	87.26     	59.11     	51.40     	5.71      
79.50     	87.12     	58.99     	51.35     	5.71      
80.00     	86.71     	58.72     	51.31     	5.72      
80.50     	85.96     	58.17     	51.20     	5.73      
81.00     	85.38     	57.74     	51.19     	5.73      
81.50     	85.74     	57.94     	51.54     	5.74      
82.00     	86.31     	58.37     	51.98     	5.75      
82.50     	86.67     	58.97     	52.35     	5.75      
83.00     	86.77     	59.30     	52.62     	5.76      
83.50     	86.20     	58.47     	52.71     	5.77      
84.00     	85.42     	57.49     	52.63     	5.78      
84.50     	84.72     	57.32     	52.24     	5.78      
85.00     	84.26     	57.51     	51.88     	5.79      
85.50     	84.59     	57.85     	52.02     	5.79      
86.00     	85.08     	58.22     	52.31     	5.80      
86.50     	85.02     	58.41     	52.42     	5.80      
87.00     	84.66     	58.47     	52.49     	5.81      
87.50     	84.02     	58.26     	52.56     	5.81      
88.00     	83.57     	58.17     	52.82     	5.82      
88.50     	84.15     	58.85     	53.57     	5.82      
89.00     	85.17     	59.79     	54.56     	5.82      
89.50     	86.13     	60.36     	55.56     	5.83      
90.00     	86.95     	60.82     	56.38     	5.83      
90.50     	87.36     	61.43     	56.59     	5.84      
91.00     	87.53     	61.90     	56.55     	5.84      
91.50     	87.31     	61.65     	56.48     	5.85      
92.00     	87.28     	61.36     	56.54     	5.85      
92.50     	88.45     	62.03     	57.06     	5.85      
93.00     	89.98     	63.06     	57.83     	5.85      
93.50     	90.96     	63.92     	58.78     	5.84      
94.00     	91.56     	64.48     	59.49     	5.84      
94.50     	91.58     	64.22     	59.09     	5.83      
95.00     	91.60     	63.73     	58.49     	5.83      
95.50     	92.46     	63.60     	58.74     	5.82      
96.00     	93.38     	63.49     	59.00     	5.82      
96.50     	93.62     	63.22     	58.46     	5.81      
97.00     	93.44     	62.69     	57.67     	5.81      
97.50     	92.64     	61.45     	56.94     	5.80      
98.00     	91.88     	60.35     	56.37     	5.80      
98.50     	92.04     	60.42     	56.35     	5.79      
99.00     	92.39     	60.87     	56.51     	5.79      
99.50     	92.44     	61.15     	56.56     	5.78      
100.00    	92.09     	61.29     	56.52     	5.78      
100.50    	90.97     	61.08     	56.31     	5.77      
101.00    	89.48     	60.72     	55.96     	5.77      
101.50    	87.69     	60.15     	55.21     	5.76      
102.00    	86.30     	59.86     	54.60     	5.76      
102.50    	86.55     	60.70     	54.95     	5.75      
103.00    	87.73     	62.21     	55.92     	5.75      
103.50    	89.23     	64.08     	57.32     	5.74      
104.00    	90.65     	65.79     	58.74     	5.74      
104.50    	91.17     	66.21     	59.35     	5.73      
105.00    	91.38     	66.19     	59.64     	5.73      
105.50    	92.33     	67.25     	60.42     	5.72      
106.00    	93.61     	68.75     	61.43     	5.72      
106.50    	94.31     	69.28     	62.25     	5.71      
107.00    	94.61     	69.16     	62.73     	5.70      
107.50    	94.73     	69.02     	62.47     	5.70      
108.00    	94.95     	68.89     	61.85     	5.69      
108.50    	95.77     	68.81     	61.68     	5.69      
109.00    	96.83     	68.64     	61.73     	5.68      
109.50    	97.35     	68.07     	61.52     	5.67      
110.00    	97.28     	67.13     	60.93     	5.67      
110.50    	96.49     	65.84     	59.73     	5.67      
