Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	78.69     	67.77     	65.65     	4.36      
0.50      	80.22     	70.03     	66.22     	4.36      
1.00      	82.42     	72.04     	66.89     	4.36      
1.50      	84.12     	73.48     	67.15     	4.36      
2.00      	85.20     	74.21     	66.99     	4.36      
2.50      	86.15     	74.34     	66.74     	4.36      
3.00      	87.23     	74.58     	66.54     	4.36      
3.50      	88.85     	75.70     	66.60     	4.36      
4.00      	89.98     	76.42     	66.49     	4.36      
4.50      	90.83     	76.90     	66.33     	4.35      
5.00      	89.77     	74.28     	65.57     	4.35      
5.50      	88.53     	71.60     	64.95     	4.35      
6.00      	86.68     	69.71     	64.33     	4.35      
6.50      	84.86     	68.04     	63.97     	4.35      
7.00      	83.14     	66.87     	63.86     	4.35      
7.50      	82.37     	67.35     	64.26     	4.35      
8.00      	82.26     	68.99     	64.99     	4.35      
8.50      	81.37     	68.63     	65.39     	4.29      
9.00      	80.33     	67.97     	65.67     	4.24      
9.50      	78.77     	67.43     	65.69     	4.19      
10.00     	77.93     	67.51     	65.97     	4.13      
10.50     	78.63     	68.94     	66.81     	4.08      
11.00     	78.76     	69.93     	67.27     	4.02      
11.50     	78.64     	70.71     	67.48     	3.97      
12.00     	78.86     	71.18     	67.68     	3.91      
12.50     	79.70     	72.25     	68.03     	3.86      
13.00     	81.42     	74.18     	68.59     	3.80      
13.50     	82.58     	74.86     	68.74     	3.75      
14.00     	83.56     	75.14     	68.66     	3.69      
14.50     	83.25     	73.72     	67.98     	3.64      
15.00     	82.82     	72.11     	67.29     	3.58      
15.50     	82.38     	70.07     	66.71     	3.53      
16.00     	82.17     	69.01     	66.34     	3.47      
16.50     	82.41     	69.91     	66.25     	3.46      
17.00     	82.18     	69.42     	66.03     	3.58      
17.50     	81.39     	67.36     	65.64     	3.70      
18.00     	80.18     	65.84     	65.15     	3.83      
18.50     	78.65     	64.77     	64.64     	3.95      
19.00     	78.12     	64.86     	64.62     	4.07      
19.50     	77.99     	65.43     	64.82     	4.19      
20.00     	78.75     	67.02     	65.36     	4.23      
20.50     	79.29     	67.99     	65.72     	4.21      
21.00     	79.40     	67.80     	65.80     	4.19      
21.50     	79.37     	67.76     	65.72     	4.17      
22.00     	79.23     	67.83     	65.55     	4.15      
22.50     	80.00     	68.78     	65.74     	4.12      
23.00     	81.05     	69.83     	66.01     	4.10      
23.50     	82.53     	70.88     	66.39     	4.08      
24.00     	83.01     	71.18     	66.26     	4.06      
24.50     	82.90     	71.03     	65.89     	4.05      
25.00     	81.97     	69.04     	65.25     	4.03      
25.50     	80.96     	66.93     	64.72     	4.01      
26.00     	80.34     	65.97     	64.50     	4.00      
26.50     	80.14     	65.53     	64.59     	3.98      
27.00     	80.51     	65.77     	64.97     	3.96      
27.50     	80.04     	65.36     	65.03     	3.94      
28.00     	79.20     	64.67     	64.95     	3.91      
28.50     	77.73     	63.33     	64.65     	3.89      
29.00     	76.45     	62.41     	64.49     	3.87      
29.50     	76.42     	63.79     	64.92     	3.84      
30.00     	76.72     	64.89     	65.48     	3.82      
30.50     	77.37     	65.66     	66.11     	3.79      
31.00     	78.03     	65.83     	66.62     	3.76      
31.50     	78.49     	65.74     	66.91     	3.73      
32.00     	78.95     	65.30     	67.09     	3.71      
32.50     	79.41     	65.31     	67.17     	3.68      
33.00     	79.87     	67.22     	67.20     	3.65      
33.50     	80.33     	68.66     	67.20     	3.68      
34.00     	80.79     	69.67     	67.18     	3.76      
34.50     	80.84     	69.60     	66.98     	3.84      
35.00     	80.60     	68.91     	66.71     	3.92      
35.50     	79.91     	67.94     	66.30     	4.00      
36.00     	79.09     	66.90     	65.93     	4.08      
36.50     	78.63     	66.24     	65.80     	4.16      
37.00     	78.73     	66.02     	65.94     	4.24      
37.50     	79.96     	66.65     	66.55     	4.30      
38.00     	80.32     	67.00     	66.69     	4.31      
38.50     	80.17     	67.19     	66.53     	4.33      
39.00     	79.62     	67.07     	66.16     	4.34      
39.50     	79.05     	66.99     	65.80     	4.36      
40.00     	78.77     	67.43     	65.59     	4.37      
40.50     	78.81     	67.47     	65.55     	4.38      
41.00     	79.19     	67.11     	65.66     	4.40      
41.50     	80.25     	67.85     	66.04     	4.41      
42.00     	81.07     	68.46     	66.24     	4.37      
42.50     	80.85     	68.26     	65.95     	4.32      
43.00     	80.44     	68.00     	65.60     	4.28      
43.50     	79.81     	67.66     	65.23     	4.24      
44.00     	79.15     	66.28     	64.96     	4.20      
44.50     	78.52     	64.51     	64.81     	4.15      
45.00     	79.62     	66.16     	65.46     	4.11      
45.50     	80.62     	67.31     	66.06     	4.09      
46.00     	81.47     	67.67     	66.54     	4.10      
46.50     	81.75     	67.71     	66.70     	4.11      
47.00     	81.67     	67.55     	66.69     	4.13      
47.50     	81.39     	67.13     	66.61     	4.14      
48.00     	81.06     	66.65     	66.56     	4.15      
48.50     	80.12     	65.52     	66.35     	4.17      
49.00     	79.71     	65.10     	66.45     	4.18      
49.50     	80.70     	66.54     	67.16     	4.19      
50.00     	81.38     	67.40     	67.72     	4.19      
50.50     	81.85     	67.85     	68.11     	4.19      
51.00     	81.25     	67.08     	68.00     	4.18      
51.50     	80.40     	66.02     	67.78     	4.18      
52.00     	79.18     	65.64     	67.45     	4.18      
52.50     	78.25     	65.17     	67.33     	4.18      
53.00     	78.09     	64.46     	67.58     	4.17      
53.50     	78.78     	65.65     	68.18     	4.17      
54.00     	79.95     	67.94     	68.89     	4.17      
54.50     	80.60     	68.43     	69.24     	4.19      
55.00     	81.29     	68.71     	69.46     	4.20      
55.50     	82.18     	68.72     	69.62     	4.21      
56.00     	82.53     	68.15     	69.44     	4.22      
56.50     	82.45     	67.11     	69.04     	4.23      
57.00     	82.80     	67.82     	68.82     	4.24      
57.50     	83.23     	68.63     	68.64     	4.25      
58.00     	83.62     	68.57     	68.46     	4.26      
58.50     	83.42     	68.21     	68.05     	4.28      
59.00     	82.40     	67.42     	67.36     	4.31      
59.50     	81.25     	66.75     	66.71     	4.33      
60.00     	80.02     	66.18     	66.14     	4.35      
60.50     	78.79     	65.38     	65.67     	4.37      
61.00     	78.07     	65.21     	65.49     	4.39      
61.50     	78.70     	66.77     	65.87     	4.41      
62.00     	79.90     	68.91     	66.41     	4.43      
62.50     	81.34     	71.26     	66.88     	4.45      
63.00     	82.74     	73.48     	67.10     	4.47      
63.50     	83.77     	72.75     	66.94     	4.49      
64.00     	84.24     	71.04     	66.41     	4.52      
64.50     	83.64     	70.01     	65.41     	4.54      
65.00     	82.40     	67.95     	64.25     	4.56      
65.50     	81.07     	65.94     	63.26     	4.58      
66.00     	80.03     	64.99     	62.59     	4.60      
66.50     	80.15     	65.48     	62.58     	4.62      
67.00     	80.33     	66.12     	62.69     	4.63      
67.50     	78.99     	65.29     	62.25     	4.60      
68.00     	77.28     	64.00     	61.76     	4.57      
68.50     	75.24     	62.31     	61.26     	4.54      
69.00     	74.52     	62.09     	61.43     	4.51      
69.50     	74.20     	62.31     	61.87     	4.48      
70.00     	74.41     	63.06     	62.54     	4.46      
70.50     	74.01     	63.22     	62.89     	4.47      
71.00     	73.33     	63.12     	63.07     	4.49      
71.50     	72.46     	62.33     	63.13     	4.51      
72.00     	72.08     	62.28     	63.42     	4.52      
72.50     	73.18     	64.54     	64.35     	4.54      
73.00     	74.24     	65.99     	65.15     	4.55      
73.50     	75.29     	67.00     	65.81     	4.44      
74.00     	75.80     	66.92     	66.08     	4.34      
74.50     	76.28     	66.73     	66.25     	4.23      
75.00     	76.72     	66.29     	66.36     	4.12      
75.50     	77.40     	65.90     	66.57     	4.02      
76.00     	78.24     	65.55     	66.84     	3.93      
76.50     	78.04     	64.76     	66.67     	3.94      
77.00     	77.59     	63.89     	66.45     	3.95      
77.50     	76.52     	63.66     	66.07     	3.95      
78.00     	76.02     	63.72     	66.05     	3.96      
78.50     	76.72     	64.34     	66.63     	3.97      
79.00     	77.26     	65.15     	67.12     	4.00      
79.50     	77.71     	66.02     	67.51     	4.09      
80.00     	77.65     	66.01     	67.61     	4.17      
80.50     	77.65     	66.13     	67.69     	4.26      
81.00     	77.75     	66.51     	67.77     	4.34      
81.50     	77.69     	65.95     	67.77     	4.43      
82.00     	77.55     	64.87     	67.72     	4.52      
82.50     	77.97     	65.29     	67.92     	4.60      
83.00     	78.50     	65.79     	68.14     	4.69      
83.50     	79.17     	66.39     	68.40     	4.72      
84.00     	78.89     	65.44     	68.21     	4.74      
84.50     	78.26     	63.93     	67.89     	4.76      
85.00     	77.19     	63.12     	67.45     	4.79      
85.50     	76.03     	62.19     	67.08     	4.81      
86.00     	74.57     	60.74     	66.69     	4.83      
86.50     	74.08     	60.83     	66.82     	4.86      
87.00     	74.42     	62.24     	67.34     	4.88      
87.50     	76.17     	63.88     	68.39     	4.90      
