Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	89.45     	53.14     	45.17     	5.02      
0.50      	89.94     	54.24     	45.48     	5.04      
1.00      	89.91     	53.95     	45.31     	5.06      
1.50      	89.55     	52.23     	44.85     	5.07      
2.00      	89.28     	50.91     	44.52     	5.08      
2.50      	89.08     	50.74     	44.41     	5.08      
3.00      	89.59     	51.63     	44.78     	5.09      
3.50      	90.88     	52.85     	45.56     	5.08      
4.00      	91.88     	53.50     	46.10     	5.08      
4.50      	92.20     	53.55     	46.15     	5.07      
5.00      	91.85     	53.14     	45.91     	5.07      
5.50      	91.21     	52.40     	45.50     	5.06      
6.00      	90.93     	51.79     	45.10     	5.05      
6.50      	91.27     	51.74     	44.97     	5.04      
7.00      	92.15     	52.30     	45.27     	5.03      
7.50      	92.96     	52.83     	45.65     	5.03      
8.00      	92.87     	52.64     	45.47     	5.02      
8.50      	92.16     	52.18     	44.67     	5.01      
9.00      	91.21     	51.66     	43.50     	5.01      
9.50      	90.38     	50.98     	42.76     	5.01      
10.00     	89.30     	49.95     	42.27     	5.01      
10.50     	88.58     	49.07     	42.04     	5.01      
11.00     	88.63     	48.90     	42.39     	5.02      
11.50     	88.78     	49.26     	42.98     	5.02      
12.00     	88.67     	49.64     	43.60     	5.03      
12.50     	88.03     	49.54     	43.94     	5.04      
13.00     	87.46     	49.25     	44.06     	5.04      
13.50     	87.14     	49.04     	43.99     	5.05      
14.00     	86.73     	48.76     	43.85     	5.06      
14.50     	86.63     	48.79     	44.12     	5.06      
15.00     	87.50     	49.61     	44.98     	5.07      
15.50     	88.94     	50.80     	46.08     	5.07      
16.00     	89.90     	51.57     	46.71     	5.07      
16.50     	89.98     	51.61     	46.59     	5.07      
17.00     	89.76     	51.37     	46.28     	5.07      
17.50     	89.58     	51.02     	45.91     	5.07      
18.00     	89.95     	50.66     	45.58     	5.06      
18.50     	90.82     	50.59     	45.51     	5.05      
19.00     	91.88     	51.10     	46.09     	5.04      
19.50     	92.61     	51.83     	46.95     	5.03      
20.00     	92.35     	51.86     	46.94     	5.02      
20.50     	91.48     	51.23     	45.91     	5.01      
21.00     	90.61     	50.56     	44.80     	5.00      
21.50     	89.56     	49.89     	44.09     	5.00      
22.00     	88.82     	49.35     	43.84     	5.00      
22.50     	88.86     	49.31     	43.92     	5.00      
23.00     	89.06     	49.57     	43.80     	5.00      
23.50     	88.66     	49.53     	43.09     	5.01      
24.00     	87.69     	48.94     	42.34     	5.02      
24.50     	86.82     	48.31     	42.33     	5.02      
25.00     	86.25     	48.18     	42.78     	5.03      
25.50     	86.03     	48.59     	43.15     	5.03      
