Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	115.77    	81.88     	67.10     	5.78      
0.50      	115.04    	81.22     	67.66     	5.78      
1.00      	113.88    	79.42     	68.82     	5.78      
1.50      	113.54    	78.96     	68.91     	5.78      
2.00      	113.51    	78.92     	68.51     	5.78      
2.50      	115.05    	80.54     	65.12     	5.78      
3.00      	115.75    	81.27     	64.42     	5.78      
3.50      	115.11    	80.57     	68.04     	5.77      
4.00      	113.78    	79.61     	68.89     	5.76      
4.50      	112.16    	78.54     	68.51     	5.76      
5.00      	112.88    	78.61     	67.48     	5.75      
5.50      	113.96    	79.11     	67.59     	5.75      
6.00      	115.72    	80.45     	69.89     	5.74      
6.50      	116.61    	81.16     	70.85     	5.73      
7.00      	117.08    	81.57     	71.19     	5.73      
7.50      	116.57    	81.01     	70.61     	5.72      
8.00      	115.92    	80.35     	70.08     	5.72      
8.50      	114.38    	79.25     	70.36     	5.71      
9.00      	112.93    	78.74     	70.21     	5.70      
9.50      	111.75    	80.23     	68.61     	5.70      
10.00     	110.83    	81.27     	67.92     	5.69      
10.50     	110.23    	81.80     	68.25     	5.69      
11.00     	108.09    	79.19     	66.58     	5.68      
11.50     	105.66    	76.05     	64.55     	5.67      
12.00     	102.51    	74.02     	62.44     	5.67      
12.50     	99.67     	72.21     	60.61     	5.66      
13.00     	98.41     	71.58     	60.18     	5.66      
13.50     	97.27     	70.99     	59.84     	5.65      
14.00     	96.52     	70.54     	59.78     	5.65      
14.50     	95.78     	70.33     	59.77     	5.65      
15.00     	95.08     	70.77     	59.91     	5.64      
15.50     	94.49     	71.29     	60.09     	5.64      
16.00     	94.19     	72.04     	60.40     	5.64      
16.50     	93.94     	72.47     	60.68     	5.64      
17.00     	93.89     	71.48     	60.83     	5.63      
17.50     	93.79     	70.58     	60.87     	5.63      
18.00     	93.37     	70.31     	60.12     	5.63      
18.50     	92.92     	70.02     	59.38     	5.62      
19.00     	91.57     	69.43     	58.99     	5.62      
19.50     	90.22     	68.83     	58.60     	5.62      
20.00     	89.80     	68.13     	57.94     	5.62      
20.50     	89.47     	67.42     	57.25     	5.61      
21.00     	91.34     	68.85     	58.12     	5.61      
21.50     	93.48     	70.55     	59.18     	5.60      
22.00     	96.10     	72.83     	60.91     	5.60      
22.50     	98.71     	75.06     	62.70     	5.60      
23.00     	101.10    	76.61     	64.77     	5.59      
23.50     	103.31    	77.75     	66.66     	5.59      
24.00     	104.97    	77.69     	68.04     	5.58      
24.50     	106.17    	77.56     	68.69     	5.58      
25.00     	105.94    	77.25     	67.12     	5.58      
25.50     	105.62    	76.88     	65.57     	5.57      
26.00     	104.50    	76.00     	64.17     	5.57      
26.50     	103.38    	75.12     	62.78     	5.56      
