Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	86.05     	54.55     	63.32     	5.22      
0.50      	86.25     	54.61     	63.88     	5.21      
1.00      	86.40     	54.66     	64.32     	5.19      
1.50      	86.24     	54.61     	64.19     	5.17      
2.00      	86.36     	54.65     	64.01     	5.16      
2.50      	87.05     	54.87     	63.74     	5.16      
3.00      	87.69     	55.08     	63.43     	5.16      
3.50      	88.29     	55.29     	63.11     	5.16      
4.00      	88.14     	55.28     	62.19     	5.19      
4.50      	87.68     	55.18     	61.03     	5.23      
5.00      	86.81     	54.97     	59.68     	5.25      
5.50      	85.94     	54.78     	58.38     	5.26      
6.00      	86.25     	54.95     	58.78     	5.26      
6.50      	86.45     	55.10     	59.14     	5.26      
7.00      	86.20     	55.11     	59.36     	5.26      
7.50      	85.85     	55.10     	59.39     	5.27      
8.00      	85.31     	55.02     	59.07     	5.28      
8.50      	84.67     	54.90     	58.68     	5.29      
9.00      	83.92     	54.74     	58.21     	5.29      
9.50      	84.52     	54.97     	59.14     	5.29      
10.00     	85.86     	55.41     	60.82     	5.29      
10.50     	86.33     	55.55     	61.14     	5.29      
11.00     	86.60     	55.62     	61.16     	5.30      
11.50     	86.52     	55.54     	60.83     	5.31      
12.00     	86.45     	55.45     	60.58     	5.32      
12.50     	86.44     	55.35     	60.66     	5.32      
13.00     	86.97     	55.39     	61.10     	5.32      
13.50     	88.34     	55.69     	62.11     	5.32      
14.00     	88.69     	55.66     	62.30     	5.31      
14.50     	88.33     	55.41     	61.91     	5.30      
15.00     	87.42     	55.00     	60.90     	5.29      
15.50     	86.34     	54.55     	59.72     	5.28      
16.00     	87.14     	54.71     	60.76     	5.28      
16.50     	87.78     	54.84     	61.71     	5.28      
17.00     	87.15     	54.62     	61.80     	5.28      
17.50     	86.40     	54.39     	61.61     	5.29      
18.00     	85.39     	54.12     	60.84     	5.33      
18.50     	85.10     	54.11     	60.63     	5.34      
19.00     	85.59     	54.37     	61.08     	5.34      
19.50     	86.70     	54.86     	61.96     	5.34      
20.00     	88.13     	55.47     	63.05     	5.34      
20.50     	88.67     	55.83     	63.29     	5.31      
21.00     	89.05     	56.16     	63.35     	5.26      
21.50     	89.44     	56.49     	63.13     	5.23      
22.00     	90.13     	56.92     	63.09     	5.21      
22.50     	91.66     	57.59     	63.52     	5.21      
23.00     	93.09     	58.22     	63.62     	5.21      
23.50     	94.43     	58.80     	63.40     	5.21      
24.00     	94.49     	58.95     	62.25     	5.21      
24.50     	94.05     	58.91     	60.71     	5.22      
25.00     	92.91     	58.62     	58.91     	5.22      
25.50     	91.86     	58.31     	57.23     	5.22      
26.00     	92.24     	58.41     	56.97     	5.22      
26.50     	92.41     	58.40     	57.04     	5.22      
27.00     	91.98     	58.17     	58.04     	5.22      
27.50     	91.28     	57.83     	58.43     	5.25      
28.00     	90.23     	57.36     	58.02     	5.32      
28.50     	89.29     	56.90     	57.61     	5.35      
29.00     	88.40     	56.46     	57.19     	5.36      
29.50     	88.74     	56.38     	58.62     	5.36      
30.00     	89.41     	56.42     	60.54     	5.36      
30.50     	88.80     	56.08     	61.09     	5.34      
31.00     	88.09     	55.72     	61.35     	5.32      
31.50     	86.97     	55.27     	60.18     	5.30      
32.00     	86.33     	55.00     	59.33     	5.28      
32.50     	86.68     	55.06     	59.15     	5.28      
33.00     	87.82     	55.41     	59.99     	5.28      
33.50     	89.63     	56.00     	61.68     	5.28      
34.00     	91.14     	56.53     	62.16     	5.28      
34.50     	92.56     	57.05     	62.26     	5.27      
35.00     	92.82     	57.25     	60.94     	5.27      
35.50     	93.20     	57.49     	59.69     	5.26      
36.00     	94.02     	57.88     	58.69     	5.26      
36.50     	94.61     	58.20     	57.97     	5.26      
37.00     	94.93     	58.43     	57.59     	5.26      
37.50     	94.92     	58.54     	57.35     	5.27      
38.00     	94.73     	58.57     	57.17     	5.28      
38.50     	94.00     	58.40     	56.39     	5.28      
39.00     	93.18     	58.17     	55.53     	5.29      
39.50     	93.10     	58.14     	55.54     	5.29      
40.00     	93.08     	58.09     	55.68     	5.29      
40.50     	93.30     	58.08     	56.33     	5.29      
41.00     	93.23     	57.95     	56.70     	5.28      
41.50     	92.66     	57.64     	56.58     	5.27      
42.00     	91.95     	57.26     	56.46     	5.27      
42.50     	91.13     	56.83     	56.34     	5.26      
43.00     	90.80     	56.55     	56.98     	5.26      
43.50     	90.64     	56.33     	57.89     	5.26      
44.00     	91.18     	56.33     	59.10     	5.26      
44.50     	91.67     	56.35     	60.20     	5.26      
45.00     	91.26     	56.11     	59.97     	5.30      
45.50     	90.67     	55.85     	59.64     	5.34      
46.00     	89.57     	55.48     	58.98     	5.37      
46.50     	89.25     	55.39     	58.78     	5.39      
47.00     	90.03     	55.68     	59.23     	5.39      
47.50     	90.32     	55.86     	59.62     	5.39      
48.00     	90.28     	55.98     	59.98     	5.38      
48.50     	89.68     	55.97     	59.58     	5.38      
49.00     	88.91     	55.94     	58.95     	5.37      
49.50     	88.22     	55.96     	58.74     	5.37      
50.00     	87.67     	56.04     	58.65     	5.37      
50.50     	88.61     	56.60     	59.38     	5.37      
51.00     	89.33     	57.09     	60.04     	5.37      
51.50     	89.36     	57.37     	60.48     	5.35      
52.00     	89.45     	57.65     	60.54     	5.33      
52.50     	89.63     	57.95     	60.01     	5.31      
53.00     	90.07     	58.30     	60.11     	5.31      
53.50     	90.72     	58.68     	60.74     	5.31      
54.00     	91.87     	59.19     	61.73     	5.31      
54.50     	93.21     	59.73     	62.86     	5.31      
55.00     	93.01     	59.75     	62.70     	5.30      
55.50     	92.59     	59.66     	62.33     	5.29      
56.00     	91.91     	59.46     	61.51     	5.29      
56.50     	91.53     	59.33     	60.97     	5.28      
57.00     	92.62     	59.61     	61.78     	5.28      
57.50     	93.47     	59.78     	62.21     	5.28      
58.00     	93.82     	59.78     	61.83     	5.28      
58.50     	93.81     	59.65     	61.05     	5.29      
59.00     	93.38     	59.37     	59.80     	5.29      
59.50     	93.02     	59.09     	59.06     	5.30      
60.00     	92.71     	58.82     	58.70     	5.30      
60.50     	93.70     	58.94     	59.40     	5.30      
61.00     	95.19     	59.20     	60.50     	5.30      
61.50     	95.04     	58.96     	60.68     	5.29      
62.00     	94.64     	58.64     	60.69     	5.27      
