Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	87.02     	44.42     	48.62     	5.09      
0.50      	86.24     	44.21     	47.74     	5.09      
1.00      	85.73     	44.06     	47.03     	5.09      
1.50      	87.36     	44.49     	47.73     	5.09      
2.00      	89.13     	44.95     	48.83     	5.06      
2.50      	91.12     	45.47     	50.68     	5.00      
3.00      	92.36     	45.77     	51.40     	4.93      
3.50      	92.84     	45.87     	51.01     	4.84      
4.00      	93.05     	45.89     	50.61     	4.81      
4.50      	93.06     	45.85     	50.19     	4.81      
5.00      	92.87     	45.77     	49.82     	4.81      
5.50      	92.59     	45.67     	49.46     	4.81      
6.00      	90.79     	45.17     	47.64     	4.81      
6.50      	88.82     	44.63     	45.77     	4.80      
7.00      	86.75     	44.08     	44.40     	4.75      
7.50      	85.10     	43.66     	43.34     	4.68      
8.00      	84.73     	43.59     	43.22     	4.53      
8.50      	84.17     	43.47     	42.87     	4.45      
9.00      	83.10     	43.23     	41.92     	4.55      
9.50      	82.05     	43.00     	40.95     	4.66      
10.00     	81.09     	42.80     	39.84     	4.77      
10.50     	80.14     	42.62     	38.73     	4.88      
11.00     	80.21     	42.72     	38.30     	4.88      
11.50     	80.31     	42.83     	37.89     	4.88      
12.00     	80.85     	43.07     	38.39     	4.88      
12.50     	81.40     	43.32     	38.91     	4.88      
13.00     	81.07     	43.35     	38.66     	4.84      
13.50     	80.66     	43.36     	38.34     	4.79      
14.00     	80.28     	43.40     	38.28     	4.77      
14.50     	79.90     	43.45     	38.29     	4.75      
15.00     	79.61     	43.54     	38.08     	4.74      
15.50     	79.35     	43.66     	37.76     	4.74      
16.00     	80.00     	44.02     	38.24     	4.74      
16.50     	81.21     	44.54     	39.22     	4.74      
17.00     	81.50     	44.81     	39.61     	4.76      
17.50     	80.98     	44.86     	39.49     	4.80      
18.00     	80.30     	44.85     	39.12     	4.84      
18.50     	79.37     	44.77     	38.36     	4.87      
19.00     	79.16     	44.87     	38.15     	4.89      
19.50     	80.73     	45.43     	39.30     	4.89      
20.00     	81.91     	45.85     	40.05     	4.90      
20.50     	81.99     	45.94     	39.69     	4.93      
21.00     	81.96     	45.96     	39.34     	4.97      
21.50     	81.35     	45.80     	39.15     	5.00      
22.00     	80.75     	45.61     	38.96     	5.02      
22.50     	80.08     	45.36     	38.47     	5.03      
23.00     	79.41     	45.09     	37.96     	5.03      
23.50     	79.78     	45.07     	38.52     	5.03      
24.00     	80.50     	45.12     	39.44     	5.03      
24.50     	80.57     	44.97     	39.85     	4.96      
25.00     	80.24     	44.70     	39.94     	4.86      
25.50     	79.68     	44.36     	39.88     	4.77      
26.00     	78.54     	43.87     	39.43     	4.72      
26.50     	77.41     	43.39     	38.98     	4.68      
27.00     	77.66     	43.31     	39.04     	4.68      
27.50     	77.94     	43.25     	39.10     	4.68      
28.00     	78.54     	43.29     	39.18     	4.68      
28.50     	79.20     	43.38     	39.26     	4.69      
29.00     	79.18     	43.30     	39.31     	4.71      
29.50     	78.87     	43.17     	39.36     	4.72      
30.00     	78.49     	43.05     	39.26     	4.73      
30.50     	77.96     	42.92     	38.82     	4.73      
31.00     	77.42     	42.80     	38.38     	4.73      
31.50     	77.75     	42.94     	38.48     	4.73      
32.00     	78.12     	43.11     	38.60     	4.73      
32.50     	79.00     	43.43     	39.15     	4.72      
33.00     	80.06     	43.80     	39.83     	4.71      
33.50     	80.68     	44.05     	40.07     	4.67      
34.00     	80.83     	44.18     	39.85     	4.59      
34.50     	80.99     	44.30     	39.58     	4.53      
35.00     	81.17     	44.43     	39.05     	4.53      
35.50     	81.34     	44.55     	38.53     	4.53      
36.00     	81.17     	44.56     	37.81     	4.53      
36.50     	80.99     	44.56     	37.08     	4.53      
37.00     	81.73     	44.80     	37.48     	4.53      
37.50     	82.66     	45.08     	38.11     	4.53      
38.00     	82.95     	45.17     	38.05     	4.56      
38.50     	83.03     	45.19     	37.79     	4.59      
39.00     	83.03     	45.18     	37.46     	4.68      
39.50     	83.00     	45.15     	37.10     	4.80      
40.00     	82.95     	45.10     	36.80     	4.86      
40.50     	82.88     	45.05     	36.57     	4.86      
41.00     	82.91     	45.03     	36.30     	4.86      
41.50     	83.13     	45.05     	35.96     	4.86      
42.00     	83.97     	45.25     	36.21     	4.86      
42.50     	86.04     	45.78     	37.64     	4.86      
43.00     	87.61     	46.17     	38.69     	4.97      
43.50     	88.27     	46.32     	39.08     	5.27      
44.00     	88.35     	46.31     	39.29     	5.33      
44.50     	87.53     	46.07     	39.22     	5.02      
45.00     	87.25     	45.99     	39.54     	4.78      
45.50     	87.78     	46.12     	40.45     	4.65      
46.00     	88.02     	46.17     	41.05     	4.66      
46.50     	87.90     	46.13     	41.28     	4.85      
47.00     	87.65     	46.03     	41.29     	5.02      
47.50     	87.16     	45.87     	40.94     	5.19      
48.00     	86.65     	45.69     	40.60     	5.31      
48.50     	86.08     	45.48     	40.31     	5.31      
49.00     	85.51     	45.25     	40.04     	5.31      
49.50     	84.96     	45.02     	40.06     	5.31      
50.00     	84.40     	44.78     	40.07     	5.31      
50.50     	83.35     	44.41     	40.00     	5.31      
51.00     	82.29     	44.02     	39.92     	5.31      
51.50     	83.53     	44.26     	40.87     	5.31      
