Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	83.84     	61.70     	56.72     	5.37      
0.50      	84.36     	62.03     	56.60     	5.37      
1.00      	84.31     	61.61     	56.19     	5.37      
1.50      	84.19     	61.09     	55.74     	5.37      
2.00      	83.73     	59.79     	55.18     	5.37      
2.50      	83.15     	58.20     	54.57     	5.37      
3.00      	83.54     	58.32     	54.71     	5.37      
3.50      	84.39     	59.23     	55.20     	5.38      
4.00      	84.85     	59.60     	55.67     	5.39      
4.50      	85.07     	59.61     	56.11     	5.40      
5.00      	84.97     	59.19     	55.92     	5.41      
5.50      	84.30     	57.96     	54.53     	5.42      
6.00      	84.03     	56.77     	53.21     	5.44      
6.50      	83.99     	55.91     	52.56     	5.45      
7.00      	83.95     	55.09     	51.93     	5.46      
7.50      	83.91     	56.26     	52.98     	5.45      
8.00      	83.87     	57.44     	54.03     	5.44      
8.50      	83.83     	58.55     	55.98     	5.42      
9.00      	83.79     	59.66     	57.95     	5.40      
9.50      	83.75     	60.32     	57.99     	5.39      
10.00     	83.71     	60.87     	57.58     	5.37      
10.50     	84.15     	60.38     	56.94     	5.35      
11.00     	85.29     	59.24     	56.18     	5.33      
11.50     	86.34     	59.25     	56.63     	5.32      
12.00     	87.33     	60.14     	58.03     	5.31      
12.50     	88.41     	61.21     	59.37     	5.33      
13.00     	89.56     	62.42     	60.65     	5.36      
13.50     	90.21     	62.66     	60.95     	5.38      
14.00     	90.03     	61.29     	59.62     	5.40      
14.50     	89.66     	59.90     	58.13     	5.42      
15.00     	88.48     	58.46     	56.00     	5.45      
15.50     	87.52     	57.14     	54.23     	5.47      
16.00     	88.06     	56.64     	54.86     	5.48      
16.50     	88.56     	56.23     	55.48     	5.46      
17.00     	88.51     	57.40     	55.98     	5.44      
17.50     	88.45     	58.58     	56.47     	5.42      
18.00     	87.78     	57.59     	56.30     	5.40      
18.50     	87.06     	56.41     	56.07     	5.38      
19.00     	85.72     	55.55     	55.44     	5.36      
19.50     	84.29     	54.74     	54.73     	5.34      
20.00     	84.62     	55.24     	54.94     	5.34      
20.50     	85.27     	55.98     	55.29     	5.35      
21.00     	85.31     	56.17     	55.46     	5.35      
21.50     	85.20     	56.23     	55.58     	5.35      
22.00     	85.17     	55.71     	55.86     	5.35      
22.50     	85.20     	54.86     	56.23     	5.35      
23.00     	85.57     	54.69     	56.60     	5.35      
23.50     	86.14     	54.92     	56.97     	5.35      
24.00     	87.15     	55.29     	57.62     	5.35      
24.50     	88.37     	55.73     	58.42     	5.34      
25.00     	88.92     	55.76     	58.62     	5.33      
25.50     	88.84     	55.41     	58.26     	5.32      
26.00     	88.70     	54.98     	57.78     	5.32      
26.50     	88.33     	54.27     	56.88     	5.31      
27.00     	87.97     	53.80     	56.16     	5.30      
27.50     	87.69     	54.89     	56.65     	5.30      
28.00     	87.46     	55.90     	57.09     	5.31      
28.50     	87.66     	55.92     	56.75     	5.33      
29.00     	87.86     	55.94     	56.41     	5.34      
29.50     	86.99     	55.28     	55.50     	5.35      
30.00     	86.01     	54.53     	54.52     	5.36      
30.50     	85.11     	53.63     	53.84     	5.37      
31.00     	84.24     	52.62     	53.36     	5.39      
31.50     	83.54     	52.52     	53.29     	5.40      
32.00     	82.99     	53.23     	53.60     	5.40      
32.50     	83.44     	54.54     	55.02     	5.41      
33.00     	84.80     	56.40     	57.45     	5.41      
