Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	75.82     	53.66     	45.73     	5.59      
0.50      	76.34     	53.86     	46.21     	5.59      
1.00      	76.85     	54.08     	46.70     	5.59      
1.50      	77.27     	54.27     	47.28     	5.56      
2.00      	77.67     	54.46     	47.88     	5.52      
2.50      	77.84     	54.56     	48.02     	5.49      
3.00      	77.81     	54.59     	47.72     	5.48      
3.50      	77.77     	54.62     	47.51     	5.47      
4.00      	77.73     	54.65     	47.57     	5.47      
4.50      	77.69     	54.69     	47.64     	5.47      
5.00      	77.71     	54.75     	47.74     	5.47      
5.50      	77.74     	54.81     	47.85     	5.47      
6.00      	77.15     	54.66     	47.31     	5.47      
6.50      	76.27     	54.43     	46.46     	5.47      
7.00      	76.42     	54.55     	46.39     	5.47      
7.50      	77.66     	55.04     	47.16     	5.47      
8.00      	78.78     	55.47     	47.89     	5.49      
8.50      	79.63     	55.77     	48.55     	5.53      
9.00      	80.30     	55.99     	48.98     	5.57      
9.50      	80.08     	55.86     	48.26     	5.61      
10.00     	79.85     	55.72     	47.54     	5.66      
10.50     	79.51     	55.53     	47.11     	5.66      
11.00     	79.17     	55.32     	46.70     	5.66      
11.50     	78.50     	55.00     	46.55     	5.66      
12.00     	77.72     	54.63     	46.48     	5.66      
12.50     	78.12     	54.67     	46.99     	5.66      
13.00     	79.51     	55.04     	47.96     	5.66      
13.50     	80.50     	55.24     	48.68     	5.65      
14.00     	80.94     	55.24     	49.01     	5.63      
14.50     	81.20     	55.17     	49.19     	5.61      
15.00     	81.06     	54.95     	49.02     	5.57      
15.50     	80.79     	54.69     	48.73     	5.55      
16.00     	80.17     	54.33     	48.09     	5.55      
16.50     	79.62     	54.01     	47.66     	5.55      
17.00     	79.38     	53.81     	48.03     	5.55      
17.50     	79.10     	53.62     	48.38     	5.55      
18.00     	78.20     	53.25     	48.29     	5.55      
18.50     	77.31     	52.90     	48.19     	5.55      
19.00     	77.25     	52.85     	48.07     	5.55      
19.50     	77.27     	52.86     	47.94     	5.55      
20.00     	78.13     	53.15     	49.03     	5.55      
20.50     	79.16     	53.52     	50.37     	5.55      
21.00     	79.21     	53.55     	50.50     	5.68      
21.50     	78.85     	53.45     	50.10     	5.86      
22.00     	78.39     	53.35     	49.91     	5.95      
22.50     	77.85     	53.24     	49.93     	5.96      
