Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	75.52     	55.86     	79.17     	4.65      
0.50      	75.52     	55.86     	79.17     	4.65      
1.00      	79.31     	59.79     	84.68     	4.63      
1.50      	80.25     	60.37     	85.68     	4.61      
2.00      	80.33     	60.18     	85.72     	4.60      
2.50      	79.64     	60.11     	86.10     	4.59      
3.00      	77.23     	59.23     	85.48     	4.59      
3.50      	76.17     	58.50     	84.85     	4.60      
4.00      	77.14     	58.74     	85.42     	4.62      
4.50      	78.70     	59.89     	87.50     	4.64      
5.00      	79.97     	60.79     	89.69     	4.66      
5.50      	80.23     	60.92     	90.50     	4.69      
6.00      	78.94     	60.17     	89.33     	4.70      
6.50      	75.98     	58.65     	87.29     	4.72      
7.00      	73.27     	57.52     	85.92     	4.72      
7.50      	72.97     	57.61     	86.01     	4.71      
8.00      	75.45     	58.39     	87.16     	4.70      
8.50      	78.99     	60.15     	89.72     	4.68      
9.00      	80.73     	61.31     	91.35     	4.65      
9.50      	80.20     	60.95     	90.67     	4.62      
10.00     	81.38     	61.63     	91.34     	4.60      
10.50     	82.73     	61.60     	90.76     	4.58      
11.00     	81.45     	59.64     	87.30     	4.56      
11.50     	78.24     	57.98     	84.49     	4.56      
12.00     	77.31     	57.44     	83.46     	4.56      
12.50     	78.32     	57.93     	83.99     	4.57      
13.00     	78.93     	58.49     	84.80     	4.58      
13.50     	78.19     	58.10     	84.53     	4.60      
14.00     	77.22     	57.57     	83.84     	4.62      
14.50     	76.16     	57.23     	83.07     	4.64      
15.00     	73.68     	56.41     	81.75     	4.66      
15.50     	70.04     	55.01     	79.53     	4.67      
16.00     	67.26     	53.94     	77.47     	4.69      
16.50     	68.79     	55.48     	79.10     	4.69      
17.00     	71.55     	57.75     	82.40     	4.70      
17.50     	72.26     	58.76     	84.39     	4.70      
18.00     	72.47     	59.65     	85.30     	4.70      
18.50     	72.92     	60.65     	86.18     	4.70      
19.00     	72.91     	61.22     	87.30     	4.69      
19.50     	69.62     	60.21     	85.76     	4.69      
20.00     	65.82     	58.71     	83.01     	4.68      
20.50     	67.36     	59.18     	83.63     	4.67      
21.00     	70.72     	60.66     	85.96     	4.67      
21.50     	73.61     	62.26     	88.53     	4.66      
22.00     	75.55     	63.46     	90.46     	4.66      
22.50     	75.44     	63.52     	90.08     	4.65      
23.00     	74.50     	62.72     	88.50     	4.65      
23.50     	74.23     	61.63     	87.42     	4.65      
24.00     	72.24     	59.68     	84.82     	4.65      
24.50     	69.28     	57.75     	81.91     	4.65      
25.00     	69.24     	57.79     	82.22     	4.65      
25.50     	72.45     	59.20     	83.12     	4.65      
26.00     	75.43     	60.28     	83.64     	4.66      
26.50     	76.23     	60.26     	84.09     	4.66      
27.00     	77.12     	59.96     	84.09     	4.67      
27.50     	77.39     	59.36     	83.11     	4.67      
28.00     	76.09     	58.29     	81.15     	4.68      
28.50     	74.68     	57.06     	79.25     	4.68      
29.00     	72.53     	55.63     	77.49     	4.68      
29.50     	69.23     	54.21     	75.98     	4.68      
30.00     	70.06     	54.68     	77.26     	4.68      
30.50     	73.91     	56.93     	80.61     	4.68      
31.00     	76.48     	58.91     	83.24     	4.68      
31.50     	76.23     	58.70     	83.39     	4.68      
32.00     	76.35     	58.16     	82.83     	4.68      
32.50     	77.88     	58.26     	82.57     	4.68      
33.00     	77.94     	57.73     	81.63     	4.68      
33.50     	75.94     	56.16     	79.60     	4.68      
34.00     	72.87     	54.19     	77.26     	4.68      
34.50     	70.77     	53.18     	76.45     	4.69      
35.00     	72.24     	53.50     	77.69     	4.69      
35.50     	75.83     	54.88     	80.04     	4.70      
36.00     	78.02     	56.55     	82.05     	4.70      
36.50     	78.87     	57.19     	83.03     	4.71      
37.00     	78.80     	56.54     	82.69     	4.72      
37.50     	78.59     	55.47     	81.84     	4.72      
38.00     	79.24     	55.52     	82.33     	4.73      
38.50     	77.94     	54.86     	81.55     	4.74      
39.00     	73.78     	52.77     	78.47     	4.74      
39.50     	71.81     	52.65     	77.95     	4.75      
40.00     	74.30     	54.38     	80.29     	4.75      
40.50     	77.72     	56.10     	82.60     	4.75      
41.00     	78.30     	56.62     	82.82     	4.75      
41.50     	77.91     	56.46     	82.25     	4.75      
42.00     	77.15     	55.76     	80.80     	4.75      
42.50     	76.20     	54.84     	78.69     	4.75      
43.00     	75.83     	54.83     	78.02     	4.75      
43.50     	74.89     	54.95     	77.92     	4.74      
44.00     	71.41     	53.36     	75.78     	4.74      
44.50     	68.62     	52.55     	75.41     	4.74      
45.00     	69.41     	53.72     	77.85     	4.74      
45.50     	73.40     	55.79     	80.84     	4.74      
46.00     	77.18     	58.45     	84.99     	4.74      
46.50     	78.84     	60.02     	87.24     	4.73      
47.00     	79.09     	59.81     	86.64     	4.73      
47.50     	79.77     	58.88     	85.73     	4.73      
48.00     	80.15     	58.14     	84.98     	4.73      
48.50     	79.13     	57.31     	83.83     	4.74      
49.00     	76.32     	55.77     	81.74     	4.74      
49.50     	73.26     	54.77     	80.02     	4.74      
50.00     	72.93     	54.70     	80.26     	4.74      
50.50     	76.03     	55.40     	82.41     	4.75      
51.00     	78.98     	56.78     	84.22     	4.75      
51.50     	79.56     	57.65     	84.49     	4.75      
52.00     	79.12     	57.93     	84.43     	4.76      
52.50     	79.90     	58.28     	85.48     	4.76      
53.00     	80.64     	58.96     	85.97     	4.76      
53.50     	80.20     	59.07     	85.12     	4.76      
54.00     	78.12     	57.72     	83.31     	4.75      
54.50     	74.31     	56.67     	80.96     	4.74      
55.00     	70.96     	56.20     	80.01     	4.73      
55.50     	71.15     	56.31     	81.30     	4.72      
56.00     	75.30     	57.79     	82.74     	4.70      
56.50     	77.89     	58.59     	83.62     	4.69      
57.00     	77.00     	57.63     	82.79     	4.67      
57.50     	74.31     	55.74     	80.44     	4.65      
58.00     	72.77     	55.62     	80.05     	4.63      
58.50     	71.49     	56.87     	81.57     	4.61      
59.00     	66.76     	56.28     	81.42     	4.59      
59.50     	64.96     	55.92     	81.51     	4.58      
60.00     	69.24     	57.87     	84.22     	4.56      
60.50     	72.91     	60.45     	88.11     	4.55      
61.00     	73.79     	61.39     	89.49     	4.54      
61.50     	72.95     	60.79     	88.69     	4.53      
62.00     	72.06     	60.09     	88.05     	4.52      
62.50     	70.91     	60.00     	87.87     	4.51      
63.00     	67.35     	59.05     	86.14     	4.51      
63.50     	61.05     	56.56     	82.51     	4.51      
64.00     	58.14     	56.34     	82.47     	4.51      
64.50     	62.73     	57.98     	85.34     	4.51      
65.00     	69.57     	59.91     	88.49     	4.51      
65.50     	71.88     	61.03     	90.05     	4.52      
66.00     	71.32     	60.52     	88.93     	4.52      
66.50     	69.88     	58.98     	86.31     	4.53      
67.00     	69.09     	57.86     	84.44     	4.54      
67.50     	69.82     	58.56     	85.28     	4.55      
68.00     	70.29     	58.91     	85.82     	4.56      
68.50     	68.21     	57.27     	83.10     	4.57      
69.00     	63.47     	55.14     	78.56     	4.57      
69.50     	60.39     	54.75     	77.40     	4.58      
70.00     	63.11     	55.61     	78.64     	4.59      
70.50     	69.59     	56.53     	80.24     	4.60      
71.00     	73.57     	56.66     	81.17     	4.61      
71.50     	72.22     	55.04     	78.99     	4.61      
72.00     	69.11     	53.10     	75.84     	4.62      
72.50     	68.40     	52.53     	74.73     	4.62      
73.00     	68.50     	52.94     	75.40     	4.62      
73.50     	67.30     	53.55     	76.71     	4.63      
74.00     	64.42     	53.67     	77.16     	4.63      
74.50     	60.51     	53.34     	76.78     	4.62      
75.00     	58.06     	53.53     	77.32     	4.62      
75.50     	62.33     	55.54     	80.33     	4.62      
76.00     	68.48     	57.71     	83.81     	4.61      
76.50     	70.84     	58.18     	85.07     	4.60      
77.00     	70.90     	57.30     	83.77     	4.60      
77.50     	70.78     	55.93     	81.77     	4.59      
78.00     	71.37     	54.82     	80.61     	4.58      
78.50     	71.46     	54.29     	80.09     	4.57      
79.00     	70.23     	53.63     	79.01     	4.56      
79.50     	67.61     	52.00     	76.47     	4.55      
80.00     	64.55     	50.81     	75.21     	4.54      
80.50     	63.86     	51.19     	76.41     	4.53      
81.00     	67.53     	52.93     	78.90     	4.52      
81.50     	71.75     	54.51     	81.06     	4.52      
82.00     	73.17     	54.75     	81.05     	4.51      
82.50     	71.66     	53.76     	78.89     	4.50      
83.00     	70.87     	53.21     	77.55     	4.50      
83.50     	71.38     	53.47     	77.76     	4.50      
84.00     	70.87     	53.59     	78.09     	4.50      
84.50     	68.60     	52.86     	77.30     	4.50      
85.00     	65.26     	51.39     	75.41     	4.51      
85.50     	63.38     	51.16     	75.44     	4.51      
86.00     	65.63     	53.00     	77.88     	4.52      
86.50     	71.43     	55.92     	81.35     	4.53      
87.00     	75.21     	57.81     	84.88     	4.54      
87.50     	76.51     	58.15     	86.26     	4.55      
88.00     	76.51     	57.40     	85.00     	4.57      
88.50     	75.98     	56.37     	82.92     	4.58      
89.00     	75.68     	55.57     	81.35     	4.59      
89.50     	75.18     	54.87     	80.20     	4.60      
90.00     	72.07     	53.22     	77.24     	4.60      
90.50     	68.46     	51.85     	74.55     	4.61      
91.00     	68.29     	52.61     	75.45     	4.61      
91.50     	70.95     	54.47     	77.88     	4.60      
92.00     	73.05     	55.57     	79.64     	4.60      
92.50     	73.13     	55.48     	80.20     	4.60      
93.00     	73.49     	55.64     	80.65     	4.59      
93.50     	73.79     	55.74     	80.72     	4.58      
94.00     	73.21     	55.17     	80.04     	4.58      
94.50     	72.61     	54.77     	79.48     	4.57      
95.00     	71.09     	54.05     	78.64     	4.57      
95.50     	67.42     	52.19     	76.75     	4.56      
96.00     	65.64     	51.83     	76.35     	4.56      
96.50     	67.69     	53.30     	77.93     	4.56      
97.00     	71.54     	54.88     	79.97     	4.56      
97.50     	72.91     	55.53     	81.33     	4.56      
98.00     	72.45     	55.55     	81.56     	4.57      
98.50     	71.82     	55.23     	80.50     	4.57      
99.00     	70.56     	53.99     	78.20     	4.58      
99.50     	68.77     	52.33     	75.73     	4.58      
100.00    	67.24     	51.79     	74.98     	4.58      
100.50    	65.55     	52.08     	75.55     	4.59      
101.00    	63.33     	52.13     	76.01     	4.59      
101.50    	64.50     	53.43     	77.88     	4.59      
102.00    	68.89     	56.11     	81.44     	4.59      
102.50    	72.39     	58.50     	85.01     	4.60      
103.00    	74.05     	59.63     	87.08     	4.59      
103.50    	74.46     	59.50     	87.39     	4.59      
104.00    	74.59     	58.59     	86.45     	4.59      
104.50    	74.76     	57.55     	84.91     	4.58      
105.00    	73.87     	56.23     	82.71     	4.58      
105.50    	70.46     	54.02     	79.57     	4.57      
106.00    	69.43     	52.76     	78.46     	4.56      
106.50    	72.85     	53.98     	80.73     	4.54      
107.00    	76.25     	56.82     	83.66     	4.53      
107.50    	77.19     	57.72     	84.07     	4.52      
108.00    	76.40     	56.64     	82.31     	4.51      
108.50    	76.34     	56.76     	81.52     	4.50      
109.00    	76.06     	57.28     	81.16     	4.49      
109.50    	73.78     	56.64     	79.67     	4.49      
110.00    	69.20     	54.80     	76.65     	4.49      
110.50    	67.52     	54.59     	76.42     	4.49      
111.00    	70.56     	56.58     	79.40     	4.50      
111.50    	74.53     	58.30     	81.28     	4.52      
112.00    	76.69     	58.94     	81.80     	4.53      
112.50    	77.71     	59.05     	81.98     	4.54      
113.00    	78.84     	59.12     	82.33     	4.56      
113.50    	78.92     	58.23     	81.64     	4.57      
114.00    	78.17     	57.21     	80.59     	4.58      
114.50    	77.24     	57.19     	80.34     	4.58      
115.00    	73.82     	55.55     	78.61     	4.58      
115.50    	70.38     	53.83     	76.65     	4.57      
116.00    	71.79     	55.44     	77.75     	4.56      
116.50    	75.66     	56.82     	80.15     	4.55      
117.00    	78.12     	57.41     	82.07     	4.53      
117.50    	77.72     	57.70     	82.61     	4.51      
118.00    	76.46     	57.33     	82.06     	4.49      
118.50    	76.54     	57.84     	83.34     	4.47      
119.00    	77.85     	59.55     	86.39     	4.45      
119.50    	76.90     	59.88     	85.74     	4.43      
120.00    	73.90     	58.45     	83.15     	4.42      
120.50    	70.26     	56.67     	80.62     	4.41      
121.00    	68.18     	56.11     	78.47     	4.40      
121.50    	71.79     	56.62     	79.43     	4.40      
122.00    	76.11     	57.90     	82.03     	4.40      
122.50    	76.53     	58.38     	82.70     	4.40      
123.00    	73.55     	56.05     	79.00     	4.41      
123.50    	70.03     	53.13     	74.13     	4.42      
124.00    	68.50     	52.20     	71.88     	4.42      
124.50    	67.89     	52.61     	72.30     	4.43      
125.00    	66.47     	53.20     	74.28     	4.44      
125.50    	63.29     	53.67     	75.76     	4.45      
126.00    	61.94     	54.68     	77.38     	4.46      
126.50    	67.67     	57.46     	82.10     	4.47      
127.00    	74.22     	61.65     	88.14     	4.48      
127.50    	78.35     	64.47     	92.03     	4.49      
128.00    	79.55     	64.11     	91.77     	4.50      
128.50    	78.26     	61.31     	87.96     	4.51      
129.00    	77.43     	58.75     	84.03     	4.52      
129.50    	78.19     	57.75     	81.75     	4.52      
130.00    	76.85     	56.24     	78.35     	4.52      
130.50    	73.26     	54.20     	74.38     	4.53      
131.00    	71.21     	53.64     	73.39     	4.52      
131.50    	73.36     	54.51     	74.93     	4.52      
132.00    	77.03     	55.74     	77.35     	4.52      
132.50    	77.96     	56.24     	78.98     	4.52      
133.00    	77.06     	55.69     	78.70     	4.51      
133.50    	75.58     	54.41     	77.22     	4.51      
134.00    	74.30     	53.07     	76.26     	4.50      
134.50    	72.78     	52.16     	76.13     	4.50      
135.00    	70.22     	51.81     	76.42     	4.49      
135.50    	66.09     	51.24     	75.87     	4.49      
136.00    	63.60     	51.09     	75.61     	4.49      
136.50    	67.77     	53.07     	78.44     	4.49      
137.00    	72.18     	54.83     	81.18     	4.49      
137.50    	73.65     	55.61     	82.22     	4.49      
138.00    	74.02     	56.45     	82.51     	4.49      
138.50    	73.85     	56.76     	82.35     	4.49      
139.00    	73.46     	56.53     	81.85     	4.50      
139.50    	73.06     	56.58     	81.10     	4.50      
140.00    	71.58     	56.02     	79.52     	4.50      
140.50    	68.50     	54.31     	77.00     	4.51      
141.00    	66.23     	53.64     	75.36     	4.51      
141.50    	67.59     	54.58     	76.19     	4.51      
142.00    	71.90     	56.12     	78.80     	4.52      
142.50    	74.40     	56.92     	80.14     	4.52      
143.00    	74.83     	56.60     	79.63     	4.52      
143.50    	74.32     	55.46     	78.09     	4.52      
144.00    	73.92     	54.19     	76.81     	4.53      
144.50    	73.68     	53.34     	76.26     	4.53      
145.00    	72.79     	52.80     	75.93     	4.53      
