Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	69.53     	52.76     	53.12     	4.78      
0.50      	70.12     	52.97     	53.83     	4.75      
1.00      	70.70     	53.17     	54.55     	4.71      
1.50      	71.31     	53.38     	54.78     	4.62      
2.00      	71.95     	53.59     	54.67     	4.49      
2.50      	72.46     	53.76     	54.35     	4.37      
3.00      	72.18     	53.64     	52.66     	4.37      
3.50      	71.90     	53.53     	50.96     	4.37      
4.00      	71.59     	53.42     	49.34     	4.37      
4.50      	71.27     	53.32     	47.75     	4.37      
5.00      	70.84     	53.19     	46.27     	4.37      
5.50      	70.08     	52.96     	45.13     	4.37      
6.00      	69.31     	52.73     	44.00     	4.37      
6.50      	69.33     	52.80     	44.28     	4.37      
7.00      	69.58     	52.96     	44.97     	4.37      
7.50      	70.00     	53.20     	45.55     	4.37      
8.00      	70.75     	53.55     	45.93     	4.39      
8.50      	71.50     	53.91     	46.31     	4.41      
9.00      	71.98     	54.17     	46.18     	4.42      
9.50      	72.44     	54.43     	46.03     	4.42      
10.00     	72.30     	54.46     	45.40     	4.42      
10.50     	71.54     	54.27     	44.29     	4.42      
11.00     	70.78     	54.09     	43.18     	4.42      
11.50     	70.02     	53.89     	42.65     	4.42      
12.00     	69.26     	53.69     	42.13     	4.42      
12.50     	68.41     	53.44     	41.65     	4.42      
13.00     	67.37     	53.11     	41.27     	4.42      
13.50     	66.33     	52.74     	40.89     	4.42      
14.00     	66.15     	52.66     	41.37     	4.42      
14.50     	66.40     	52.68     	42.25     	4.41      
15.00     	66.70     	52.68     	43.07     	4.41      
15.50     	67.36     	52.74     	43.50     	4.39      
16.00     	68.02     	52.75     	43.94     	4.38      
16.50     	68.47     	52.61     	43.89     	4.38      
17.00     	68.83     	52.39     	43.64     	4.38      
17.50     	69.04     	52.04     	43.28     	4.38      
18.00     	68.55     	51.39     	42.43     	4.38      
18.50     	68.07     	50.69     	41.59     	4.38      
