Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	83.53     	61.33     	65.47     	4.55      
0.50      	83.15     	60.64     	64.74     	4.55      
1.00      	82.60     	60.38     	63.87     	4.55      
1.50      	81.27     	59.62     	63.36     	4.55      
2.00      	79.47     	58.56     	63.08     	4.55      
2.50      	78.10     	58.16     	63.10     	4.55      
3.00      	77.21     	58.21     	63.63     	4.55      
3.50      	77.50     	59.27     	65.42     	4.55      
4.00      	78.08     	60.32     	66.64     	4.56      
4.50      	78.82     	61.37     	67.55     	4.57      
5.00      	78.80     	61.15     	67.85     	4.58      
5.50      	78.68     	60.84     	68.08     	4.58      
6.00      	78.35     	60.40     	68.07     	4.59      
6.50      	77.61     	60.06     	68.14     	4.60      
7.00      	76.14     	59.92     	68.34     	4.61      
7.50      	74.07     	59.18     	67.94     	4.62      
8.00      	71.82     	58.22     	67.33     	4.62      
8.50      	73.88     	60.06     	69.91     	4.63      
9.00      	75.73     	61.71     	72.00     	4.68      
9.50      	77.26     	63.05     	73.35     	4.73      
10.00     	78.06     	63.42     	73.61     	4.78      
10.50     	78.56     	63.37     	73.39     	4.84      
11.00     	78.31     	63.11     	72.12     	4.89      
11.50     	77.81     	62.68     	70.93     	4.95      
12.00     	76.29     	61.40     	70.53     	5.00      
12.50     	75.41     	61.22     	70.20     	5.05      
13.00     	75.18     	62.14     	69.92     	5.11      
13.50     	76.20     	62.97     	70.22     	5.14      
14.00     	77.26     	63.74     	70.46     	5.13      
14.50     	77.64     	64.27     	70.00     	5.13      
15.00     	77.96     	64.39     	69.56     	5.12      
15.50     	78.22     	64.00     	69.14     	5.12      
16.00     	77.63     	63.68     	67.39     	5.11      
16.50     	76.69     	63.40     	65.10     	5.10      
17.00     	74.47     	62.13     	63.65     	5.10      
17.50     	73.31     	61.72     	63.07     	5.09      
18.00     	74.21     	62.99     	64.04     	5.07      
18.50     	75.58     	64.33     	65.34     	5.04      
19.00     	77.00     	65.58     	66.65     	5.00      
19.50     	77.10     	65.51     	66.60     	4.96      
20.00     	77.24     	65.09     	66.34     	4.93      
20.50     	77.48     	63.84     	65.60     	4.89      
21.00     	77.52     	62.93     	65.55     	4.85      
21.50     	77.37     	62.37     	66.19     	4.82      
22.00     	76.70     	61.45     	65.75     	4.78      
22.50     	76.36     	60.84     	65.49     	4.74      
23.00     	78.13     	62.07     	67.21     	4.71      
23.50     	79.81     	62.71     	68.25     	4.69      
24.00     	81.41     	62.85     	68.69     	4.66      
24.50     	82.00     	61.62     	68.35     	4.64      
25.00     	81.74     	59.97     	67.53     	4.62      
25.50     	78.45     	57.50     	65.17     	4.60      
26.00     	78.82     	57.57     	64.74     	4.58      
26.50     	81.43     	59.21     	65.51     	4.56      
27.00     	84.39     	61.43     	67.04     	4.58      
27.50     	86.51     	62.74     	68.12     	4.60      
28.00     	87.38     	62.69     	68.52     	4.63      
28.50     	87.38     	61.75     	66.85     	4.65      
29.00     	86.94     	60.40     	64.38     	4.67      
29.50     	84.77     	58.52     	63.15     	4.70      
30.00     	83.88     	57.80     	63.07     	4.72      
30.50     	84.52     	58.49     	64.40     	4.75      
31.00     	84.62     	59.05     	64.93     	4.73      
31.50     	84.56     	59.64     	65.33     	4.71      
32.00     	84.19     	60.53     	65.95     	4.68      
32.50     	83.20     	60.57     	66.07     	4.66      
33.00     	81.44     	59.57     	65.58     	4.64      
33.50     	79.53     	58.40     	64.80     	4.62      
34.00     	77.83     	57.55     	64.23     	4.60      
34.50     	77.53     	58.79     	65.28     	4.58      
35.00     	78.07     	60.33     	66.27     	4.56      
35.50     	79.25     	62.11     	67.22     	4.57      
36.00     	79.99     	62.85     	68.14     	4.60      
36.50     	80.78     	63.24     	68.70     	4.62      
37.00     	81.79     	62.77     	68.23     	4.65      
37.50     	82.04     	61.87     	67.80     	4.67      
38.00     	81.79     	60.69     	67.40     	4.70      
38.50     	81.56     	59.92     	66.30     	4.72      
39.00     	81.92     	59.67     	65.97     	4.75      
39.50     	83.10     	60.11     	66.69     	4.75      
40.00     	83.83     	60.29     	67.13     	4.74      
40.50     	84.33     	60.35     	67.31     	4.73      
41.00     	83.98     	59.92     	65.91     	4.72      
41.50     	83.41     	59.71     	64.88     	4.71      
42.00     	82.55     	59.78     	64.35     	4.70      
