Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	75.26     	89.06     	86.10     	4.91      
0.50      	74.53     	87.13     	84.26     	4.91      
1.00      	73.69     	85.38     	82.56     	4.91      
1.50      	72.74     	83.79     	81.01     	4.91      
2.00      	72.88     	84.22     	81.95     	4.91      
2.50      	73.39     	85.33     	83.71     	4.91      
3.00      	73.30     	86.42     	83.48     	4.90      
3.50      	73.19     	87.21     	83.42     	4.90      
4.00      	72.90     	86.13     	84.61     	4.90      
4.50      	72.57     	85.46     	84.90     	4.90      
5.00      	72.15     	85.52     	83.59     	4.90      
5.50      	73.27     	87.35     	85.53     	4.89      
6.00      	74.85     	89.69     	88.46     	4.89      
6.50      	75.57     	90.71     	89.70     	4.90      
7.00      	76.07     	91.08     	90.26     	4.90      
7.50      	76.02     	89.93     	89.19     	4.90      
8.00      	75.97     	88.67     	88.28     	4.90      
8.50      	75.91     	87.25     	87.62     	4.90      
9.00      	76.75     	87.65     	87.69     	4.90      
9.50      	77.91     	88.72     	88.02     	4.90      
10.00     	78.17     	88.68     	87.38     	4.88      
10.50     	78.21     	88.43     	86.49     	4.86      
11.00     	77.39     	87.46     	84.66     	4.83      
11.50     	76.59     	86.31     	82.99     	4.81      
12.00     	75.81     	84.79     	81.67     	4.79      
12.50     	75.85     	85.21     	81.45     	4.77      
13.00     	76.45     	86.96     	82.00     	4.75      
13.50     	76.70     	86.97     	82.85     	4.75      
14.00     	76.84     	86.89     	83.55     	4.75      
14.50     	76.32     	87.14     	82.95     	4.75      
15.00     	75.76     	87.11     	82.26     	4.75      
15.50     	75.11     	86.35     	81.35     	4.75      
16.00     	75.25     	86.33     	81.67     	4.75      
16.50     	75.93     	86.80     	82.81     	4.75      
17.00     	76.46     	87.52     	83.54     	4.74      
17.50     	76.84     	88.28     	84.04     	4.73      
18.00     	76.44     	89.17     	83.49     	4.72      
18.50     	76.07     	89.31     	83.10     	4.71      
19.00     	75.75     	87.40     	83.15     	4.70      
19.50     	75.82     	86.04     	83.04     	4.69      
20.00     	76.19     	85.12     	82.81     	4.68      
20.50     	76.60     	85.68     	83.14     	4.69      
21.00     	76.98     	86.43     	83.51     	4.71      
21.50     	76.24     	85.68     	81.92     	4.72      
22.00     	75.49     	84.89     	80.36     	4.74      
22.50     	74.60     	83.21     	79.32     	4.76      
23.00     	73.85     	82.19     	78.57     	4.77      
23.50     	73.52     	83.07     	78.68     	4.79      
24.00     	73.33     	83.93     	78.98     	4.80      
24.50     	73.26     	84.77     	79.43     	4.81      
25.00     	72.60     	84.58     	78.67     	4.81      
25.50     	71.68     	83.94     	77.38     	4.82      
26.00     	70.97     	83.35     	76.26     	4.83      
26.50     	70.34     	82.82     	75.23     	4.83      
27.00     	70.58     	84.72     	76.55     	4.84      
27.50     	71.32     	86.90     	77.86     	4.85      
28.00     	72.94     	89.56     	79.17     	4.84      
28.50     	73.78     	90.31     	80.60     	4.84      
29.00     	74.13     	89.89     	82.10     	4.83      
29.50     	74.04     	90.01     	82.25     	4.82      
30.00     	73.76     	90.35     	81.86     	4.82      
30.50     	73.90     	88.80     	81.53     	4.81      
31.00     	73.80     	87.78     	81.66     	4.81      
31.50     	73.27     	89.32     	83.32     	4.80      
32.00     	72.73     	89.45     	83.82     	4.79      
32.50     	72.20     	87.93     	82.94     	4.78      
33.00     	71.67     	87.63     	81.96     	4.77      
33.50     	71.14     	88.20     	80.89     	4.76      
34.00     	70.89     	87.35     	81.29     	4.75      
34.50     	70.98     	86.62     	82.16     	4.74      
35.00     	71.76     	86.65     	83.72     	4.74      
35.50     	71.87     	86.58     	84.48     	4.76      
36.00     	71.47     	86.43     	84.62     	4.78      
36.50     	71.44     	85.55     	83.66     	4.80      
37.00     	71.56     	85.09     	83.17     	4.82      
37.50     	71.97     	86.28     	84.63     	4.84      
38.00     	72.20     	86.61     	85.52     	4.86      
38.50     	72.31     	86.41     	86.06     	4.88      
39.00     	71.84     	85.40     	84.53     	4.90      
39.50     	71.26     	84.25     	82.65     	4.92      
40.00     	70.57     	82.80     	80.39     	4.94      
40.50     	69.86     	81.30     	78.22     	4.96      
41.00     	69.00     	79.17     	77.05     	4.98      
41.50     	68.14     	77.21     	75.85     	5.00      
42.00     	67.32     	76.53     	74.41     	5.02      
42.50     	66.97     	76.69     	73.95     	5.04      
43.00     	67.55     	78.54     	75.44     	5.06      
43.50     	68.81     	80.90     	77.89     	5.04      
44.00     	70.42     	83.50     	80.81     	5.01      
44.50     	71.36     	84.77     	81.69     	4.97      
45.00     	72.22     	85.84     	82.39     	4.93      
45.50     	72.77     	85.93     	82.69     	4.89      
46.00     	73.74     	85.76     	82.79     	4.86      
46.50     	75.38     	85.19     	82.56     	4.82      
47.00     	75.75     	85.11     	82.80     	4.79      
47.50     	75.46     	85.28     	83.28     	4.78      
48.00     	74.57     	84.87     	81.97     	4.78      
48.50     	73.51     	84.29     	80.13     	4.77      
49.00     	71.99     	83.00     	79.40     	4.76      
49.50     	70.55     	81.84     	78.95     	4.76      
50.00     	70.35     	82.63     	79.23     	4.75      
50.50     	70.25     	83.41     	79.54     	4.75      
51.00     	70.29     	84.18     	79.90     	4.75      
51.50     	69.87     	83.15     	79.30     	4.76      
52.00     	69.18     	81.07     	78.13     	4.77      
52.50     	68.77     	81.09     	77.98     	4.78      
53.00     	68.47     	82.07     	78.28     	4.78      
53.50     	68.18     	82.78     	77.69     	4.79      
54.00     	68.18     	83.54     	77.54     	4.80      
54.50     	69.51     	84.70     	80.01     	4.80      
55.00     	70.34     	85.94     	82.42     	4.80      
55.50     	70.64     	87.29     	84.76     	4.80      
56.00     	70.79     	87.60     	85.28     	4.80      
56.50     	70.87     	87.36     	84.81     	4.80      
57.00     	70.58     	87.05     	83.81     	4.80      
57.50     	70.36     	86.82     	82.95     	4.80      
58.00     	71.33     	87.50     	84.10     	4.79      
58.50     	72.14     	87.55     	84.75     	4.79      
59.00     	72.77     	86.90     	84.82     	4.79      
59.50     	72.83     	87.43     	84.17     	4.79      
60.00     	72.64     	88.51     	83.19     	4.79      
60.50     	72.65     	88.25     	82.77     	4.79      
61.00     	72.72     	87.68     	82.50     	4.79      
61.50     	72.85     	87.09     	82.69     	4.79      
