Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	89.10     	43.63     	59.16     	3.65      
0.50      	89.96     	43.21     	58.74     	3.64      
1.00      	90.30     	42.00     	57.59     	3.64      
1.50      	89.97     	41.45     	57.55     	3.64      
2.00      	90.13     	41.39     	57.91     	3.64      
2.50      	91.05     	41.52     	58.10     	3.65      
3.00      	92.06     	41.62     	58.10     	3.66      
3.50      	92.53     	41.57     	58.12     	3.67      
4.00      	92.37     	41.06     	57.83     	3.68      
4.50      	92.13     	40.59     	57.47     	3.69      
5.00      	91.95     	40.48     	57.11     	3.71      
5.50      	92.17     	40.92     	57.40     	3.73      
6.00      	92.36     	41.04     	57.67     	3.75      
6.50      	92.61     	40.98     	57.97     	3.77      
7.00      	92.59     	40.72     	57.97     	3.80      
7.50      	92.79     	40.64     	57.98     	3.83      
8.00      	93.38     	40.89     	57.94     	3.85      
8.50      	94.59     	41.62     	58.25     	3.88      
9.00      	95.37     	42.06     	58.43     	3.91      
9.50      	95.80     	42.25     	58.41     	3.94      
10.00     	95.94     	42.47     	57.99     	3.97      
10.50     	96.10     	42.83     	57.31     	4.00      
11.00     	96.11     	42.91     	56.71     	4.03      
11.50     	95.98     	42.46     	56.33     	4.05      
12.00     	95.90     	42.14     	56.35     	4.07      
12.50     	96.00     	42.28     	56.77     	4.09      
13.00     	96.53     	42.66     	57.66     	4.10      
13.50     	96.62     	42.42     	57.99     	4.12      
14.00     	96.58     	42.15     	58.10     	4.12      
14.50     	96.35     	41.94     	58.10     	4.13      
15.00     	96.64     	41.92     	58.47     	4.12      
15.50     	96.49     	41.67     	58.39     	4.12      
16.00     	96.22     	41.61     	58.35     	4.11      
16.50     	95.88     	41.72     	58.53     	4.10      
17.00     	96.17     	42.16     	59.07     	4.08      
17.50     	96.98     	42.55     	59.63     	4.06      
18.00     	98.00     	42.53     	59.69     	4.03      
18.50     	98.67     	42.19     	59.30     	4.01      
19.00     	98.97     	41.64     	58.64     	3.98      
19.50     	99.20     	41.17     	58.18     	3.96      
20.00     	99.06     	40.79     	57.56     	3.94      
20.50     	98.66     	40.55     	57.00     	3.92      
21.00     	98.11     	40.03     	56.67     	3.91      
21.50     	98.10     	39.87     	57.01     	3.91      
22.00     	97.87     	40.01     	57.17     	3.91      
22.50     	97.69     	40.41     	57.36     	3.92      
23.00     	96.96     	40.33     	57.02     	3.94      
23.50     	96.29     	40.23     	56.68     	3.96      
24.00     	95.09     	39.83     	55.99     	3.97      
24.50     	94.18     	39.62     	55.85     	3.99      
25.00     	93.34     	39.55     	55.91     	4.00      
25.50     	93.08     	39.91     	56.03     	4.00      
26.00     	92.90     	40.18     	55.94     	4.00      
26.50     	93.24     	40.18     	56.18     	3.99      
27.00     	93.56     	39.90     	56.31     	3.97      
27.50     	94.08     	39.83     	56.23     	3.96      
28.00     	94.24     	39.63     	55.94     	3.94      
28.50     	94.49     	39.40     	56.12     	3.93      
29.00     	95.02     	39.46     	56.83     	3.93      
29.50     	95.76     	39.80     	57.62     	3.93      
30.00     	96.53     	40.53     	58.48     	3.94      
30.50     	96.94     	41.19     	58.95     	3.96      
31.00     	97.31     	41.70     	59.21     	3.99      
31.50     	97.38     	41.90     	59.15     	4.02      
32.00     	97.39     	42.24     	59.29     	4.06      
32.50     	96.82     	42.43     	59.13     	4.10      
33.00     	96.31     	42.70     	59.11     	4.13      
33.50     	96.06     	42.90     	59.34     	4.17      
34.00     	96.48     	43.39     	60.05     	4.20      
34.50     	96.50     	43.56     	60.33     	4.23      
35.00     	96.27     	43.50     	60.34     	4.26      
35.50     	95.48     	43.16     	60.07     	4.28      
36.00     	94.94     	42.84     	59.96     	4.29      
36.50     	94.55     	42.49     	59.82     	4.29      
37.00     	94.56     	42.47     	59.82     	4.29      
37.50     	94.25     	42.67     	59.74     	4.28      
38.00     	94.28     	43.23     	59.97     	4.26      
38.50     	95.21     	44.22     	60.78     	4.23      
39.00     	96.98     	45.20     	61.70     	4.19      
39.50     	99.15     	45.77     	62.29     	4.14      
40.00     	101.09    	45.85     	62.11     	4.09      
40.50     	103.04    	45.98     	61.81     	4.03      
41.00     	104.60    	45.88     	61.38     	3.98      
41.50     	105.64    	45.50     	60.89     	3.94      
42.00     	105.72    	44.70     	59.92     	3.90      
42.50     	106.38    	44.40     	59.56     	3.87      
43.00     	109.10    	45.31     	60.90     	3.85      
43.50     	111.63    	45.86     	62.07     	3.86      
44.00     	108.32    	43.13     	59.07     	3.87      
44.50     	102.73    	39.95     	55.15     	3.89      
45.00     	103.15    	40.70     	56.17     	3.92      
45.50     	104.51    	41.81     	57.61     	3.96      
46.00     	101.58    	40.68     	55.98     	3.99      
46.50     	97.54     	39.12     	53.61     	4.03      
47.00     	95.79     	38.85     	53.10     	4.06      
47.50     	94.75     	38.98     	53.48     	4.08      
48.00     	93.44     	39.21     	53.83     	4.09      
48.50     	91.78     	39.27     	53.48     	4.10      
49.00     	90.87     	39.54     	53.37     	4.10      
49.50     	90.15     	39.65     	53.57     	4.10      
50.00     	89.90     	39.63     	54.29     	4.09      
50.50     	89.64     	39.38     	54.87     	4.08      
51.00     	89.74     	39.38     	55.39     	4.07      
51.50     	89.81     	39.44     	55.60     	4.05      
52.00     	89.89     	39.40     	55.53     	4.04      
52.50     	90.70     	39.79     	56.22     	4.03      
53.00     	93.17     	41.05     	58.39     	4.01      
53.50     	95.67     	42.08     	59.99     	4.00      
54.00     	92.94     	39.76     	56.62     	4.00      
54.50     	87.88     	36.79     	52.30     	3.99      
55.00     	89.69     	38.44     	54.15     	3.98      
55.50     	93.85     	40.72     	56.82     	3.98      
56.00     	93.94     	40.21     	56.23     	3.98      
56.50     	92.61     	38.82     	55.15     	3.98      
57.00     	93.27     	38.56     	55.56     	3.98      
57.50     	94.45     	38.71     	55.84     	3.98      
58.00     	95.20     	38.68     	55.71     	3.99      
58.50     	95.57     	38.40     	55.68     	4.00      
59.00     	96.15     	38.34     	55.87     	4.01      
59.50     	96.13     	38.31     	55.53     	4.02      
60.00     	95.99     	38.50     	55.35     	4.03      
60.50     	96.33     	39.08     	55.97     	4.04      
61.00     	96.87     	39.65     	56.59     	4.06      
61.50     	97.18     	40.10     	56.79     	4.07      
62.00     	96.95     	40.27     	56.66     	4.09      
62.50     	96.66     	40.42     	56.74     	4.11      
63.00     	95.78     	40.12     	56.16     	4.12      
63.50     	94.74     	39.89     	55.49     	4.14      
64.00     	93.94     	39.96     	55.45     	4.15      
64.50     	94.46     	40.94     	56.72     	4.16      
65.00     	94.19     	41.23     	56.87     	4.17      
65.50     	91.79     	40.06     	55.15     	4.18      
66.00     	90.22     	39.61     	54.55     	4.18      
66.50     	91.69     	40.90     	56.30     	4.19      
67.00     	92.27     	41.34     	57.03     	4.19      
67.50     	91.63     	41.01     	56.63     	4.18      
68.00     	90.96     	40.91     	56.14     	4.18      
68.50     	91.08     	41.19     	56.11     	4.18      
69.00     	90.91     	41.17     	55.92     	4.18      
69.50     	90.85     	41.39     	56.09     	4.18      
70.00     	90.94     	41.95     	56.56     	4.18      
70.50     	91.38     	42.57     	56.90     	4.19      
71.00     	91.85     	43.04     	57.00     	4.19      
71.50     	92.24     	43.36     	57.01     	4.20      
72.00     	92.29     	43.42     	57.17     	4.21      
72.50     	92.14     	43.10     	57.12     	4.23      
73.00     	91.89     	42.91     	56.96     	4.24      
73.50     	91.41     	42.85     	56.69     	4.25      
74.00     	90.73     	42.88     	56.69     	4.26      
74.50     	90.18     	43.01     	56.88     	4.27      
75.00     	90.17     	43.44     	57.48     	4.28      
75.50     	90.08     	43.74     	57.94     	4.28      
76.00     	90.05     	44.05     	58.41     	4.28      
76.50     	89.84     	43.85     	58.32     	4.28      
77.00     	89.99     	43.84     	58.42     	4.27      
77.50     	90.05     	43.94     	58.33     	4.27      
78.00     	90.18     	43.97     	58.24     	4.26      
78.50     	90.17     	43.47     	57.95     	4.25      
79.00     	90.52     	43.43     	58.41     	4.24      
79.50     	91.20     	44.07     	59.42     	4.23      
80.00     	92.51     	45.19     	60.45     	4.22      
80.50     	93.53     	45.94     	60.66     	4.21      
81.00     	94.66     	46.59     	61.09     	4.19      
81.50     	95.79     	47.03     	62.07     	4.18      
82.00     	97.06     	47.06     	63.07     	4.17      
82.50     	97.80     	46.51     	63.22     	4.16      
83.00     	98.30     	46.07     	62.82     	4.15      
83.50     	98.81     	46.04     	62.43     	4.14      
84.00     	99.04     	45.88     	61.74     	4.13      
84.50     	99.57     	45.84     	61.32     	4.12      
85.00     	101.30    	46.20     	61.77     	4.11      
85.50     	103.98    	46.60     	62.58     	4.11      
86.00     	102.63    	44.40     	60.00     	4.10      
86.50     	97.57     	40.92     	55.55     	4.10      
87.00     	97.06     	41.06     	55.56     	4.09      
87.50     	100.11    	42.93     	57.64     	4.09      
88.00     	99.91     	42.51     	56.78     	4.09      
88.50     	98.17     	40.96     	54.82     	4.09      
89.00     	98.63     	40.51     	54.75     	4.10      
89.50     	100.13    	40.46     	55.38     	4.10      
90.00     	100.81    	40.18     	55.32     	4.10      
90.50     	100.47    	39.84     	54.54     	4.09      
91.00     	100.22    	39.90     	54.26     	4.08      
91.50     	99.44     	39.58     	53.92     	4.07      
92.00     	98.46     	39.15     	53.64     	4.05      
92.50     	97.52     	38.89     	53.45     	4.02      
93.00     	97.20     	39.07     	53.74     	3.99      
93.50     	96.93     	39.09     	53.83     	3.94      
94.00     	97.16     	38.99     	53.61     	3.89      
94.50     	97.57     	38.83     	53.20     	3.84      
95.00     	98.07     	38.67     	53.08     	3.79      
95.50     	97.80     	38.26     	52.81     	3.75      
96.00     	97.29     	37.99     	52.45     	3.71      
96.50     	97.18     	38.24     	52.33     	3.69      
97.00     	97.26     	38.52     	52.33     	3.69      
97.50     	97.19     	38.65     	52.56     	3.71      
98.00     	96.57     	38.54     	52.74     	3.75      
98.50     	95.89     	38.64     	53.09     	3.80      
99.00     	95.03     	38.53     	53.10     	3.86      
99.50     	94.40     	38.49     	53.11     	3.93      
100.00    	93.57     	38.52     	52.82     	4.00      
100.50    	92.89     	38.81     	52.73     	4.06      
101.00    	92.45     	39.03     	52.82     	4.12      
101.50    	92.81     	39.53     	53.36     	4.17      
102.00    	93.38     	40.13     	53.95     	4.20      
102.50    	94.31     	40.83     	54.74     	4.22      
103.00    	94.71     	40.94     	55.09     	4.23      
103.50    	94.95     	40.70     	55.21     	4.24      
104.00    	95.07     	40.57     	55.18     	4.23      
104.50    	95.46     	40.82     	55.17     	4.23      
105.00    	95.56     	40.98     	54.99     	4.22      
105.50    	95.66     	41.23     	54.98     	4.21      
106.00    	95.74     	41.62     	55.16     	4.20      
106.50    	95.77     	41.84     	55.28     	4.21      
107.00    	95.83     	42.25     	55.63     	4.21      
107.50    	95.78     	42.78     	56.03     	4.22      
108.00    	95.75     	43.40     	56.68     	4.24      
108.50    	95.67     	43.61     	57.07     	4.26      
109.00    	95.69     	43.68     	57.32     	4.28      
109.50    	95.54     	43.62     	57.31     	4.31      
110.00    	95.78     	43.76     	57.60     	4.33      
110.50    	96.35     	43.98     	57.80     	4.35      
111.00    	97.42     	44.41     	58.13     	4.37      
111.50    	98.43     	44.53     	58.52     	4.39      
112.00    	99.55     	44.68     	59.20     	4.40      
112.50    	100.06    	44.66     	59.29     	4.40      
