Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	61.07     	41.01     	37.27     	6.55      
0.50      	60.99     	40.91     	37.39     	6.34      
1.00      	60.76     	40.89     	37.39     	6.35      
1.50      	60.60     	40.91     	37.37     	6.43      
2.00      	60.78     	40.90     	37.43     	6.43      
2.50      	61.13     	40.88     	37.51     	6.41      
3.00      	61.42     	40.82     	37.54     	6.39      
3.50      	61.47     	40.71     	37.44     	6.38      
4.00      	61.38     	40.57     	37.27     	6.39      
4.50      	61.13     	40.42     	37.02     	6.39      
5.00      	60.69     	40.28     	36.72     	6.40      
5.50      	60.25     	40.21     	36.45     	6.40      
6.00      	60.08     	40.35     	36.39     	6.36      
6.50      	60.31     	40.75     	36.59     	6.27      
7.00      	60.66     	41.19     	36.82     	6.17      
7.50      	60.81     	41.41     	36.67     	6.13      
8.00      	60.76     	41.38     	36.19     	6.12      
8.50      	60.57     	41.17     	35.59     	6.14      
9.00      	60.23     	40.80     	35.16     	6.15      
9.50      	59.83     	40.33     	34.91     	6.14      
10.00     	59.49     	39.91     	34.82     	6.15      
10.50     	59.53     	39.93     	34.99     	6.23      
11.00     	59.79     	40.16     	35.31     	6.33      
11.50     	60.08     	40.43     	35.64     	6.43      
12.00     	60.19     	40.45     	35.76     	6.45      
12.50     	60.17     	40.34     	35.79     	6.45      
13.00     	60.08     	40.23     	35.86     	6.42      
13.50     	59.89     	40.22     	36.15     	6.42      
14.00     	59.70     	40.27     	36.52     	6.42      
14.50     	59.66     	40.33     	36.91     	6.41      
15.00     	59.92     	40.38     	37.22     	6.36      
15.50     	60.29     	40.43     	37.45     	6.30      
16.00     	60.57     	40.46     	37.57     	6.27      
16.50     	60.58     	40.45     	37.52     	6.26      
17.00     	60.50     	40.44     	37.38     	6.27      
17.50     	60.44     	40.47     	37.23     	6.28      
18.00     	60.49     	40.56     	37.16     	6.28      
18.50     	60.56     	40.69     	37.09     	6.28      
19.00     	60.57     	40.81     	37.01     	6.28      
19.50     	60.49     	40.90     	36.88     	6.28      
