Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	87.68     	63.06     	69.53     	5.02      
0.50      	72.85     	54.78     	63.03     	5.02      
1.00      	67.20     	51.12     	60.43     	5.02      
1.50      	71.31     	52.50     	62.08     	5.02      
2.00      	76.00     	54.48     	64.21     	5.02      
2.50      	75.85     	54.44     	64.57     	5.02      
3.00      	74.52     	54.08     	64.47     	5.02      
3.50      	75.24     	54.85     	65.14     	5.02      
4.00      	77.32     	56.27     	66.44     	5.02      
4.50      	79.74     	57.67     	67.93     	5.02      
5.00      	81.89     	58.61     	68.98     	5.02      
5.50      	83.37     	58.84     	69.22     	5.01      
6.00      	84.06     	58.55     	68.90     	5.01      
6.50      	83.89     	57.93     	68.24     	5.01      
7.00      	82.99     	57.12     	67.26     	5.00      
7.50      	81.57     	56.24     	65.99     	4.99      
8.00      	80.23     	55.63     	65.03     	4.99      
8.50      	79.61     	55.62     	65.03     	4.98      
9.00      	79.63     	55.87     	65.51     	4.97      
9.50      	79.89     	55.80     	65.62     	4.96      
10.00     	79.80     	55.36     	65.12     	4.95      
10.50     	78.80     	54.67     	64.07     	4.95      
11.00     	77.16     	53.89     	62.89     	4.95      
11.50     	75.51     	53.18     	62.18     	4.95      
12.00     	73.87     	52.50     	61.92     	4.95      
12.50     	71.64     	51.63     	61.49     	4.96      
13.00     	69.07     	50.79     	60.87     	4.97      
13.50     	67.85     	50.94     	60.98     	4.99      
14.00     	68.87     	52.48     	62.28     	5.01      
14.50     	71.39     	54.69     	64.15     	5.03      
15.00     	74.38     	56.69     	65.92     	5.05      
15.50     	76.75     	57.65     	67.01     	5.07      
16.00     	77.97     	57.31     	67.17     	5.09      
16.50     	78.25     	56.20     	66.58     	5.11      
17.00     	77.90     	54.95     	65.53     	5.13      
17.50     	77.31     	54.18     	64.47     	5.15      
18.00     	76.78     	54.20     	63.77     	5.16      
18.50     	76.36     	54.49     	63.54     	5.16      
19.00     	76.24     	54.77     	63.87     	5.16      
19.50     	77.09     	55.50     	64.77     	5.16      
20.00     	78.96     	56.68     	65.99     	5.16      
20.50     	80.90     	57.40     	66.88     	5.15      
21.00     	82.33     	57.28     	67.07     	5.14      
21.50     	83.18     	56.55     	66.50     	5.13      
22.00     	83.35     	55.50     	65.35     	5.12      
22.50     	82.71     	54.42     	64.07     	5.11      
23.00     	81.21     	53.54     	62.92     	5.09      
23.50     	78.96     	52.95     	61.87     	5.08      
24.00     	76.49     	52.82     	61.10     	5.08      
24.50     	75.16     	53.47     	61.40     	5.07      
25.00     	75.55     	54.83     	62.86     	5.06      
25.50     	76.58     	56.14     	64.29     	5.06      
26.00     	77.41     	56.89     	64.88     	5.05      
