Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	91.33     	73.14     	98.33     	4.44      
0.50      	91.33     	73.14     	98.33     	4.44      
1.00      	92.83     	71.79     	95.47     	4.43      
1.50      	89.92     	69.77     	91.71     	4.43      
2.00      	86.63     	69.75     	91.15     	4.43      
2.50      	88.17     	70.79     	91.57     	4.43      
3.00      	89.61     	70.47     	90.77     	4.44      
3.50      	88.82     	68.51     	88.61     	4.44      
4.00      	87.65     	67.11     	87.22     	4.44      
4.50      	86.84     	66.85     	87.09     	4.44      
5.00      	85.71     	66.57     	86.91     	4.44      
5.50      	84.16     	65.82     	86.31     	4.43      
6.00      	82.82     	65.12     	85.99     	4.43      
6.50      	82.12     	65.03     	86.54     	4.42      
7.00      	82.23     	66.08     	88.27     	4.41      
7.50      	83.11     	68.04     	90.86     	4.40      
8.00      	84.47     	70.06     	93.47     	4.38      
8.50      	85.81     	71.35     	95.16     	4.37      
9.00      	86.68     	71.33     	95.22     	4.36      
9.50      	87.30     	70.36     	94.32     	4.35      
10.00     	88.04     	69.03     	93.42     	4.34      
10.50     	88.71     	67.56     	92.26     	4.34      
11.00     	89.02     	66.06     	90.42     	4.33      
11.50     	88.80     	64.57     	88.21     	4.34      
12.00     	88.00     	63.19     	86.10     	4.34      
12.50     	86.86     	62.00     	84.21     	4.35      
13.00     	85.71     	61.13     	82.57     	4.37      
13.50     	84.52     	60.58     	81.45     	4.39      
14.00     	83.20     	60.42     	81.22     	4.41      
14.50     	82.50     	61.18     	82.39     	4.43      
15.00     	83.27     	63.35     	85.28     	4.45      
15.50     	84.74     	66.14     	88.79     	4.47      
16.00     	85.96     	68.48     	91.59     	4.50      
16.50     	86.84     	69.85     	92.86     	4.52      
17.00     	87.32     	70.00     	92.53     	4.53      
17.50     	87.24     	69.07     	91.61     	4.55      
18.00     	86.77     	67.56     	90.85     	4.56      
18.50     	86.49     	66.50     	90.57     	4.57      
19.00     	86.60     	66.39     	90.71     	4.57      
19.50     	86.56     	66.82     	90.67     	4.57      
20.00     	86.10     	67.41     	90.22     	4.56      
20.50     	85.78     	68.02     	90.06     	4.54      
21.00     	85.88     	68.54     	90.41     	4.52      
21.50     	85.83     	68.84     	90.07     	4.49      
22.00     	85.40     	68.60     	88.81     	4.46      
22.50     	85.02     	67.33     	88.03     	4.42      
23.00     	85.07     	66.02     	88.09     	4.38      
23.50     	85.81     	66.76     	88.32     	4.35      
24.00     	86.95     	68.73     	88.48     	4.31      
24.50     	87.93     	69.73     	88.62     	4.28      
25.00     	88.34     	69.45     	88.60     	4.26      
25.50     	87.91     	68.37     	88.20     	4.24      
26.00     	86.94     	66.85     	87.22     	4.22      
26.50     	85.95     	65.29     	85.66     	4.22      
27.00     	85.41     	64.56     	84.95     	4.23      
27.50     	85.58     	65.24     	86.20     	4.24      
28.00     	86.15     	66.47     	87.85     	4.27      
28.50     	86.72     	67.30     	88.46     	4.30      
29.00     	87.09     	67.58     	88.52     	4.33      
29.50     	87.26     	67.42     	88.52     	4.37      
30.00     	87.55     	67.30     	88.31     	4.41      
30.50     	88.01     	67.34     	87.72     	4.45      
31.00     	88.11     	66.99     	86.80     	4.49      
31.50     	87.59     	66.02     	85.71     	4.52      
32.00     	86.78     	64.89     	84.76     	4.55      
32.50     	85.91     	63.93     	83.98     	4.57      
33.00     	84.94     	63.21     	83.00     	4.59      
33.50     	84.06     	62.86     	81.97     	4.60      
34.00     	83.75     	63.18     	81.85     	4.61      
34.50     	83.95     	63.98     	82.64     	4.61      
35.00     	84.01     	64.53     	83.12     	4.61      
35.50     	83.75     	64.61     	83.09     	4.61      
36.00     	83.52     	64.50     	83.27     	4.61      
36.50     	83.32     	64.29     	83.65     	4.60      
37.00     	82.88     	63.93     	83.56     	4.60      
37.50     	82.24     	63.55     	83.17     	4.60      
38.00     	81.71     	63.49     	83.46     	4.59      
38.50     	81.29     	63.61     	84.40     	4.59      
39.00     	80.70     	63.32     	85.02     	4.59      
39.50     	80.07     	62.60     	85.17     	4.60      
40.00     	80.00     	62.06     	85.62     	4.60      
40.50     	80.58     	62.03     	86.65     	4.60      
41.00     	81.47     	62.50     	88.03     	4.60      
41.50     	82.64     	63.39     	89.56     	4.59      
42.00     	84.26     	64.50     	91.03     	4.59      
42.50     	85.91     	65.41     	91.92     	4.58      
43.00     	86.68     	65.51     	91.42     	4.57      
43.50     	86.47     	64.82     	89.65     	4.55      
44.00     	85.90     	63.96     	87.48     	4.53      
44.50     	85.32     	63.36     	85.63     	4.50      
45.00     	84.75     	63.25     	84.63     	4.48      
45.50     	84.32     	63.65     	84.59     	4.45      
46.00     	84.33     	64.35     	85.18     	4.43      
46.50     	84.70     	65.09     	85.96     	4.41      
47.00     	84.86     	65.57     	86.38     	4.39      
47.50     	84.53     	65.66     	86.13     	4.39      
48.00     	84.03     	65.50     	85.26     	4.39      
48.50     	83.57     	65.23     	83.99     	4.40      
49.00     	83.05     	64.93     	82.92     	4.42      
49.50     	82.40     	64.75     	82.55     	4.45      
50.00     	81.96     	65.20     	82.87     	4.48      
50.50     	82.08     	66.58     	83.83     	4.51      
51.00     	82.96     	68.39     	85.45     	4.54      
51.50     	84.46     	69.98     	87.47     	4.56      
52.00     	85.75     	70.77     	88.87     	4.58      
52.50     	86.26     	70.55     	89.02     	4.58      
53.00     	86.30     	70.05     	88.59     	4.57      
53.50     	86.13     	69.79     	88.17     	4.54      
54.00     	85.60     	69.30     	87.61     	4.48      
54.50     	84.61     	68.18     	86.78     	4.41      
55.00     	83.63     	66.98     	86.18     	4.32      
55.50     	83.14     	66.34     	86.33     	4.21      
56.00     	83.01     	66.08     	87.04     	4.10      
56.50     	82.97     	65.85     	87.93     	3.99      
57.00     	83.26     	65.42     	88.76     	3.90      
57.50     	84.26     	64.66     	89.35     	3.82      
58.00     	85.46     	63.77     	89.56     	3.78      
58.50     	86.06     	63.14     	89.33     	3.77      
59.00     	86.84     	63.08     	89.14     	3.80      
59.50     	88.94     	63.77     	89.54     	3.86      
60.00     	91.53     	64.84     	90.15     	3.94      
60.50     	93.49     	65.77     	90.36     	4.05      
61.00     	94.57     	66.14     	89.87     	4.16      
61.50     	94.77     	65.73     	88.69     	4.29      
62.00     	94.45     	64.94     	87.65     	4.41      
62.50     	94.02     	64.23     	87.40     	4.53      
63.00     	93.76     	64.02     	87.52     	4.63      
63.50     	93.77     	64.53     	87.33     	4.72      
64.00     	93.32     	64.87     	86.48     	4.78      
64.50     	91.59     	64.03     	84.87     	4.83      
65.00     	89.43     	62.87     	83.09     	4.87      
65.50     	88.01     	62.58     	81.94     	4.89      
66.00     	87.23     	63.04     	82.25     	4.90      
66.50     	86.74     	63.75     	84.42     	4.89      
67.00     	86.65     	64.68     	86.84     	4.88      
67.50     	87.04     	65.69     	88.02     	4.86      
68.00     	87.44     	66.05     	88.28     	4.83      
68.50     	87.47     	65.33     	88.10     	4.80      
69.00     	87.14     	64.04     	87.39     	4.77      
69.50     	86.57     	62.79     	86.15     	4.73      
70.00     	85.85     	62.03     	84.82     	4.70      
70.50     	85.08     	62.01     	83.82     	4.66      
71.00     	84.35     	62.25     	83.30     	4.64      
71.50     	83.67     	62.22     	83.30     	4.61      
72.00     	82.96     	61.93     	83.46     	4.59      
72.50     	82.10     	61.61     	83.40     	4.57      
73.00     	81.21     	61.49     	83.34     	4.56      
73.50     	80.53     	61.84     	83.74     	4.55      
74.00     	80.34     	62.67     	84.84     	4.54      
74.50     	80.90     	63.87     	86.72     	4.54      
75.00     	82.05     	65.54     	89.00     	4.53      
75.50     	83.44     	67.69     	91.18     	4.53      
76.00     	84.81     	69.55     	93.05     	4.53      
76.50     	85.91     	70.05     	94.44     	4.53      
77.00     	86.51     	69.09     	94.71     	4.53      
77.50     	86.46     	67.02     	93.10     	4.53      
78.00     	86.14     	64.69     	90.56     	4.53      
78.50     	86.15     	63.09     	88.83     	4.54      
79.00     	86.26     	62.24     	87.99     	4.54      
79.50     	85.72     	61.48     	86.97     	4.54      
80.00     	84.97     	61.32     	86.29     	4.54      
80.50     	85.31     	62.95     	87.56     	4.54      
81.00     	86.64     	65.52     	90.14     	4.54      
81.50     	88.15     	67.30     	92.27     	4.54      
82.00     	89.02     	67.60     	92.66     	4.54      
82.50     	88.87     	66.43     	90.94     	4.54      
83.00     	88.37     	64.78     	88.73     	4.54      
83.50     	88.11     	63.53     	87.48     	4.54      
84.00     	88.01     	63.00     	87.29     	4.55      
84.50     	87.86     	63.25     	87.92     	4.55      
85.00     	87.48     	63.72     	88.67     	4.55      
85.50     	86.74     	63.81     	88.82     	4.55      
86.00     	86.01     	63.94     	88.62     	4.55      
86.50     	85.73     	64.75     	88.59     	4.55      
87.00     	85.73     	65.74     	88.64     	4.56      
87.50     	85.56     	66.04     	88.40     	4.56      
88.00     	85.05     	65.62     	87.59     	4.57      
88.50     	84.25     	64.72     	86.21     	4.57      
89.00     	83.52     	63.51     	84.96     	4.57      
89.50     	83.26     	62.43     	84.38     	4.58      
90.00     	83.88     	62.45     	84.54     	4.58      
90.50     	85.28     	63.48     	85.38     	4.59      
91.00     	86.90     	64.49     	86.61     	4.59      
91.50     	88.18     	64.77     	87.36     	4.60      
92.00     	88.69     	63.91     	86.75     	4.60      
92.50     	88.61     	62.41     	85.19     	4.60      
93.00     	88.27     	60.94     	83.46     	4.61      
93.50     	87.71     	59.61     	81.77     	4.61      
94.00     	86.89     	58.37     	80.17     	4.61      
94.50     	85.93     	57.33     	78.81     	4.62      
95.00     	85.02     	56.71     	77.87     	4.62      
95.50     	83.97     	56.48     	77.24     	4.62      
96.00     	82.43     	56.53     	76.62     	4.62      
96.50     	80.87     	56.92     	76.50     	4.62      
97.00     	80.30     	57.79     	77.78     	4.62      
97.50     	80.63     	59.02     	80.00     	4.62      
98.00     	81.04     	60.31     	81.84     	4.62      
98.50     	81.27     	61.35     	82.97     	4.62      
99.00     	81.32     	61.88     	83.61     	4.61      
99.50     	81.29     	62.00     	83.76     	4.61      
