Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	125.79    	49.67     	55.31     	5.27      
0.50      	124.46    	49.40     	53.95     	5.35      
1.00      	123.77    	49.27     	53.48     	5.43      
1.50      	124.27    	49.39     	54.47     	5.49      
2.00      	125.27    	49.61     	55.23     	5.53      
2.50      	126.39    	49.84     	55.44     	5.57      
3.00      	126.79    	49.91     	55.44     	5.59      
3.50      	126.98    	49.93     	55.72     	5.61      
4.00      	126.70    	49.86     	55.48     	5.61      
4.50      	126.44    	49.79     	55.81     	5.61      
5.00      	126.05    	49.72     	56.82     	5.61      
5.50      	126.48    	49.83     	58.19     	5.59      
6.00      	127.00    	49.97     	59.31     	5.57      
6.50      	127.72    	50.15     	60.22     	5.55      
7.00      	128.52    	50.35     	60.61     	5.53      
7.50      	129.51    	50.59     	60.82     	5.50      
8.00      	129.03    	50.52     	59.90     	5.48      
8.50      	127.53    	50.26     	58.70     	5.45      
9.00      	126.27    	50.06     	58.22     	5.43      
9.50      	126.61    	50.19     	58.57     	5.40      
10.00     	127.34    	50.40     	58.94     	5.38      
10.50     	127.67    	50.52     	58.89     	5.37      
11.00     	127.98    	50.61     	58.65     	5.36      
11.50     	128.18    	50.65     	58.20     	5.36      
12.00     	128.04    	50.60     	57.97     	5.35      
12.50     	127.26    	50.41     	57.57     	5.36      
13.00     	126.44    	50.20     	56.91     	5.36      
13.50     	125.43    	49.95     	55.90     	5.36      
14.00     	125.41    	49.90     	55.92     	5.36      
14.50     	125.91    	49.94     	56.45     	5.36      
15.00     	126.46    	49.99     	56.75     	5.36      
15.50     	126.87    	50.00     	56.42     	5.36      
16.00     	127.48    	50.04     	56.31     	5.35      
16.50     	127.21    	49.90     	55.84     	5.35      
17.00     	126.86    	49.75     	54.97     	5.34      
17.50     	126.29    	49.56     	54.04     	5.33      
18.00     	126.38    	49.52     	54.28     	5.32      
18.50     	126.30    	49.45     	54.58     	5.31      
19.00     	126.49    	49.45     	54.83     	5.30      
19.50     	126.26    	49.38     	54.69     	5.29      
20.00     	126.69    	49.45     	54.99     	5.29      
20.50     	127.16    	49.52     	54.87     	5.29      
21.00     	127.59    	49.59     	54.41     	5.30      
21.50     	128.05    	49.66     	54.40     	5.31      
22.00     	128.80    	49.77     	54.69     	5.32      
22.50     	129.15    	49.79     	54.33     	5.34      
23.00     	129.04    	49.72     	53.47     	5.35      
23.50     	128.25    	49.50     	52.62     	5.37      
24.00     	127.14    	49.24     	52.33     	5.39      
